行政區別,村里別,宋楚瑜/徐欣瑩,朱立倫/王如玄,蔡英文/陳建仁,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,南安村,76,106,554,736,8,744,0,744,330,1074,69.27
,總計,1044,2926,8584,12554,178,12732,0,12732,5896,18628,68.35
佳冬鄉,,1490,4482,15408,21380,370,21750,0,21750,11920,33670,64.6
,佳冬村,98,420,1222,1740,20,1760,0,1760,1052,2812,62.59
,六根村,96,424,1196,1716,30,1746,0,1746,996,2742,63.68
,賴家村,38,254,826,1118,20,1138,0,1138,550,1688,67.42
,萬建村,154,428,1622,2204,54,2258,0,2258,1242,3500,64.51
,石光村,162,384,1978,2524,50,2574,0,2574,1334,3908,65.86
,玉光村,170,406,2070,2646,32,2678,0,2678,1464,4142,64.65
,昌隆村,60,312,976,1348,24,1372,0,1372,654,2026,67.72
,豐隆村,64,170,684,918,14,932,0,932,542,1474,63.23
,大同村,122,288,1140,1550,28,1578,0,1578,754,2332,67.67
,羌園村,108,238,1044,1390,22,1412,0,1412,686,2098,67.3
,燄溫村,132,334,880,1346,28,1374,0,1374,798,2172,63.26
,塭豐村,286,824,1770,2880,48,2928,0,2928,1848,4776,61.31
,總計,1490,4482,15408,21380,370,21750,0,21750,11920,33670,64.6
琉球鄉,,1318,2992,4744,9054,168,9222,0,9222,11316,20538,44.9
,本福村,266,594,1170,2030,20,2050,0,2050,1988,4038,50.77
,中福村,188,406,540,1134,22,1156,0,1156,1216,2372,48.74
,漁福村,172,314,350,836,28,864,0,864,1054,1918,45.05
,大福村,200,510,580,1290,22,1312,0,1312,1824,3136,41.84
,南福村,122,270,478,870,24,894,0,894,1354,2248,39.77
,天福村,94,294,532,920,14,934,0,934,1166,2100,44.48
,上福村,172,400,680,1252,24,1276,0,1276,1814,3090,41.29
,杉福村,104,204,414,722,14,736,0,736,900,1636,44.99
,總計,1318,2992,4744,9054,168,9222,0,9222,11316,20538,44.9
車城鄉,,632,1992,5916,8540,162,8702,0,8702,6242,14944,58.23
,福興村,118,456,1018,1592,30,1622,0,1622,1024,2646,61.3
,福安村,54,114,572,740,4,744,0,744,356,1100,67.64
,田中村,24,170,494,688,12,700,0,700,550,1250,56.0
,海口村,72,192,566,830,20,850,0,850,618,1468,57.9
,統埔村,30,104,322,456,8,464,0,464,328,792,58.59
,溫泉村,82,234,662,978,20,998,0,998,762,1760,56.7
,保力村,90,288,904,1282,34,1316,0,1316,1096,2412,54.56
,新街村,28,88,398,514,6,520,0,520,280,800,65.0
,埔墘村,44,104,334,482,6,488,0,488,376,864,56.48
,射寮村,66,130,322,518,10,528,0,528,480,1008,52.38
,後灣村,24,112,324,460,12,472,0,472,372,844,55.92
,總計,632,1992,5916,8540,162,8702,0,8702,6242,14944,58.23
滿州鄉,,856,1936,4272,7064,148,7212,0,7212,6362,13574,53.13
,滿州村,230,456,914,1600,32,1632,0,1632,1290,2922,55.85
,里德村,52,94,258,404,16,420,0,420,350,770,54.55
,永靖村,124,412,774,1310,28,1338,0,1338,1232,2570,52.06
,港口村,100,344,900,1344,26,1370,0,1370,1110,2480,55.24
,响林村,64,72,430,566,12,578,0,578,522,1100,52.55
,長樂村,212,398,570,1180,26,1206,0,1206,1240,2446,49.3
,九棚村,44,82,216,342,6,348,0,348,346,694,50.14
,港仔村,30,78,210,318,2,320,0,320,272,592,54.05
,總計,856,1936,4272,7064,148,7212,0,7212,6362,13574,53.13
枋山鄉,,288,1230,4406,5924,74,5998,0,5998,3322,9320,64.36
,枋山村,80,406,758,1244,10,1254,0,1254,748,2002,62.64
,加祿村,138,516,1768,2422,28,2450,0,2450,1162,3612,67.83
,楓港村,42,132,1034,1208,18,1226,0,1226,740,1966,62.36
,善餘村,28,176,846,1050,18,1068,0,1068,672,1740,61.38
,總計,288,1230,4406,5924,74,5998,0,5998,3322,9320,64.36
三地門鄉,,1414,4720,1694,7828,94,7922,0,7922,4268,12190,64.99
,三地村,398,1170,364,1932,20,1952,0,1952,830,2782,70.17
,達來村,40,278,94,412,2,414,0,414,232,646,64.09
,德文村,76,270,206,552,4,556,0,556,554,1110,50.09
,大社村,162,474,146,782,18,800,0,800,404,1204,66.45
,賽嘉村,114,518,186,818,2,820,0,820,558,1378,59.51
,口社村,108,438,168,714,8,722,0,722,306,1028,70.23
,馬兒村,90,220,104,414,2,416,0,416,228,644,64.6
,安坡村,120,312,172,604,8,612,0,612,238,850,72.0
,青山村,170,540,100,810,18,828,0,828,502,1330,62.26
,青葉村,136,500,154,790,12,802,0,802,416,1218,65.85
,總計,1414,4720,1694,7828,94,7922,0,7922,4268,12190,64.99
霧臺鄉,,630,2182,894,3706,32,3738,0,3738,1904,5642,66.25
,霧台村,254,872,388,1514,12,1526,0,1526,780,2306,66.18
,阿禮村,54,272,62,388,6,394,0,394,200,594,66.33
,吉露村,52,172,38,262,4,266,0,266,94,360,73.89
,大武村,70,282,104,456,2,458,0,458,360,818,55.99
,佳暮村,126,272,88,486,2,488,0,488,208,696,70.11
,好茶村,74,312,214,600,6,606,0,606,262,868,69.82
,總計,630,2182,894,3706,32,3738,0,3738,1904,5642,66.25
瑪家鄉,,1436,4324,1354,7114,52,7166,0,7166,3554,10720,66.85
,瑪家村,110,286,166,562,6,568,0,568,266,834,68.11
,北葉村,242,580,142,964,6,970,0,970,592,1562,62.1
,凉山村,170,884,226,1280,14,1294,0,1294,698,1992,64.96
,佳義村,240,594,278,1112,6,1118,0,1118,554,1672,66.87
,排灣村,118,298,110,526,2,528,0,528,292,820,64.39
,三和村,556,1682,432,2670,18,2688,0,2688,1152,3840,70.0
,總計,1436,4324,1354,7114,52,7166,0,7166,3554,10720,66.85
泰武鄉,,1518,3080,1020,5618,48,5666,0,5666,2442,8108,69.88
,佳平村,320,614,124,1058,12,1070,0,1070,446,1516,70.58
,武潭村,316,686,280,1282,2,1284,0,1284,520,1804,71.18
,平和村,186,304,324,814,8,822,0,822,270,1092,75.27
,佳興村,104,278,74,456,6,462,0,462,302,764,60.47
,泰武村,284,508,124,916,10,926,0,926,548,1474,62.82
,萬安村,308,690,94,1092,10,1102,0,1102,356,1458,75.58
,總計,1518,3080,1020,5618,48,5666,0,5666,2442,8108,69.88
來義鄉,,1460,5124,1416,8000,78,8078,0,8078,4060,12138,66.55
,來義村,130,702,236,1068,6,1074,0,1074,680,1754,61.23
,義林村,118,440,188,746,6,752,0,752,384,1136,66.2
,丹林村,150,632,140,922,4,926,0,926,500,1426,64.94
,古樓村,222,918,242,1382,14,1396,0,1396,762,2158,64.69
,文樂村,164,596,242,1002,10,1012,0,1012,628,1640,61.71
,望嘉村,202,906,126,1234,4,1238,0,1238,476,1714,72.23
,南和村,474,930,242,1646,34,1680,0,1680,630,2310,72.73
,總計,1460,5124,1416,8000,78,8078,0,8078,4060,12138,66.55
春日鄉,,1312,2680,656,4648,58,4706,0,4706,2738,7444,63.22
,春日村,392,438,136,966,10,976,0,976,698,1674,58.3
,古華村,222,468,126,816,10,826,0,826,448,1274,64.84
,士文村,82,224,44,350,4,354,0,354,250,604,58.61
,七佳村,312,664,166,1142,14,1156,0,1156,548,1704,67.84
,歸崇村,174,512,92,778,12,790,0,790,472,1262,62.6
,力里村,130,374,92,596,8,604,0,604,322,926,65.23
,總計,1312,2680,656,4648,58,4706,0,4706,2738,7444,63.22
獅子鄉,,1292,2748,966,5006,60,5066,0,5066,2748,7814,64.83
,楓林村,180,492,182,854,10,864,0,864,532,1396,61.89
,丹路村,236,466,226,928,8,936,0,936,510,1446,64.73
,草埔村,288,444,132,864,14,878,0,878,396,1274,68.92
,內文村,74,154,40,268,6,274,0,274,180,454,60.35
,竹坑村,52,200,96,348,4,352,0,352,194,546,64.47
,獅子村,116,290,122,528,6,534,0,534,380,914,58.42
,內獅村,224,460,110,794,8,802,0,802,330,1132,70.85
,南世村,122,242,58,422,4,426,0,426,226,652,65.34
,總計,1292,2748,966,5006,60,5066,0,5066,2748,7814,64.83
牡丹鄉,,1406,2238,840,4484,50,4534,0,4534,3346,7880,57.54
,石門村,538,912,358,1808,20,1828,0,1828,1156,2984,61.26
,牡丹村,186,486,96,768,6,774,0,774,508,1282,60.37
,東源村,238,158,90,486,10,496,0,496,318,814,60.93
,旭海村,94,174,94,362,6,368,0,368,338,706,52.12
,高士村,198,282,86,566,6,572,0,572,458,1030,55.53
,四林村,152,226,116,494,2,496,0,496,568,1064,46.62
,總計,1406,2238,840,4484,50,4534,0,4534,3346,7880,57.54
