行政區別,村里別,宋楚瑜/徐欣瑩,朱立倫/王如玄,蔡英文/陳建仁,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,經口村,426,612,1776,2814,24,2838,0,2838,1592,4430,64.06
,大華村,84,206,400,690,10,700,0,700,438,1138,61.51
,仁里村,192,380,826,1398,16,1414,0,1414,890,2304,61.37
,舊舘村,308,502,1168,1978,18,1996,0,1996,914,2910,68.59
,南舘村,156,286,772,1214,18,1232,0,1232,726,1958,62.92
,新舘村,144,272,722,1138,30,1168,0,1168,586,1754,66.59
,羅厝村,202,372,1072,1646,14,1660,0,1660,1020,2680,61.94
,芎蕉村,292,538,1494,2324,30,2354,0,2354,1196,3550,66.31
,二重村,194,374,1116,1684,14,1698,0,1698,888,2586,65.66
,梧鳳村,146,272,614,1032,22,1054,0,1054,680,1734,60.78
,埤霞村,154,266,576,996,22,1018,0,1018,516,1534,66.36
,埤脚村,258,316,624,1198,22,1220,0,1220,598,1818,67.11
,總計,5214,9058,22392,36664,484,37148,0,37148,19664,56812,65.39
永靖鄉,,5512,11040,22876,39428,610,40038,0,40038,20838,60876,65.77
,永東村,144,352,598,1094,20,1114,0,1114,434,1548,71.96
,永西村,260,532,1144,1936,28,1964,0,1964,1006,2970,66.13
,永南村,330,732,1394,2456,30,2486,0,2486,1292,3778,65.8
,永北村,340,794,1528,2662,42,2704,0,2704,1338,4042,66.9
,港西村,358,566,1318,2242,28,2270,0,2270,1174,3444,65.91
,五福村,230,516,1062,1808,26,1834,0,1834,994,2828,64.85
,湳港村,136,274,904,1314,20,1334,0,1334,676,2010,66.37
,新莊村,232,402,594,1228,24,1252,0,1252,714,1966,63.68
,瑚璉村,486,952,1820,3258,36,3294,0,3294,1698,4992,65.99
,五汴村,218,472,1136,1826,12,1838,0,1838,926,2764,66.5
,浮圳村,254,346,760,1360,32,1392,0,1392,992,2384,58.39
,光雲村,296,536,1238,2070,28,2098,0,2098,1108,3206,65.44
,東寧村,338,620,1314,2272,44,2316,0,2316,1372,3688,62.8
,永興村,308,622,1146,2076,56,2132,0,2132,958,3090,69.0
,崙子村,242,440,1110,1792,24,1816,0,1816,928,2744,66.18
,獨鰲村,150,252,612,1014,22,1036,0,1036,630,1666,62.18
,敦厚村,130,262,474,866,18,884,0,884,488,1372,64.43
,崙美村,146,292,630,1068,24,1092,0,1092,430,1522,71.75
,同安村,80,334,496,910,16,926,0,926,392,1318,70.26
,同仁村,136,332,600,1068,16,1084,0,1084,612,1696,63.92
,湳墘村,142,346,610,1098,22,1120,0,1120,530,1650,67.88
,四芳村,94,270,494,858,10,868,0,868,450,1318,65.86
,福興村,242,452,706,1400,12,1412,0,1412,778,2190,64.47
,竹子村,220,344,1188,1752,20,1772,0,1772,918,2690,65.87
,總計,5512,11040,22876,39428,610,40038,0,40038,20838,60876,65.77
社頭鄉,,5760,12266,27082,45108,650,45758,0,45758,24254,70012,65.36
,社頭村,356,940,2194,3490,42,3532,0,3532,1856,5388,65.55
,東興村,208,518,1052,1778,32,1810,0,1810,1034,2844,63.64
,山湖村,140,358,1036,1534,16,1550,0,1550,730,2280,67.98
,廣興村,732,1448,3494,5674,68,5742,0,5742,2894,8636,66.49
,廣福村,100,340,712,1152,16,1168,0,1168,642,1810,64.53
,朝興村,236,310,800,1346,30,1376,0,1376,726,2102,65.46
,仁雅村,456,1142,1910,3508,62,3570,0,3570,1676,5246,68.05
,橋頭村,300,686,1626,2612,46,2658,0,2658,1266,3924,67.74
,仁和村,180,252,438,870,20,890,0,890,510,1400,63.57
,崙雅村,150,376,556,1082,16,1098,0,1098,654,1752,62.67
,湳底村,188,460,1324,1972,36,2008,0,2008,1108,3116,64.44
,泰安村,156,364,640,1160,24,1184,0,1184,690,1874,63.18
,美雅村,182,426,796,1404,22,1426,0,1426,900,2326,61.31
,新厝村,208,558,1066,1832,22,1854,0,1854,938,2792,66.4
,平和村,146,394,710,1250,12,1262,0,1262,670,1932,65.32
,里仁村,180,358,726,1264,22,1286,0,1286,644,1930,66.63
,張厝村,198,414,1004,1616,14,1630,0,1630,818,2448,66.58
,龍井村,166,246,664,1076,20,1096,0,1096,582,1678,65.32
,舊社村,226,474,1242,1942,20,1962,0,1962,1092,3054,64.24
,埤斗村,182,314,760,1256,24,1280,0,1280,696,1976,64.78
,湳雅村,226,442,1106,1774,34,1808,0,1808,1052,2860,63.22
,松竹村,182,326,840,1348,14,1362,0,1362,692,2054,66.31
,清水村,278,454,762,1494,16,1510,0,1510,874,2384,63.34
,協和村,384,666,1624,2674,22,2696,0,2696,1510,4206,64.1
,總計,5760,12266,27082,45108,650,45758,0,45758,24254,70012,65.36
二水鄉,,2158,5062,10060,17280,294,17574,0,17574,8908,26482,66.36
,合和村,132,312,644,1088,28,1116,0,1116,558,1674,66.67
,上豊村,124,372,802,1298,20,1318,0,1318,602,1920,68.65
,過圳村,116,238,490,844,10,854,0,854,390,1244,68.65
,五伯村,136,234,516,886,12,898,0,898,380,1278,70.27
,光化村,148,396,702,1246,14,1260,0,1260,612,1872,67.31
,文化村,136,506,626,1268,22,1290,0,1290,686,1976,65.28
,二水村,172,354,562,1088,18,1106,0,1106,568,1674,66.07
,聖化村,98,238,310,646,8,654,0,654,250,904,72.35
,裕民村,198,342,766,1306,12,1318,0,1318,690,2008,65.64
,惠民村,96,306,700,1102,24,1126,0,1126,562,1688,66.71
,大園村,110,192,700,1002,24,1026,0,1026,512,1538,66.71
,修仁村,162,286,528,976,12,988,0,988,568,1556,63.5
,合興村,92,212,510,814,24,838,0,838,544,1382,60.64
,源泉村,102,296,428,826,18,844,0,844,390,1234,68.4
,倡和村,102,200,394,696,8,704,0,704,448,1152,61.11
,復興村,140,304,880,1324,28,1352,0,1352,664,2016,67.06
,十五村,94,274,502,870,12,882,0,882,484,1366,64.57
,總計,2158,5062,10060,17280,294,17574,0,17574,8908,26482,66.36
北斗鎮,,4714,10080,19060,33854,512,34366,0,34366,18092,52458,65.51
,光復里,290,764,1196,2250,22,2272,0,2272,1010,3282,69.23
,新政里,106,332,528,966,18,984,0,984,576,1560,63.08
,重慶里,74,180,508,762,14,776,0,776,376,1152,67.36
,五權里,136,232,502,870,16,886,0,886,448,1334,66.42
,七星里,224,480,1150,1854,40,1894,0,1894,930,2824,67.07
,居仁里,294,616,852,1762,14,1776,0,1776,758,2534,70.09
,東光里,374,702,1544,2620,30,2650,0,2650,1504,4154,63.79
,文昌里,542,1098,1944,3584,38,3622,0,3622,2024,5646,64.15
,中和里,212,460,814,1486,28,1514,0,1514,848,2362,64.1
,西德里,818,1804,3140,5762,68,5830,0,5830,2974,8804,66.22
,西安里,262,550,1128,1940,30,1970,0,1970,1186,3156,62.42
,中寮里,394,864,1938,3196,54,3250,0,3250,1672,4922,66.03
,大道里,262,610,1524,2396,38,2434,0,2434,1094,3528,68.99
,新生里,370,676,1232,2278,54,2332,0,2332,1478,3810,61.21
,大新里,356,712,1060,2128,48,2176,0,2176,1214,3390,64.19
,總計,4714,10080,19060,33854,512,34366,0,34366,18092,52458,65.51
二林鎮,,7508,17086,27020,51614,910,52524,0,52524,30604,83128,63.18
,東和里,368,864,1396,2628,38,2666,0,2666,1432,4098,65.06
,南光里,542,1488,1886,3916,60,3976,0,3976,2066,6042,65.81
,西平里,342,452,864,1658,24,1682,0,1682,936,2618,64.25
,北平里,642,1056,1912,3610,66,3676,0,3676,2062,5738,64.06
,中西里,342,704,822,1868,52,1920,0,1920,1262,3182,60.34
,廣興里,188,462,970,1620,30,1650,0,1650,1012,2662,61.98
,香田里,106,308,834,1248,24,1272,0,1272,800,2072,61.39
,外竹里,138,428,636,1202,34,1236,0,1236,776,2012,61.43
,興華里,136,588,578,1302,22,1324,0,1324,918,2242,59.05
,東興里,310,610,948,1868,16,1884,0,1884,1106,2990,63.01
,後厝里,522,1366,1866,3754,56,3810,0,3810,2092,5902,64.55
,豐田里,472,910,1484,2866,52,2918,0,2918,1862,4780,61.05
,頂厝里,302,436,736,1474,28,1502,0,1502,1206,2708,55.47
,趙甲里,278,634,1012,1924,46,1970,0,1970,1132,3102,63.51
,振興里,204,482,794,1480,26,1506,0,1506,942,2448,61.52
,萬興里,166,356,510,1032,14,1046,0,1046,492,1538,68.01
,永興里,268,590,974,1832,36,1868,0,1868,1094,2962,63.07
,西庄里,212,386,1014,1612,26,1638,0,1638,886,2524,64.9
,梅芳里,168,390,784,1342,40,1382,0,1382,760,2142,64.52
,華崙里,690,1586,2204,4480,68,4548,0,4548,2752,7300,62.3
,東勢里,126,440,626,1192,26,1218,0,1218,714,1932,63.04
,萬合里,180,566,588,1334,16,1350,0,1350,946,2296,58.8
,大永里,150,346,580,1076,34,1110,0,1110,730,1840,60.33
,原斗里,190,550,928,1668,14,1682,0,1682,836,2518,66.8
,西斗里,162,460,698,1320,24,1344,0,1344,762,2106,63.82
,東華里,184,354,814,1352,24,1376,0,1376,580,1956,70.35
,復豐里,120,274,562,956,14,970,0,970,448,1418,68.41
,總計,7508,17086,27020,51614,910,52524,0,52524,30604,83128,63.18
田尾鄉,,3764,8306,16402,28472,436,28908,0,28908,15382,44290,65.27
,田尾村,140,492,826,1458,16,1474,0,1474,1030,2504,58.87
,豐田村,122,290,456,868,16,884,0,884,488,1372,64.43
,饒平村,530,932,1576,3038,44,3082,0,3082,1572,4654,66.22
,睦宜村,228,434,764,1426,22,1448,0,1448,666,2114,68.5
,福田村,114,292,588,994,22,1016,0,1016,520,1536,66.15
,新興村,154,406,866,1426,18,1444,0,1444,708,2152,67.1
,北鎮村,178,382,828,1388,16,1404,0,1404,790,2194,63.99
,南鎮村,68,198,462,728,10,738,0,738,468,1206,61.19
,新生村,168,472,966,1606,26,1632,0,1632,872,2504,65.18
,南曾村,220,426,1022,1668,32,1700,0,1700,836,2536,67.03
,北曾村,210,544,1162,1916,12,1928,0,1928,1026,2954,65.27
,溪畔村,186,406,890,1482,12,1494,0,1494,856,2350,63.57
,打簾村,280,574,1302,2156,36,2192,0,2192,1180,3372,65.01
,柳鳳村,176,396,674,1246,12,1258,0,1258,560,1818,69.2
,陸豐村,146,360,592,1098,32,1130,0,1130,558,1688,66.94
,海豐村,218,496,1078,1792,30,1822,0,1822,990,2812,64.79
,仁里村,274,598,1068,1940,36,1976,0,1976,1110,3086,64.03
,新厝村,60,108,132,300,4,304,0,304,198,502,60.56
,溪頂村,86,216,524,826,18,844,0,844,398,1242,67.95
,正義村,206,284,626,1116,22,1138,0,1138,556,1694,67.18
,總計,3764,8306,16402,28472,436,28908,0,28908,15382,44290,65.27
埤頭鄉,,4044,8474,18706,31224,600,31824,0,31824,17660,49484,64.31
,和豊村,412,720,1726,2858,74,2932,0,2932,1796,4728,62.01
,興農村,292,620,1272,2184,46,2230,0,2230,1104,3334,66.89
,埤頭村,204,540,1304,2048,32,2080,0,2080,1118,3198,65.04
,豊崙村,492,968,1364,2824,36,2860,0,2860,1670,4530,63.13
,崙子村,196,484,822,1502,34,1536,0,1536,874,2410,63.73
,永豊村,284,520,1134,1938,52,1990,0,1990,1090,3080,64.61
,合興村,640,1280,2146,4066,64,4130,0,4130,2222,6352,65.02
,平原村,328,700,1440,2468,64,2532,0,2532,1454,3986,63.52
,崙腳村,118,264,536,918,22,940,0,940,470,1410,66.67
,元埔村,82,190,482,754,18,772,0,772,366,1138,67.84
,芙朝村,192,566,1104,1862,46,1908,0,1908,1124,3032,62.93
,新庄村,88,312,1016,1416,18,1434,0,1434,676,2110,67.96
,陸嘉村,114,180,690,984,16,1000,0,1000,546,1546,64.68
,竹圍村,164,240,862,1266,18,1284,0,1284,742,2026,63.38
,中和村,166,464,1166,1796,18,1814,0,1814,974,2788,65.06
,庄內村,140,228,850,1218,20,1238,0,1238,770,2008,61.65
,大湖村,132,198,792,1122,22,1144,0,1144,664,1808,63.27
,總計,4044,8474,18706,31224,600,31824,0,31824,17660,49484,64.31
芳苑鄉,,4620,8300,21250,34170,636,34806,0,34806,22560,57366,60.67
,芳苑村,132,276,624,1032,10,1042,0,1042,842,1884,55.31
,芳中村,38,156,332,526,16,542,0,542,282,824,65.78
,仁愛村,80,288,504,872,18,890,0,890,608,1498,59.41
,信義村,62,192,340,594,18,612,0,612,522,1134,53.97
,後寮村,196,360,566,1122,28,1150,0,1150,724,1874,61.37
,三合村,378,676,1470,2524,32,2556,0,2556,1582,4138,61.77
,永興村,178,490,952,1620,34,1654,0,1654,1068,2722,60.76
,五俊村,52,118,318,488,0,488,0,488,468,956,51.05
,路上村,80,228,454,762,10,772,0,772,596,1368,56.43
,路平村,134,330,470,934,24,958,0,958,478,1436,66.71
,三成村,128,288,752,1168,20,1188,0,1188,806,1994,59.58
,福榮村,72,192,458,722,10,732,0,732,470,1202,60.9
,頂廍村,68,204,386,658,18,676,0,676,484,1160,58.28
,新街村,88,134,570,792,28,820,0,820,856,1676,48.93
,王功村,266,410,1780,2456,46,2502,0,2502,1652,4154,60.23
,博愛村,94,152,606,852,12,864,0,864,490,1354,63.81
,和平村,90,182,596,868,12,880,0,880,660,1540,57.14
,民生村,66,120,566,752,26,778,0,778,556,1334,58.32
,興仁村,178,238,1064,1480,20,1500,0,1500,1058,2558,58.64
,新寶村,306,394,1220,1920,14,1934,0,1934,1258,3192,60.59
,草湖村,286,478,918,1682,40,1722,0,1722,1112,2834,60.76
,文津村,164,260,652,1076,2,1078,0,1078,956,2034,53.0
,建平村,374,584,1466,2424,36,2460,0,2460,1702,4162,59.11
,崙腳村,184,222,438,844,16,860,0,860,612,1472,58.42
,新生村,212,340,1026,1578,28,1606,0,1606,1068,2674,60.06
,漢寶村,714,988,2722,4424,118,4542,0,4542,1650,6192,73.35
,總計,4620,8300,21250,34170,636,34806,0,34806,22560,57366,60.67
大城鄉,,2600,5102,8710,16412,316,16728,0,16728,12664,29392,56.91
,潭墘村,108,344,860,1312,12,1324,0,1324,920,2244,59.0
,上山村,170,368,672,1210,14,1224,0,1224,988,2212,55.33
,東城村,282,514,716,1512,32,1544,0,1544,1060,2604,59.29
,西城村,130,314,488,932,18,950,0,950,728,1678,56.62
,大城村,228,434,490,1152,28,1180,0,1180,798,1978,59.66
,菜寮村,192,428,558,1178,32,1210,0,1210,916,2126,56.91
,山腳村,186,328,884,1398,34,1432,0,1432,1124,2556,56.03
,永和村,114,242,426,782,16,798,0,798,596,1394,57.25
,頂庄村,104,192,470,766,14,780,0,780,600,1380,56.52
,公館村,124,442,632,1198,32,1230,0,1230,884,2114,58.18
,臺西村,150,218,606,974,16,990,0,990,806,1796,55.12
,東港村,368,366,550,1284,20,1304,0,1304,1058,2362,55.21
,西港村,242,348,420,1010,18,1028,0,1028,792,1820,56.48
,豐美村,122,326,582,1030,18,1048,0,1048,724,1772,59.14
,三豐村,80,238,356,674,12,686,0,686,670,1356,50.59
,總計,2600,5102,8710,16412,316,16728,0,16728,12664,29392,56.91
竹塘鄉,,1422,4162,10374,15958,316,16274,0,16274,8978,25252,64.45
,竹元村,166,410,824,1400,42,1442,0,1442,766,2208,65.31
,竹塘村,240,846,1272,2358,34,2392,0,2392,1238,3630,65.9
,小西村,98,316,522,936,16,952,0,952,584,1536,61.98
,民靖村,132,278,522,932,12,944,0,944,564,1508,62.6
,五庄村,162,360,1414,1936,30,1966,0,1966,1028,2994,65.66
,樹腳村,80,186,646,912,22,934,0,934,344,1278,73.08
,田頭村,106,316,808,1230,30,1260,0,1260,824,2084,60.46
,新廣村,122,312,992,1426,22,1448,0,1448,814,2262,64.01
,溪墘村,48,154,512,714,16,730,0,730,268,998,73.15
,竹林村,108,266,602,976,24,1000,0,1000,600,1600,62.5
,土庫村,34,212,572,818,24,842,0,842,496,1338,62.93
,內新村,34,160,546,740,16,756,0,756,430,1186,63.74
,長安村,52,190,676,918,6,924,0,924,578,1502,61.52
,永安村,40,156,466,662,22,684,0,684,444,1128,60.64
,總計,1422,4162,10374,15958,316,16274,0,16274,8978,25252,64.45
溪州鄉,,3764,7408,21026,32198,624,32822,0,32822,16776,49598,66.18
,溪厝村,216,488,1574,2278,48,2326,0,2326,1234,3560,65.34
,舊眉村,190,334,1270,1794,34,1828,0,1828,878,2706,67.55
,柑園村,194,336,726,1256,32,1288,0,1288,932,2220,58.02
,水尾村,136,240,1446,1822,32,1854,0,1854,996,2850,65.05
,坑厝村,104,220,622,946,22,968,0,968,426,1394,69.44
,圳寮村,208,530,1106,1844,52,1896,0,1896,1034,2930,64.71
,潮洋村,108,204,776,1088,24,1112,0,1112,596,1708,65.11
,瓦厝村,164,254,800,1218,18,1236,0,1236,504,1740,71.03
,西畔村,328,512,1612,2452,50,2502,0,2502,1644,4146,60.35
,張厝村,68,218,594,880,24,904,0,904,510,1414,63.93
,溪州村,300,624,1214,2138,20,2158,0,2158,830,2988,72.22
,成功村,258,574,1482,2314,30,2344,0,2344,1262,3606,65.0
,菜公村,94,266,726,1086,12,1098,0,1098,608,1706,64.36
,尾厝村,356,610,1378,2344,40,2384,0,2384,1044,3428,69.54
,大庄村,238,400,1632,2270,28,2298,0,2298,1408,3706,62.01
,三圳村,182,352,972,1506,30,1536,0,1536,862,2398,64.05
,東州村,292,640,1616,2548,56,2604,0,2604,1158,3762,69.22
,榮光村,244,456,550,1250,38,1288,0,1288,316,1604,80.3
,三條村,84,150,930,1164,34,1198,0,1198,534,1732,69.17
,總計,3764,7408,21026,32198,624,32822,0,32822,16776,49598,66.18
