縣市,行政區別,鄰里,區域別代碼,縣市長候選人1＿候選人名稱,縣市長候選人1＿黨籍,縣市長候選人1_得票數,縣市長候選人2＿候選人名稱,縣市長候選人2＿黨籍,縣市長候選人2_得票數,縣市長候選人3＿候選人名稱,縣市長候選人3＿黨籍,縣市長候選人3_得票數,縣市長候選人4＿候選人名稱,縣市長候選人4＿黨籍,縣市長候選人4_得票數,縣市長候選人5＿候選人名稱,縣市長候選人5＿黨籍,縣市長候選人5_得票數,縣市長候選人6＿候選人名稱,縣市長候選人6＿黨籍,縣市長候選人6_得票數,縣市長候選人7＿候選人名稱,縣市長候選人7＿黨籍,縣市長候選人7_得票數,縣市長候選人8＿候選人名稱,縣市長候選人8＿黨籍,縣市長候選人8_得票數,縣市長候選人9＿候選人名稱,縣市長候選人9＿黨籍,縣市長候選人9_得票數,縣市長候選人10＿候選人名稱,縣市長候選人10＿黨籍,縣市長候選人10_得票數,縣市長有效票數A,縣市長無效票數B,縣市長投票數C,縣市長選舉人數G,鄉鎮市長候選人1＿候選人名稱,鄉鎮市長候選人1＿黨籍,鄉鎮市長候選人1_得票數,鄉鎮市長候選人2＿候選人名稱,鄉鎮市長候選人2＿黨籍,鄉鎮市長候選人2_得票數,鄉鎮市長候選人3＿候選人名稱,鄉鎮市長候選人3＿黨籍,鄉鎮市長候選人3_得票數,鄉鎮市長候選人4＿候選人名稱,鄉鎮市長候選人4＿黨籍,鄉鎮市長候選人4_得票數,鄉鎮市長候選人5＿候選人名稱,鄉鎮市長候選人5＿黨籍,鄉鎮市長候選人5_得票數,鄉鎮市長候選人6＿候選人名稱,鄉鎮市長候選人6＿黨籍,鄉鎮市長候選人6_得票數,鄉鎮市長候選人7＿候選人名稱,鄉鎮市長候選人7＿黨籍,鄉鎮市長候選人7_得票數,鄉鎮市長候選人8＿候選人名稱,鄉鎮市長候選人8＿黨籍,鄉鎮市長候選人8_得票數,鄉鎮市長候選人9＿候選人名稱,鄉鎮市長候選人9＿黨籍,鄉鎮市長候選人9_得票數,鄉鎮市長候選人10＿候選人名稱,鄉鎮市長候選人10＿黨籍,鄉鎮市長候選人10_得票數,鄉鎮市長有效票數A,鄉鎮市長無效票數B,鄉鎮市長投票數C,鄉鎮市長選舉人數G,區域縣市議員候選人1＿候選人名稱,區域縣市議員候選人1＿黨籍,區域縣市議員候選人1_得票數,區域縣市議員候選人2＿候選人名稱,區域縣市議員候選人2＿黨籍,區域縣市議員候選人2_得票數,區域縣市議員候選人3＿候選人名稱,區域縣市議員候選人3＿黨籍,區域縣市議員候選人3_得票數,區域縣市議員候選人4＿候選人名稱,區域縣市議員候選人4＿黨籍,區域縣市議員候選人4_得票數,區域縣市議員候選人5＿候選人名稱,區域縣市議員候選人5＿黨籍,區域縣市議員候選人5_得票數,區域縣市議員候選人6＿候選人名稱,區域縣市議員候選人6＿黨籍,區域縣市議員候選人6_得票數,區域縣市議員候選人7＿候選人名稱,區域縣市議員候選人7＿黨籍,區域縣市議員候選人7_得票數,區域縣市議員候選人8＿候選人名稱,區域縣市議員候選人8＿黨籍,區域縣市議員候選人8_得票數,區域縣市議員候選人9＿候選人名稱,區域縣市議員候選人9＿黨籍,區域縣市議員候選人9_得票數,區域縣市議員候選人10＿候選人名稱,區域縣市議員候選人10＿黨籍,區域縣市議員候選人10_得票數,區域縣市議員候選人11＿候選人名稱,區域縣市議員候選人11＿黨籍,區域縣市議員候選人11_得票數,區域縣市議員候選人12＿候選人名稱,區域縣市議員候選人12＿黨籍,區域縣市議員候選人12_得票數,區域縣市議員候選人13＿候選人名稱,區域縣市議員候選人13＿黨籍,區域縣市議員候選人13_得票數,區域縣市議員候選人14＿候選人名稱,區域縣市議員候選人14＿黨籍,區域縣市議員候選人14_得票數,區域縣市議員候選人15＿候選人名稱,區域縣市議員候選人15＿黨籍,區域縣市議員候選人15_得票數,區域縣市議員候選人16＿候選人名稱,區域縣市議員候選人16＿黨籍,區域縣市議員候選人16_得票數,區域縣市議員候選人17＿候選人名稱,區域縣市議員候選人17＿黨籍,區域縣市議員候選人17_得票數,區域縣市議員有效票數A,區域縣市議員無效票數B,區域縣市議員投票數C,區域縣市議員選舉人數G,平原縣市議員候選人1＿候選人名稱,平原縣市議員候選人1＿黨籍,平原縣市議員候選人1_得票數,平原縣市議員候選人2＿候選人名稱,平原縣市議員候選人2＿黨籍,平原縣市議員候選人2_得票數,平原縣市議員候選人3＿候選人名稱,平原縣市議員候選人3＿黨籍,平原縣市議員候選人3_得票數,平原縣市議員候選人4＿候選人名稱,平原縣市議員候選人4＿黨籍,平原縣市議員候選人4_得票數,平原縣市議員候選人5＿候選人名稱,平原縣市議員候選人5＿黨籍,平原縣市議員候選人5_得票數,平原縣市議員候選人6＿候選人名稱,平原縣市議員候選人6＿黨籍,平原縣市議員候選人6_得票數,平原縣市議員候選人7＿候選人名稱,平原縣市議員候選人7＿黨籍,平原縣市議員候選人7_得票數,平原縣市議員候選人8＿候選人名稱,平原縣市議員候選人8＿黨籍,平原縣市議員候選人8_得票數,平原縣市議員候選人9＿候選人名稱,平原縣市議員候選人9＿黨籍,平原縣市議員候選人9_得票數,平原縣市議員候選人10＿候選人名稱,平原縣市議員候選人10＿黨籍,平原縣市議員候選人10_得票數,平原縣市議員有效票數A,平原縣市議員無效票數B,平原縣市議員投票數C,平原縣市議員選舉人數G,山原縣市議員候選人1＿候選人名稱,山原縣市議員候選人1＿黨籍,山原縣市議員候選人1_得票數,山原縣市議員候選人2＿候選人名稱,山原縣市議員候選人2＿黨籍,山原縣市議員候選人2_得票數,山原縣市議員候選人3＿候選人名稱,山原縣市議員候選人3＿黨籍,山原縣市議員候選人3_得票數,山原縣市議員候選人4＿候選人名稱,山原縣市議員候選人4＿黨籍,山原縣市議員候選人4_得票數,山原縣市議員候選人5＿候選人名稱,山原縣市議員候選人5＿黨籍,山原縣市議員候選人5_得票數,山原縣市議員候選人6＿候選人名稱,山原縣市議員候選人6＿黨籍,山原縣市議員候選人6_得票數,山原縣市議員候選人7＿候選人名稱,山原縣市議員候選人7＿黨籍,山原縣市議員候選人7_得票數,山原縣市議員候選人8＿候選人名稱,山原縣市議員候選人8＿黨籍,山原縣市議員候選人8_得票數,山原縣市議員候選人9＿候選人名稱,山原縣市議員候選人9＿黨籍,山原縣市議員候選人9_得票數,山原縣市議員候選人10＿候選人名稱,山原縣市議員候選人10＿黨籍,山原縣市議員候選人10_得票數,山原縣市議員有效票數A,山原縣市議員無效票數B,山原縣市議員投票數C,山原縣市議員選舉人數G,鄉鎮市民代表候選人1＿候選人名稱,鄉鎮市民代表候選人1＿黨籍,鄉鎮市民代表候選人1_得票數,鄉鎮市民代表候選人2＿候選人名稱,鄉鎮市民代表候選人2＿黨籍,鄉鎮市民代表候選人2_得票數,鄉鎮市民代表候選人3＿候選人名稱,鄉鎮市民代表候選人3＿黨籍,鄉鎮市民代表候選人3_得票數,鄉鎮市民代表候選人4＿候選人名稱,鄉鎮市民代表候選人4＿黨籍,鄉鎮市民代表候選人4_得票數,鄉鎮市民代表候選人5＿候選人名稱,鄉鎮市民代表候選人5＿黨籍,鄉鎮市民代表候選人5_得票數,鄉鎮市民代表候選人6＿候選人名稱,鄉鎮市民代表候選人6＿黨籍,鄉鎮市民代表候選人6_得票數,鄉鎮市民代表候選人7＿候選人名稱,鄉鎮市民代表候選人7＿黨籍,鄉鎮市民代表候選人7_得票數,鄉鎮市民代表候選人8＿候選人名稱,鄉鎮市民代表候選人8＿黨籍,鄉鎮市民代表候選人8_得票數,鄉鎮市民代表候選人9＿候選人名稱,鄉鎮市民代表候選人9＿黨籍,鄉鎮市民代表候選人9_得票數,鄉鎮市民代表候選人10＿候選人名稱,鄉鎮市民代表候選人10＿黨籍,鄉鎮市民代表候選人10_得票數,鄉鎮市民代表候選人11＿候選人名稱,鄉鎮市民代表候選人11＿黨籍,鄉鎮市民代表候選人11_得票數,鄉鎮市民代表候選人12＿候選人名稱,鄉鎮市民代表候選人12＿黨籍,鄉鎮市民代表候選人12_得票數,鄉鎮市民代表候選人13＿候選人名稱,鄉鎮市民代表候選人13＿黨籍,鄉鎮市民代表候選人13_得票數,鄉鎮市民代表候選人14＿候選人名稱,鄉鎮市民代表候選人14＿黨籍,鄉鎮市民代表候選人14_得票數,鄉鎮市民代表候選人15＿候選人名稱,鄉鎮市民代表候選人15＿黨籍,鄉鎮市民代表候選人15_得票數,鄉鎮市民代表候選人16＿候選人名稱,鄉鎮市民代表候選人16＿黨籍,鄉鎮市民代表候選人16_得票數,鄉鎮市民代表候選人17＿候選人名稱,鄉鎮市民代表候選人17＿黨籍,鄉鎮市民代表候選人17_得票數,鄉鎮市民代表候選人18＿候選人名稱,鄉鎮市民代表候選人18＿黨籍,鄉鎮市民代表候選人18_得票數,鄉鎮市民代表候選人19＿候選人名稱,鄉鎮市民代表候選人19＿黨籍,鄉鎮市民代表候選人19_得票數,鄉鎮市民代表候選人20＿候選人名稱,鄉鎮市民代表候選人20＿黨籍,鄉鎮市民代表候選人20_得票數,鄉鎮市民代表候選人21＿候選人名稱,鄉鎮市民代表候選人21＿黨籍,鄉鎮市民代表候選人21_得票數,鄉鎮市民代表候選人22＿候選人名稱,鄉鎮市民代表候選人22＿黨籍,鄉鎮市民代表候選人22_得票數,鄉鎮市民代表候選人23＿候選人名稱,鄉鎮市民代表候選人23＿黨籍,鄉鎮市民代表候選人23_得票數,鄉鎮市民代表候選人24＿候選人名稱,鄉鎮市民代表候選人24＿黨籍,鄉鎮市民代表候選人24_得票數,鄉鎮市民代表候選人25＿候選人名稱,鄉鎮市民代表候選人25＿黨籍,鄉鎮市民代表候選人25_得票數,鄉鎮市民代表候選人26＿候選人名稱,鄉鎮市民代表候選人26＿黨籍,鄉鎮市民代表候選人26_得票數,鄉鎮市民代表候選人27＿候選人名稱,鄉鎮市民代表候選人27＿黨籍,鄉鎮市民代表候選人27_得票數,鄉鎮市民代表候選人28＿候選人名稱,鄉鎮市民代表候選人28＿黨籍,鄉鎮市民代表候選人28_得票數,鄉鎮市民代表有效票數A,鄉鎮市民代表無效票數B,鄉鎮市民代表投票數C,鄉鎮市民代表選舉人數G
花蓮縣,光復鄉,大進村,0700006,徐榛蔚,中國國民黨,244,劉曉玫,民主進步黨,66,黄師鵬,無黨籍,12,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林清水,中國國民黨,189,吳明修Kaniu‧Namoh,無黨籍,42,鄭桂鐘,無黨籍,89,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,張正治,中國國民黨,3,莊建威,無黨籍,2,葉鯤璟,中國國民黨,6,陳棟樑,無黨籍,3,林源富,無黨籍,6,徐雪玉,中國國民黨,8,游美雲,民主進步黨,9,張峻,中國國民黨,181,吳建志,中國國民黨,7,黃馨,中國國民黨,2,王能昌,無黨籍,9,沈君茹,中國國民黨,3,黃振富,民主進步黨,10,張懷文,中國國民黨,17,,,0,,,0,,,0,0,0,0,0,萬榮財Lafi‧Mayaw,中國國民黨,7,曾志德,民主進步黨,0,賴國祥O‧SENG‧KATI,無黨籍,7,林正福,中國國民黨,2,蔡依靜Lamen‧Panay,無黨籍,31,林莉芳,無黨籍,1,吳國民,無黨籍,1,,,0,,,0,,,0,0,0,0,0,陳秋英,中國國民黨,0,簡智隆,無黨籍,2,陳長明,中國國民黨,1,伍興明,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林泰旭,中國國民黨,38,鍾玉清,無黨籍,38,曾悅莓,中國國民黨,90,張永國,無黨籍,90,廖翊鈞,無黨籍,48,鍾蔚諮,中國國民黨,48,陳膺毅,中國國民黨,50,鍾貴雄,無黨籍,8,林淑清,無黨籍,36,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,光復鄉,大馬村,0700004,徐榛蔚,中國國民黨,527,劉曉玫,民主進步黨,130,黄師鵬,無黨籍,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林清水,中國國民黨,254,吳明修Kaniu‧Namoh,無黨籍,277,鄭桂鐘,無黨籍,140,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,張正治,中國國民黨,2,莊建威,無黨籍,1,葉鯤璟,中國國民黨,16,陳棟樑,無黨籍,1,林源富,無黨籍,9,徐雪玉,中國國民黨,13,游美雲,民主進步黨,5,張峻,中國國民黨,125,吳建志,中國國民黨,5,黃馨,中國國民黨,2,王能昌,無黨籍,2,沈君茹,中國國民黨,3,黃振富,民主進步黨,10,張懷文,中國國民黨,8,,,0,,,0,,,0,0,0,0,0,萬榮財Lafi‧Mayaw,中國國民黨,43,曾志德,民主進步黨,2,賴國祥O‧SENG‧KATI,無黨籍,30,林正福,中國國民黨,18,蔡依靜Lamen‧Panay,無黨籍,348,林莉芳,無黨籍,4,吳國民,無黨籍,6,,,0,,,0,,,0,0,0,0,0,陳秋英,中國國民黨,9,簡智隆,無黨籍,2,陳長明,中國國民黨,2,伍興明,無黨籍,4,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林泰旭,中國國民黨,22,鍾玉清,無黨籍,22,曾悅莓,中國國民黨,60,張永國,無黨籍,60,廖翊鈞,無黨籍,88,鍾蔚諮,中國國民黨,88,陳膺毅,中國國民黨,20,鍾貴雄,無黨籍,8,林淑清,無黨籍,18,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,光復鄉,東富村,0700011,徐榛蔚,中國國民黨,551,劉曉玫,民主進步黨,74,黄師鵬,無黨籍,11,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林清水,中國國民黨,97,吳明修Kaniu‧Namoh,無黨籍,512,鄭桂鐘,無黨籍,32,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,張正治,中國國民黨,3,莊建威,無黨籍,1,葉鯤璟,中國國民黨,3,陳棟樑,無黨籍,4,林源富,無黨籍,4,徐雪玉,中國國民黨,1,游美雲,民主進步黨,1,張峻,中國國民黨,46,吳建志,中國國民黨,0,黃馨,中國國民黨,3,王能昌,無黨籍,2,沈君茹,中國國民黨,0,黃振富,民主進步黨,2,張懷文,中國國民黨,1,,,0,,,0,,,0,0,0,0,0,萬榮財Lafi‧Mayaw,中國國民黨,118,曾志德,民主進步黨,4,賴國祥O‧SENG‧KATI,無黨籍,341,林正福,中國國民黨,32,蔡依靜Lamen‧Panay,無黨籍,52,林莉芳,無黨籍,8,吳國民,無黨籍,2,,,0,,,0,,,0,0,0,0,0,陳秋英,中國國民黨,1,簡智隆,無黨籍,2,陳長明,中國國民黨,2,伍興明,無黨籍,1,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林泰旭,中國國民黨,16,鍾玉清,無黨籍,16,曾悅莓,中國國民黨,21,張永國,無黨籍,21,廖翊鈞,無黨籍,5,鍾蔚諮,中國國民黨,5,陳膺毅,中國國民黨,2,鍾貴雄,無黨籍,3,林淑清,無黨籍,36,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,光復鄉,西富村,0700012,徐榛蔚,中國國民黨,514,劉曉玫,民主進步黨,104,黄師鵬,無黨籍,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林清水,中國國民黨,178,吳明修Kaniu‧Namoh,無黨籍,391,鄭桂鐘,無黨籍,56,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,張正治,中國國民黨,7,莊建威,無黨籍,3,葉鯤璟,中國國民黨,8,陳棟樑,無黨籍,0,林源富,無黨籍,4,徐雪玉,中國國民黨,5,游美雲,民主進步黨,12,張峻,中國國民黨,107,吳建志,中國國民黨,2,黃馨,中國國民黨,1,王能昌,無黨籍,7,沈君茹,中國國民黨,3,黃振富,民主進步黨,3,張懷文,中國國民黨,3,,,0,,,0,,,0,0,0,0,0,萬榮財Lafi‧Mayaw,中國國民黨,133,曾志德,民主進步黨,6,賴國祥O‧SENG‧KATI,無黨籍,203,林正福,中國國民黨,33,蔡依靜Lamen‧Panay,無黨籍,74,林莉芳,無黨籍,5,吳國民,無黨籍,3,,,0,,,0,,,0,0,0,0,0,陳秋英,中國國民黨,1,簡智隆,無黨籍,0,陳長明,中國國民黨,1,伍興明,無黨籍,1,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林泰旭,中國國民黨,26,鍾玉清,無黨籍,26,曾悅莓,中國國民黨,30,張永國,無黨籍,30,廖翊鈞,無黨籍,52,鍾蔚諮,中國國民黨,52,陳膺毅,中國國民黨,16,鍾貴雄,無黨籍,10,林淑清,無黨籍,34,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,卓溪鄉,卓清村,1300005,徐榛蔚,中國國民黨,603,劉曉玫,民主進步黨,50,黄師鵬,無黨籍,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,呂必賢Biung．Istasipal,中國國民黨,432,督溪．嗨岱,無黨籍,227,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,0,黃文成,中國國民黨,5,蘇金勝,中國國民黨,2,黃玲蘭,中國國民黨,6,潘月霞,中國國民黨,7,王燕美,無黨籍,8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,1,哈尼．噶照Hani  Kacaw,無黨籍,4,林高捷,無黨籍,0,陳建忠,中國國民黨,4,陳英妹,中國國民黨,2,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,262,高小成Qaisul‧Tamapima,無黨籍,359,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,王碧雪,中國國民黨,23,李桂英Savi Takis vilaian,無黨籍,23,蘇貴妹 Kimi． Yuji,中國國民黨,32,余銘忠,無黨籍,32,田東昇,中國國民黨,95,邱秀英A bus takisvilainan,中國國民黨,95,卓孝明,無黨籍,126,吳玉蘭,中國國民黨,126,潘秋香,中國國民黨,32,高正茂,無黨籍,76,金淑敏,無黨籍,139,高正虎,中國國民黨,141,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,卓溪鄉,卓溪村,1300004,徐榛蔚,中國國民黨,421,劉曉玫,民主進步黨,54,黄師鵬,無黨籍,8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,呂必賢Biung．Istasipal,中國國民黨,277,督溪．嗨岱,無黨籍,187,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,6,黃文成,中國國民黨,5,蘇金勝,中國國民黨,6,黃玲蘭,中國國民黨,8,潘月霞,中國國民黨,9,王燕美,無黨籍,11,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,1,哈尼．噶照Hani  Kacaw,無黨籍,6,林高捷,無黨籍,0,陳建忠,中國國民黨,8,陳英妹,中國國民黨,8,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,174,高小成Qaisul‧Tamapima,無黨籍,229,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,王碧雪,中國國民黨,31,李桂英Savi Takis vilaian,無黨籍,31,蘇貴妹 Kimi． Yuji,中國國民黨,11,余銘忠,無黨籍,11,田東昇,中國國民黨,74,邱秀英A bus takisvilainan,中國國民黨,74,卓孝明,無黨籍,54,吳玉蘭,中國國民黨,54,潘秋香,中國國民黨,143,高正茂,無黨籍,9,金淑敏,無黨籍,128,高正虎,中國國民黨,28,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,卓溪鄉,古風村,1300006,徐榛蔚,中國國民黨,565,劉曉玫,民主進步黨,72,黄師鵬,無黨籍,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,呂必賢Biung．Istasipal,中國國民黨,388,督溪．嗨岱,無黨籍,257,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,0,黃文成,中國國民黨,7,蘇金勝,中國國民黨,1,黃玲蘭,中國國民黨,7,潘月霞,中國國民黨,8,王燕美,無黨籍,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,3,哈尼．噶照Hani  Kacaw,無黨籍,6,林高捷,無黨籍,1,陳建忠,中國國民黨,12,陳英妹,中國國民黨,3,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,314,高小成Qaisul‧Tamapima,無黨籍,280,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,王碧雪,中國國民黨,171,李桂英Savi Takis vilaian,無黨籍,171,蘇貴妹 Kimi． Yuji,中國國民黨,22,余銘忠,無黨籍,22,田東昇,中國國民黨,284,邱秀英A bus takisvilainan,中國國民黨,284,卓孝明,無黨籍,27,吳玉蘭,中國國民黨,27,潘秋香,中國國民黨,25,高正茂,無黨籍,14,金淑敏,無黨籍,66,高正虎,中國國民黨,42,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,卓溪鄉,太平村,1300003,徐榛蔚,中國國民黨,407,劉曉玫,民主進步黨,33,黄師鵬,無黨籍,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,呂必賢Biung．Istasipal,中國國民黨,384,督溪．嗨岱,無黨籍,58,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,4,黃文成,中國國民黨,1,蘇金勝,中國國民黨,1,黃玲蘭,中國國民黨,0,潘月霞,中國國民黨,3,王燕美,無黨籍,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,0,哈尼．噶照Hani  Kacaw,無黨籍,5,林高捷,無黨籍,0,陳建忠,中國國民黨,1,陳英妹,中國國民黨,2,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,233,高小成Qaisul‧Tamapima,無黨籍,194,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,王碧雪,中國國民黨,29,李桂英Savi Takis vilaian,無黨籍,29,蘇貴妹 Kimi． Yuji,中國國民黨,31,余銘忠,無黨籍,31,田東昇,中國國民黨,291,邱秀英A bus takisvilainan,中國國民黨,291,卓孝明,無黨籍,93,吳玉蘭,中國國民黨,93,潘秋香,中國國民黨,0,高正茂,無黨籍,0,金淑敏,無黨籍,0,高正虎,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,卓溪鄉,崙山村,1300001,徐榛蔚,中國國民黨,330,劉曉玫,民主進步黨,38,黄師鵬,無黨籍,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,呂必賢Biung．Istasipal,中國國民黨,207,督溪．嗨岱,無黨籍,166,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,4,黃文成,中國國民黨,1,蘇金勝,中國國民黨,1,黃玲蘭,中國國民黨,1,潘月霞,中國國民黨,3,王燕美,無黨籍,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,0,哈尼．噶照Hani  Kacaw,無黨籍,10,林高捷,無黨籍,0,陳建忠,中國國民黨,1,陳英妹,中國國民黨,1,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,195,高小成Qaisul‧Tamapima,無黨籍,149,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,王碧雪,中國國民黨,77,李桂英Savi Takis vilaian,無黨籍,77,蘇貴妹 Kimi． Yuji,中國國民黨,68,余銘忠,無黨籍,68,田東昇,中國國民黨,147,邱秀英A bus takisvilainan,中國國民黨,147,卓孝明,無黨籍,81,吳玉蘭,中國國民黨,81,潘秋香,中國國民黨,0,高正茂,無黨籍,0,金淑敏,無黨籍,0,高正虎,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,卓溪鄉,立山村,1300002,徐榛蔚,中國國民黨,671,劉曉玫,民主進步黨,116,黄師鵬,無黨籍,11,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,呂必賢Biung．Istasipal,中國國民黨,282,督溪．嗨岱,無黨籍,512,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳銘文,無黨籍,1,黃文成,中國國民黨,4,蘇金勝,中國國民黨,3,黃玲蘭,中國國民黨,4,潘月霞,中國國民黨,6,王燕美,無黨籍,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,中國國民黨,1,哈尼．噶照Hani  Kacaw,無黨籍,7,林高捷,無黨籍,1,陳建忠,中國國民黨,2,陳英妹,中國國民黨,3,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇忠亮,中國國民黨,392,高小成Qaisul‧Tamapima,無黨籍,364,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,王碧雪,中國國民黨,342,李桂英Savi Takis vilaian,無黨籍,342,蘇貴妹 Kimi． Yuji,中國國民黨,312,余銘忠,無黨籍,312,田東昇,中國國民黨,6,邱秀英A bus takisvilainan,中國國民黨,6,卓孝明,無黨籍,135,吳玉蘭,中國國民黨,135,潘秋香,中國國民黨,0,高正茂,無黨籍,0,金淑敏,無黨籍,0,高正虎,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
