縣市,行政區別,鄰里,區域別代碼,縣市長候選人1＿候選人名稱,縣市長候選人1＿黨籍,縣市長候選人1_得票數,縣市長候選人2＿候選人名稱,縣市長候選人2＿黨籍,縣市長候選人2_得票數,縣市長候選人3＿候選人名稱,縣市長候選人3＿黨籍,縣市長候選人3_得票數,縣市長候選人4＿候選人名稱,縣市長候選人4＿黨籍,縣市長候選人4_得票數,縣市長候選人5＿候選人名稱,縣市長候選人5＿黨籍,縣市長候選人5_得票數,縣市長候選人6＿候選人名稱,縣市長候選人6＿黨籍,縣市長候選人6_得票數,縣市長候選人7＿候選人名稱,縣市長候選人7＿黨籍,縣市長候選人7_得票數,縣市長候選人8＿候選人名稱,縣市長候選人8＿黨籍,縣市長候選人8_得票數,縣市長候選人9＿候選人名稱,縣市長候選人9＿黨籍,縣市長候選人9_得票數,縣市長候選人10＿候選人名稱,縣市長候選人10＿黨籍,縣市長候選人10_得票數,縣市長有效票數A,縣市長無效票數B,縣市長投票數C,縣市長選舉人數G,區域縣市議員候選人1＿候選人名稱,區域縣市議員候選人1＿黨籍,區域縣市議員候選人1_得票數,區域縣市議員候選人2＿候選人名稱,區域縣市議員候選人2＿黨籍,區域縣市議員候選人2_得票數,區域縣市議員候選人3＿候選人名稱,區域縣市議員候選人3＿黨籍,區域縣市議員候選人3_得票數,區域縣市議員候選人4＿候選人名稱,區域縣市議員候選人4＿黨籍,區域縣市議員候選人4_得票數,區域縣市議員候選人5＿候選人名稱,區域縣市議員候選人5＿黨籍,區域縣市議員候選人5_得票數,區域縣市議員候選人6＿候選人名稱,區域縣市議員候選人6＿黨籍,區域縣市議員候選人6_得票數,區域縣市議員候選人7＿候選人名稱,區域縣市議員候選人7＿黨籍,區域縣市議員候選人7_得票數,區域縣市議員候選人8＿候選人名稱,區域縣市議員候選人8＿黨籍,區域縣市議員候選人8_得票數,區域縣市議員候選人9＿候選人名稱,區域縣市議員候選人9＿黨籍,區域縣市議員候選人9_得票數,區域縣市議員候選人10＿候選人名稱,區域縣市議員候選人10＿黨籍,區域縣市議員候選人10_得票數,區域縣市議員候選人11＿候選人名稱,區域縣市議員候選人11＿黨籍,區域縣市議員候選人11_得票數,區域縣市議員候選人12＿候選人名稱,區域縣市議員候選人12＿黨籍,區域縣市議員候選人12_得票數,區域縣市議員候選人13＿候選人名稱,區域縣市議員候選人13＿黨籍,區域縣市議員候選人13_得票數,區域縣市議員候選人14＿候選人名稱,區域縣市議員候選人14＿黨籍,區域縣市議員候選人14_得票數,區域縣市議員候選人15＿候選人名稱,區域縣市議員候選人15＿黨籍,區域縣市議員候選人15_得票數,區域縣市議員有效票數A,區域縣市議員無效票數B,區域縣市議員投票數C,區域縣市議員選舉人數G,平原縣市議員候選人1＿候選人名稱,平原縣市議員候選人1＿黨籍,平原縣市議員候選人1_得票數,平原縣市議員候選人2＿候選人名稱,平原縣市議員候選人2＿黨籍,平原縣市議員候選人2_得票數,平原縣市議員候選人3＿候選人名稱,平原縣市議員候選人3＿黨籍,平原縣市議員候選人3_得票數,平原縣市議員候選人4＿候選人名稱,平原縣市議員候選人4＿黨籍,平原縣市議員候選人4_得票數,平原縣市議員候選人5＿候選人名稱,平原縣市議員候選人5＿黨籍,平原縣市議員候選人5_得票數,平原縣市議員候選人6＿候選人名稱,平原縣市議員候選人6＿黨籍,平原縣市議員候選人6_得票數,平原縣市議員候選人7＿候選人名稱,平原縣市議員候選人7＿黨籍,平原縣市議員候選人7_得票數,平原縣市議員候選人8＿候選人名稱,平原縣市議員候選人8＿黨籍,平原縣市議員候選人8_得票數,平原縣市議員候選人9＿候選人名稱,平原縣市議員候選人9＿黨籍,平原縣市議員候選人9_得票數,平原縣市議員候選人10＿候選人名稱,平原縣市議員候選人10＿黨籍,平原縣市議員候選人10_得票數,平原縣市議員有效票數A,平原縣市議員無效票數B,平原縣市議員投票數C,平原縣市議員選舉人數G,山原縣市議員候選人1＿候選人名稱,山原縣市議員候選人1＿黨籍,山原縣市議員候選人1_得票數,山原縣市議員候選人2＿候選人名稱,山原縣市議員候選人2＿黨籍,山原縣市議員候選人2_得票數,山原縣市議員候選人3＿候選人名稱,山原縣市議員候選人3＿黨籍,山原縣市議員候選人3_得票數,山原縣市議員候選人4＿候選人名稱,山原縣市議員候選人4＿黨籍,山原縣市議員候選人4_得票數,山原縣市議員候選人5＿候選人名稱,山原縣市議員候選人5＿黨籍,山原縣市議員候選人5_得票數,山原縣市議員候選人6＿候選人名稱,山原縣市議員候選人6＿黨籍,山原縣市議員候選人6_得票數,山原縣市議員候選人7＿候選人名稱,山原縣市議員候選人7＿黨籍,山原縣市議員候選人7_得票數,山原縣市議員候選人8＿候選人名稱,山原縣市議員候選人8＿黨籍,山原縣市議員候選人8_得票數,山原縣市議員候選人9＿候選人名稱,山原縣市議員候選人9＿黨籍,山原縣市議員候選人9_得票數,山原縣市議員候選人10＿候選人名稱,山原縣市議員候選人10＿黨籍,山原縣市議員候選人10_得票數,山原縣市議員有效票數A,山原縣市議員無效票數B,山原縣市議員投票數C,山原縣市議員選舉人數G,鄉鎮市民代表候選人1＿候選人名稱,鄉鎮市民代表候選人1＿黨籍,鄉鎮市民代表候選人1_得票數,鄉鎮市民代表候選人2＿候選人名稱,鄉鎮市民代表候選人2＿黨籍,鄉鎮市民代表候選人2_得票數,鄉鎮市民代表候選人3＿候選人名稱,鄉鎮市民代表候選人3＿黨籍,鄉鎮市民代表候選人3_得票數,鄉鎮市民代表候選人4＿候選人名稱,鄉鎮市民代表候選人4＿黨籍,鄉鎮市民代表候選人4_得票數,鄉鎮市民代表候選人5＿候選人名稱,鄉鎮市民代表候選人5＿黨籍,鄉鎮市民代表候選人5_得票數,鄉鎮市民代表候選人6＿候選人名稱,鄉鎮市民代表候選人6＿黨籍,鄉鎮市民代表候選人6_得票數,鄉鎮市民代表候選人7＿候選人名稱,鄉鎮市民代表候選人7＿黨籍,鄉鎮市民代表候選人7_得票數,鄉鎮市民代表候選人8＿候選人名稱,鄉鎮市民代表候選人8＿黨籍,鄉鎮市民代表候選人8_得票數,鄉鎮市民代表候選人9＿候選人名稱,鄉鎮市民代表候選人9＿黨籍,鄉鎮市民代表候選人9_得票數,鄉鎮市民代表候選人10＿候選人名稱,鄉鎮市民代表候選人10＿黨籍,鄉鎮市民代表候選人10_得票數,鄉鎮市民代表候選人11＿候選人名稱,鄉鎮市民代表候選人11＿黨籍,鄉鎮市民代表候選人11_得票數,鄉鎮市民代表候選人12＿候選人名稱,鄉鎮市民代表候選人12＿黨籍,鄉鎮市民代表候選人12_得票數,鄉鎮市民代表候選人13＿候選人名稱,鄉鎮市民代表候選人13＿黨籍,鄉鎮市民代表候選人13_得票數,鄉鎮市民代表候選人14＿候選人名稱,鄉鎮市民代表候選人14＿黨籍,鄉鎮市民代表候選人14_得票數,鄉鎮市民代表候選人15＿候選人名稱,鄉鎮市民代表候選人15＿黨籍,鄉鎮市民代表候選人15_得票數,鄉鎮市民代表候選人16＿候選人名稱,鄉鎮市民代表候選人16＿黨籍,鄉鎮市民代表候選人16_得票數,鄉鎮市民代表候選人17＿候選人名稱,鄉鎮市民代表候選人17＿黨籍,鄉鎮市民代表候選人17_得票數,鄉鎮市民代表候選人18＿候選人名稱,鄉鎮市民代表候選人18＿黨籍,鄉鎮市民代表候選人18_得票數,鄉鎮市民代表候選人19＿候選人名稱,鄉鎮市民代表候選人19＿黨籍,鄉鎮市民代表候選人19_得票數,鄉鎮市民代表候選人20＿候選人名稱,鄉鎮市民代表候選人20＿黨籍,鄉鎮市民代表候選人20_得票數,鄉鎮市民代表候選人21＿候選人名稱,鄉鎮市民代表候選人21＿黨籍,鄉鎮市民代表候選人21_得票數,鄉鎮市民代表候選人22＿候選人名稱,鄉鎮市民代表候選人22＿黨籍,鄉鎮市民代表候選人22_得票數,鄉鎮市民代表候選人23＿候選人名稱,鄉鎮市民代表候選人23＿黨籍,鄉鎮市民代表候選人23_得票數,鄉鎮市民代表候選人24＿候選人名稱,鄉鎮市民代表候選人24＿黨籍,鄉鎮市民代表候選人24_得票數,鄉鎮市民代表候選人25＿候選人名稱,鄉鎮市民代表候選人25＿黨籍,鄉鎮市民代表候選人25_得票數,鄉鎮市民代表候選人26＿候選人名稱,鄉鎮市民代表候選人26＿黨籍,鄉鎮市民代表候選人26_得票數,鄉鎮市民代表候選人27＿候選人名稱,鄉鎮市民代表候選人27＿黨籍,鄉鎮市民代表候選人27_得票數,鄉鎮市民代表候選人28＿候選人名稱,鄉鎮市民代表候選人28＿黨籍,鄉鎮市民代表候選人28_得票數,鄉鎮市民代表有效票數A,鄉鎮市民代表無效票數B,鄉鎮市民代表投票數C,鄉鎮市民代表選舉人數G
花蓮縣,花蓮市,國聯里,0100023,徐榛蔚,中國國民黨,256,黄師鵬,無黨籍,27,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,201,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,1404,36,1,張美慧,民主進步黨,168,蔡翼鍾,中國國民黨,72,吳東昇,中國國民黨,149,胡仁順,民主進步黨,126,楊華美,無黨籍,98,傅國淵,無黨籍,113,林宗昆,中國國民黨,82,洪士閔,中國國民黨,23,徐子芳,中國國民黨,74,韓林梅,中國國民黨,117,魏嘉賢,無黨籍,212,謝國榮,中國國民黨,81,,,0,,,0,,,0,69,362,11,8,笛布斯．顗賚,無黨籍,15,葉志豪,無黨籍,4,督固．撒耘,中國國民黨,8,周駿宥,中國國民黨,8,李正文,無黨籍,13,陳進德,中國國民黨,6,林資斌,民主進步黨,7,,,0,,,0,,,0,69,24,0,6,連一龍,無黨籍,8,田韻馨,無黨籍,6,程美蓮,中國國民黨,15,,,0,,,0,,,0,,,0,,,0,,,0,,,0,69,9,0,1,黃達祥,中國國民黨,41,楊哲灃,中國國民黨,41,許願神,無黨籍,41,呂啓明,無黨籍,41,蔣邦法,中國國民黨,84,歐彥志,民主進步黨,84,黃瑞文,中國國民黨,84,蔡翼陽,無黨籍,142,魏鈺晟,無黨籍,142,陳惠卿,中國國民黨,142,謝宜萱,中國國民黨,168,江如玲,中國國民黨,168,田珍綺,民主進步黨,168,潘文賢,無黨籍,175,林百瑞,中國國民黨,175,江奉宜,中國國民黨,119,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,119,李振瑋,中國國民黨,114,游政霖,中國國民黨,199,莊依婕,民主進步黨,270,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,69,357,20,5
花蓮縣,花蓮市,國興里,0100044,徐榛蔚,中國國民黨,283,黄師鵬,無黨籍,18,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,146,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,1983,43,1,張美慧,民主進步黨,235,蔡翼鍾,中國國民黨,76,吳東昇,中國國民黨,100,胡仁順,民主進步黨,97,楊華美,無黨籍,236,傅國淵,無黨籍,111,林宗昆,中國國民黨,153,洪士閔,中國國民黨,32,徐子芳,中國國民黨,106,韓林梅,中國國民黨,140,魏嘉賢,無黨籍,408,謝國榮,中國國民黨,109,,,0,,,0,,,0,88,485,9,8,笛布斯．顗賚,無黨籍,30,葉志豪,無黨籍,2,督固．撒耘,中國國民黨,22,周駿宥,中國國民黨,11,李正文,無黨籍,46,陳進德,中國國民黨,3,林資斌,民主進步黨,13,,,0,,,0,,,0,88,26,0,6,連一龍,無黨籍,11,田韻馨,無黨籍,13,程美蓮,中國國民黨,22,,,0,,,0,,,0,,,0,,,0,,,0,,,0,88,7,0,1,黃達祥,中國國民黨,93,楊哲灃,中國國民黨,93,許願神,無黨籍,93,呂啓明,無黨籍,93,蔣邦法,中國國民黨,163,歐彥志,民主進步黨,163,黃瑞文,中國國民黨,163,蔡翼陽,無黨籍,267,魏鈺晟,無黨籍,267,陳惠卿,中國國民黨,267,謝宜萱,中國國民黨,333,江如玲,中國國民黨,333,田珍綺,民主進步黨,333,潘文賢,無黨籍,152,林百瑞,中國國民黨,152,江奉宜,中國國民黨,117,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,117,李振瑋,中國國民黨,223,游政霖,中國國民黨,167,莊依婕,民主進步黨,262,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,88,472,29,5
花蓮縣,花蓮市,國華里,0100038,徐榛蔚,中國國民黨,309,黄師鵬,無黨籍,31,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,218,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,1112,20,1,張美慧,民主進步黨,178,蔡翼鍾,中國國民黨,44,吳東昇,中國國民黨,79,胡仁順,民主進步黨,65,楊華美,無黨籍,107,傅國淵,無黨籍,81,林宗昆,中國國民黨,61,洪士閔,中國國民黨,35,徐子芳,中國國民黨,81,韓林梅,中國國民黨,70,魏嘉賢,無黨籍,194,謝國榮,中國國民黨,65,,,0,,,0,,,0,65,531,9,8,笛布斯．顗賚,無黨籍,13,葉志豪,無黨籍,0,督固．撒耘,中國國民黨,3,周駿宥,中國國民黨,6,李正文,無黨籍,1,陳進德,中國國民黨,0,林資斌,民主進步黨,5,,,0,,,0,,,0,65,17,0,6,連一龍,無黨籍,0,田韻馨,無黨籍,4,程美蓮,中國國民黨,8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,65,7,0,1,黃達祥,中國國民黨,26,楊哲灃,中國國民黨,26,許願神,無黨籍,26,呂啓明,無黨籍,26,蔣邦法,中國國民黨,88,歐彥志,民主進步黨,88,黃瑞文,中國國民黨,88,蔡翼陽,無黨籍,146,魏鈺晟,無黨籍,146,陳惠卿,中國國民黨,146,謝宜萱,中國國民黨,179,江如玲,中國國民黨,179,田珍綺,民主進步黨,179,潘文賢,無黨籍,143,林百瑞,中國國民黨,143,江奉宜,中國國民黨,55,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,55,李振瑋,中國國民黨,102,游政霖,中國國民黨,105,莊依婕,民主進步黨,193,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,65,513,34,5
花蓮縣,花蓮市,國裕里,0100041,徐榛蔚,中國國民黨,331,黄師鵬,無黨籍,18,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,139,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,1971,33,1,張美慧,民主進步黨,204,蔡翼鍾,中國國民黨,86,吳東昇,中國國民黨,127,胡仁順,民主進步黨,121,楊華美,無黨籍,139,傅國淵,無黨籍,154,林宗昆,中國國民黨,93,洪士閔,中國國民黨,27,徐子芳,中國國民黨,92,韓林梅,中國國民黨,176,魏嘉賢,無黨籍,476,謝國榮,中國國民黨,61,,,0,,,0,,,0,83,450,4,8,笛布斯．顗賚,無黨籍,59,葉志豪,無黨籍,8,督固．撒耘,中國國民黨,34,周駿宥,中國國民黨,24,李正文,無黨籍,40,陳進德,中國國民黨,3,林資斌,民主進步黨,22,,,0,,,0,,,0,83,44,0,6,連一龍,無黨籍,5,田韻馨,無黨籍,7,程美蓮,中國國民黨,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,83,3,1,1,黃達祥,中國國民黨,111,楊哲灃,中國國民黨,111,許願神,無黨籍,111,呂啓明,無黨籍,111,蔣邦法,中國國民黨,148,歐彥志,民主進步黨,148,黃瑞文,中國國民黨,148,蔡翼陽,無黨籍,194,魏鈺晟,無黨籍,194,陳惠卿,中國國民黨,194,謝宜萱,中國國民黨,287,江如玲,中國國民黨,287,田珍綺,民主進步黨,287,潘文賢,無黨籍,123,林百瑞,中國國民黨,123,江奉宜,中國國民黨,113,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,113,李振瑋,中國國民黨,284,游政霖,中國國民黨,225,莊依婕,民主進步黨,232,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,83,438,16,5
花蓮縣,花蓮市,國防里,0100039,徐榛蔚,中國國民黨,208,黄師鵬,無黨籍,16,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,157,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,381,8,1,張美慧,民主進步黨,44,蔡翼鍾,中國國民黨,12,吳東昇,中國國民黨,42,胡仁順,民主進步黨,31,楊華美,無黨籍,23,傅國淵,無黨籍,23,林宗昆,中國國民黨,22,洪士閔,中國國民黨,4,徐子芳,中國國民黨,15,韓林梅,中國國民黨,31,魏嘉賢,無黨籍,91,謝國榮,中國國民黨,16,,,0,,,0,,,0,64,354,5,8,笛布斯．顗賚,無黨籍,12,葉志豪,無黨籍,1,督固．撒耘,中國國民黨,0,周駿宥,中國國民黨,3,李正文,無黨籍,2,陳進德,中國國民黨,0,林資斌,民主進步黨,5,,,0,,,0,,,0,64,23,0,6,連一龍,無黨籍,3,田韻馨,無黨籍,3,程美蓮,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,64,6,1,1,黃達祥,中國國民黨,19,楊哲灃,中國國民黨,19,許願神,無黨籍,19,呂啓明,無黨籍,19,蔣邦法,中國國民黨,58,歐彥志,民主進步黨,58,黃瑞文,中國國民黨,58,蔡翼陽,無黨籍,28,魏鈺晟,無黨籍,28,陳惠卿,中國國民黨,28,謝宜萱,中國國民黨,44,江如玲,中國國民黨,44,田珍綺,民主進步黨,44,潘文賢,無黨籍,17,林百瑞,中國國民黨,17,江奉宜,中國國民黨,49,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,49,李振瑋,中國國民黨,38,游政霖,中國國民黨,40,莊依婕,民主進步黨,55,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,64,348,15,5
花蓮縣,花蓮市,國風里,0100008,徐榛蔚,中國國民黨,335,黄師鵬,無黨籍,22,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,198,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,1657,48,1,張美慧,民主進步黨,217,蔡翼鍾,中國國民黨,59,吳東昇,中國國民黨,144,胡仁順,民主進步黨,112,楊華美,無黨籍,151,傅國淵,無黨籍,98,林宗昆,中國國民黨,118,洪士閔,中國國民黨,30,徐子芳,中國國民黨,114,韓林梅,中國國民黨,138,魏嘉賢,無黨籍,310,謝國榮,中國國民黨,93,,,0,,,0,,,0,56,513,17,8,笛布斯．顗賚,無黨籍,16,葉志豪,無黨籍,1,督固．撒耘,中國國民黨,0,周駿宥,中國國民黨,8,李正文,無黨籍,6,陳進德,中國國民黨,4,林資斌,民主進步黨,10,,,0,,,0,,,0,56,16,0,6,連一龍,無黨籍,3,田韻馨,無黨籍,9,程美蓮,中國國民黨,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,56,4,1,1,黃達祥,中國國民黨,69,楊哲灃,中國國民黨,69,許願神,無黨籍,69,呂啓明,無黨籍,69,蔣邦法,中國國民黨,123,歐彥志,民主進步黨,123,黃瑞文,中國國民黨,123,蔡翼陽,無黨籍,233,魏鈺晟,無黨籍,233,陳惠卿,中國國民黨,233,謝宜萱,中國國民黨,348,江如玲,中國國民黨,348,田珍綺,民主進步黨,348,潘文賢,無黨籍,107,林百瑞,中國國民黨,107,江奉宜,中國國民黨,128,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,128,李振瑋,中國國民黨,109,游政霖,中國國民黨,191,莊依婕,民主進步黨,240,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,56,495,39,5
花蓮縣,花蓮市,國魂里,0100031,徐榛蔚,中國國民黨,239,黄師鵬,無黨籍,25,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,172,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,888,25,1,張美慧,民主進步黨,115,蔡翼鍾,中國國民黨,34,吳東昇,中國國民黨,41,胡仁順,民主進步黨,68,楊華美,無黨籍,110,傅國淵,無黨籍,50,林宗昆,中國國民黨,60,洪士閔,中國國民黨,16,徐子芳,中國國民黨,52,韓林梅,中國國民黨,70,魏嘉賢,無黨籍,182,謝國榮,中國國民黨,49,,,0,,,0,,,0,67,427,11,8,笛布斯．顗賚,無黨籍,10,葉志豪,無黨籍,1,督固．撒耘,中國國民黨,5,周駿宥,中國國民黨,2,李正文,無黨籍,8,陳進德,中國國民黨,5,林資斌,民主進步黨,1,,,0,,,0,,,0,67,17,2,6,連一龍,無黨籍,2,田韻馨,無黨籍,6,程美蓮,中國國民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,67,5,1,1,黃達祥,中國國民黨,41,楊哲灃,中國國民黨,41,許願神,無黨籍,41,呂啓明,無黨籍,41,蔣邦法,中國國民黨,79,歐彥志,民主進步黨,79,黃瑞文,中國國民黨,79,蔡翼陽,無黨籍,104,魏鈺晟,無黨籍,104,陳惠卿,中國國民黨,104,謝宜萱,中國國民黨,136,江如玲,中國國民黨,136,田珍綺,民主進步黨,136,潘文賢,無黨籍,98,林百瑞,中國國民黨,98,江奉宜,中國國民黨,67,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,67,李振瑋,中國國民黨,50,游政霖,中國國民黨,90,莊依婕,民主進步黨,166,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,67,426,20,5
花蓮縣,花蓮市,民主里,0100027,徐榛蔚,中國國民黨,193,黄師鵬,無黨籍,8,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,80,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,281,4,1,張美慧,民主進步黨,15,蔡翼鍾,中國國民黨,14,吳東昇,中國國民黨,10,胡仁順,民主進步黨,17,楊華美,無黨籍,14,傅國淵,無黨籍,16,林宗昆,中國國民黨,25,洪士閔,中國國民黨,2,徐子芳,中國國民黨,84,韓林梅,中國國民黨,8,魏嘉賢,無黨籍,29,謝國榮,中國國民黨,23,,,0,,,0,,,0,26,257,7,8,笛布斯．顗賚,無黨籍,5,葉志豪,無黨籍,1,督固．撒耘,中國國民黨,2,周駿宥,中國國民黨,0,李正文,無黨籍,2,陳進德,中國國民黨,0,林資斌,民主進步黨,4,,,0,,,0,,,0,26,14,1,6,連一龍,無黨籍,3,田韻馨,無黨籍,0,程美蓮,中國國民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,26,5,0,1,黃達祥,中國國民黨,222,楊哲灃,中國國民黨,222,許願神,無黨籍,222,呂啓明,無黨籍,222,蔣邦法,中國國民黨,0,歐彥志,民主進步黨,0,黃瑞文,中國國民黨,0,蔡翼陽,無黨籍,0,魏鈺晟,無黨籍,0,陳惠卿,中國國民黨,0,謝宜萱,中國國民黨,0,江如玲,中國國民黨,0,田珍綺,民主進步黨,0,潘文賢,無黨籍,0,林百瑞,中國國民黨,0,江奉宜,中國國民黨,0,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,0,李振瑋,中國國民黨,0,游政霖,中國國民黨,0,莊依婕,民主進步黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,26,222,45,1
花蓮縣,花蓮市,民享里,0100033,徐榛蔚,中國國民黨,302,黄師鵬,無黨籍,21,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,134,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,1332,32,1,張美慧,民主進步黨,102,蔡翼鍾,中國國民黨,44,吳東昇,中國國民黨,107,胡仁順,民主進步黨,73,楊華美,無黨籍,155,傅國淵,無黨籍,70,林宗昆,中國國民黨,75,洪士閔,中國國民黨,13,徐子芳,中國國民黨,40,韓林梅,中國國民黨,80,魏嘉賢,無黨籍,275,謝國榮,中國國民黨,91,,,0,,,0,,,0,10,349,9,8,笛布斯．顗賚,無黨籍,46,葉志豪,無黨籍,3,督固．撒耘,中國國民黨,13,周駿宥,中國國民黨,22,李正文,無黨籍,38,陳進德,中國國民黨,11,林資斌,民主進步黨,16,,,0,,,0,,,0,10,41,1,6,連一龍,無黨籍,13,田韻馨,無黨籍,14,程美蓮,中國國民黨,25,,,0,,,0,,,0,,,0,,,0,,,0,,,0,10,31,0,1,黃達祥,中國國民黨,491,楊哲灃,中國國民黨,491,許願神,無黨籍,491,呂啓明,無黨籍,491,蔣邦法,中國國民黨,216,歐彥志,民主進步黨,216,黃瑞文,中國國民黨,216,蔡翼陽,無黨籍,150,魏鈺晟,無黨籍,150,陳惠卿,中國國民黨,150,謝宜萱,中國國民黨,237,江如玲,中國國民黨,237,田珍綺,民主進步黨,237,潘文賢,無黨籍,0,林百瑞,中國國民黨,0,江奉宜,中國國民黨,0,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,0,李振瑋,中國國民黨,0,游政霖,中國國民黨,0,莊依婕,民主進步黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,10,357,32,3
花蓮縣,花蓮市,民勤里,0100018,徐榛蔚,中國國民黨,298,黄師鵬,無黨籍,29,谷辣斯．尤達卡 Kolas Yotaka,民主進步黨,176,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,1370,32,1,張美慧,民主進步黨,110,蔡翼鍾,中國國民黨,59,吳東昇,中國國民黨,57,胡仁順,民主進步黨,77,楊華美,無黨籍,187,傅國淵,無黨籍,61,林宗昆,中國國民黨,66,洪士閔,中國國民黨,18,徐子芳,中國國民黨,51,韓林梅,中國國民黨,104,魏嘉賢,無黨籍,260,謝國榮,中國國民黨,153,,,0,,,0,,,0,3,397,9,8,笛布斯．顗賚,無黨籍,30,葉志豪,無黨籍,3,督固．撒耘,中國國民黨,16,周駿宥,中國國民黨,12,李正文,無黨籍,24,陳進德,中國國民黨,13,林資斌,民主進步黨,5,,,0,,,0,,,0,3,33,3,6,連一龍,無黨籍,15,田韻馨,無黨籍,12,程美蓮,中國國民黨,24,,,0,,,0,,,0,,,0,,,0,,,0,,,0,3,15,1,1,黃達祥,中國國民黨,333,楊哲灃,中國國民黨,333,許願神,無黨籍,333,呂啓明,無黨籍,333,蔣邦法,中國國民黨,164,歐彥志,民主進步黨,164,黃瑞文,中國國民黨,164,蔡翼陽,無黨籍,228,魏鈺晟,無黨籍,228,陳惠卿,中國國民黨,228,謝宜萱,中國國民黨,440,江如玲,中國國民黨,440,田珍綺,民主進步黨,440,潘文賢,無黨籍,0,林百瑞,中國國民黨,0,江奉宜,中國國民黨,0,娃娃．攸攸 Wawa．Yuyuh,中國國民黨,0,李振瑋,中國國民黨,0,游政霖,中國國民黨,0,莊依婕,民主進步黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,3,384,35,3
