縣市,行政區別,鄰里,區域別代碼,縣市長候選人1＿候選人名稱,縣市長候選人1＿黨籍,縣市長候選人1_得票數,縣市長候選人2＿候選人名稱,縣市長候選人2＿黨籍,縣市長候選人2_得票數,縣市長候選人3＿候選人名稱,縣市長候選人3＿黨籍,縣市長候選人3_得票數,縣市長候選人4＿候選人名稱,縣市長候選人4＿黨籍,縣市長候選人4_得票數,縣市長候選人5＿候選人名稱,縣市長候選人5＿黨籍,縣市長候選人5_得票數,縣市長候選人6＿候選人名稱,縣市長候選人6＿黨籍,縣市長候選人6_得票數,縣市長候選人7＿候選人名稱,縣市長候選人7＿黨籍,縣市長候選人7_得票數,縣市長候選人8＿候選人名稱,縣市長候選人8＿黨籍,縣市長候選人8_得票數,縣市長候選人9＿候選人名稱,縣市長候選人9＿黨籍,縣市長候選人9_得票數,縣市長候選人10＿候選人名稱,縣市長候選人10＿黨籍,縣市長候選人10_得票數,縣市長有效票數A,縣市長無效票數B,縣市長投票數C,縣市長選舉人數G,鄉鎮市長候選人1＿候選人名稱,鄉鎮市長候選人1＿黨籍,鄉鎮市長候選人1_得票數,鄉鎮市長候選人2＿候選人名稱,鄉鎮市長候選人2＿黨籍,鄉鎮市長候選人2_得票數,鄉鎮市長候選人3＿候選人名稱,鄉鎮市長候選人3＿黨籍,鄉鎮市長候選人3_得票數,鄉鎮市長候選人4＿候選人名稱,鄉鎮市長候選人4＿黨籍,鄉鎮市長候選人4_得票數,鄉鎮市長候選人5＿候選人名稱,鄉鎮市長候選人5＿黨籍,鄉鎮市長候選人5_得票數,鄉鎮市長候選人6＿候選人名稱,鄉鎮市長候選人6＿黨籍,鄉鎮市長候選人6_得票數,鄉鎮市長候選人7＿候選人名稱,鄉鎮市長候選人7＿黨籍,鄉鎮市長候選人7_得票數,鄉鎮市長候選人8＿候選人名稱,鄉鎮市長候選人8＿黨籍,鄉鎮市長候選人8_得票數,鄉鎮市長候選人9＿候選人名稱,鄉鎮市長候選人9＿黨籍,鄉鎮市長候選人9_得票數,鄉鎮市長候選人10＿候選人名稱,鄉鎮市長候選人10＿黨籍,鄉鎮市長候選人10_得票數,鄉鎮市長有效票數A,鄉鎮市長無效票數B,鄉鎮市長投票數C,鄉鎮市長選舉人數G,區域縣市議員候選人1＿候選人名稱,區域縣市議員候選人1＿黨籍,區域縣市議員候選人1_得票數,區域縣市議員候選人2＿候選人名稱,區域縣市議員候選人2＿黨籍,區域縣市議員候選人2_得票數,區域縣市議員候選人3＿候選人名稱,區域縣市議員候選人3＿黨籍,區域縣市議員候選人3_得票數,區域縣市議員候選人4＿候選人名稱,區域縣市議員候選人4＿黨籍,區域縣市議員候選人4_得票數,區域縣市議員候選人5＿候選人名稱,區域縣市議員候選人5＿黨籍,區域縣市議員候選人5_得票數,區域縣市議員候選人6＿候選人名稱,區域縣市議員候選人6＿黨籍,區域縣市議員候選人6_得票數,區域縣市議員候選人7＿候選人名稱,區域縣市議員候選人7＿黨籍,區域縣市議員候選人7_得票數,區域縣市議員候選人8＿候選人名稱,區域縣市議員候選人8＿黨籍,區域縣市議員候選人8_得票數,區域縣市議員候選人9＿候選人名稱,區域縣市議員候選人9＿黨籍,區域縣市議員候選人9_得票數,區域縣市議員候選人10＿候選人名稱,區域縣市議員候選人10＿黨籍,區域縣市議員候選人10_得票數,區域縣市議員候選人11＿候選人名稱,區域縣市議員候選人11＿黨籍,區域縣市議員候選人11_得票數,區域縣市議員候選人12＿候選人名稱,區域縣市議員候選人12＿黨籍,區域縣市議員候選人12_得票數,區域縣市議員候選人13＿候選人名稱,區域縣市議員候選人13＿黨籍,區域縣市議員候選人13_得票數,區域縣市議員候選人14＿候選人名稱,區域縣市議員候選人14＿黨籍,區域縣市議員候選人14_得票數,區域縣市議員有效票數A,區域縣市議員無效票數B,區域縣市議員投票數C,區域縣市議員選舉人數G,平原縣市議員候選人1＿候選人名稱,平原縣市議員候選人1＿黨籍,平原縣市議員候選人1_得票數,平原縣市議員候選人2＿候選人名稱,平原縣市議員候選人2＿黨籍,平原縣市議員候選人2_得票數,平原縣市議員候選人3＿候選人名稱,平原縣市議員候選人3＿黨籍,平原縣市議員候選人3_得票數,平原縣市議員候選人4＿候選人名稱,平原縣市議員候選人4＿黨籍,平原縣市議員候選人4_得票數,平原縣市議員候選人5＿候選人名稱,平原縣市議員候選人5＿黨籍,平原縣市議員候選人5_得票數,平原縣市議員候選人6＿候選人名稱,平原縣市議員候選人6＿黨籍,平原縣市議員候選人6_得票數,平原縣市議員候選人7＿候選人名稱,平原縣市議員候選人7＿黨籍,平原縣市議員候選人7_得票數,平原縣市議員候選人8＿候選人名稱,平原縣市議員候選人8＿黨籍,平原縣市議員候選人8_得票數,平原縣市議員候選人9＿候選人名稱,平原縣市議員候選人9＿黨籍,平原縣市議員候選人9_得票數,平原縣市議員候選人10＿候選人名稱,平原縣市議員候選人10＿黨籍,平原縣市議員候選人10_得票數,平原縣市議員有效票數A,平原縣市議員無效票數B,平原縣市議員投票數C,平原縣市議員選舉人數G,山原縣市議員候選人1＿候選人名稱,山原縣市議員候選人1＿黨籍,山原縣市議員候選人1_得票數,山原縣市議員候選人2＿候選人名稱,山原縣市議員候選人2＿黨籍,山原縣市議員候選人2_得票數,山原縣市議員候選人3＿候選人名稱,山原縣市議員候選人3＿黨籍,山原縣市議員候選人3_得票數,山原縣市議員候選人4＿候選人名稱,山原縣市議員候選人4＿黨籍,山原縣市議員候選人4_得票數,山原縣市議員候選人5＿候選人名稱,山原縣市議員候選人5＿黨籍,山原縣市議員候選人5_得票數,山原縣市議員候選人6＿候選人名稱,山原縣市議員候選人6＿黨籍,山原縣市議員候選人6_得票數,山原縣市議員候選人7＿候選人名稱,山原縣市議員候選人7＿黨籍,山原縣市議員候選人7_得票數,山原縣市議員候選人8＿候選人名稱,山原縣市議員候選人8＿黨籍,山原縣市議員候選人8_得票數,山原縣市議員候選人9＿候選人名稱,山原縣市議員候選人9＿黨籍,山原縣市議員候選人9_得票數,山原縣市議員候選人10＿候選人名稱,山原縣市議員候選人10＿黨籍,山原縣市議員候選人10_得票數,山原縣市議員有效票數A,山原縣市議員無效票數B,山原縣市議員投票數C,山原縣市議員選舉人數G,鄉鎮市民代表候選人1＿候選人名稱,鄉鎮市民代表候選人1＿黨籍,鄉鎮市民代表候選人1_得票數,鄉鎮市民代表候選人2＿候選人名稱,鄉鎮市民代表候選人2＿黨籍,鄉鎮市民代表候選人2_得票數,鄉鎮市民代表候選人3＿候選人名稱,鄉鎮市民代表候選人3＿黨籍,鄉鎮市民代表候選人3_得票數,鄉鎮市民代表候選人4＿候選人名稱,鄉鎮市民代表候選人4＿黨籍,鄉鎮市民代表候選人4_得票數,鄉鎮市民代表候選人5＿候選人名稱,鄉鎮市民代表候選人5＿黨籍,鄉鎮市民代表候選人5_得票數,鄉鎮市民代表候選人6＿候選人名稱,鄉鎮市民代表候選人6＿黨籍,鄉鎮市民代表候選人6_得票數,鄉鎮市民代表候選人7＿候選人名稱,鄉鎮市民代表候選人7＿黨籍,鄉鎮市民代表候選人7_得票數,鄉鎮市民代表候選人8＿候選人名稱,鄉鎮市民代表候選人8＿黨籍,鄉鎮市民代表候選人8_得票數,鄉鎮市民代表候選人9＿候選人名稱,鄉鎮市民代表候選人9＿黨籍,鄉鎮市民代表候選人9_得票數,鄉鎮市民代表候選人10＿候選人名稱,鄉鎮市民代表候選人10＿黨籍,鄉鎮市民代表候選人10_得票數,鄉鎮市民代表候選人11＿候選人名稱,鄉鎮市民代表候選人11＿黨籍,鄉鎮市民代表候選人11_得票數,鄉鎮市民代表候選人12＿候選人名稱,鄉鎮市民代表候選人12＿黨籍,鄉鎮市民代表候選人12_得票數,鄉鎮市民代表候選人13＿候選人名稱,鄉鎮市民代表候選人13＿黨籍,鄉鎮市民代表候選人13_得票數,鄉鎮市民代表候選人14＿候選人名稱,鄉鎮市民代表候選人14＿黨籍,鄉鎮市民代表候選人14_得票數,鄉鎮市民代表候選人15＿候選人名稱,鄉鎮市民代表候選人15＿黨籍,鄉鎮市民代表候選人15_得票數,鄉鎮市民代表候選人16＿候選人名稱,鄉鎮市民代表候選人16＿黨籍,鄉鎮市民代表候選人16_得票數,鄉鎮市民代表候選人17＿候選人名稱,鄉鎮市民代表候選人17＿黨籍,鄉鎮市民代表候選人17_得票數,鄉鎮市民代表候選人18＿候選人名稱,鄉鎮市民代表候選人18＿黨籍,鄉鎮市民代表候選人18_得票數,鄉鎮市民代表候選人19＿候選人名稱,鄉鎮市民代表候選人19＿黨籍,鄉鎮市民代表候選人19_得票數,鄉鎮市民代表候選人20＿候選人名稱,鄉鎮市民代表候選人20＿黨籍,鄉鎮市民代表候選人20_得票數,鄉鎮市民代表候選人21＿候選人名稱,鄉鎮市民代表候選人21＿黨籍,鄉鎮市民代表候選人21_得票數,鄉鎮市民代表候選人22＿候選人名稱,鄉鎮市民代表候選人22＿黨籍,鄉鎮市民代表候選人22_得票數,鄉鎮市民代表有效票數A,鄉鎮市民代表無效票數B,鄉鎮市民代表投票數C,鄉鎮市民代表選舉人數G
花蓮縣,瑞穗鄉,舞鶴村,10015090006,傅崐萁,無黨籍,342,徐榛蔚,無黨籍,37,黄師鵬,無黨籍,7,柯賜海,無黨籍,67,朱國華,無黨籍,5,蔡啟塔,中國國民黨,168,,,0,,,0,,,0,,,0,0,0,0,0,陳進光,中國國民黨,266,魏清河,無黨籍,229,陳銘文,無黨籍,45,許德志,無黨籍,95,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇孝信,無黨籍,24,張錫銘,無黨籍,5,王燕美,無黨籍,64,張智冠,中國國民黨,57,蔡秋龍,中國國民黨,60,潘富民,中國國民黨,68,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,無黨籍,45,陳英妹,無黨籍,23,詹金福,親民黨,172,陳建忠,中國國民黨,19,徐成國Hane‧Gayaw,中國國民黨,65,,,0,,,0,,,0,,,0,,,0,0,0,0,0,吳香蘭Hisa‧Sakay,中國國民黨,12,陳長明,中國國民黨,13,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳廖安,中國國民黨,36,鍾湧春,中國國民黨,36,呂政軒,中國國民黨,8,林禹賢,無黨籍,19,羅文騰,無黨籍,49,林玉梅,無黨籍,4,黃建華,無黨籍,36,吳聲松,民主進步黨,6,楊錦添,無黨籍,6,陳美玉,無黨籍,8,鍾志成,無黨籍,2,陳林雙燕,無黨籍,5,張文揚,無黨籍,43,蘇丁財,無黨籍,44,王麗娥,無黨籍,7,陳國政,中國國民黨,39,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,瑞穗鄉,鶴岡村,10015090007,傅崐萁,無黨籍,371,徐榛蔚,無黨籍,24,黄師鵬,無黨籍,4,柯賜海,無黨籍,31,朱國華,無黨籍,5,蔡啟塔,中國國民黨,152,,,0,,,0,,,0,,,0,0,0,0,0,陳進光,中國國民黨,321,魏清河,無黨籍,183,陳銘文,無黨籍,37,許德志,無黨籍,57,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇孝信,無黨籍,17,張錫銘,無黨籍,16,王燕美,無黨籍,21,張智冠,中國國民黨,49,蔡秋龍,中國國民黨,37,潘富民,中國國民黨,38,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,林聖明,無黨籍,58,陳英妹,無黨籍,99,詹金福,親民黨,30,陳建忠,中國國民黨,69,徐成國Hane‧Gayaw,中國國民黨,155,,,0,,,0,,,0,,,0,,,0,0,0,0,0,吳香蘭Hisa‧Sakay,中國國民黨,0,陳長明,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳廖安,中國國民黨,16,鍾湧春,中國國民黨,16,呂政軒,中國國民黨,6,林禹賢,無黨籍,4,羅文騰,無黨籍,34,林玉梅,無黨籍,9,黃建華,無黨籍,29,吳聲松,民主進步黨,4,楊錦添,無黨籍,4,陳美玉,無黨籍,2,鍾志成,無黨籍,1,陳林雙燕,無黨籍,2,張文揚,無黨籍,26,蘇丁財,無黨籍,35,王麗娥,無黨籍,3,陳國政,中國國民黨,11,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
花蓮縣,秀林鄉,佳民村,10015110008,傅崐萁,無黨籍,382,徐榛蔚,無黨籍,29,黄師鵬,無黨籍,2,柯賜海,無黨籍,68,朱國華,無黨籍,2,蔡啟塔,中國國民黨,158,,,0,,,0,,,0,,,0,0,0,0,0,張文成 Bucyang Ubus,無黨籍,265,李春風,無黨籍,281,黃輝寶,中國國民黨,93,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,何禮臺,中國國民黨,42,賴進坤,中國國民黨,24,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,羅名材Halu‧Lihang,中國國民黨,10,余夏夫,中國國民黨,13,笛布斯‧顗賚,無黨籍,20,蕭民隆,中國國民黨,10,林秋美Abi‧Mulu,無黨籍,17,,,0,,,0,,,0,,,0,,,0,0,0,0,0,許淑銀Otiam  Cirig,中國國民黨,289,田韻馨,無黨籍,118,張文成,無黨籍,86,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳定澧,中國國民黨,213,朱必定,無黨籍,213,胡孝民,中國國民黨,213,連美惠 Yuli Taki,無黨籍,4,林萬海,無黨籍,4,池順盛,無黨籍,4,許春蘭,中國國民黨,30,徐美智 Lituk Abis,中國國民黨,30,蔡培火,中國國民黨,30,王金福,中國國民黨,47,林一郎,無黨籍,47,林日金 Ting Ting A Tu,無黨籍,47,鍾華玉,無黨籍,169,林素美,中國國民黨,169,吳信義,無黨籍,169,賴俊傑,中國國民黨,4,金律,無黨籍,4,郭新勇,無黨籍,100,林智勇,中國國民黨,100,陳孝誠,無黨籍,38,金云湘,中國國民黨,38,巫佳霓,中國國民黨,33,0,0,0,0
花蓮縣,秀林鄉,和平村,10015110009,傅崐萁,無黨籍,426,徐榛蔚,無黨籍,28,黄師鵬,無黨籍,5,柯賜海,無黨籍,111,朱國華,無黨籍,6,蔡啟塔,中國國民黨,341,,,0,,,0,,,0,,,0,0,0,0,0,張文成 Bucyang Ubus,無黨籍,62,李春風,無黨籍,414,黃輝寶,中國國民黨,441,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,何禮臺,中國國民黨,46,賴進坤,中國國民黨,199,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,羅名材Halu‧Lihang,中國國民黨,2,余夏夫,中國國民黨,5,笛布斯‧顗賚,無黨籍,8,蕭民隆,中國國民黨,5,林秋美Abi‧Mulu,無黨籍,7,,,0,,,0,,,0,,,0,,,0,0,0,0,0,許淑銀Otiam  Cirig,中國國民黨,412,田韻馨,無黨籍,195,張文成,無黨籍,28,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳定澧,中國國民黨,24,朱必定,無黨籍,24,胡孝民,中國國民黨,24,連美惠 Yuli Taki,無黨籍,14,林萬海,無黨籍,14,池順盛,無黨籍,14,許春蘭,中國國民黨,31,徐美智 Lituk Abis,中國國民黨,31,蔡培火,中國國民黨,31,王金福,中國國民黨,443,林一郎,無黨籍,443,林日金 Ting Ting A Tu,無黨籍,443,鍾華玉,無黨籍,77,林素美,中國國民黨,77,吳信義,無黨籍,77,賴俊傑,中國國民黨,209,金律,無黨籍,209,郭新勇,無黨籍,93,林智勇,中國國民黨,93,陳孝誠,無黨籍,24,金云湘,中國國民黨,24,巫佳霓,中國國民黨,0,0,0,0,0
花蓮縣,秀林鄉,富世村,10015110002,傅崐萁,無黨籍,607,徐榛蔚,無黨籍,27,黄師鵬,無黨籍,10,柯賜海,無黨籍,134,朱國華,無黨籍,15,蔡啟塔,中國國民黨,350,,,0,,,0,,,0,,,0,0,0,0,0,張文成 Bucyang Ubus,無黨籍,254,李春風,無黨籍,497,黃輝寶,中國國民黨,397,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,何禮臺,中國國民黨,60,賴進坤,中國國民黨,91,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,羅名材Halu‧Lihang,中國國民黨,4,余夏夫,中國國民黨,14,笛布斯‧顗賚,無黨籍,7,蕭民隆,中國國民黨,6,林秋美Abi‧Mulu,無黨籍,4,,,0,,,0,,,0,,,0,,,0,0,0,0,0,許淑銀Otiam  Cirig,中國國民黨,488,田韻馨,無黨籍,384,張文成,無黨籍,80,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳定澧,中國國民黨,168,朱必定,無黨籍,168,胡孝民,中國國民黨,168,連美惠 Yuli Taki,無黨籍,48,林萬海,無黨籍,48,池順盛,無黨籍,48,許春蘭,中國國民黨,96,徐美智 Lituk Abis,中國國民黨,96,蔡培火,中國國民黨,96,王金福,中國國民黨,25,林一郎,無黨籍,25,林日金 Ting Ting A Tu,無黨籍,25,鍾華玉,無黨籍,89,林素美,中國國民黨,89,吳信義,無黨籍,89,賴俊傑,中國國民黨,112,金律,無黨籍,112,郭新勇,無黨籍,321,林智勇,中國國民黨,321,陳孝誠,無黨籍,295,金云湘,中國國民黨,295,巫佳霓,中國國民黨,0,0,0,0,0
花蓮縣,秀林鄉,崇德村,10015110001,傅崐萁,無黨籍,547,徐榛蔚,無黨籍,21,黄師鵬,無黨籍,2,柯賜海,無黨籍,62,朱國華,無黨籍,6,蔡啟塔,中國國民黨,253,,,0,,,0,,,0,,,0,0,0,0,0,張文成 Bucyang Ubus,無黨籍,163,李春風,無黨籍,415,黃輝寶,中國國民黨,311,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,何禮臺,中國國民黨,66,賴進坤,中國國民黨,127,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,羅名材Halu‧Lihang,中國國民黨,4,余夏夫,中國國民黨,0,笛布斯‧顗賚,無黨籍,13,蕭民隆,中國國民黨,4,林秋美Abi‧Mulu,無黨籍,6,,,0,,,0,,,0,,,0,,,0,0,0,0,0,許淑銀Otiam  Cirig,中國國民黨,431,田韻馨,無黨籍,173,張文成,無黨籍,62,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳定澧,中國國民黨,114,朱必定,無黨籍,114,胡孝民,中國國民黨,114,連美惠 Yuli Taki,無黨籍,70,林萬海,無黨籍,70,池順盛,無黨籍,70,許春蘭,中國國民黨,48,徐美智 Lituk Abis,中國國民黨,48,蔡培火,中國國民黨,48,王金福,中國國民黨,42,林一郎,無黨籍,42,林日金 Ting Ting A Tu,無黨籍,42,鍾華玉,無黨籍,89,林素美,中國國民黨,89,吳信義,無黨籍,89,賴俊傑,中國國民黨,284,金律,無黨籍,284,郭新勇,無黨籍,116,林智勇,中國國民黨,116,陳孝誠,無黨籍,125,金云湘,中國國民黨,125,巫佳霓,中國國民黨,0,0,0,0,0
花蓮縣,秀林鄉,文蘭村,10015110006,傅崐萁,無黨籍,446,徐榛蔚,無黨籍,32,黄師鵬,無黨籍,4,柯賜海,無黨籍,79,朱國華,無黨籍,6,蔡啟塔,中國國民黨,174,,,0,,,0,,,0,,,0,0,0,0,0,張文成 Bucyang Ubus,無黨籍,111,李春風,無黨籍,406,黃輝寶,中國國民黨,214,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,何禮臺,中國國民黨,13,賴進坤,中國國民黨,24,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,羅名材Halu‧Lihang,中國國民黨,3,余夏夫,中國國民黨,3,笛布斯‧顗賚,無黨籍,13,蕭民隆,中國國民黨,2,林秋美Abi‧Mulu,無黨籍,5,,,0,,,0,,,0,,,0,,,0,0,0,0,0,許淑銀Otiam  Cirig,中國國民黨,327,田韻馨,無黨籍,219,張文成,無黨籍,118,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳定澧,中國國民黨,50,朱必定,無黨籍,50,胡孝民,中國國民黨,50,連美惠 Yuli Taki,無黨籍,86,林萬海,無黨籍,86,池順盛,無黨籍,86,許春蘭,中國國民黨,201,徐美智 Lituk Abis,中國國民黨,201,蔡培火,中國國民黨,201,王金福,中國國民黨,322,林一郎,無黨籍,322,林日金 Ting Ting A Tu,無黨籍,322,鍾華玉,無黨籍,78,林素美,中國國民黨,78,吳信義,無黨籍,78,賴俊傑,中國國民黨,0,金律,無黨籍,0,郭新勇,無黨籍,0,林智勇,中國國民黨,0,陳孝誠,無黨籍,0,金云湘,中國國民黨,0,巫佳霓,中國國民黨,0,0,0,0,0
花蓮縣,秀林鄉,景美村,10015110007,傅崐萁,無黨籍,703,徐榛蔚,無黨籍,46,黄師鵬,無黨籍,2,柯賜海,無黨籍,164,朱國華,無黨籍,8,蔡啟塔,中國國民黨,286,,,0,,,0,,,0,,,0,0,0,0,0,張文成 Bucyang Ubus,無黨籍,259,李春風,無黨籍,585,黃輝寶,中國國民黨,336,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,何禮臺,中國國民黨,39,賴進坤,中國國民黨,27,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,羅名材Halu‧Lihang,中國國民黨,6,余夏夫,中國國民黨,3,笛布斯‧顗賚,無黨籍,10,蕭民隆,中國國民黨,14,林秋美Abi‧Mulu,無黨籍,11,,,0,,,0,,,0,,,0,,,0,0,0,0,0,許淑銀Otiam  Cirig,中國國民黨,535,田韻馨,無黨籍,400,張文成,無黨籍,131,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳定澧,中國國民黨,61,朱必定,無黨籍,61,胡孝民,中國國民黨,61,連美惠 Yuli Taki,無黨籍,22,林萬海,無黨籍,22,池順盛,無黨籍,22,許春蘭,中國國民黨,207,徐美智 Lituk Abis,中國國民黨,207,蔡培火,中國國民黨,207,王金福,中國國民黨,327,林一郎,無黨籍,327,林日金 Ting Ting A Tu,無黨籍,327,鍾華玉,無黨籍,68,林素美,中國國民黨,68,吳信義,無黨籍,68,賴俊傑,中國國民黨,14,金律,無黨籍,14,郭新勇,無黨籍,63,林智勇,中國國民黨,63,陳孝誠,無黨籍,254,金云湘,中國國民黨,254,巫佳霓,中國國民黨,187,0,0,0,0
花蓮縣,秀林鄉,水源村,10015110004,傅崐萁,無黨籍,501,徐榛蔚,無黨籍,15,黄師鵬,無黨籍,2,柯賜海,無黨籍,89,朱國華,無黨籍,9,蔡啟塔,中國國民黨,179,,,0,,,0,,,0,,,0,0,0,0,0,張文成 Bucyang Ubus,無黨籍,85,李春風,無黨籍,456,黃輝寶,中國國民黨,253,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,何禮臺,中國國民黨,27,賴進坤,中國國民黨,45,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,羅名材Halu‧Lihang,中國國民黨,3,余夏夫,中國國民黨,2,笛布斯‧顗賚,無黨籍,5,蕭民隆,中國國民黨,6,林秋美Abi‧Mulu,無黨籍,4,,,0,,,0,,,0,,,0,,,0,0,0,0,0,許淑銀Otiam  Cirig,中國國民黨,385,田韻馨,無黨籍,266,張文成,無黨籍,42,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳定澧,中國國民黨,458,朱必定,無黨籍,458,胡孝民,中國國民黨,458,連美惠 Yuli Taki,無黨籍,12,林萬海,無黨籍,12,池順盛,無黨籍,12,許春蘭,中國國民黨,55,徐美智 Lituk Abis,中國國民黨,55,蔡培火,中國國民黨,55,王金福,中國國民黨,19,林一郎,無黨籍,19,林日金 Ting Ting A Tu,無黨籍,19,鍾華玉,無黨籍,248,林素美,中國國民黨,248,吳信義,無黨籍,248,賴俊傑,中國國民黨,0,金律,無黨籍,0,郭新勇,無黨籍,0,林智勇,中國國民黨,0,陳孝誠,無黨籍,0,金云湘,中國國民黨,0,巫佳霓,中國國民黨,0,0,0,0,0
花蓮縣,秀林鄉,秀林村,10015110003,傅崐萁,無黨籍,607,徐榛蔚,無黨籍,39,黄師鵬,無黨籍,9,柯賜海,無黨籍,121,朱國華,無黨籍,8,蔡啟塔,中國國民黨,327,,,0,,,0,,,0,,,0,0,0,0,0,張文成 Bucyang Ubus,無黨籍,306,李春風,無黨籍,445,黃輝寶,中國國民黨,352,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,何禮臺,中國國民黨,28,賴進坤,中國國民黨,26,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,羅名材Halu‧Lihang,中國國民黨,4,余夏夫,中國國民黨,2,笛布斯‧顗賚,無黨籍,11,蕭民隆,中國國民黨,7,林秋美Abi‧Mulu,無黨籍,6,,,0,,,0,,,0,,,0,,,0,0,0,0,0,許淑銀Otiam  Cirig,中國國民黨,556,田韻馨,無黨籍,339,張文成,無黨籍,105,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳定澧,中國國民黨,98,朱必定,無黨籍,98,胡孝民,中國國民黨,98,連美惠 Yuli Taki,無黨籍,138,林萬海,無黨籍,138,池順盛,無黨籍,138,許春蘭,中國國民黨,329,徐美智 Lituk Abis,中國國民黨,329,蔡培火,中國國民黨,329,王金福,中國國民黨,104,林一郎,無黨籍,104,林日金 Ting Ting A Tu,無黨籍,104,鍾華玉,無黨籍,136,林素美,中國國民黨,136,吳信義,無黨籍,136,賴俊傑,中國國民黨,62,金律,無黨籍,62,郭新勇,無黨籍,132,林智勇,中國國民黨,132,陳孝誠,無黨籍,109,金云湘,中國國民黨,109,巫佳霓,中國國民黨,0,0,0,0,0
花蓮縣,秀林鄉,銅門村,10015110005,傅崐萁,無黨籍,463,徐榛蔚,無黨籍,21,黄師鵬,無黨籍,10,柯賜海,無黨籍,105,朱國華,無黨籍,7,蔡啟塔,中國國民黨,247,,,0,,,0,,,0,,,0,0,0,0,0,張文成 Bucyang Ubus,無黨籍,70,李春風,無黨籍,438,黃輝寶,中國國民黨,336,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,何禮臺,中國國民黨,9,賴進坤,中國國民黨,24,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,羅名材Halu‧Lihang,中國國民黨,0,余夏夫,中國國民黨,0,笛布斯‧顗賚,無黨籍,18,蕭民隆,中國國民黨,0,林秋美Abi‧Mulu,無黨籍,1,,,0,,,0,,,0,,,0,,,0,0,0,0,0,許淑銀Otiam  Cirig,中國國民黨,424,田韻馨,無黨籍,257,張文成,無黨籍,109,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,陳定澧,中國國民黨,74,朱必定,無黨籍,74,胡孝民,中國國民黨,74,連美惠 Yuli Taki,無黨籍,398,林萬海,無黨籍,398,池順盛,無黨籍,398,許春蘭,中國國民黨,100,徐美智 Lituk Abis,中國國民黨,100,蔡培火,中國國民黨,100,王金福,中國國民黨,257,林一郎,無黨籍,257,林日金 Ting Ting A Tu,無黨籍,257,鍾華玉,無黨籍,26,林素美,中國國民黨,26,吳信義,無黨籍,26,賴俊傑,中國國民黨,0,金律,無黨籍,0,郭新勇,無黨籍,0,林智勇,中國國民黨,0,陳孝誠,無黨籍,0,金云湘,中國國民黨,0,巫佳霓,中國國民黨,0,0,0,0,0
