行政區別,村里別,周可盛,柯文哲,楊秋興,連勝文,陳永昌,陳菊,馮光遠,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,中里里,48,0,1136,0,0,3066,0,4250,74,4324,0,4324,1802,6126,70.58
,保安里,38,0,1080,0,0,3044,0,4162,80,4242,0,4242,1744,5986,70.87
,總計,422,0,10434,0,0,28674,0,39530,764,40294,0,40294,15944,56238,71.65
仁武區,,784,0,21816,0,0,62520,0,85120,1206,86326,0,86326,42564,128890,66.98
,大灣里,36,0,1094,0,0,3554,0,4684,60,4744,0,4744,2222,6966,68.1
,灣內里,76,0,1992,0,0,5968,0,8036,94,8130,0,8130,4224,12354,65.81
,考潭里,52,0,1136,0,0,2532,0,3720,70,3790,0,3790,1422,5212,72.72
,烏林里,48,0,1508,0,0,3390,0,4946,80,5026,0,5026,2224,7250,69.32
,仁福里,6,0,286,0,0,872,0,1164,16,1180,0,1180,374,1554,75.93
,仁武里,54,0,1640,0,0,4520,0,6214,102,6316,0,6316,3726,10042,62.9
,文武里,78,0,2652,0,0,8022,0,10752,134,10886,0,10886,5064,15950,68.25
,竹後里,20,0,574,0,0,2684,0,3278,46,3324,0,3324,962,4286,77.55
,八卦里,126,0,4318,0,0,11306,0,15750,190,15940,0,15940,10144,26084,61.11
,高楠里,62,0,508,0,0,2018,0,2588,56,2644,0,2644,648,3292,80.32
,後安里,30,0,708,0,0,2750,0,3488,36,3524,0,3524,1352,4876,72.27
,中華里,26,0,684,0,0,1706,0,2416,48,2464,0,2464,706,3170,77.73
,五和里,32,0,982,0,0,3648,0,4662,76,4738,0,4738,2794,7532,62.9
,仁和里,40,0,1160,0,0,2982,0,4182,60,4242,0,4242,2466,6708,63.24
,赤山里,52,0,1688,0,0,4760,0,6500,80,6580,0,6580,3172,9752,67.47
,仁慈里,46,0,886,0,0,1808,0,2740,58,2798,0,2798,1064,3862,72.45
,總計,784,0,21816,0,0,62520,0,85120,1206,86326,0,86326,42564,128890,66.98
鳥松區,,470,0,14854,0,0,31744,0,47068,720,47788,0,47788,25202,72990,65.47
,鳥松里,90,0,3608,0,0,7364,0,11062,160,11222,0,11222,7758,18980,59.13
,夢裡里,82,0,1514,0,0,3286,0,4882,86,4968,0,4968,3414,8382,59.27
,大華里,94,0,4200,0,0,7216,0,11510,138,11648,0,11648,6436,18084,64.41
,坔埔里,58,0,1244,0,0,3430,0,4732,80,4812,0,4812,1888,6700,71.82
,仁美里,102,0,2322,0,0,6180,0,8604,142,8746,0,8746,3414,12160,71.92
,大竹里,10,0,278,0,0,726,0,1014,28,1042,0,1042,276,1318,79.06
,華美里,34,0,1688,0,0,3542,0,5264,86,5350,0,5350,2016,7366,72.63
,總計,470,0,14854,0,0,31744,0,47068,720,47788,0,47788,25202,72990,65.47
岡山區,,992,0,35876,0,0,68892,0,105760,1608,107368,0,107368,46260,153628,69.89
,平安里,16,0,618,0,0,1128,0,1762,20,1782,0,1782,684,2466,72.26
,岡山里,46,0,1574,0,0,3322,0,4942,72,5014,0,5014,3120,8134,61.64
,壽天里,28,0,1442,0,0,2528,0,3998,54,4052,0,4052,2188,6240,64.94
,維仁里,10,0,360,0,0,964,0,1334,16,1350,0,1350,738,2088,64.66
,後紅里,56,0,1752,0,0,3006,0,4814,62,4876,0,4876,2538,7414,65.77
,大遼里,22,0,360,0,0,1750,0,2132,34,2166,0,2166,432,2598,83.37
,忠孝里,30,0,2816,0,0,810,0,3656,62,3718,0,3718,1794,5512,67.45
,和平里,4,0,156,0,0,344,0,504,8,512,0,512,78,590,86.78
,前峰里,36,0,1216,0,0,2546,0,3798,60,3858,0,3858,1638,5496,70.2
,劉厝里,14,0,436,0,0,1504,0,1954,46,2000,0,2000,766,2766,72.31
,協和里,40,0,1394,0,0,2956,0,4390,42,4432,0,4432,2152,6584,67.31
,後協里,64,0,2734,0,0,4010,0,6808,122,6930,0,6930,3264,10194,67.98
,信義里,20,0,1080,0,0,1184,0,2284,32,2316,0,2316,1084,3400,68.12
,潭底里,6,0,190,0,0,972,0,1168,30,1198,0,1198,306,1504,79.65
,三和里,12,0,198,0,0,994,0,1204,28,1232,0,1232,456,1688,72.99
,仁壽里,48,0,1636,0,0,2948,0,4632,50,4682,0,4682,1896,6578,71.18
,碧紅里,48,0,1402,0,0,2930,0,4380,74,4454,0,4454,2622,7076,62.95
,程香里,46,0,1898,0,0,3130,0,5074,66,5140,0,5140,2272,7412,69.35
,竹圍里,90,0,2534,0,0,5560,0,8184,100,8284,0,8284,3750,12034,68.84
,台上里,44,0,1990,0,0,4894,0,6928,106,7034,0,7034,2888,9922,70.89
,灣裡里,16,0,608,0,0,1648,0,2272,44,2316,0,2316,1046,3362,68.89
,白米里,26,0,634,0,0,1576,0,2236,50,2286,0,2286,1052,3338,68.48
,石潭里,16,0,600,0,0,1822,0,2438,44,2482,0,2482,986,3468,71.57
,福興里,20,0,424,0,0,974,0,1418,28,1446,0,1446,568,2014,71.8
,本洲里,22,0,532,0,0,1786,0,2340,26,2366,0,2366,936,3302,71.65
,嘉興里,52,0,1044,0,0,4012,0,5108,78,5186,0,5186,1486,6672,77.73
,嘉峰里,30,0,588,0,0,1522,0,2140,46,2186,0,2186,544,2730,80.07
,華崗里,14,0,302,0,0,2012,0,2328,30,2358,0,2358,604,2962,79.61
,大莊里,10,0,466,0,0,932,0,1408,30,1438,0,1438,444,1882,76.41
,協榮里,48,0,1228,0,0,1592,0,2868,42,2910,0,2910,1240,4150,70.12
,為隨里,4,0,182,0,0,814,0,1000,14,1014,0,1014,226,1240,81.77
,壽峰里,26,0,1210,0,0,2346,0,3582,34,3616,0,3616,1392,5008,72.2
,仁義里,28,0,2272,0,0,376,0,2676,58,2734,0,2734,1070,3804,71.87
,總計,992,0,35876,0,0,68892,0,105760,1608,107368,0,107368,46260,153628,69.89
橋頭區,,386,0,11336,0,0,32864,0,44586,730,45316,0,45316,15696,61012,74.27
,橋頭里,22,0,860,0,0,1964,0,2846,56,2902,0,2902,1062,3964,73.21
,橋南里,16,0,454,0,0,996,0,1466,36,1502,0,1502,682,2184,68.77
,仕隆里,44,0,882,0,0,2486,0,3412,44,3456,0,3456,1152,4608,75.0
,仕豐里,20,0,854,0,0,2146,0,3020,44,3064,0,3064,1388,4452,68.82
,芋寮里,18,0,394,0,0,1338,0,1750,18,1768,0,1768,594,2362,74.85
,東林里,22,0,834,0,0,2652,0,3508,66,3574,0,3574,1004,4578,78.07
,西林里,26,0,500,0,0,1658,0,2184,44,2228,0,2228,652,2880,77.36
,白樹里,34,0,1208,0,0,2958,0,4200,102,4302,0,4302,1576,5878,73.19
,筆秀里,8,0,388,0,0,1710,0,2106,24,2130,0,2130,784,2914,73.1
,新莊里,14,0,746,0,0,1902,0,2662,40,2702,0,2702,990,3692,73.19
,甲北里,28,0,714,0,0,1992,0,2734,40,2774,0,2774,1088,3862,71.83
,甲南里,22,0,884,0,0,2448,0,3354,54,3408,0,3408,1298,4706,72.42
,頂鹽里,16,0,424,0,0,1264,0,1704,32,1736,0,1736,750,2486,69.83
,中崎里,10,0,240,0,0,842,0,1092,14,1106,0,1106,244,1350,81.93
,仕和里,58,0,1302,0,0,4070,0,5430,70,5500,0,5500,1610,7110,77.36
,德松里,24,0,498,0,0,1528,0,2050,30,2080,0,2080,404,2484,83.74
,三德里,4,0,154,0,0,910,0,1068,16,1084,0,1084,418,1502,72.17
,總計,386,0,11336,0,0,32864,0,44586,730,45316,0,45316,15696,61012,74.27
燕巢區,,372,0,10886,0,0,24322,0,35580,582,36162,0,36162,13822,49984,72.35
,尖山里,10,0,512,0,0,1222,0,1744,34,1778,0,1778,412,2190,81.19
,瓊林里,34,0,696,0,0,2358,0,3088,38,3126,0,3126,890,4016,77.84
,安招里,56,0,1622,0,0,3160,0,4838,76,4914,0,4914,1876,6790,72.37
,角宿里,52,0,1282,0,0,2218,0,3552,58,3610,0,3610,1382,4992,72.32
,鳳雄里,32,0,946,0,0,2146,0,3124,34,3158,0,3158,1520,4678,67.51
,金山里,4,0,226,0,0,434,0,664,8,672,0,672,244,916,73.36
,東燕里,14,0,868,0,0,2246,0,3128,36,3164,0,3164,1310,4474,70.72
,南燕里,58,0,1686,0,0,3082,0,4826,86,4912,0,4912,2018,6930,70.88
,西燕里,34,0,1300,0,0,2926,0,4260,68,4328,0,4328,2016,6344,68.22
,橫山里,38,0,666,0,0,1864,0,2568,62,2630,0,2630,1028,3658,71.9
,深水里,40,0,1082,0,0,2666,0,3788,82,3870,0,3870,1126,4996,77.46
,總計,372,0,10886,0,0,24322,0,35580,582,36162,0,36162,13822,49984,72.35
田寮區,,78,0,2864,0,0,7044,0,9986,208,10194,0,10194,3506,13700,74.41
,鹿埔里,6,0,192,0,0,282,0,480,6,486,0,486,234,720,67.5
,南安里,18,0,540,0,0,1252,0,1810,36,1846,0,1846,424,2270,81.32
,大同里,8,0,182,0,0,452,0,642,20,662,0,662,92,754,87.8
,田寮里,4,0,170,0,0,322,0,496,12,508,0,508,228,736,69.02
,七星里,2,0,242,0,0,624,0,868,18,886,0,886,396,1282,69.11
,崇德里,12,0,384,0,0,1068,0,1464,24,1488,0,1488,390,1878,79.23
,西德里,12,0,420,0,0,868,0,1300,24,1324,0,1324,338,1662,79.66
,三和里,4,0,174,0,0,322,0,500,28,528,0,528,262,790,66.84
,古亭里,4,0,236,0,0,524,0,764,8,772,0,772,348,1120,68.93
,新興里,8,0,324,0,0,1330,0,1662,32,1694,0,1694,794,2488,68.09
,總計,78,0,2864,0,0,7044,0,9986,208,10194,0,10194,3506,13700,74.41
阿蓮區,,342,0,8400,0,0,23098,0,31840,642,32482,0,32482,14732,47214,68.8
,石安里,20,0,318,0,0,1274,0,1612,32,1644,0,1644,908,2552,64.42
,中路里,30,0,580,0,0,2262,0,2872,56,2928,0,2928,1000,3928,74.54
,峯山里,14,0,442,0,0,1200,0,1656,30,1686,0,1686,690,2376,70.96
,港後里,20,0,812,0,0,1818,0,2650,46,2696,0,2696,1342,4038,66.77
,崗山里,16,0,324,0,0,838,0,1178,46,1224,0,1224,296,1520,80.53
,阿蓮里,76,0,1632,0,0,4330,0,6038,134,6172,0,6172,3210,9382,65.79
,清蓮里,28,0,838,0,0,2372,0,3238,54,3292,0,3292,1922,5214,63.14
,和蓮里,42,0,690,0,0,2606,0,3338,56,3394,0,3394,1048,4442,76.41
,青旗里,32,0,622,0,0,1310,0,1964,50,2014,0,2014,870,2884,69.83
,復安里,18,0,668,0,0,1628,0,2314,32,2346,0,2346,846,3192,73.5
,玉庫里,12,0,268,0,0,1038,0,1318,28,1346,0,1346,644,1990,67.64
,南蓮里,34,0,1206,0,0,2422,0,3662,78,3740,0,3740,1956,5696,65.66
,總計,342,0,8400,0,0,23098,0,31840,642,32482,0,32482,14732,47214,68.8
路竹區,,652,0,18022,0,0,37988,0,56662,1120,57782,0,57782,25690,83472,69.22
,竹滬里,32,0,1060,0,0,2656,0,3748,58,3806,0,3806,2084,5890,64.62
,頂寮里,22,0,510,0,0,1198,0,1730,24,1754,0,1754,544,2298,76.33
,新達里,22,0,510,0,0,1106,0,1638,44,1682,0,1682,674,2356,71.39
,後鄉里,18,0,398,0,0,1144,0,1560,56,1616,0,1616,390,2006,80.56
,北嶺里,10,0,496,0,0,1168,0,1674,26,1700,0,1700,744,2444,69.56
,社西里,48,0,1010,0,0,1996,0,3054,72,3126,0,3126,1154,4280,73.04
,甲北里,42,0,724,0,0,1774,0,2540,46,2586,0,2586,1406,3992,64.78
,甲南里,46,0,1564,0,0,2292,0,3902,132,4034,0,4034,2210,6244,64.61
,下坑里,44,0,1088,0,0,2902,0,4034,94,4128,0,4128,1048,5176,79.75
,竹園里,28,0,618,0,0,1752,0,2398,60,2458,0,2458,1006,3464,70.96
,竹東里,32,0,1612,0,0,2904,0,4548,70,4618,0,4618,1828,6446,71.64
,竹西里,30,0,1172,0,0,1926,0,3128,48,3176,0,3176,1214,4390,72.35
,文北里,48,0,1140,0,0,2724,0,3912,66,3978,0,3978,1916,5894,67.49
,文南里,68,0,1134,0,0,2224,0,3426,62,3488,0,3488,1076,4564,76.42
,三爺里,14,0,334,0,0,820,0,1168,38,1206,0,1206,502,1708,70.61
,鴨寮里,22,0,728,0,0,1592,0,2342,40,2382,0,2382,1286,3668,64.94
,社東里,26,0,684,0,0,1682,0,2392,54,2446,0,2446,932,3378,72.41
,社中里,12,0,338,0,0,768,0,1118,12,1130,0,1130,634,1764,64.06
,竹南里,34,0,1230,0,0,1984,0,3248,52,3300,0,3300,1994,5294,62.33
,社南里,54,0,1672,0,0,3376,0,5102,66,5168,0,5168,3048,8216,62.9
,總計,652,0,18022,0,0,37988,0,56662,1120,57782,0,57782,25690,83472,69.22
湖內區,,392,0,9016,0,0,22684,0,32092,612,32704,0,32704,15508,48212,67.83
,海山里,26,0,382,0,0,1144,0,1552,42,1594,0,1594,646,2240,71.16
,劉家里,12,0,308,0,0,1012,0,1332,18,1350,0,1350,660,2010,67.16
,太爺里,20,0,306,0,0,738,0,1064,16,1080,0,1080,550,1630,66.26
,公舘里,42,0,886,0,0,2092,0,3020,82,3102,0,3102,954,4056,76.48
,葉厝里,26,0,584,0,0,2314,0,2924,56,2980,0,2980,1694,4674,63.76
,大湖里,46,0,1512,0,0,2924,0,4482,52,4534,0,4534,2104,6638,68.3
,田尾里,8,0,502,0,0,920,0,1430,34,1464,0,1464,592,2056,71.21
,湖內里,64,0,1592,0,0,3358,0,5014,126,5140,0,5140,1574,6714,76.56
,海埔里,34,0,560,0,0,1898,0,2492,44,2536,0,2536,1062,3598,70.48
,文賢里,22,0,364,0,0,1234,0,1620,20,1640,0,1640,618,2258,72.63
,中賢里,40,0,508,0,0,1730,0,2278,42,2320,0,2320,1768,4088,56.75
,逸賢里,18,0,266,0,0,938,0,1222,30,1252,0,1252,808,2060,60.78
,忠興里,8,0,230,0,0,720,0,958,14,972,0,972,412,1384,70.23
,湖東里,26,0,1016,0,0,1662,0,2704,36,2740,0,2740,2066,4806,57.01
,總計,392,0,9016,0,0,22684,0,32092,612,32704,0,32704,15508,48212,67.83
茄萣區,,390,0,9028,0,0,23648,0,33066,724,33790,0,33790,16744,50534,66.87
,福德里,14,0,242,0,0,1044,0,1300,40,1340,0,1340,584,1924,69.65
,萬福里,12,0,334,0,0,872,0,1218,44,1262,0,1262,522,1784,70.74
,白雲里,48,0,630,0,0,1426,0,2104,42,2146,0,2146,1148,3294,65.15
,嘉賜里,34,0,1246,0,0,3302,0,4582,64,4646,0,4646,2266,6912,67.22
,嘉安里,34,0,634,0,0,1612,0,2280,52,2332,0,2332,962,3294,70.8
,嘉定里,18,0,406,0,0,1088,0,1512,26,1538,0,1538,798,2336,65.84
,保定里,36,0,936,0,0,2488,0,3460,78,3538,0,3538,2214,5752,61.51
,光定里,12,0,322,0,0,786,0,1120,30,1150,0,1150,864,2014,57.1
,大定里,24,0,562,0,0,1042,0,1628,32,1660,0,1660,636,2296,72.3
,吉定里,14,0,286,0,0,1226,0,1526,24,1550,0,1550,736,2286,67.8
,嘉樂里,20,0,786,0,0,1800,0,2606,76,2682,0,2682,1096,3778,70.99
,嘉泰里,18,0,392,0,0,1144,0,1554,34,1588,0,1588,690,2278,69.71
,嘉福里,16,0,398,0,0,1022,0,1436,50,1486,0,1486,500,1986,74.82
,和協里,16,0,358,0,0,918,0,1292,32,1324,0,1324,866,2190,60.46
,崎漏里,74,0,1496,0,0,3878,0,5448,100,5548,0,5548,2862,8410,65.97
,總計,390,0,9028,0,0,23648,0,33066,724,33790,0,33790,16744,50534,66.87
永安區,,190,0,5188,0,0,11374,0,16752,304,17056,0,17056,5880,22936,74.36
,永安里,12,0,730,0,0,1156,0,1898,46,1944,0,1944,1080,3024,64.29
,永華里,38,0,950,0,0,1800,0,2788,54,2842,0,2842,710,3552,80.01
,新港里,44,0,936,0,0,2532,0,3512,44,3556,0,3556,1128,4684,75.92
,鹽田里,6,0,88,0,0,380,0,474,10,484,0,484,260,744,65.05
,保寧里,36,0,1122,0,0,2228,0,3386,68,3454,0,3454,1202,4656,74.18
,維新里,54,0,1362,0,0,3278,0,4694,82,4776,0,4776,1500,6276,76.1
,總計,190,0,5188,0,0,11374,0,16752,304,17056,0,17056,5880,22936,74.36
彌陀區,,322,0,8262,0,0,16302,0,24886,508,25394,0,25394,6590,31984,79.4
,光和里,34,0,552,0,0,1152,0,1738,28,1766,0,1766,632,2398,73.64
,彌靖里,34,0,930,0,0,1756,0,2720,36,2756,0,2756,758,3514,78.43
,彌仁里,16,0,346,0,0,564,0,926,22,948,0,948,180,1128,84.04
,彌壽里,10,0,488,0,0,708,0,1206,12,1218,0,1218,226,1444,84.35
,彌陀里,44,0,1030,0,0,1630,0,2704,40,2744,0,2744,576,3320,82.65
,舊港里,28,0,698,0,0,1588,0,2314,64,2378,0,2378,680,3058,77.76
,文安里,32,0,742,0,0,1730,0,2504,54,2558,0,2558,844,3402,75.19
,鹽埕里,36,0,932,0,0,2018,0,2986,52,3038,0,3038,904,3942,77.07
,過港里,28,0,482,0,0,1014,0,1524,52,1576,0,1576,294,1870,84.28
,海尾里,14,0,484,0,0,908,0,1406,42,1448,0,1448,246,1694,85.48
,漯底里,16,0,584,0,0,994,0,1594,40,1634,0,1634,528,2162,75.58
,南寮里,30,0,994,0,0,2240,0,3264,66,3330,0,3330,722,4052,82.18
,總計,322,0,8262,0,0,16302,0,24886,508,25394,0,25394,6590,31984,79.4
梓官區,,410,0,9996,0,0,32156,0,42562,718,43280,0,43280,16582,59862,72.3
,梓信里,18,0,600,0,0,2348,0,2966,42,3008,0,3008,1138,4146,72.55
,梓義里,30,0,678,0,0,1906,0,2614,36,2650,0,2650,1308,3958,66.95
,梓和里,34,0,732,0,0,2298,0,3064,44,3108,0,3108,1402,4510,68.91
,梓平里,18,0,448,0,0,1540,0,2006,24,2030,0,2030,678,2708,74.96
,中崙里,20,0,572,0,0,1138,0,1730,28,1758,0,1758,396,2154,81.62
,赤崁里,26,0,628,0,0,2188,0,2842,56,2898,0,2898,740,3638,79.66
,禮蚵里,24,0,496,0,0,2432,0,2952,76,3028,0,3028,1198,4226,71.65
,智蚵里,32,0,894,0,0,2850,0,3776,66,3842,0,3842,1656,5498,69.88
,信蚵里,40,0,756,0,0,2322,0,3118,56,3174,0,3174,1120,4294,73.92
,同安里,14,0,348,0,0,1178,0,1540,22,1562,0,1562,350,1912,81.69
,大舍里,32,0,1104,0,0,3490,0,4626,58,4684,0,4684,2238,6922,67.67
,赤東里,20,0,634,0,0,2422,0,3076,48,3124,0,3124,1274,4398,71.03
,赤西里,10,0,298,0,0,748,0,1056,26,1082,0,1082,426,1508,71.75
,茄苳里,58,0,848,0,0,2450,0,3356,62,3418,0,3418,1180,4598,74.34
,典寶里,34,0,960,0,0,2846,0,3840,74,3914,0,3914,1478,5392,72.59
,總計,410,0,9996,0,0,32156,0,42562,718,43280,0,43280,16582,59862,72.3
旗山區,,474,0,11404,0,0,31436,0,43314,740,44054,0,44054,19214,63268,69.63
,太平里,42,0,862,0,0,2242,0,3146,38,3184,0,3184,1184,4368,72.89
,大德里,32,0,950,0,0,2080,0,3062,46,3108,0,3108,1620,4728,65.74
,湄洲里,30,0,664,0,0,1532,0,2226,38,2264,0,2264,1128,3392,66.75
,圓富里,16,0,558,0,0,1642,0,2216,32,2248,0,2248,1300,3548,63.36
,中正里,40,0,608,0,0,1482,0,2130,64,2194,0,2194,740,2934,74.78
,大林里,32,0,576,0,0,1284,0,1892,36,1928,0,1928,862,2790,69.1
,上洲里,28,0,372,0,0,1242,0,1642,22,1664,0,1664,352,2016,82.54
,新光里,8,0,274,0,0,944,0,1226,28,1254,0,1254,368,1622,77.31
,南勝里,34,0,640,0,0,2458,0,3132,66,3198,0,3198,1120,4318,74.06
,中寮里,0,0,98,0,0,162,0,260,8,268,0,268,96,364,73.63
,東平里,22,0,718,0,0,1788,0,2528,46,2574,0,2574,1260,3834,67.14
,東昌里,14,0,580,0,0,1006,0,1600,6,1606,0,1606,452,2058,78.04
,竹峰里,20,0,588,0,0,1462,0,2070,46,2116,0,2116,938,3054,69.29
,瑞吉里,30,0,720,0,0,2032,0,2782,40,2822,0,2822,1126,3948,71.48
,永和里,38,0,1044,0,0,3044,0,4126,66,4192,0,4192,2202,6394,65.56
,三協里,24,0,648,0,0,1884,0,2556,54,2610,0,2610,1510,4120,63.35
,鯤洲里,4,0,192,0,0,1044,0,1240,20,1260,0,1260,346,1606,78.46
,大山里,16,0,320,0,0,1368,0,1704,30,1734,0,1734,816,2550,68.0
,中洲里,10,0,230,0,0,936,0,1176,14,1190,0,1190,548,1738,68.47
,南洲里,28,0,480,0,0,1398,0,1906,18,1924,0,1924,776,2700,71.26
,廣福里,6,0,282,0,0,406,0,694,22,716,0,716,470,1186,60.37
,總計,474,0,11404,0,0,31436,0,43314,740,44054,0,44054,19214,63268,69.63
美濃區,,530,0,16064,0,0,30258,0,46852,842,47694,0,47694,22186,69880,68.25
,福安里,48,0,1122,0,0,2328,0,3498,50,3548,0,3548,1712,5260,67.45
,合和里,38,0,1126,0,0,1876,0,3040,46,3086,0,3086,1578,4664,66.17
,祿興里,34,0,1180,0,0,1836,0,3050,36,3086,0,3086,1854,4940,62.47
,中壇里,38,0,1084,0,0,1516,0,2638,40,2678,0,2678,1408,4086,65.54
,德興里,18,0,956,0,0,1094,0,2068,44,2112,0,2112,882,2994,70.54
,龍山里,28,0,960,0,0,1972,0,2960,86,3046,0,3046,1250,4296,70.9
,獅山里,34,0,1006,0,0,2464,0,3504,66,3570,0,3570,1296,4866,73.37
,龍肚里,36,0,742,0,0,1332,0,2110,38,2148,0,2148,910,3058,70.24
,廣德里,18,0,518,0,0,1434,0,1970,28,1998,0,1998,722,2720,73.46
,興隆里,20,0,534,0,0,1060,0,1614,36,1650,0,1650,708,2358,69.97
,中圳里,24,0,984,0,0,1762,0,2770,46,2816,0,2816,1238,4054,69.46
,東門里,18,0,494,0,0,1044,0,1556,34,1590,0,1590,936,2526,62.95
,泰安里,10,0,712,0,0,1032,0,1754,42,1796,0,1796,1198,2994,59.99
,瀰濃里,26,0,1040,0,0,1688,0,2754,52,2806,0,2806,1678,4484,62.58
,清水里,16,0,774,0,0,1572,0,2362,40,2402,0,2402,1086,3488,68.86
,吉洋里,24,0,732,0,0,1570,0,2326,42,2368,0,2368,1442,3810,62.15
,吉和里,38,0,722,0,0,1338,0,2098,34,2132,0,2132,622,2754,77.41
,吉東里,36,0,760,0,0,1816,0,2612,46,2658,0,2658,804,3462,76.78
,廣林里,26,0,618,0,0,1524,0,2168,36,2204,0,2204,862,3066,71.89
,總計,530,0,16064,0,0,30258,0,46852,842,47694,0,47694,22186,69880,68.25
六龜區,,178,0,4200,0,0,10004,0,14382,348,14730,0,14730,8270,23000,64.04
,新威里,12,0,288,0,0,732,0,1032,8,1040,0,1040,400,1440,72.22
,新興里,8,0,174,0,0,626,0,808,20,828,0,828,518,1346,61.52
,新寮里,12,0,192,0,0,624,0,828,26,854,0,854,368,1222,69.89
,新發里,6,0,196,0,0,732,0,934,30,964,0,964,1064,2028,47.53
,荖濃里,20,0,480,0,0,1334,0,1834,40,1874,0,1874,930,2804,66.83
,六龜里,24,0,318,0,0,816,0,1158,22,1180,0,1180,812,1992,59.24
,義寶里,22,0,480,0,0,832,0,1334,34,1368,0,1368,730,2098,65.2
,興龍里,18,0,274,0,0,880,0,1172,24,1196,0,1196,466,1662,71.96
,中興里,18,0,784,0,0,1074,0,1876,62,1938,0,1938,988,2926,66.23
,寶來里,22,0,406,0,0,634,0,1062,26,1088,0,1088,770,1858,58.56
,文武里,14,0,508,0,0,1406,0,1928,50,1978,0,1978,1024,3002,65.89
,大津里,2,0,100,0,0,314,0,416,6,422,0,422,200,622,67.85
,總計,178,0,4200,0,0,10004,0,14382,348,14730,0,14730,8270,23000,64.04
甲仙區,,102,0,2620,0,0,4986,0,7708,162,7870,0,7870,2990,10860,72.47
,東安里,8,0,202,0,0,340,0,550,10,560,0,560,420,980,57.14
,西安里,24,0,544,0,0,730,0,1298,16,1314,0,1314,490,1804,72.84
,和安里,16,0,332,0,0,564,0,912,36,948,0,948,402,1350,70.22
,大田里,22,0,746,0,0,1362,0,2130,44,2174,0,2174,892,3066,70.91
,寶隆里,14,0,312,0,0,784,0,1110,18,1128,0,1128,268,1396,80.8
,關山里,4,0,276,0,0,560,0,840,24,864,0,864,342,1206,71.64
,小林里,14,0,208,0,0,646,0,868,14,882,0,882,176,1058,83.36
,總計,102,0,2620,0,0,4986,0,7708,162,7870,0,7870,2990,10860,72.47
杉林區,,146,0,4290,0,0,8722,0,13158,326,13484,0,13484,8008,21492,62.74
,杉林里,14,0,132,0,0,560,0,706,22,728,0,728,624,1352,53.85
,木梓里,14,0,266,0,0,794,0,1074,16,1090,0,1090,300,1390,78.42
,集來里,20,0,426,0,0,1320,0,1766,56,1822,0,1822,934,2756,66.11
,新庄里,24,0,670,0,0,882,0,1576,50,1626,0,1626,1516,3142,51.75
,上平里,14,0,572,0,0,1070,0,1656,26,1682,0,1682,1618,3300,50.97
,月眉里,36,0,868,0,0,1580,0,2484,68,2552,0,2552,852,3404,74.97
,月美里,2,0,390,0,0,1094,0,1486,36,1522,0,1522,934,2456,61.97
,大愛里,22,0,966,0,0,1422,0,2410,52,2462,0,2462,1230,3692,66.68
,總計,146,0,4290,0,0,8722,0,13158,326,13484,0,13484,8008,21492,62.74
內門區,,270,0,5160,0,0,14654,0,20084,432,20516,0,20516,5402,25918,79.16
,溝坪里,20,0,438,0,0,964,0,1422,30,1452,0,1452,500,1952,74.39
,金竹里,2,0,172,0,0,626,0,800,28,828,0,828,458,1286,64.39
,永富里,10,0,308,0,0,910,0,1228,26,1254,0,1254,682,1936,64.77
,永吉里,12,0,190,0,0,518,0,720,18,738,0,738,100,838,88.07
,永興里,4,0,172,0,0,362,0,538,8,546,0,546,326,872,62.61
,石坑里,12,0,192,0,0,606,0,810,4,814,0,814,182,996,81.73
,內門里,24,0,490,0,0,992,0,1506,38,1544,0,1544,370,1914,80.67
,內豊里,20,0,580,0,0,1324,0,1924,48,1972,0,1972,498,2470,79.84
,觀亭里,34,0,676,0,0,1912,0,2622,68,2690,0,2690,712,3402,79.07
,中埔里,14,0,304,0,0,648,0,966,12,978,0,978,152,1130,86.55
,內東里,20,0,372,0,0,988,0,1380,40,1420,0,1420,228,1648,86.17
,內南里,12,0,160,0,0,482,0,654,16,670,0,670,140,810,82.72
,東埔里,32,0,168,0,0,656,0,856,22,878,0,878,110,988,88.87
,三平里,14,0,230,0,0,892,0,1136,20,1156,0,1156,154,1310,88.24
,木柵里,8,0,194,0,0,752,0,954,6,960,0,960,260,1220,78.69
,內興里,6,0,144,0,0,804,0,954,18,972,0,972,204,1176,82.65
,瑞山里,4,0,96,0,0,386,0,486,8,494,0,494,186,680,72.65
,光興里,22,0,274,0,0,832,0,1128,22,1150,0,1150,140,1290,89.15
,總計,270,0,5160,0,0,14654,0,20084,432,20516,0,20516,5402,25918,79.16
茂林區,,18,0,1480,0,0,1092,0,2590,60,2650,0,2650,252,2902,91.32
,茂林里,6,0,684,0,0,498,0,1188,28,1216,0,1216,112,1328,91.57
,萬山里,8,0,294,0,0,308,0,610,14,624,0,624,60,684,91.23
,多納里,4,0,502,0,0,286,0,792,18,810,0,810,80,890,91.01
,總計,18,0,1480,0,0,1092,0,2590,60,2650,0,2650,252,2902,91.32
桃源區,,82,0,3080,0,0,2048,0,5210,120,5330,0,5330,1118,6448,82.66
,桃源里,24,0,660,0,0,436,0,1120,32,1152,0,1152,264,1416,81.36
,寶山里,14,0,432,0,0,240,0,686,24,710,0,710,182,892,79.6
