行政區別,村里別,宋楚瑜/徐欣瑩,朱立倫/王如玄,蔡英文/陳建仁,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,竹南里,430,946,2198,3574,50,3624,0,3624,1688,5312,68.22
,社南里,644,1338,3620,5602,94,5696,0,5696,2658,8354,68.18
,總計,6308,13244,37322,56874,962,57836,0,57836,26602,84438,68.5
湖內區,,3514,6772,22290,32576,480,33056,0,33056,15982,49038,67.41
,海山里,130,306,1086,1522,18,1540,0,1540,676,2216,69.49
,劉家里,92,240,998,1330,28,1358,0,1358,632,1990,68.24
,太爺里,102,218,798,1118,12,1130,0,1130,470,1600,70.62
,公舘里,306,608,1772,2686,46,2732,0,2732,1362,4094,66.73
,葉厝里,340,506,2434,3280,36,3316,0,3316,1502,4818,68.83
,大湖里,532,1132,2846,4510,74,4584,0,4584,2270,6854,66.88
,田尾里,170,346,916,1432,28,1460,0,1460,566,2026,72.06
,湖內里,608,988,3070,4666,64,4730,0,4730,2130,6860,68.95
,海埔里,196,376,1834,2406,24,2430,0,2430,1210,3640,66.76
,文賢里,132,276,1150,1558,30,1588,0,1588,672,2260,70.27
,中賢里,256,422,1868,2546,30,2576,0,2576,1596,4172,61.74
,逸賢里,146,224,1048,1418,24,1442,0,1442,706,2148,67.13
,忠興里,84,232,698,1014,14,1028,0,1028,332,1360,75.59
,湖東里,420,898,1772,3090,52,3142,0,3142,1858,5000,62.84
,總計,3514,6772,22290,32576,480,33056,0,33056,15982,49038,67.41
茄萣區,,3900,6036,22344,32280,454,32734,0,32734,18094,50828,64.4
,福德里,140,208,1048,1396,18,1414,0,1414,506,1920,73.65
,萬福里,120,218,760,1098,28,1126,0,1126,628,1754,64.2
,白雲里,280,478,1372,2130,30,2160,0,2160,1170,3330,64.86
,嘉賜里,574,858,3160,4592,72,4664,0,4664,2438,7102,65.67
,嘉安里,308,400,1380,2088,24,2112,0,2112,1266,3378,62.52
,嘉定里,102,276,1042,1420,14,1434,0,1434,860,2294,62.51
,保定里,462,624,2642,3728,50,3778,0,3778,2030,5808,65.05
,光定里,142,230,832,1204,14,1218,0,1218,754,1972,61.76
,大定里,216,304,922,1442,24,1466,0,1466,806,2272,64.52
,吉定里,136,212,1162,1510,40,1550,0,1550,718,2268,68.34
,嘉樂里,314,524,1628,2466,30,2496,0,2496,1250,3746,66.63
,嘉泰里,156,236,1040,1432,26,1458,0,1458,816,2274,64.12
,嘉福里,132,232,804,1168,18,1186,0,1186,786,1972,60.14
,和協里,102,254,972,1328,26,1354,0,1354,832,2186,61.94
,崎漏里,716,982,3580,5278,40,5318,0,5318,3234,8552,62.18
,總計,3900,6036,22344,32280,454,32734,0,32734,18094,50828,64.4
永安區,,1778,3508,10046,15332,226,15558,0,15558,7464,23022,67.58
,永安里,230,532,1174,1936,44,1980,0,1980,1096,3076,64.37
,永華里,236,682,1502,2420,30,2450,0,2450,1120,3570,68.63
,新港里,320,648,2018,2986,26,3012,0,3012,1612,4624,65.14
,鹽田里,48,78,344,470,8,478,0,478,260,738,64.77
,保寧里,382,714,2044,3140,40,3180,0,3180,1506,4686,67.86
,維新里,562,854,2964,4380,78,4458,0,4458,1870,6328,70.45
,總計,1778,3508,10046,15332,226,15558,0,15558,7464,23022,67.58
彌陀區,,2662,5542,14254,22458,374,22832,0,22832,9114,31946,71.47
,光和里,202,392,1070,1664,30,1694,0,1694,738,2432,69.65
,彌靖里,214,654,1622,2490,34,2524,0,2524,990,3514,71.83
,彌仁里,78,212,474,764,8,772,0,772,328,1100,70.18
,彌壽里,114,350,586,1050,22,1072,0,1072,368,1440,74.44
,彌陀里,284,694,1384,2362,42,2404,0,2404,924,3328,72.24
,舊港里,330,468,1404,2202,22,2224,0,2224,902,3126,71.15
,文安里,272,472,1682,2426,48,2474,0,2474,886,3360,73.63
,鹽埕里,384,570,1828,2782,48,2830,0,2830,1156,3986,71.0
,過港里,148,314,822,1284,26,1310,0,1310,458,1768,74.1
,海尾里,166,300,646,1112,30,1142,0,1142,506,1648,69.3
,漯底里,138,472,970,1580,20,1600,0,1600,578,2178,73.46
,南寮里,332,644,1766,2742,44,2786,0,2786,1280,4066,68.52
,總計,2662,5542,14254,22458,374,22832,0,22832,9114,31946,71.47
梓官區,,3980,8144,29624,41748,662,42410,0,42410,17912,60322,70.31
,梓信里,278,486,2170,2934,40,2974,0,2974,1182,4156,71.56
,梓義里,210,568,1876,2654,46,2700,0,2700,1208,3908,69.09
,梓和里,254,648,2242,3144,34,3178,0,3178,1290,4468,71.13
,梓平里,176,308,1482,1966,32,1998,0,1998,734,2732,73.13
,中崙里,144,298,1118,1560,8,1568,0,1568,634,2202,71.21
,赤崁里,174,504,1926,2604,44,2648,0,2648,990,3638,72.79
,禮蚵里,292,496,2164,2952,62,3014,0,3014,1200,4214,71.52
,智蚵里,462,734,2594,3790,70,3860,0,3860,1692,5552,69.52
,信蚵里,358,638,2078,3074,42,3116,0,3116,1338,4454,69.96
,同安里,82,250,1036,1368,38,1406,0,1406,498,1904,73.84
,大舍里,484,908,3390,4782,74,4856,0,4856,2120,6976,69.61
,赤東里,216,584,2230,3030,54,3084,0,3084,1352,4436,69.52
,赤西里,120,262,650,1032,14,1046,0,1046,524,1570,66.62
,茄苳里,348,660,2076,3084,40,3124,0,3124,1428,4552,68.63
,典寶里,382,800,2592,3774,64,3838,0,3838,1722,5560,69.03
,總計,3980,8144,29624,41748,662,42410,0,42410,17912,60322,70.31
旗山區,,4202,9884,27680,41766,596,42362,0,42362,20850,63212,67.02
,太平里,348,718,1852,2918,34,2952,0,2952,1454,4406,67.0
,大德里,352,906,1888,3146,44,3190,0,3190,1484,4674,68.25
,湄洲里,238,584,1326,2148,26,2174,0,2174,1230,3404,63.87
,圓富里,208,496,1354,2058,44,2102,0,2102,1434,3536,59.45
,中正里,260,520,1080,1860,24,1884,0,1884,1064,2948,63.91
,大林里,156,466,1098,1720,28,1748,0,1748,1038,2786,62.74
,上洲里,76,244,1082,1402,10,1412,0,1412,574,1986,71.1
,新光里,94,268,766,1128,10,1138,0,1138,478,1616,70.42
,南勝里,214,594,2204,3012,52,3064,0,3064,1298,4362,70.24
,中寮里,18,40,168,226,16,242,0,242,122,364,66.48
,東平里,254,598,1704,2556,46,2602,0,2602,1234,3836,67.83
,東昌里,116,418,772,1306,18,1324,0,1324,730,2054,64.46
,竹峰里,210,548,1258,2016,16,2032,0,2032,1000,3032,67.02
,瑞吉里,260,592,1822,2674,20,2694,0,2694,1200,3894,69.18
,永和里,368,968,2840,4176,52,4228,0,4228,2236,6464,65.41
,三協里,478,568,1668,2714,60,2774,0,2774,1390,4164,66.62
,鯤洲里,78,146,922,1146,12,1158,0,1158,408,1566,73.95
,大山里,146,288,1266,1700,34,1734,0,1734,782,2516,68.92
,中洲里,86,210,886,1182,20,1202,0,1202,528,1730,69.48
,南洲里,156,452,1298,1906,16,1922,0,1922,748,2670,71.99
,廣福里,86,260,426,772,14,786,0,786,418,1204,65.28
,總計,4202,9884,27680,41766,596,42362,0,42362,20850,63212,67.02
美濃區,,4992,13602,26942,45536,538,46074,0,46074,23648,69722,66.08
,福安里,348,1046,2064,3458,40,3498,0,3498,1754,5252,66.6
,合和里,384,996,1582,2962,22,2984,0,2984,1648,4632,64.42
,祿興里,394,998,1862,3254,32,3286,0,3286,1686,4972,66.09
,中壇里,328,946,1478,2752,40,2792,0,2792,1358,4150,67.28
,德興里,300,780,956,2036,28,2064,0,2064,928,2992,68.98
,龍山里,268,800,1670,2738,52,2790,0,2790,1446,4236,65.86
,獅山里,396,754,2156,3306,30,3336,0,3336,1538,4874,68.44
,龍肚里,214,674,1200,2088,28,2116,0,2116,954,3070,68.93
,廣德里,188,428,1168,1784,14,1798,0,1798,912,2710,66.35
,興隆里,148,376,1008,1532,12,1544,0,1544,844,2388,64.66
,中圳里,264,764,1574,2602,18,2620,0,2620,1390,4010,65.34
,東門里,142,460,942,1544,34,1578,0,1578,934,2512,62.82
,泰安里,230,680,986,1896,22,1918,0,1918,1066,2984,64.28
,瀰濃里,276,928,1570,2774,26,2800,0,2800,1662,4462,62.75
,清水里,242,640,1432,2314,24,2338,0,2338,1154,3492,66.95
,吉洋里,202,726,1566,2494,52,2546,0,2546,1234,3780,67.35
,吉和里,222,544,980,1746,16,1762,0,1762,948,2710,65.02
,吉東里,234,572,1470,2276,24,2300,0,2300,1166,3466,66.36
,廣林里,212,490,1278,1980,24,2004,0,2004,1026,3030,66.14
,總計,4992,13602,26942,45536,538,46074,0,46074,23648,69722,66.08
六龜區,,1358,3234,8290,12882,184,13066,0,13066,9792,22858,57.16
,新威里,66,250,590,906,12,918,0,918,550,1468,62.53
,新興里,116,142,558,816,20,836,0,836,516,1352,61.83
,新寮里,44,182,592,818,6,824,0,824,414,1238,66.56
,新發里,86,180,704,970,6,976,0,976,992,1968,49.59
,荖濃里,188,242,972,1402,26,1428,0,1428,1362,2790,51.18
,六龜里,100,242,684,1026,20,1046,0,1046,920,1966,53.2
,義寶里,146,378,732,1256,12,1268,0,1268,808,2076,61.08
,興龍里,64,224,630,918,24,942,0,942,690,1632,57.72
,中興里,216,614,830,1660,24,1684,0,1684,1238,2922,57.63
,寶來里,102,330,652,1084,10,1094,0,1094,736,1830,59.78
,文武里,180,358,1076,1614,22,1636,0,1636,1354,2990,54.72
,大津里,50,92,270,412,2,414,0,414,212,626,66.13
,總計,1358,3234,8290,12882,184,13066,0,13066,9792,22858,57.16
甲仙區,,854,2042,3356,6252,82,6334,0,6334,4422,10756,58.89
,東安里,60,180,274,514,2,516,0,516,442,958,53.86
,西安里,168,528,504,1200,8,1208,0,1208,576,1784,67.71
,和安里,164,248,386,798,12,810,0,810,510,1320,61.36
,大田里,266,528,844,1638,32,1670,0,1670,1400,3070,54.4
,寶隆里,58,218,554,830,12,842,0,842,546,1388,60.66
,關山里,76,204,442,722,8,730,0,730,452,1182,61.76
,小林里,62,136,352,550,8,558,0,558,496,1054,52.94
,總計,854,2042,3356,6252,82,6334,0,6334,4422,10756,58.89
杉林區,,1114,3286,7320,11720,228,11948,0,11948,9410,21358,55.94
,杉林里,42,156,498,696,18,714,0,714,616,1330,53.68
,木梓里,64,208,514,786,10,796,0,796,596,1392,57.18
,集來里,114,284,1026,1424,36,1460,0,1460,1222,2682,54.44
,新庄里,182,558,962,1702,42,1744,0,1744,1390,3134,55.65
,上平里,168,556,988,1712,36,1748,0,1748,1518,3266,53.52
,月眉里,176,636,1138,1950,30,1980,0,1980,1382,3362,58.89
,月美里,112,336,976,1424,22,1446,0,1446,940,2386,60.6
,大愛里,256,552,1218,2026,34,2060,0,2060,1746,3806,54.13
,總計,1114,3286,7320,11720,228,11948,0,11948,9410,21358,55.94
內門區,,1706,4324,10880,16910,292,17202,0,17202,8542,25744,66.82
,溝坪里,114,318,678,1110,16,1126,0,1126,832,1958,57.51
,金竹里,70,146,596,812,20,832,0,832,446,1278,65.1
,永富里,176,314,796,1286,8,1294,0,1294,630,1924,67.26
,永吉里,44,162,360,566,12,578,0,578,266,844,68.48
,永興里,64,146,286,496,8,504,0,504,352,856,58.88
,石坑里,56,184,402,642,4,646,0,646,334,980,65.92
,內門里,136,420,740,1296,18,1314,0,1314,602,1916,68.58
,內豊里,150,480,1022,1652,38,1690,0,1690,742,2432,69.49
,觀亭里,222,588,1444,2254,36,2290,0,2290,1086,3376,67.83
,中埔里,80,232,454,766,18,784,0,784,336,1120,70.0
,內東里,106,298,746,1150,28,1178,0,1178,468,1646,71.57
,內南里,110,120,264,494,12,506,0,506,296,802,63.09
,東埔里,74,150,452,676,12,688,0,688,308,996,69.08
,三平里,58,174,610,842,26,868,0,868,416,1284,67.6
,木柵里,68,160,546,774,10,784,0,784,408,1192,65.77
,內興里,30,88,612,730,10,740,0,740,430,1170,63.25
,瑞山里,68,112,306,486,4,490,0,490,186,676,72.49
,光興里,80,232,566,878,12,890,0,890,404,1294,68.78
,總計,1706,4324,10880,16910,292,17202,0,17202,8542,25744,66.82
茂林區,,304,1154,332,1790,16,1806,0,1806,1088,2894,62.4
,茂林里,160,512,168,840,6,846,0,846,470,1316,64.29
,萬山里,74,246,98,418,8,426,0,426,238,664,64.16
,多納里,70,396,66,532,2,534,0,534,380,914,58.42
,總計,304,1154,332,1790,16,1806,0,1806,1088,2894,62.4
桃源區,,682,1724,928,3334,38,3372,0,3372,3150,6522,51.7
,桃源里,152,416,188,756,6,762,0,762,690,1452,52.48
,寶山里,72,268,94,434,6,440,0,440,420,860,51.16
,建山里,166,274,132,572,10,582,0,582,578,1160,50.17
,高中里,102,280,176,558,6,564,0,564,582,1146,49.21
,勤和里,80,106,52,238,2,240,0,240,184,424,56.6
,復興里,20,154,78,252,4,256,0,256,270,526,48.67
,拉芙蘭里,34,94,122,250,2,252,0,252,198,450,56.0
,梅山里,56,132,86,274,2,276,0,276,228,504,54.76
,總計,682,1724,928,3334,38,3372,0,3372,3150,6522,51.7
那瑪夏區,,326,1362,746,2434,22,2456,0,2456,2144,4600,53.39
,達卡努瓦里,154,722,302,1178,8,1186,0,1186,1258,2444,48.53
,瑪雅里,116,410,134,660,6,666,0,666,474,1140,58.42
,南沙魯里,56,230,310,596,8,604,0,604,412,1016,59.45
,總計,326,1362,746,2434,22,2456,0,2456,2144,4600,53.39
