行政區別,村里別,宋楚瑜/徐欣瑩,朱立倫/王如玄,蔡英文/陳建仁,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,大順里,492,1034,1700,3226,26,3252,0,3252,1738,4990,65.17
,總計,27982,71930,95416,195328,2236,197564,0,197564,97690,295254,66.91
龍潭區,,18452,47392,54560,120404,1394,121798,0,121798,63982,185780,65.56
,黃唐里,912,1856,2512,5280,50,5330,0,5330,2942,8272,64.43
,中山里,878,2332,3098,6308,78,6386,0,6386,2730,9116,70.05
,烏林里,660,1790,2144,4594,48,4642,0,4642,2728,7370,62.99
,高平里,560,1128,2080,3768,46,3814,0,3814,1992,5806,65.69
,凌雲里,668,1584,1966,4218,58,4276,0,4276,2410,6686,63.95
,八德里,756,1658,2326,4740,54,4794,0,4794,2750,7544,63.55
,三水里,78,212,696,986,10,996,0,996,318,1314,75.8
,上林里,794,1572,2638,5004,56,5060,0,5060,2728,7788,64.97
,中正里,914,2322,2574,5810,40,5850,0,5850,3020,8870,65.95
,龍潭里,354,906,1456,2716,28,2744,0,2744,980,3724,73.68
,高原里,830,1488,2618,4936,56,4992,0,4992,2866,7858,63.53
,九龍里,690,1660,1906,4256,54,4310,0,4310,2426,6736,63.98
,中興里,850,2178,2116,5144,40,5184,0,5184,2884,8068,64.25
,佳安里,616,2130,1444,4190,50,4240,0,4240,1916,6156,68.88
,三和里,368,1020,1416,2804,44,2848,0,2848,1230,4078,69.84
,三坑里,226,484,1166,1876,16,1892,0,1892,980,2872,65.88
,大平里,328,846,1328,2502,24,2526,0,2526,1358,3884,65.04
,三林里,462,1692,1486,3640,68,3708,0,3708,1626,5334,69.52
,永興里,490,1304,1618,3412,42,3454,0,3454,1934,5388,64.11
,烏樹林里,424,932,1542,2898,38,2936,0,2936,1394,4330,67.81
,百年里,846,2552,1544,4942,66,5008,0,5008,2350,7358,68.06
,龍祥里,680,1692,1850,4222,36,4258,0,4258,2428,6686,63.69
,聖德里,574,1140,1824,3538,26,3564,0,3564,2152,5716,62.35
,龍星里,696,1984,2392,5072,54,5126,0,5126,3122,8248,62.15
,上華里,664,1670,1478,3812,40,3852,0,3852,1942,5794,66.48
,武漢里,448,1138,1564,3150,30,3180,0,3180,1940,5120,62.11
,東興里,830,2410,1568,4808,58,4866,0,4866,2770,7636,63.72
,北興里,466,1182,966,2614,28,2642,0,2642,1736,4378,60.35
,建林里,668,2488,1634,4790,78,4868,0,4868,2140,7008,69.46
,富林里,722,2042,1610,4374,78,4452,0,4452,2190,6642,67.03
,總計,18452,47392,54560,120404,1394,121798,0,121798,63982,185780,65.56
平鎮區,,35234,80804,107998,224036,2598,226634,0,226634,110288,336922,67.27
,雙連里,818,2178,2782,5778,70,5848,0,5848,3030,8878,65.87
,高雙里,682,1510,3058,5250,70,5320,0,5320,2454,7774,68.43
,復旦里,1006,2324,2952,6282,70,6352,0,6352,3168,9520,66.72
,廣興里,982,2358,3604,6944,54,6998,0,6998,3100,10098,69.3
,義民里,940,2196,2798,5934,92,6026,0,6026,3246,9272,64.99
,宋屋里,778,1484,2322,4584,42,4626,0,4626,2352,6978,66.29
,新勢里,702,1634,2566,4902,66,4968,0,4968,2042,7010,70.87
,新富里,1154,2420,3072,6646,94,6740,0,6740,5044,11784,57.2
,北勢里,394,1126,1762,3282,34,3316,0,3316,1384,4700,70.55
,北興里,814,1610,2892,5316,82,5398,0,5398,2364,7762,69.54
,北貴里,770,1632,2758,5160,52,5212,0,5212,2384,7596,68.62
,平鎮里,750,1668,2906,5324,60,5384,0,5384,2794,8178,65.84
,南勢里,1084,2228,3568,6880,56,6936,0,6936,3428,10364,66.92
,莊敬里,822,2698,2074,5594,68,5662,0,5662,2722,8384,67.53
,山峰里,456,1258,1280,2994,34,3028,0,3028,1414,4442,68.17
,湧光里,1020,2612,3114,6746,50,6796,0,6796,3264,10060,67.55
,龍恩里,532,1834,1148,3514,58,3572,0,3572,1776,5348,66.79
,東社里,668,1884,1606,4158,54,4212,0,4212,2254,6466,65.14
,龍興里,554,1802,960,3316,48,3364,0,3364,1476,4840,69.5
,貿易里,408,1282,776,2466,32,2498,0,2498,1036,3534,70.68
,忠貞里,78,416,170,664,8,672,0,672,280,952,70.59
,中正里,344,1094,552,1990,24,2014,0,2014,912,2926,68.83
,建安里,754,1738,3016,5508,56,5564,0,5564,2488,8052,69.1
,東勢里,1016,1960,3636,6612,62,6674,0,6674,3320,9994,66.78
,東安里,558,1540,1246,3344,16,3360,0,3360,1892,5252,63.98
,新安里,894,2026,1954,4874,38,4912,0,4912,2646,7558,64.99
,鎮興里,598,1058,2056,3712,54,3766,0,3766,1860,5626,66.94
,義興里,1198,2722,4376,8296,110,8406,0,8406,3834,12240,68.68
,湧豐里,346,876,1036,2258,28,2286,0,2286,1110,3396,67.31
,湧安里,886,1750,2408,5044,46,5090,0,5090,2880,7970,63.86
,廣達里,674,1318,2670,4662,40,4702,0,4702,2044,6746,69.7
,福林里,596,1438,2116,4150,42,4192,0,4192,1762,5954,70.41
,金星里,1216,2146,3104,6466,74,6540,0,6540,3562,10102,64.74
,廣仁里,926,1732,2584,5242,34,5276,0,5276,2796,8072,65.36
,新貴里,602,1312,2252,4166,58,4224,0,4224,1734,5958,70.9
,北富里,720,1592,2596,4908,44,4952,0,4952,2284,7236,68.44
,新榮里,1080,2176,3290,6546,74,6620,0,6620,2748,9368,70.67
,華安里,890,2322,1762,4974,88,5062,0,5062,2822,7884,64.21
,金陵里,562,1206,1744,3512,58,3570,0,3570,1498,5068,70.44
,北安里,266,612,1234,2112,14,2126,0,2126,864,2990,71.1
,北華里,744,1698,2268,4710,60,4770,0,4770,1966,6736,70.81
,復興里,1062,2092,3196,6350,84,6434,0,6434,2614,9048,71.11
,平興里,1098,2132,2696,5926,68,5994,0,5994,3158,9152,65.49
,新英里,722,1602,1654,3978,54,4032,0,4032,2238,6270,64.31
,平安里,774,1796,2952,5522,96,5618,0,5618,2530,8148,68.95
,平南里,1296,2712,3432,7440,82,7522,0,7522,3714,11236,66.95
,總計,35234,80804,107998,224036,2598,226634,0,226634,110288,336922,67.27
新屋區,,6654,15238,31794,53686,546,54232,0,54232,23648,77880,69.64
,新屋里,484,1208,1988,3680,40,3720,0,3720,1650,5370,69.27
,新生里,728,1628,2632,4988,62,5050,0,5050,2292,7342,68.78
,後湖里,232,570,1152,1954,12,1966,0,1966,858,2824,69.62
,清華里,676,1432,2676,4784,32,4816,0,4816,2322,7138,67.47
,頭洲里,592,1440,2954,4986,60,5046,0,5046,2108,7154,70.53
,埔頂里,466,1020,1922,3408,38,3446,0,3446,1470,4916,70.1
,九斗里,388,786,1790,2964,32,2996,0,2996,1378,4374,68.5
,社子里,188,496,1296,1980,16,1996,0,1996,628,2624,76.07
,東明里,262,574,1048,1884,24,1908,0,1908,830,2738,69.69
,石磊里,276,632,1606,2514,32,2546,0,2546,1178,3724,68.37
,下埔里,84,244,564,892,4,896,0,896,414,1310,68.4
,下田里,224,600,1476,2300,16,2316,0,2316,996,3312,69.93
,石牌里,154,340,738,1232,24,1256,0,1256,496,1752,71.69
,赤欄里,250,522,1020,1792,18,1810,0,1810,722,2532,71.48
,永興里,132,308,822,1262,18,1280,0,1280,578,1858,68.89
,永安里,356,814,1894,3064,34,3098,0,3098,1320,4418,70.12
,笨港里,166,430,778,1374,16,1390,0,1390,582,1972,70.49
,深圳里,164,232,500,896,10,906,0,906,392,1298,69.8
,蚵間里,148,256,704,1108,10,1118,0,1118,608,1726,64.77
,槺榔里,144,354,930,1428,8,1436,0,1436,658,2094,68.58
,後庄里,184,450,830,1464,22,1486,0,1486,590,2076,71.58
,大坡里,176,450,1120,1746,12,1758,0,1758,760,2518,69.82
,望間里,180,452,1354,1986,6,1992,0,1992,818,2810,70.89
,總計,6654,15238,31794,53686,546,54232,0,54232,23648,77880,69.64
觀音區,,8820,16386,41278,66484,718,67202,0,67202,33082,100284,67.01
,觀音里,338,986,2010,3334,38,3372,0,3372,1762,5134,65.68
,白玉里,142,478,834,1454,14,1468,0,1468,600,2068,70.99
,廣興里,294,464,1048,1806,26,1832,0,1832,862,2694,68.0
,大潭里,268,500,1242,2010,12,2022,0,2022,1000,3022,66.91
,武威里,120,310,766,1196,20,1216,0,1216,430,1646,73.88
,保生里,300,698,1618,2616,32,2648,0,2648,1260,3908,67.76
,三和里,134,314,742,1190,16,1206,0,1206,466,1672,72.13
,新興里,116,242,616,974,12,986,0,986,430,1416,69.63
,坑尾里,234,512,1182,1928,32,1960,0,1960,990,2950,66.44
,金湖里,434,794,1908,3136,32,3168,0,3168,1654,4822,65.7
,藍埔里,496,658,2050,3204,16,3220,0,3220,1442,4662,69.07
,大同里,422,868,2484,3774,36,3810,0,3810,1806,5616,67.84
,大堀里,218,390,1258,1866,22,1888,0,1888,842,2730,69.16
,崙坪里,746,1588,3958,6292,64,6356,0,6356,2628,8984,70.75
,富源里,656,1284,2452,4392,48,4440,0,4440,2412,6852,64.8
,上大里,466,694,1722,2882,30,2912,0,2912,1408,4320,67.41
,新坡里,390,812,2518,3720,42,3762,0,3762,1724,5486,68.57
,廣福里,374,584,2100,3058,30,3088,0,3088,1328,4416,69.93
,塔腳里,162,332,836,1330,12,1342,0,1342,654,1996,67.23
,保障里,370,448,1736,2554,42,2596,0,2596,1192,3788,68.53
,草漯里,274,420,1422,2116,20,2136,0,2136,1040,3176,67.25
,樹林里,562,988,2008,3558,42,3600,0,3600,2552,6152,58.52
,富林里,352,500,1462,2314,28,2342,0,2342,1274,3616,64.77
,草新里,952,1522,3306,5780,52,5832,0,5832,3326,9158,63.68
,總計,8820,16386,41278,66484,718,67202,0,67202,33082,100284,67.01
復興區,,1712,4656,3114,9482,104,9586,0,9586,7322,16908,56.7
,三民里,314,762,1110,2186,36,2222,0,2222,1408,3630,61.21
,澤仁里,232,748,436,1416,20,1436,0,1436,1016,2452,58.56
,義盛里,148,480,90,718,6,724,0,724,516,1240,58.39
,霞雲里,108,386,84,578,2,580,0,580,404,984,58.94
,長興里,104,322,162,588,8,596,0,596,550,1146,52.01
,三光里,132,326,168,626,4,630,0,630,510,1140,55.26
,奎輝里,128,340,140,608,6,614,0,614,548,1162,52.84
,華陵里,188,500,442,1130,8,1138,0,1138,1018,2156,52.78
,羅浮里,224,482,304,1010,8,1018,0,1018,758,1776,57.32
,高義里,134,310,178,622,6,628,0,628,594,1222,51.39
,總計,1712,4656,3114,9482,104,9586,0,9586,7322,16908,56.7
