行政區別,村里別,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,俄鄧‧殷艾Eteng‧Ingay,吳春芳,唐惠美,李美素,林志強,洪金福,温建華,王義雄,范織欽Pasulang‧Tomatalate,蘇志強,陳天斯,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,福仁里,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,0.0,8.0,0,8.0,6.0,14.0,57.14
,福仁里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0,2.0,4.0,6.0,33.33
,一心里,46.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,14.0,64.0,0.0,168.0,6.0,174.0,0,174.0,212.0,386.0,45.08
,一心里,0.0,4.0,8.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0,26.0,56.0,82.0,31.71
,一德里,56.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,24.0,106.0,0.0,312.0,6.0,318.0,0,318.0,300.0,618.0,51.46
,一德里,0.0,8.0,14.0,0.0,6.0,4.0,14.0,6.0,10.0,0.0,0.0,6.0,68.0,0.0,68.0,0,68.0,70.0,138.0,49.28
,月眉里,6.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,36.0,0.0,36.0,0,36.0,18.0,54.0,66.67
,月眉里,0.0,0.0,0.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,6.0,20.0,70.0
,永福里,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,0,8.0,4.0,12.0,66.67
,永福里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,4.0,0.0
,美華里,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,24.0,0.0,24.0,0,24.0,22.0,46.0,52.17
,美華里,0.0,2.0,6.0,0.0,6.0,16.0,14.0,0.0,4.0,0.0,0.0,0.0,48.0,0.0,48.0,0,48.0,40.0,88.0,54.55
,福安里,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,22.0,0.0,22.0,0,22.0,8.0,30.0,73.33
,福安里,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,復興里,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,10.0,0,10.0,6.0,16.0,62.5
,復興里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,新峰里,10.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,0.0,30.0,0,30.0,2.0,32.0,93.75
,新峰里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,康安里,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,18.0,0.0,18.0,0,18.0,38.0,56.0,32.14
,康安里,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,10.0,2.0,12.0,0,12.0,14.0,26.0,46.15
,義和里,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,20.0,0.0,20.0,0,20.0,6.0,26.0,76.92
,義和里,0.0,0.0,8.0,0.0,0.0,4.0,6.0,0.0,8.0,0.0,0.0,0.0,26.0,2.0,28.0,0,28.0,10.0,38.0,73.68
,瑞興里,14.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,0.0,62.0,4.0,66.0,0,66.0,62.0,128.0,51.56
,瑞興里,0.0,18.0,48.0,0.0,30.0,346.0,118.0,4.0,14.0,0.0,0.0,16.0,594.0,6.0,600.0,0,600.0,218.0,818.0,73.35
,中新里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,6.0,0,6.0,12.0,18.0,33.33
,中新里,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,24.0,30.0,20.0
,仁義里,26.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,74.0,0.0,74.0,0,74.0,54.0,128.0,57.81
,仁義里,0.0,2.0,44.0,0.0,16.0,72.0,26.0,2.0,8.0,0.0,0.0,14.0,184.0,4.0,188.0,0,188.0,146.0,334.0,56.29
,僑愛里,14.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,32.0,0.0,32.0,0,32.0,16.0,48.0,66.67
,僑愛里,0.0,0.0,8.0,0.0,22.0,6.0,8.0,0.0,8.0,0.0,0.0,4.0,56.0,4.0,60.0,0,60.0,44.0,104.0,57.69
,仁善里,14.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,16.0,34.0,0.0,102.0,0.0,102.0,0,102.0,78.0,180.0,56.67
,仁善里,0.0,2.0,32.0,0.0,26.0,86.0,40.0,0.0,10.0,0.0,0.0,22.0,218.0,4.0,222.0,0,222.0,114.0,336.0,66.07
,仁愛里,48.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,6.0,84.0,0.0,182.0,2.0,184.0,0,184.0,104.0,288.0,63.89
,仁愛里,0.0,6.0,62.0,0.0,50.0,242.0,96.0,0.0,30.0,0.0,0.0,0.0,486.0,4.0,490.0,0,490.0,256.0,746.0,65.68
,仁武里,12.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,66.0,0.0,66.0,0,66.0,60.0,126.0,52.38
,仁武里,0.0,0.0,10.0,0.0,26.0,24.0,38.0,0.0,6.0,0.0,0.0,6.0,110.0,0.0,110.0,0,110.0,62.0,172.0,63.95
,員林里,24.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,44.0,0.0,44.0,0,44.0,46.0,90.0,48.89
,員林里,0.0,0.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0,12.0,28.0,40.0,30.0
,南興里,28.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,10.0,88.0,0.0,160.0,2.0,162.0,0,162.0,86.0,248.0,65.32
,南興里,0.0,0.0,20.0,0.0,26.0,150.0,74.0,4.0,18.0,0.0,0.0,4.0,296.0,2.0,298.0,0,298.0,190.0,488.0,61.07
,瑞源里,28.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,64.0,2.0,66.0,0,66.0,64.0,130.0,50.77
,瑞源里,0.0,2.0,8.0,0.0,14.0,22.0,20.0,0.0,6.0,0.0,0.0,0.0,72.0,2.0,74.0,0,74.0,68.0,142.0,52.11
,光明里,68.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,114.0,4.0,118.0,0,118.0,92.0,210.0,56.19
,光明里,0.0,4.0,28.0,0.0,4.0,14.0,14.0,2.0,12.0,0.0,0.0,4.0,82.0,4.0,86.0,0,86.0,134.0,220.0,39.09
,三元里,20.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,58.0,0.0,58.0,0,58.0,72.0,130.0,44.62
,三元里,0.0,0.0,2.0,0.0,2.0,10.0,6.0,2.0,12.0,0.0,0.0,0.0,34.0,0.0,34.0,0,34.0,44.0,78.0,43.59
,田心里,46.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,24.0,34.0,0.0,172.0,0.0,172.0,0,172.0,148.0,320.0,53.75
,田心里,0.0,0.0,2.0,0.0,4.0,6.0,6.0,0.0,4.0,0.0,0.0,2.0,24.0,0.0,24.0,0,24.0,50.0,74.0,32.43
,仁文里,68.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,0.0,190.0,4.0,194.0,0,194.0,110.0,304.0,63.82
,仁文里,0.0,2.0,16.0,0.0,20.0,44.0,22.0,4.0,10.0,0.0,0.0,22.0,140.0,4.0,144.0,0,144.0,114.0,258.0,55.81
,仁和里,40.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,24.0,54.0,0.0,146.0,2.0,148.0,0,148.0,82.0,230.0,64.35
,仁和里,0.0,0.0,14.0,0.0,26.0,162.0,78.0,24.0,24.0,0.0,0.0,6.0,334.0,12.0,346.0,0,346.0,190.0,536.0,64.55
,楊梅里,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,8.0,0,8.0,6.0,14.0,57.14
,楊梅里,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,0.0,8.0,0,8.0,14.0,22.0,36.36
,楊江里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,楊江里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,紅梅里,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,6.0,0,6.0,6.0,12.0,50.0
,紅梅里,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,10.0,0,10.0,0.0,10.0,100.0
,永寧里,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,20.0,2.0,22.0,0,22.0,34.0,56.0,39.29
,永寧里,0.0,0.0,12.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,20.0,0.0,20.0,0,20.0,54.0,74.0,27.03
,大平里,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,0.0,8.0,0,8.0,16.0,24.0,33.33
,大平里,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,8.0,4.0,12.0,0,12.0,18.0,30.0,40.0
,東流里,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,20.0,0,20.0,28.0,48.0,41.67
,東流里,0.0,0.0,2.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,18.0,0,18.0,66.0,84.0,21.43
,水美里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,2.0,12.0,0,12.0,6.0,18.0,66.67
,水美里,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,10.0,0.0,10.0,0,10.0,10.0,20.0,50.0
,上田里,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,20.0,2.0,22.0,0,22.0,8.0,30.0,73.33
,上田里,0.0,6.0,2.0,0.0,6.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,22.0,4.0,26.0,0,26.0,4.0,30.0,86.67
,梅新里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,梅新里,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,大同里,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,14.0,0,14.0,4.0,18.0,77.78
,大同里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,4.0,6.0,33.33
,埔心里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,埔心里,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,2.0,8.0,75.0
,金龍里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,14.0,0.0,14.0,0,14.0,4.0,18.0,77.78
,金龍里,0.0,2.0,4.0,0.0,2.0,10.0,6.0,4.0,6.0,0.0,0.0,2.0,36.0,0.0,36.0,0,36.0,26.0,62.0,58.06
,瑞塘里,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,36.0,0.0,36.0,0,36.0,58.0,94.0,38.3
,瑞塘里,0.0,0.0,2.0,0.0,10.0,12.0,4.0,10.0,14.0,0.0,0.0,2.0,54.0,0.0,54.0,0,54.0,72.0,126.0,42.86
,四維里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,10.0,0,10.0,14.0,24.0,41.67
,四維里,0.0,4.0,2.0,0.0,6.0,4.0,6.0,4.0,8.0,0.0,0.0,0.0,34.0,2.0,36.0,0,36.0,40.0,76.0,47.37
,梅溪里,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,0.0,28.0,0,28.0,44.0,72.0,38.89
,梅溪里,0.0,2.0,22.0,0.0,8.0,44.0,22.0,0.0,8.0,0.0,0.0,0.0,106.0,4.0,110.0,0,110.0,86.0,196.0,56.12
,高山里,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,26.0,0.0,26.0,0,26.0,44.0,70.0,37.14
,高山里,0.0,8.0,12.0,0.0,16.0,16.0,8.0,2.0,8.0,0.0,0.0,4.0,74.0,0.0,74.0,0,74.0,56.0,130.0,56.92
,高榮里,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,18.0,6.0,24.0,0,24.0,36.0,60.0,40.0
,高榮里,0.0,2.0,18.0,0.0,14.0,10.0,8.0,2.0,16.0,0.0,0.0,2.0,72.0,0.0,72.0,0,72.0,54.0,126.0,57.14
,仁美里,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,34.0,2.0,36.0,0,36.0,16.0,52.0,69.23
,仁美里,0.0,0.0,10.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0,18.0,50.0,68.0,26.47
,光華里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,26.0,0.0,26.0,0,26.0,30.0,56.0,46.43
,光華里,0.0,2.0,6.0,0.0,0.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,22.0,0.0,22.0,0,22.0,24.0,46.0,47.83
,富岡里,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,2.0,12.0,83.33
,富岡里,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,8.0,12.0,33.33
,豐野里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,12.0,0.0,12.0,0,12.0,4.0,16.0,75.0
,豐野里,0.0,0.0,2.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,14.0,2.0,16.0,0,16.0,22.0,38.0,42.11
,員本里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,員本里,0.0,0.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0,20.0,10.0,30.0,66.67
,瑞原里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,14.0,2.0,16.0,0,16.0,24.0,40.0,40.0
,瑞原里,0.0,2.0,16.0,0.0,16.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,44.0,0.0,44.0,0,44.0,20.0,64.0,68.75
,三湖里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,4.0,10.0,60.0
,三湖里,0.0,0.0,2.0,0.0,4.0,4.0,0.0,8.0,4.0,0.0,0.0,0.0,22.0,2.0,24.0,0,24.0,16.0,40.0,60.0
,上湖里,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,14.0,0.0,14.0,0,14.0,14.0,28.0,50.0
,上湖里,0.0,0.0,10.0,0.0,10.0,0.0,2.0,4.0,8.0,0.0,0.0,2.0,36.0,0.0,36.0,0,36.0,32.0,68.0,52.94
,中山里,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,14.0,0.0,14.0,0,14.0,14.0,28.0,50.0
,中山里,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,28.0,36.0,22.22
,楊明里,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0,0.0,14.0,0,14.0,24.0,38.0,36.84
,楊明里,0.0,0.0,10.0,0.0,6.0,10.0,10.0,0.0,6.0,0.0,0.0,0.0,42.0,0.0,42.0,0,42.0,46.0,88.0,47.73
,金溪里,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,36.0,0.0,36.0,0,36.0,46.0,82.0,43.9
,金溪里,0.0,0.0,14.0,0.0,6.0,16.0,8.0,6.0,4.0,0.0,0.0,4.0,58.0,4.0,62.0,0,62.0,66.0,128.0,48.44
,裕成里,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,16.0,0.0,16.0,0,16.0,6.0,22.0,72.73
,裕成里,0.0,0.0,8.0,0.0,2.0,6.0,18.0,0.0,20.0,0.0,0.0,2.0,56.0,2.0,58.0,0,58.0,26.0,84.0,69.05
,秀才里,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,16.0,0,16.0,6.0,22.0,72.73
,秀才里,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,14.0,24.0,41.67
,青山里,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,40.0,16.0,0.0,76.0,2.0,78.0,0,78.0,50.0,128.0,60.94
,青山里,0.0,6.0,8.0,0.0,18.0,42.0,24.0,6.0,18.0,0.0,0.0,0.0,122.0,4.0,126.0,0,126.0,96.0,222.0,56.76
,新榮里,6.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,42.0,2.0,44.0,0,44.0,34.0,78.0,56.41
,新榮里,0.0,2.0,4.0,0.0,8.0,16.0,2.0,30.0,14.0,0.0,0.0,10.0,86.0,2.0,88.0,0,88.0,52.0,140.0,62.86
,雙榮里,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,10.0,0,10.0,4.0,14.0,71.43
,雙榮里,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,18.0,0,18.0,32.0,50.0,36.0
,瑞坪里,2.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,68.0,4.0,72.0,0,72.0,68.0,140.0,51.43
,瑞坪里,0.0,8.0,18.0,0.0,6.0,6.0,8.0,2.0,30.0,0.0,0.0,2.0,80.0,4.0,84.0,0,84.0,98.0,182.0,46.15
,永平里,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,24.0,0.0,24.0,0,24.0,12.0,36.0,66.67
,永平里,0.0,0.0,10.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,22.0,2.0,24.0,0,24.0,28.0,52.0,46.15
,瑞溪里,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,12.0,4.0,16.0,0,16.0,18.0,34.0,47.06
,瑞溪里,0.0,2.0,8.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,18.0,2.0,20.0,0,20.0,28.0,48.0,41.67
,高上里,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,20.0,0.0,20.0,0,20.0,20.0,40.0,50.0
,高上里,0.0,0.0,2.0,0.0,2.0,2.0,6.0,0.0,2.0,0.0,0.0,2.0,16.0,0.0,16.0,0,16.0,30.0,46.0,34.78
,富豐里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0,4.0,16.0,20.0,20.0
,富豐里,0.0,0.0,4.0,0.0,0.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,22.0,0,22.0,24.0,46.0,47.83
,裕新里,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,16.0,0.0,16.0,0,16.0,18.0,34.0,47.06
,裕新里,0.0,0.0,8.0,0.0,6.0,2.0,2.0,12.0,10.0,0.0,0.0,2.0,42.0,0.0,42.0,0,42.0,28.0,70.0,60.0
,三民里,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,40.0,0.0,40.0,0,40.0,54.0,94.0,42.55
,三民里,0.0,0.0,4.0,0.0,2.0,20.0,10.0,2.0,6.0,0.0,0.0,0.0,44.0,0.0,44.0,0,44.0,54.0,98.0,44.9
,頭湖里,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,20.0,2.0,22.0,0,22.0,22.0,44.0,50.0
,頭湖里,0.0,0.0,8.0,0.0,26.0,38.0,22.0,8.0,12.0,0.0,0.0,0.0,114.0,0.0,114.0,0,114.0,68.0,182.0,62.64
,新興里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,8.0,12.0,33.33
,新興里,0.0,8.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0,22.0,8.0,30.0,73.33
,中福里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,18.0,4.0,22.0,0,22.0,14.0,36.0,61.11
,中福里,0.0,2.0,2.0,0.0,4.0,4.0,2.0,10.0,2.0,0.0,0.0,0.0,26.0,0.0,26.0,0,26.0,14.0,40.0,65.0
,新莊里,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,18.0,2.0,20.0,0,20.0,32.0,52.0,38.46
,新莊里,0.0,4.0,0.0,0.0,18.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,28.0,0.0,28.0,0,28.0,36.0,64.0,43.75
,大竹里,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,10.0,0,10.0,16.0,26.0,38.46
,大竹里,0.0,8.0,2.0,0.0,2.0,10.0,2.0,2.0,6.0,0.0,0.0,4.0,36.0,0.0,36.0,0,36.0,32.0,68.0,52.94
,蘆竹里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,6.0,0,6.0,8.0,14.0,42.86
,蘆竹里,0.0,4.0,4.0,0.0,12.0,0.0,4.0,2.0,16.0,0.0,0.0,2.0,44.0,2.0,46.0,0,46.0,38.0,84.0,54.76
,南崁里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.0,14.0,0.0
,南崁里,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,0.0,6.0,20.0,2.0,22.0,0,22.0,18.0,40.0,55.0
,錦興里,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,0,6.0,14.0,20.0,30.0
,錦興里,0.0,4.0,6.0,0.0,18.0,2.0,0.0,4.0,2.0,0.0,0.0,6.0,42.0,4.0,46.0,0,46.0,80.0,126.0,36.51
,五福里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,8.0,0.0,8.0,0,8.0,20.0,28.0,28.57
,五福里,0.0,6.0,6.0,0.0,6.0,4.0,6.0,12.0,6.0,0.0,0.0,8.0,54.0,0.0,54.0,0,54.0,62.0,116.0,46.55
,內厝里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,16.0,0.0,16.0,0,16.0,22.0,38.0,42.11
,內厝里,0.0,6.0,2.0,0.0,8.0,2.0,0.0,20.0,4.0,0.0,0.0,2.0,44.0,0.0,44.0,0,44.0,46.0,90.0,48.89
,山鼻里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,16.0,0.0,16.0,0,16.0,8.0,24.0,66.67
,山鼻里,0.0,0.0,4.0,0.0,4.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,36.0,2.0,38.0,0,38.0,24.0,62.0,61.29
,山腳里,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,18.0,2.0,20.0,0,20.0,10.0,30.0,66.67
,山腳里,0.0,6.0,10.0,0.0,4.0,6.0,2.0,16.0,8.0,0.0,0.0,2.0,54.0,6.0,60.0,0,60.0,48.0,108.0,55.56
,外社里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,外社里,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0,22.0,2.0,24.0,91.67
,坑子里,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,2.0,8.0,75.0
,坑子里,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,6.0,16.0,62.5
,坑口里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6.0,0.0
,坑口里,0.0,0.0,2.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,16.0,0.0,16.0,0,16.0,10.0,26.0,61.54
,海湖里,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,82.0,12.0,0.0,124.0,2.0,126.0,0,126.0,74.0,200.0,63.0
,海湖里,0.0,30.0,54.0,0.0,90.0,42.0,56.0,196.0,38.0,0.0,0.0,30.0,536.0,8.0,544.0,0,544.0,224.0,768.0,70.83
