行政區別,村里別,俄鄧．殷艾 Eteng．Ingay,吳春芳,唐惠美,李惠民,林偕文,林志強,林欽明,江愛珍,王仙蓮,王義雄,范織欽 Pasulang．Tomatalate,蔣正仁,蘇佐揚,詹金福,陳姿伶 Amuy ．Muwakay,陳幸富,陳榮基,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,振興里,0.0,0.0,2.0,12.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,10.0,4.0,0.0,0.0,2.0,6.0,58.0,0.0,58.0,0,58.0,26.0,84.0,69.05
,振興里,0.0,12.0,0.0,0.0,4.0,0.0,0.0,4.0,18.0,2.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,54.0,0.0,54.0,0,54.0,58.0,112.0,48.21
,普慶里,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,2.0,20.0,0.0,20.0,0,20.0,10.0,30.0,66.67
,普慶里,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,20.0,0,20.0,22.0,42.0,47.62
,興和里,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,6.0,8.0,25.0
,興和里,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,22.0,0.0,22.0,0,22.0,6.0,28.0,78.57
,永光里,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,16.0,0,16.0,38.0,54.0,29.63
,永光里,0.0,2.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,8.0,22.0,0,22.0,40.0,62.0,35.48
,復華里,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,16.0,58.0,0.0,58.0,0,58.0,26.0,84.0,69.05
,復華里,4.0,6.0,0.0,0.0,4.0,0.0,0.0,10.0,26.0,4.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,76.0,2.0,78.0,0,78.0,66.0,144.0,54.17
,忠孝里,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,6.0,6.0,32.0,0.0,32.0,0,32.0,20.0,52.0,61.54
,忠孝里,6.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,16.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,42.0,6.0,48.0,0,48.0,86.0,134.0,35.82
,福德里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,8.0,0,8.0,28.0,36.0,22.22
,福德里,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,14.0,28.0,50.0
,和平里,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,14.0,0.0,14.0,0,14.0,14.0,28.0,50.0
,和平里,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,34.0,0,34.0,32.0,66.0,51.52
,普忠里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,2.0,6.0,0,6.0,12.0,18.0,33.33
,普忠里,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,14.0,20.0,30.0
,普強里,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,4.0,20.0,0.0,20.0,0,20.0,36.0,56.0,35.71
,普強里,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,26.0,40.0,35.0
,明德里,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,16.0,2.0,18.0,0,18.0,14.0,32.0,56.25
,明德里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,12.0,0.0,12.0,0,12.0,32.0,44.0,27.27
,至善里,0.0,0.0,4.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,8.0,34.0,0.0,34.0,0,34.0,32.0,66.0,51.52
,至善里,0.0,4.0,0.0,0.0,2.0,6.0,0.0,4.0,8.0,6.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,40.0,4.0,44.0,0,44.0,50.0,94.0,46.81
,五福里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,2.0,20.0,22.0,9.09
,五福里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,12.0,18.0,33.33
,龍德里,0.0,0.0,4.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,28.0,0.0,28.0,0,28.0,26.0,54.0,51.85
,龍德里,6.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,16.0,4.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,54.0,2.0,56.0,0,56.0,36.0,92.0,60.87
,正義里,0.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,20.0,4.0,24.0,0,24.0,22.0,46.0,52.17
,正義里,2.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,34.0,0.0,34.0,0,34.0,34.0,68.0,50.0
,龍安里,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,2.0,32.0,2.0,34.0,0,34.0,6.0,40.0,85.0
,龍安里,6.0,2.0,0.0,0.0,2.0,8.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,54.0,0.0,54.0,0,54.0,34.0,88.0,61.36
,中山里,0.0,0.0,6.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,6.0,46.0,4.0,50.0,0,50.0,58.0,108.0,46.3
,中山里,12.0,4.0,0.0,0.0,2.0,10.0,0.0,2.0,28.0,8.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,82.0,2.0,84.0,0,84.0,110.0,194.0,43.3
,德義里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,6.0,0.0,6.0,0,6.0,8.0,14.0,42.86
,德義里,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,14.0,0,14.0,14.0,28.0,50.0
,仁義里,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,16.0,2.0,18.0,0,18.0,16.0,34.0,52.94
,仁義里,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,20.0,28.0,28.57
,華勛里,0.0,0.0,10.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,4.0,2.0,54.0,4.0,58.0,0,58.0,62.0,120.0,48.33
,華勛里,8.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,42.0,0.0,42.0,0,42.0,106.0,148.0,28.38
,仁福里,0.0,0.0,6.0,46.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,12.0,6.0,84.0,4.0,88.0,0,88.0,86.0,174.0,50.57
,仁福里,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,8.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,44.0,2.0,46.0,0,46.0,90.0,136.0,33.82
,幸福里,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,10.0,0.0,24.0,2.0,26.0,0,26.0,40.0,66.0,39.39
,幸福里,6.0,6.0,0.0,0.0,0.0,2.0,0.0,6.0,32.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,56.0,2.0,58.0,0,58.0,68.0,126.0,46.03
,永福里,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,26.0,0.0,26.0,0,26.0,42.0,68.0,38.24
,永福里,8.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,6.0,4.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,40.0,0.0,40.0,0,40.0,38.0,78.0,51.28
,仁和里,0.0,0.0,10.0,42.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,8.0,4.0,78.0,0.0,78.0,0,78.0,46.0,124.0,62.9
,仁和里,16.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,24.0,10.0,0.0,0.0,0.0,10.0,26.0,0.0,0.0,104.0,4.0,108.0,0,108.0,124.0,232.0,46.55
,華愛里,0.0,0.0,8.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,6.0,52.0,2.0,54.0,0,54.0,60.0,114.0,47.37
,華愛里,2.0,2.0,0.0,0.0,4.0,12.0,0.0,12.0,26.0,4.0,0.0,0.0,0.0,10.0,28.0,0.0,0.0,100.0,4.0,104.0,0,104.0,56.0,160.0,65.0
,莊敬里,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,18.0,0,18.0,44.0,62.0,29.03
,莊敬里,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,16.0,4.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,72.0,2.0,74.0,0,74.0,72.0,146.0,50.68
,自治里,0.0,0.0,2.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,10.0,4.0,52.0,0.0,52.0,0,52.0,40.0,92.0,56.52
,自治里,8.0,14.0,0.0,0.0,2.0,10.0,0.0,6.0,30.0,4.0,0.0,0.0,0.0,22.0,8.0,0.0,0.0,104.0,0.0,104.0,0,104.0,58.0,162.0,64.2
,健行里,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,6.0,34.0,0.0,34.0,0,34.0,26.0,60.0,56.67
,健行里,4.0,4.0,0.0,0.0,0.0,4.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,30.0,0.0,30.0,0,30.0,36.0,66.0,45.45
,興平里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0,4.0,0.0,4.0,100.0
,興平里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0,4.0,2.0,6.0,66.67
,中興里,0.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,6.0,40.0,2.0,42.0,0,42.0,28.0,70.0,60.0
,中興里,4.0,6.0,0.0,0.0,6.0,18.0,0.0,6.0,22.0,8.0,0.0,0.0,0.0,8.0,26.0,0.0,0.0,104.0,2.0,106.0,0,106.0,88.0,194.0,54.64
,龍慈里,0.0,0.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,10.0,4.0,58.0,4.0,62.0,0,62.0,62.0,124.0,50.0
,龍慈里,18.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,8.0,8.0,0.0,0.0,0.0,2.0,28.0,0.0,0.0,72.0,0.0,72.0,0,72.0,90.0,162.0,44.44
,自信里,0.0,0.0,8.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,14.0,8.0,62.0,2.0,64.0,0,64.0,44.0,108.0,59.26
,自信里,16.0,12.0,0.0,0.0,2.0,8.0,0.0,10.0,20.0,14.0,0.0,0.0,0.0,18.0,20.0,0.0,0.0,120.0,6.0,126.0,0,126.0,100.0,226.0,55.75
,林森里,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,12.0,26.0,53.85
,林森里,0.0,4.0,0.0,0.0,0.0,22.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,0.0,38.0,0,38.0,10.0,48.0,79.17
,金華里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,12.0,2.0,14.0,0,14.0,12.0,26.0,53.85
,金華里,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0,4.0,18.0,22.0,18.18
,興和里,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,14.0,0,14.0,10.0,24.0,58.33
,興和里,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,8.0,14.0,42.86
,福仁里,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,8.0,0,8.0,6.0,14.0,57.14
,福仁里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,一心里,0.0,0.0,34.0,32.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,22.0,0.0,0.0,0.0,32.0,70.0,202.0,6.0,208.0,0,208.0,170.0,378.0,55.03
,一心里,4.0,10.0,0.0,0.0,2.0,6.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,36.0,2.0,38.0,0,38.0,68.0,106.0,35.85
,一德里,0.0,0.0,62.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,0.0,0.0,86.0,94.0,330.0,6.0,336.0,0,336.0,292.0,628.0,53.5
,一德里,6.0,12.0,0.0,0.0,4.0,14.0,0.0,4.0,18.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,74.0,0.0,74.0,0,74.0,62.0,136.0,54.41
,月眉里,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,4.0,22.0,0.0,22.0,0,22.0,18.0,40.0,55.0
,月眉里,0.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,0.0,16.0,0,16.0,6.0,22.0,72.73
,永福里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,10.0,0.0,10.0,0,10.0,8.0,18.0,55.56
,永福里,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,2.0,12.0,83.33
,美華里,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,2.0,24.0,0.0,24.0,0,24.0,26.0,50.0,48.0
,美華里,10.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,48.0,2.0,50.0,0,50.0,46.0,96.0,52.08
,福安里,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,12.0,0.0,12.0,0,12.0,22.0,34.0,35.29
,福安里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,12.0,0,12.0,12.0,24.0,50.0
,復興里,0.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,16.0,2.0,18.0,0,18.0,4.0,22.0,81.82
,復興里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,新峰里,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,6.0,24.0,0.0,24.0,0,24.0,4.0,28.0,85.71
,新峰里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,康安里,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,30.0,0,30.0,26.0,56.0,53.57
,康安里,0.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,16.0,0,16.0,12.0,28.0,57.14
,義和里,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,20.0,0.0,20.0,0,20.0,12.0,32.0,62.5
,義和里,6.0,6.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,30.0,6.0,36.0,0,36.0,18.0,54.0,66.67
,瑞興里,0.0,0.0,16.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,6.0,4.0,70.0,4.0,74.0,0,74.0,60.0,134.0,55.22
,瑞興里,20.0,48.0,0.0,0.0,14.0,288.0,0.0,4.0,36.0,2.0,0.0,0.0,0.0,142.0,34.0,0.0,0.0,588.0,8.0,596.0,0,596.0,264.0,860.0,69.3
,中新里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,14.0,20.0,30.0
,中新里,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,16.0,26.0,38.46
,仁義里,0.0,0.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,18.0,16.0,76.0,2.0,78.0,0,78.0,78.0,156.0,50.0
,仁義里,30.0,14.0,0.0,0.0,4.0,36.0,0.0,4.0,34.0,8.0,0.0,0.0,0.0,24.0,8.0,0.0,0.0,162.0,0.0,162.0,0,162.0,210.0,372.0,43.55
,僑愛里,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,6.0,4.0,30.0,0.0,30.0,0,30.0,20.0,50.0,60.0
,僑愛里,14.0,8.0,0.0,0.0,2.0,10.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,80.0,4.0,84.0,0,84.0,42.0,126.0,66.67
,仁善里,0.0,0.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,12.0,2.0,52.0,0.0,52.0,0,52.0,22.0,74.0,70.27
,仁善里,4.0,10.0,0.0,0.0,0.0,38.0,0.0,8.0,18.0,6.0,0.0,0.0,0.0,36.0,8.0,0.0,0.0,128.0,2.0,130.0,0,130.0,52.0,182.0,71.43
,仁愛里,0.0,0.0,66.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,48.0,46.0,196.0,4.0,200.0,0,200.0,126.0,326.0,61.35
,仁愛里,22.0,64.0,0.0,0.0,10.0,172.0,0.0,30.0,28.0,20.0,0.0,0.0,0.0,118.0,28.0,0.0,0.0,492.0,8.0,500.0,0,500.0,308.0,808.0,61.88
,仁武里,0.0,0.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,26.0,18.0,104.0,6.0,110.0,0,110.0,52.0,162.0,67.9
,仁武里,12.0,12.0,0.0,0.0,2.0,10.0,0.0,4.0,30.0,10.0,0.0,0.0,0.0,44.0,8.0,0.0,0.0,132.0,2.0,134.0,0,134.0,94.0,228.0,58.77
,員林里,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,10.0,42.0,0.0,42.0,0,42.0,36.0,78.0,53.85
,員林里,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,20.0,0.0,20.0,0,20.0,24.0,44.0,45.45
,南興里,0.0,0.0,50.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,40.0,14.0,138.0,4.0,142.0,0,142.0,100.0,242.0,58.68
,南興里,18.0,22.0,0.0,0.0,2.0,94.0,0.0,18.0,30.0,4.0,0.0,0.0,0.0,98.0,8.0,0.0,0.0,294.0,2.0,296.0,0,296.0,216.0,512.0,57.81
,瑞源里,0.0,0.0,8.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,14.0,18.0,76.0,6.0,82.0,0,82.0,44.0,126.0,65.08
,瑞源里,8.0,6.0,0.0,0.0,2.0,12.0,0.0,10.0,18.0,2.0,0.0,0.0,0.0,32.0,10.0,0.0,0.0,100.0,8.0,108.0,0,108.0,76.0,184.0,58.7
,光明里,0.0,0.0,28.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,16.0,36.0,124.0,2.0,126.0,0,126.0,102.0,228.0,55.26
,光明里,6.0,20.0,0.0,0.0,2.0,16.0,0.0,20.0,12.0,2.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,108.0,4.0,112.0,0,112.0,130.0,242.0,46.28
,三元里,0.0,0.0,10.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,28.0,78.0,4.0,82.0,0,82.0,56.0,138.0,59.42
,三元里,6.0,8.0,0.0,0.0,0.0,10.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,48.0,0.0,48.0,0,48.0,44.0,92.0,52.17
,田心里,0.0,0.0,8.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,20.0,10.0,0.0,0.0,50.0,44.0,150.0,2.0,152.0,0,152.0,122.0,274.0,55.47
,田心里,4.0,2.0,0.0,0.0,2.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,32.0,2.0,34.0,0,34.0,44.0,78.0,43.59
,仁文里,0.0,0.0,38.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,2.0,0.0,0.0,34.0,48.0,188.0,6.0,194.0,0,194.0,124.0,318.0,61.01
,仁文里,18.0,18.0,0.0,0.0,8.0,36.0,0.0,8.0,16.0,14.0,0.0,0.0,0.0,44.0,10.0,0.0,0.0,172.0,6.0,178.0,0,178.0,138.0,316.0,56.33
,仁和里,0.0,0.0,48.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,22.0,38.0,160.0,2.0,162.0,0,162.0,88.0,250.0,64.8
,仁和里,34.0,24.0,0.0,0.0,14.0,62.0,0.0,22.0,78.0,4.0,0.0,0.0,0.0,80.0,8.0,0.0,0.0,326.0,4.0,330.0,0,330.0,176.0,506.0,65.22
,仁美里,0.0,0.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,22.0,8.0,92.0,4.0,96.0,0,96.0,32.0,128.0,75.0
,仁美里,18.0,2.0,0.0,0.0,2.0,24.0,0.0,12.0,6.0,20.0,0.0,0.0,0.0,36.0,34.0,0.0,0.0,154.0,2.0,156.0,0,156.0,100.0,256.0,60.94
,楊梅里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,10.0,16.0,37.5
,楊梅里,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,14.0,28.0,50.0
,楊江里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,楊江里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,0.0,4.0,100.0
,紅梅里,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,6.0,0,6.0,0.0,6.0,100.0
,紅梅里,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,10.0,20.0,50.0
,永寧里,0.0,0.0,4.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,30.0,0.0,30.0,0,30.0,48.0,78.0,38.46
,永寧里,2.0,6.0,0.0,0.0,0.0,10.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,42.0,2.0,44.0,0,44.0,92.0,136.0,32.35
,大平里,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,16.0,0.0,16.0,0,16.0,16.0,32.0,50.0
