行政區別,村里別,1_宋楚瑜/余湘,63_1_黨籍,2_韓國瑜/張善政,63_2_黨籍,3_蔡英文/賴清德,63_3_黨籍,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
臺北市大同區,斯文里,284,親民黨,1894,中國國民黨,3942,民主進步黨,6120,106,6226,0,6226,2060,8286,75.14
臺北市大同區,鄰江里,422,親民黨,2608,中國國民黨,5624,民主進步黨,8654,120,8774,0,8774,2492,11266,77.88
臺北市大同區,至聖里,456,親民黨,3334,中國國民黨,6708,民主進步黨,10498,116,10614,0,10614,3208,13822,76.79
臺北市大同區,老師里,334,親民黨,2190,中國國民黨,5212,民主進步黨,7736,72,7808,0,7808,2316,10124,77.12
臺北市大同區,重慶里,384,親民黨,2978,中國國民黨,5050,民主進步黨,8412,110,8522,0,8522,2452,10974,77.66
臺北市大同區,保安里,280,親民黨,1628,中國國民黨,3486,民主進步黨,5394,62,5456,0,5456,1530,6986,78.1
臺北市萬華區,福星里,274,親民黨,3124,中國國民黨,3374,民主進步黨,6772,84,6856,0,6856,2592,9448,72.57
臺北市萬華區,萬壽里,140,親民黨,1858,中國國民黨,1974,民主進步黨,3972,60,4032,0,4032,1840,5872,68.66
臺北市萬華區,西門里,200,親民黨,2114,中國國民黨,2386,民主進步黨,4700,58,4758,0,4758,1806,6564,72.49
臺北市萬華區,新起里,384,親民黨,3450,中國國民黨,4936,民主進步黨,8770,120,8890,0,8890,3026,11916,74.61
臺北市萬華區,菜園里,364,親民黨,2896,中國國民黨,4808,民主進步黨,8068,98,8166,0,8166,2584,10750,75.96
臺北市萬華區,青山里,280,親民黨,2786,中國國民黨,4352,民主進步黨,7418,70,7488,0,7488,2732,10220,73.27
臺北市萬華區,富民里,250,親民黨,2150,中國國民黨,3986,民主進步黨,6386,86,6472,0,6472,2190,8662,74.72
臺北市萬華區,福音里,220,親民黨,1868,中國國民黨,3076,民主進步黨,5164,62,5226,0,5226,1580,6806,76.79
臺北市萬華區,仁德里,276,親民黨,2310,中國國民黨,3716,民主進步黨,6302,72,6374,0,6374,1994,8368,76.17
臺北市萬華區,富福里,234,親民黨,2118,中國國民黨,4022,民主進步黨,6374,72,6446,0,6446,4362,10808,59.64
臺北市萬華區,頂碩里,364,親民黨,3032,中國國民黨,5952,民主進步黨,9348,140,9488,0,9488,2832,12320,77.01
臺北市萬華區,雙園里,294,親民黨,1962,中國國民黨,3614,民主進步黨,5870,100,5970,0,5970,1726,7696,77.57
臺北市萬華區,新忠里,190,親民黨,3022,中國國民黨,1408,民主進步黨,4620,46,4666,0,4666,1342,6008,77.66
臺北市萬華區,新和里,508,親民黨,6918,中國國民黨,4100,民主進步黨,11526,162,11688,0,11688,2942,14630,79.89
臺北市萬華區,糖廍里,266,親民黨,2476,中國國民黨,4282,民主進步黨,7024,92,7116,0,7116,2350,9466,75.17
臺北市萬華區,和平里,364,親民黨,2724,中國國民黨,5946,民主進步黨,9034,122,9156,0,9156,2844,12000,76.3
臺北市萬華區,綠堤里,216,親民黨,2138,中國國民黨,3116,民主進步黨,5470,84,5554,0,5554,1874,7428,74.77
臺北市萬華區,華江里,524,親民黨,3770,中國國民黨,6688,民主進步黨,10982,140,11122,0,11122,3560,14682,75.75
臺北市萬華區,柳鄉里,276,親民黨,2166,中國國民黨,4158,民主進步黨,6600,58,6658,0,6658,2316,8974,74.19
臺北市萬華區,日善里,214,親民黨,1660,中國國民黨,2938,民主進步黨,4812,60,4872,0,4872,1364,6236,78.13
臺北市萬華區,新安里,388,親民黨,3700,中國國民黨,3634,民主進步黨,7722,106,7828,0,7828,2834,10662,73.42
臺北市萬華區,忠德里,252,親民黨,1886,中國國民黨,3596,民主進步黨,5734,74,5808,0,5808,1772,7580,76.62
臺北市萬華區,孝德里,192,親民黨,1314,中國國民黨,2872,民主進步黨,4378,40,4418,0,4418,1144,5562,79.43
臺北市萬華區,和德里,342,親民黨,2680,中國國民黨,5258,民主進步黨,8280,104,8384,0,8384,3098,11482,73.02
臺北市萬華區,錦德里,316,親民黨,2432,中國國民黨,4506,民主進步黨,7254,68,7322,0,7322,2288,9610,76.19
臺北市萬華區,全德里,234,親民黨,1982,中國國民黨,3232,民主進步黨,5448,90,5538,0,5538,1644,7182,77.11
臺北市萬華區,保德里,162,親民黨,1588,中國國民黨,2568,民主進步黨,4318,48,4366,0,4366,1228,5594,78.05
臺北市萬華區,銘德里,242,親民黨,2110,中國國民黨,3806,民主進步黨,6158,102,6260,0,6260,1886,8146,76.85
臺北市萬華區,榮德里,208,親民黨,1706,中國國民黨,2942,民主進步黨,4856,78,4934,0,4934,1322,6256,78.87
臺北市萬華區,壽德里,234,親民黨,2434,中國國民黨,3874,民主進步黨,6542,78,6620,0,6620,2036,8656,76.48
臺北市萬華區,興德里,244,親民黨,2050,中國國民黨,3536,民主進步黨,5830,80,5910,0,5910,2006,7916,74.66
臺北市萬華區,華中里,308,親民黨,2890,中國國民黨,5008,民主進步黨,8206,90,8296,0,8296,2340,10636,78.0
臺北市萬華區,日祥里,372,親民黨,4010,中國國民黨,3430,民主進步黨,7812,120,7932,0,7932,2350,10282,77.14
臺北市萬華區,忠貞里,282,親民黨,3572,中國國民黨,2486,民主進步黨,6340,92,6432,0,6432,2054,8486,75.8
臺北市萬華區,凌霄里,236,親民黨,2444,中國國民黨,2216,民主進步黨,4896,58,4954,0,4954,1412,6366,77.82
臺北市萬華區,騰雲里,166,親民黨,2060,中國國民黨,1936,民主進步黨,4162,58,4220,0,4220,1116,5336,79.09
臺北市文山區,景行里,456,親民黨,3924,中國國民黨,4960,民主進步黨,9340,120,9460,0,9460,2690,12150,77.86
臺北市文山區,景東里,418,親民黨,4570,中國國民黨,3982,民主進步黨,8970,132,9102,0,9102,2780,11882,76.6
臺北市文山區,景美里,274,親民黨,3078,中國國民黨,3214,民主進步黨,6566,82,6648,0,6648,1902,8550,77.75
臺北市文山區,景慶里,356,親民黨,3774,中國國民黨,4126,民主進步黨,8256,72,8328,0,8328,2588,10916,76.29
臺北市文山區,景仁里,340,親民黨,3370,中國國民黨,3166,民主進步黨,6876,102,6978,0,6978,2018,8996,77.57
臺北市文山區,景華里,312,親民黨,3698,中國國民黨,3484,民主進步黨,7494,74,7568,0,7568,2144,9712,77.92
臺北市文山區,萬有里,356,親民黨,3528,中國國民黨,3360,民主進步黨,7244,98,7342,0,7342,2026,9368,78.37
臺北市文山區,萬祥里,234,親民黨,2634,中國國民黨,3018,民主進步黨,5886,86,5972,0,5972,1804,7776,76.8
臺北市文山區,萬隆里,398,親民黨,4724,中國國民黨,4264,民主進步黨,9386,142,9528,0,9528,2584,12112,78.67
臺北市文山區,萬年里,342,親民黨,3114,中國國民黨,3568,民主進步黨,7024,108,7132,0,7132,2096,9228,77.29
臺北市文山區,萬和里,168,親民黨,2538,中國國民黨,1650,民主進步黨,4356,36,4392,0,4392,1226,5618,78.18
臺北市文山區,萬盛里,266,親民黨,3104,中國國民黨,2940,民主進步黨,6310,92,6402,0,6402,1840,8242,77.68
臺北市文山區,興豐里,310,親民黨,3182,中國國民黨,2932,民主進步黨,6424,76,6500,0,6500,1732,8232,78.96
臺北市文山區,興光里,200,親民黨,2186,中國國民黨,1900,民主進步黨,4286,70,4356,0,4356,1334,5690,76.56
臺北市文山區,興家里,452,親民黨,5020,中國國民黨,4522,民主進步黨,9994,128,10122,0,10122,2680,12802,79.07
臺北市文山區,興得里,334,親民黨,3798,中國國民黨,3554,民主進步黨,7686,118,7804,0,7804,2250,10054,77.62
臺北市文山區,興業里,304,親民黨,3966,中國國民黨,3050,民主進步黨,7320,90,7410,0,7410,2082,9492,78.07
臺北市文山區,興安里,354,親民黨,4692,中國國民黨,3720,民主進步黨,8766,146,8912,0,8912,2458,11370,78.38
臺北市文山區,興福里,318,親民黨,3468,中國國民黨,3494,民主進步黨,7280,90,7370,0,7370,1964,9334,78.96
臺北市文山區,興旺里,518,親民黨,5558,中國國民黨,4482,民主進步黨,10558,168,10726,0,10726,3396,14122,75.95
臺北市文山區,興泰里,230,親民黨,2550,中國國民黨,2464,民主進步黨,5244,76,5320,0,5320,1594,6914,76.95
臺北市文山區,興昌里,388,親民黨,4394,中國國民黨,3700,民主進步黨,8482,126,8608,0,8608,2786,11394,75.55
臺北市文山區,試院里,396,親民黨,4772,中國國民黨,3926,民主進步黨,9094,130,9224,0,9224,2438,11662,79.09
臺北市文山區,華興里,536,親民黨,5802,中國國民黨,5324,民主進步黨,11662,132,11794,0,11794,3398,15192,77.63
臺北市文山區,明義里,250,親民黨,2574,中國國民黨,2556,民主進步黨,5380,76,5456,0,5456,1922,7378,73.95
臺北市文山區,明興里,414,親民黨,4426,中國國民黨,4026,民主進步黨,8866,142,9008,0,9008,2810,11818,76.22
臺北市文山區,木柵里,498,親民黨,6182,中國國民黨,4704,民主進步黨,11384,160,11544,0,11544,3430,14974,77.09
臺北市文山區,木新里,458,親民黨,5274,中國國民黨,6034,民主進步黨,11766,154,11920,0,11920,5728,17648,67.54
臺北市文山區,順興里,436,親民黨,4430,中國國民黨,4746,民主進步黨,9612,154,9766,0,9766,2726,12492,78.18
臺北市文山區,樟林里,500,親民黨,5430,中國國民黨,4802,民主進步黨,10732,174,10906,0,10906,3330,14236,76.61
臺北市文山區,樟新里,328,親民黨,3414,中國國民黨,3324,民主進步黨,7066,120,7186,0,7186,2074,9260,77.6
臺北市文山區,樟腳里,348,親民黨,3306,中國國民黨,3630,民主進步黨,7284,104,7388,0,7388,2052,9440,78.26
臺北市文山區,萬芳里,486,親民黨,5050,中國國民黨,4602,民主進步黨,10138,122,10260,0,10260,3106,13366,76.76
臺北市文山區,博嘉里,370,親民黨,3498,中國國民黨,3592,民主進步黨,7460,96,7556,0,7556,2508,10064,75.08
臺北市文山區,萬興里,476,親民黨,4914,中國國民黨,5318,民主進步黨,10708,182,10890,0,10890,3060,13950,78.06
臺北市文山區,指南里,192,親民黨,2156,中國國民黨,2710,民主進步黨,5058,68,5126,0,5126,1644,6770,75.72
臺北市文山區,老泉里,26,親民黨,356,中國國民黨,732,民主進步黨,1114,18,1132,0,1132,374,1506,75.17
臺北市文山區,忠順里,236,親民黨,3008,中國國民黨,2200,民主進步黨,5444,78,5522,0,5522,1544,7066,78.15
臺北市文山區,萬美里,384,親民黨,4868,中國國民黨,4186,民主進步黨,9438,112,9550,0,9550,3032,12582,75.9
臺北市文山區,政大里,462,親民黨,4214,中國國民黨,4410,民主進步黨,9086,122,9208,0,9208,2720,11928,77.2
臺北市文山區,樟文里,292,親民黨,3666,中國國民黨,4032,民主進步黨,7990,120,8110,0,8110,2226,10336,78.46
臺北市文山區,興邦里,282,親民黨,3560,中國國民黨,2708,民主進步黨,6550,112,6662,0,6662,1852,8514,78.25
臺北市文山區,樟樹里,306,親民黨,2840,中國國民黨,3146,民主進步黨,6292,70,6362,0,6362,1730,8092,78.62
臺北市南港區,南港里,350,親民黨,3058,中國國民黨,4356,民主進步黨,7764,110,7874,0,7874,3206,11080,71.06
臺北市南港區,中南里,216,親民黨,1738,中國國民黨,2804,民主進步黨,4758,62,4820,0,4820,1574,6394,75.38
臺北市南港區,新富里,266,親民黨,1784,中國國民黨,3106,民主進步黨,5156,58,5214,0,5214,1526,6740,77.36
臺北市南港區,三重里,402,親民黨,3898,中國國民黨,5044,民主進步黨,9344,130,9474,0,9474,3090,12564,75.41
臺北市南港區,東新里,398,親民黨,3648,中國國民黨,5422,民主進步黨,9468,114,9582,0,9582,2748,12330,77.71
臺北市南港區,新光里,202,親民黨,2220,中國國民黨,2476,民主進步黨,4898,46,4944,0,4944,1408,6352,77.83
臺北市南港區,東明里,304,親民黨,2646,中國國民黨,3074,民主進步黨,6024,78,6102,0,6102,1848,7950,76.75
臺北市南港區,西新里,282,親民黨,1986,中國國民黨,3946,民主進步黨,6214,94,6308,0,6308,1772,8080,78.07
臺北市南港區,玉成里,300,親民黨,2262,中國國民黨,3654,民主進步黨,6216,58,6274,0,6274,1914,8188,76.62
臺北市南港區,合成里,370,親民黨,3642,中國國民黨,4960,民主進步黨,8972,106,9078,0,9078,2464,11542,78.65
臺北市南港區,成福里,494,親民黨,4652,中國國民黨,5042,民主進步黨,10188,128,10316,0,10316,2700,13016,79.26
臺北市南港區,萬福里,270,親民黨,2680,中國國民黨,3008,民主進步黨,5958,78,6036,0,6036,1418,7454,80.98
臺北市南港區,鴻福里,274,親民黨,2508,中國國民黨,3348,民主進步黨,6130,68,6198,0,6198,1590,7788,79.58
臺北市南港區,百福里,302,親民黨,2756,中國國民黨,3858,民主進步黨,6916,106,7022,0,7022,2132,9154,76.71
臺北市南港區,聯成里,300,親民黨,3028,中國國民黨,3464,民主進步黨,6792,106,6898,0,6898,1818,8716,79.14
臺北市南港區,舊莊里,534,親民黨,4190,中國國民黨,6490,民主進步黨,11214,194,11408,0,11408,3840,15248,74.82
臺北市南港區,中研里,544,親民黨,4856,中國國民黨,6900,民主進步黨,12300,168,12468,0,12468,3374,15842,78.7
臺北市南港區,九如里,372,親民黨,3970,中國國民黨,3972,民主進步黨,8314,108,8422,0,8422,2510,10932,77.04
臺北市南港區,仁福里,322,親民黨,3518,中國國民黨,3466,民主進步黨,7306,106,7412,0,7412,2040,9452,78.42
臺北市南港區,重陽里,316,親民黨,2896,中國國民黨,3548,民主進步黨,6760,102,6862,0,6862,1986,8848,77.55
臺北市內湖區,西湖里,406,親民黨,3796,中國國民黨,5632,民主進步黨,9834,130,9964,0,9964,2612,12576,79.23
臺北市內湖區,西康里,678,親民黨,5582,中國國民黨,6322,民主進步黨,12582,166,12748,0,12748,3666,16414,77.67
臺北市內湖區,西安里,416,親民黨,3786,中國國民黨,4676,民主進步黨,8878,146,9024,0,9024,2442,11466,78.7
臺北市內湖區,港墘里,346,親民黨,3222,中國國民黨,4426,民主進步黨,7994,124,8118,0,8118,2124,10242,79.26
臺北市內湖區,港都里,346,親民黨,2874,中國國民黨,4106,民主進步黨,7326,66,7392,0,7392,1870,9262,79.81
臺北市內湖區,港富里,528,親民黨,4926,中國國民黨,6956,民主進步黨,12410,144,12554,0,12554,3446,16000,78.46
臺北市內湖區,港華里,556,親民黨,4814,中國國民黨,6602,民主進步黨,11972,142,12114,0,12114,3112,15226,79.56
臺北市內湖區,內湖里,342,親民黨,3680,中國國民黨,4190,民主進步黨,8212,146,8358,0,8358,2526,10884,76.79
臺北市內湖區,湖濱里,566,親民黨,5232,中國國民黨,5282,民主進步黨,11080,148,11228,0,11228,2974,14202,79.06
臺北市內湖區,紫星里,454,親民黨,4334,中國國民黨,6016,民主進步黨,10804,102,10906,0,10906,2798,13704,79.58
臺北市內湖區,大湖里,300,親民黨,3146,中國國民黨,3858,民主進步黨,7304,78,7382,0,7382,1986,9368,78.8
臺北市內湖區,金龍里,340,親民黨,2938,中國國民黨,3872,民主進步黨,7150,84,7234,0,7234,2046,9280,77.95
臺北市內湖區,金瑞里,370,親民黨,3630,中國國民黨,4712,民主進步黨,8712,122,8834,0,8834,2480,11314,78.08
臺北市內湖區,碧山里,384,親民黨,3910,中國國民黨,4968,民主進步黨,9262,134,9396,0,9396,2698,12094,77.69
臺北市內湖區,紫雲里,400,親民黨,3748,中國國民黨,3456,民主進步黨,7604,80,7684,0,7684,2098,9782,78.55
臺北市內湖區,清白里,558,親民黨,5066,中國國民黨,5654,民主進步黨,11278,170,11448,0,11448,3116,14564,78.6
臺北市內湖區,葫洲里,494,親民黨,3986,中國國民黨,4652,民主進步黨,9132,100,9232,0,9232,2498,11730,78.7
臺北市內湖區,紫陽里,484,親民黨,4476,中國國民黨,5868,民主進步黨,10828,152,10980,0,10980,2986,13966,78.62
臺北市內湖區,瑞陽里,474,親民黨,5396,中國國民黨,4644,民主進步黨,10514,122,10636,0,10636,2694,13330,79.79
臺北市內湖區,瑞光里,288,親民黨,3140,中國國民黨,2810,民主進步黨,6238,74,6312,0,6312,1708,8020,78.7
臺北市內湖區,五分里,620,親民黨,4924,中國國民黨,7526,民主進步黨,13070,178,13248,0,13248,4050,17298,76.59
臺北市內湖區,東湖里,442,親民黨,3662,中國國民黨,5678,民主進步黨,9782,130,9912,0,9912,2690,12602,78.65
臺北市內湖區,樂康里,564,親民黨,4192,中國國民黨,5908,民主進步黨,10664,170,10834,0,10834,3322,14156,76.53
臺北市內湖區,內溝里,318,親民黨,2516,中國國民黨,3370,民主進步黨,6204,56,6260,0,6260,1836,8096,77.32
臺北市內湖區,週美里,532,親民黨,4108,中國國民黨,6334,民主進步黨,10974,152,11126,0,11126,3280,14406,77.23
臺北市內湖區,行善里,454,親民黨,3626,中國國民黨,5106,民主進步黨,9186,116,9302,0,9302,2584,11886,78.26
臺北市內湖區,石潭里,270,親民黨,2154,中國國民黨,2690,民主進步黨,5114,76,5190,0,5190,1634,6824,76.06
臺北市內湖區,湖興里,416,親民黨,3976,中國國民黨,5298,民主進步黨,9690,122,9812,0,9812,5102,14914,65.79
臺北市內湖區,湖元里,296,親民黨,2894,中國國民黨,3884,民主進步黨,7074,68,7142,0,7142,2080,9222,77.45
臺北市內湖區,安湖里,542,親民黨,3866,中國國民黨,5632,民主進步黨,10040,116,10156,0,10156,2708,12864,78.95
臺北市內湖區,秀湖里,390,親民黨,3810,中國國民黨,4026,民主進步黨,8226,126,8352,0,8352,2442,10794,77.38
臺北市內湖區,安泰里,370,親民黨,2886,中國國民黨,3720,民主進步黨,6976,98,7074,0,7074,2178,9252,76.46
臺北市內湖區,金湖里,596,親民黨,5382,中國國民黨,6088,民主進步黨,12066,178,12244,0,12244,3456,15700,77.99
臺北市內湖區,康寧里,518,親民黨,4860,中國國民黨,5830,民主進步黨,11208,158,11366,0,11366,3214,14580,77.96
臺北市內湖區,明湖里,370,親民黨,2704,中國國民黨,3952,民主進步黨,7026,110,7136,0,7136,1808,8944,79.79
臺北市內湖區,蘆洲里,72,親民黨,526,中國國民黨,996,民主進步黨,1594,16,1610,0,1610,628,2238,71.94
臺北市內湖區,麗山里,328,親民黨,2784,中國國民黨,4558,民主進步黨,7670,102,7772,0,7772,2216,9988,77.81
臺北市內湖區,寶湖里,554,親民黨,5278,中國國民黨,5668,民主進步黨,11500,192,11692,0,11692,3370,15062,77.63
臺北市內湖區,南湖里,330,親民黨,3044,中國國民黨,3572,民主進步黨,6946,104,7050,0,7050,1980,9030,78.07
臺北市士林區,仁勇里,180,親民黨,1674,中國國民黨,3098,民主進步黨,4952,60,5012,0,5012,1608,6620,75.71
臺北市士林區,義信里,130,親民黨,1584,中國國民黨,2340,民主進步黨,4054,62,4116,0,4116,1434,5550,74.16
臺北市士林區,福林里,150,親民黨,1588,中國國民黨,2136,民主進步黨,3874,60,3934,0,3934,1222,5156,76.3
臺北市士林區,福德里,266,親民黨,2534,中國國民黨,3276,民主進步黨,6076,58,6134,0,6134,4254,10388,59.05
臺北市士林區,福志里,418,親民黨,4514,中國國民黨,5252,民主進步黨,10184,136,10320,0,10320,2806,13126,78.62
臺北市士林區,舊佳里,296,親民黨,2984,中國國民黨,4908,民主進步黨,8188,72,8260,0,8260,2548,10808,76.42
臺北市士林區,福佳里,428,親民黨,3718,中國國民黨,5876,民主進步黨,10022,118,10140,0,10140,2940,13080,77.52
臺北市士林區,後港里,448,親民黨,3454,中國國民黨,6584,民主進步黨,10486,120,10606,0,10606,3370,13976,75.89
臺北市士林區,福中里,386,親民黨,2848,中國國民黨,5546,民主進步黨,8780,94,8874,0,8874,2542,11416,77.73
臺北市士林區,前港里,266,親民黨,1892,中國國民黨,3626,民主進步黨,5784,78,5862,0,5862,1710,7572,77.42
臺北市士林區,百齡里,424,親民黨,2980,中國國民黨,5856,民主進步黨,9260,78,9338,0,9338,2570,11908,78.42
臺北市士林區,承德里,302,親民黨,2870,中國國民黨,3964,民主進步黨,7136,72,7208,0,7208,2330,9538,75.57
臺北市士林區,福華里,304,親民黨,2870,中國國民黨,4778,民主進步黨,7952,78,8030,0,8030,2726,10756,74.66
臺北市士林區,明勝里,262,親民黨,2422,中國國民黨,3874,民主進步黨,6558,76,6634,0,6634,1882,8516,77.9
臺北市士林區,福順里,286,親民黨,2158,中國國民黨,4750,民主進步黨,7194,68,7262,0,7262,2104,9366,77.54
臺北市士林區,富光里,326,親民黨,2238,中國國民黨,5104,民主進步黨,7668,94,7762,0,7762,2362,10124,76.67
臺北市士林區,葫蘆里,394,親民黨,3556,中國國民黨,6096,民主進步黨,10046,110,10156,0,10156,2602,12758,79.6
臺北市士林區,葫東里,230,親民黨,1612,中國國民黨,3530,民主進步黨,5372,68,5440,0,5440,1654,7094,76.68
臺北市士林區,社子里,302,親民黨,2512,中國國民黨,5600,民主進步黨,8414,84,8498,0,8498,2550,11048,76.92
臺北市士林區,社新里,550,親民黨,3384,中國國民黨,7802,民主進步黨,11736,110,11846,0,11846,3728,15574,76.06
臺北市士林區,社園里,374,親民黨,2540,中國國民黨,6622,民主進步黨,9536,84,9620,0,9620,2792,12412,77.51
臺北市士林區,永倫里,332,親民黨,2740,中國國民黨,6298,民主進步黨,9370,88,9458,0,9458,2886,12344,76.62
臺北市士林區,福安里,202,親民黨,1152,中國國民黨,4988,民主進步黨,6342,76,6418,0,6418,2086,8504,75.47
臺北市士林區,富洲里,322,親民黨,1756,中國國民黨,5912,民主進步黨,7990,112,8102,0,8102,2484,10586,76.54
臺北市士林區,岩山里,168,親民黨,1956,中國國民黨,2332,民主進步黨,4456,70,4526,0,4526,1370,5896,76.76
臺北市士林區,名山里,402,親民黨,3940,中國國民黨,5006,民主進步黨,9348,112,9460,0,9460,2726,12186,77.63
臺北市士林區,德行里,288,親民黨,2244,中國國民黨,3364,民主進步黨,5896,46,5942,0,5942,1646,7588,78.31
臺北市士林區,德華里,316,親民黨,2616,中國國民黨,4460,民主進步黨,7392,86,7478,0,7478,2152,9630,77.65
臺北市士林區,聖山里,288,親民黨,3060,中國國民黨,3336,民主進步黨,6684,72,6756,0,6756,1864,8620,78.38
臺北市士林區,忠誠里,276,親民黨,3850,中國國民黨,3218,民主進步黨,7344,74,7418,0,7418,2222,9640,76.95
臺北市士林區,芝山里,424,親民黨,3934,中國國民黨,5440,民主進步黨,9798,148,9946,0,9946,2936,12882,77.21
臺北市士林區,東山里,246,親民黨,3222,中國國民黨,3262,民主進步黨,6730,70,6800,0,6800,2024,8824,77.06
臺北市士林區,三玉里,282,親民黨,3000,中國國民黨,4324,民主進步黨,7606,118,7724,0,7724,2254,9978,77.41
臺北市士林區,蘭雅里,492,親民黨,4484,中國國民黨,6460,民主進步黨,11436,116,11552,0,11552,3464,15016,76.93
臺北市士林區,蘭興里,346,親民黨,3174,中國國民黨,4774,民主進步黨,8294,98,8392,0,8392,2498,10890,77.06
臺北市士林區,天福里,350,親民黨,3242,中國國民黨,4534,民主進步黨,8126,102,8228,0,8228,2466,10694,76.94
臺北市士林區,天祿里,298,親民黨,2488,中國國民黨,4004,民主進步黨,6790,78,6868,0,6868,2088,8956,76.69
臺北市士林區,天壽里,268,親民黨,2692,中國國民黨,3486,民主進步黨,6446,94,6540,0,6540,2044,8584,76.19
臺北市士林區,天和里,372,親民黨,3968,中國國民黨,5274,民主進步黨,9614,94,9708,0,9708,3092,12800,75.84
臺北市士林區,天山里,284,親民黨,3862,中國國民黨,4792,民主進步黨,8938,106,9044,0,9044,2876,11920,75.87
臺北市士林區,天玉里,434,親民黨,4476,中國國民黨,6076,民主進步黨,10986,120,11106,0,11106,3580,14686,75.62
臺北市士林區,天母里,350,親民黨,3620,中國國民黨,4430,民主進步黨,8400,120,8520,0,8520,2688,11208,76.02
臺北市士林區,永福里,68,親民黨,492,中國國民黨,1058,民主進步黨,1618,32,1650,0,1650,598,2248,73.4
臺北市士林區,公館里,66,親民黨,478,中國國民黨,1250,民主進步黨,1794,22,1816,0,1816,620,2436,74.55
臺北市士林區,新安里,92,親民黨,854,中國國民黨,1598,民主進步黨,2544,14,2558,0,2558,866,3424,74.71
臺北市士林區,陽明里,170,親民黨,1546,中國國民黨,2104,民主進步黨,3820,42,3862,0,3862,1550,5412,71.36
臺北市士林區,菁山里,94,親民黨,712,中國國民黨,1288,民主進步黨,2094,32,2126,0,2126,746,2872,74.03
臺北市士林區,平等里,48,親民黨,462,中國國民黨,1524,民主進步黨,2034,12,2046,0,2046,598,2644,77.38
臺北市士林區,溪山里,52,親民黨,626,中國國民黨,1238,民主進步黨,1916,26,1942,0,1942,680,2622,74.07
臺北市士林區,翠山里,148,親民黨,2140,中國國民黨,1358,民主進步黨,3646,38,3684,0,3684,1110,4794,76.85
臺北市士林區,臨溪里,170,親民黨,1648,中國國民黨,1956,民主進步黨,3774,42,3816,0,3816,1364,5180,73.67
臺北市北投區,建民里,292,親民黨,2104,中國國民黨,3354,民主進步黨,5750,60,5810,0,5810,1652,7462,77.86
臺北市北投區,文林里,236,親民黨,2048,中國國民黨,3470,民主進步黨,5754,66,5820,0,5820,1598,7418,78.46
臺北市北投區,石牌里,298,親民黨,2486,中國國民黨,4242,民主進步黨,7026,38,7064,0,7064,1900,8964,78.8
臺北市北投區,福興里,420,親民黨,3400,中國國民黨,5302,民主進步黨,9122,96,9218,0,9218,2478,11696,78.81
臺北市北投區,榮光里,402,親民黨,3366,中國國民黨,5278,民主進步黨,9046,130,9176,0,9176,2882,12058,76.1
臺北市北投區,榮華里,376,親民黨,3878,中國國民黨,5372,民主進步黨,9626,166,9792,0,9792,2806,12598,77.73
臺北市北投區,裕民里,442,親民黨,4032,中國國民黨,5536,民主進步黨,10010,144,10154,0,10154,3012,13166,77.12
臺北市北投區,振華里,412,親民黨,4072,中國國民黨,5232,民主進步黨,9716,124,9840,0,9840,3030,12870,76.46
臺北市北投區,永和里,426,親民黨,4620,中國國民黨,6708,民主進步黨,11754,128,11882,0,11882,3702,15584,76.24
臺北市北投區,永欣里,348,親民黨,4450,中國國民黨,5370,民主進步黨,10168,130,10298,0,10298,3216,13514,76.2
臺北市北投區,永明里,256,親民黨,2520,中國國民黨,3460,民主進步黨,6236,76,6312,0,6312,1754,8066,78.25
臺北市北投區,東華里,248,親民黨,2494,中國國民黨,3080,民主進步黨,5822,94,5916,0,5916,1472,7388,80.08
臺北市北投區,吉利里,410,親民黨,3770,中國國民黨,4598,民主進步黨,8778,108,8886,0,8886,2458,11344,78.33
臺北市北投區,吉慶里,270,親民黨,2182,中國國民黨,4072,民主進步黨,6524,90,6614,0,6614,1760,8374,78.98
臺北市北投區,尊賢里,214,親民黨,2102,中國國民黨,3766,民主進步黨,6082,80,6162,0,6162,1688,7850,78.5
臺北市北投區,立賢里,278,親民黨,2534,中國國民黨,4170,民主進步黨,6982,78,7060,0,7060,2022,9082,77.74
臺北市北投區,立農里,554,親民黨,4244,中國國民黨,6916,民主進步黨,11714,158,11872,0,11872,3202,15074,78.76
臺北市北投區,八仙里,326,親民黨,2600,中國國民黨,4254,民主進步黨,7180,86,7266,0,7266,2310,9576,75.88
臺北市北投區,洲美里,92,親民黨,738,中國國民黨,2032,民主進步黨,2862,24,2886,0,2886,746,3632,79.46
臺北市北投區,奇岩里,612,親民黨,5334,中國國民黨,7854,民主進步黨,13800,174,13974,0,13974,4194,18168,76.92
臺北市北投區,清江里,414,親民黨,4068,中國國民黨,6686,民主進步黨,11168,154,11322,0,11322,5194,16516,68.55
臺北市北投區,中央里,490,親民黨,3628,中國國民黨,6630,民主進步黨,10748,106,10854,0,10854,3658,14512,74.79
臺北市北投區,長安里,300,親民黨,2998,中國國民黨,4642,民主進步黨,7940,108,8048,0,8048,2688,10736,74.96
臺北市北投區,大同里,306,親民黨,2462,中國國民黨,4782,民主進步黨,7550,126,7676,0,7676,2300,9976,76.94
臺北市北投區,溫泉里,270,親民黨,3200,中國國民黨,5144,民主進步黨,8614,112,8726,0,8726,2774,11500,75.88
