行政區別,村里別,周可盛,柯文哲,楊秋興,連勝文,陳永昌,陳菊,馮光遠,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,東和里,1362,0,0,0,0,1936,0,3298,42,3340,0,3340,1564,4904,68.11
,中政里,1898,0,0,0,0,2896,0,4794,50,4844,0,4844,2032,6876,70.45
,平安里,1196,0,0,0,0,2078,0,3274,44,3318,0,3318,1018,4336,76.52
,建興里,1778,0,0,0,0,2034,0,3812,60,3872,0,3872,1634,5506,70.32
,新興里,1790,0,0,0,0,2536,0,4326,44,4370,0,4370,1986,6356,68.75
,新高里,2396,0,0,0,0,3200,0,5596,50,5646,0,5646,2652,8298,68.04
,新吉里,2962,0,0,0,0,3604,0,6566,80,6646,0,6646,2804,9450,70.33
,新城里,2502,0,0,0,0,3084,0,5586,92,5678,0,5678,3410,9088,62.48
,宜佳里,3372,0,0,0,0,4114,0,7486,94,7580,0,7580,3410,10990,68.97
,宜昌里,1884,0,0,0,0,2882,0,4766,66,4832,0,4832,2180,7012,68.91
,光明里,2390,0,0,0,0,2216,0,4606,64,4670,0,4670,2332,7002,66.7
,豐年里,2808,0,0,0,0,3200,0,6008,78,6086,0,6086,2138,8224,74.0
,大興里,1288,0,0,0,0,1876,0,3164,36,3200,0,3200,1524,4724,67.74
,勤益里,1664,0,0,0,0,1326,0,2990,42,3032,0,3032,1086,4118,73.63
,聖和里,736,0,0,0,0,1224,0,1960,36,1996,0,1996,984,2980,66.98
,福隆里,2050,0,0,0,0,2726,0,4776,42,4818,0,4818,1774,6592,73.09
,永隆里,1232,0,0,0,0,2116,0,3348,56,3404,0,3404,1420,4824,70.56
,總計,81558,0,0,0,0,112826,0,194384,2564,196948,0,196948,85612,282560,69.7
大里區,,86348,0,0,0,0,130246,0,216594,2542,219136,0,219136,93742,312878,70.04
,大里里,1878,0,0,0,0,2972,0,4850,60,4910,0,4910,1648,6558,74.87
,新里里,4762,0,0,0,0,6984,0,11746,112,11858,0,11858,5778,17636,67.24
,樹王里,1572,0,0,0,0,3124,0,4696,64,4760,0,4760,1532,6292,75.65
,東興里,3606,0,0,0,0,5516,0,9122,90,9212,0,9212,3976,13188,69.85
,祥興里,3172,0,0,0,0,5340,0,8512,110,8622,0,8622,4196,12818,67.26
,日新里,2142,0,0,0,0,2998,0,5140,66,5206,0,5206,1950,7156,72.75
,西榮里,2746,0,0,0,0,4070,0,6816,60,6876,0,6876,3456,10332,66.55
,內新里,4310,0,0,0,0,5446,0,9756,106,9862,0,9862,4884,14746,66.88
,東昇里,1708,0,0,0,0,2584,0,4292,70,4362,0,4362,1742,6104,71.46
,立仁里,2422,0,0,0,0,4024,0,6446,94,6540,0,6540,2850,9390,69.65
,新仁里,3644,0,0,0,0,6324,0,9968,144,10112,0,10112,4026,14138,71.52
,大元里,2000,0,0,0,0,3680,0,5680,50,5730,0,5730,2030,7760,73.84
,夏田里,502,0,0,0,0,988,0,1490,26,1516,0,1516,448,1964,77.19
,仁化里,3846,0,0,0,0,6516,0,10362,128,10490,0,10490,4906,15396,68.13
,健民里,2272,0,0,0,0,3306,0,5578,50,5628,0,5628,2558,8186,68.75
,塗城里,4162,0,0,0,0,6896,0,11058,136,11194,0,11194,4248,15442,72.49
,瑞城里,6078,0,0,0,0,8870,0,14948,148,15096,0,15096,6186,21282,70.93
,金城里,4962,0,0,0,0,7132,0,12094,152,12246,0,12246,5776,18022,67.95
,東湖里,4892,0,0,0,0,6922,0,11814,130,11944,0,11944,6322,18266,65.39
,西湖里,1378,0,0,0,0,2590,0,3968,54,4022,0,4022,1214,5236,76.81
,國光里,3152,0,0,0,0,4274,0,7426,106,7532,0,7532,3034,10566,71.29
,大明里,2272,0,0,0,0,3238,0,5510,74,5584,0,5584,2280,7864,71.01
,永隆里,4776,0,0,0,0,6322,0,11098,110,11208,0,11208,4000,15208,73.7
,長榮里,4574,0,0,0,0,6068,0,10642,138,10780,0,10780,4610,15390,70.05
,中新里,2670,0,0,0,0,3552,0,6222,72,6294,0,6294,2982,9276,67.85
,立德里,3640,0,0,0,0,5900,0,9540,102,9642,0,9642,3844,13486,71.5
,仁德里,3210,0,0,0,0,4610,0,7820,90,7910,0,7910,3266,11176,70.78
,總計,86348,0,0,0,0,130246,0,216594,2542,219136,0,219136,93742,312878,70.04
和平區,,8346,0,0,0,0,5564,0,13910,232,14142,0,14142,3502,17644,80.15
,南勢里,1506,0,0,0,0,1366,0,2872,52,2924,0,2924,654,3578,81.72
,天輪里,292,0,0,0,0,312,0,604,14,618,0,618,242,860,71.86
,博愛里,1500,0,0,0,0,918,0,2418,38,2456,0,2456,630,3086,79.59
,中坑里,384,0,0,0,0,326,0,710,16,726,0,726,112,838,86.63
,自由里,1076,0,0,0,0,546,0,1622,30,1652,0,1652,296,1948,84.8
,達觀里,1094,0,0,0,0,634,0,1728,20,1748,0,1748,298,2046,85.43
,梨山里,1650,0,0,0,0,966,0,2616,42,2658,0,2658,1008,3666,72.5
,平等里,844,0,0,0,0,496,0,1340,20,1360,0,1360,262,1622,83.85
,總計,8346,0,0,0,0,5564,0,13910,232,14142,0,14142,3502,17644,80.15
