行政區別,村里別,璩美鳳,蘇煥智,蘇盈貴,陳其邁,陳永和,韓國瑜,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,大元里,2688,0,0,2576,0,52,5316,82,5398,0,5398,2746,8144,66.28
,夏田里,692,0,0,776,0,18,1486,36,1522,0,1522,426,1948,78.13
,仁化里,5436,0,0,4756,0,128,10320,166,10486,0,10486,5698,16184,64.79
,健民里,3194,0,0,2392,0,80,5666,108,5774,0,5774,2788,8562,67.44
,塗城里,5380,0,0,4858,0,122,10360,188,10548,0,10548,5864,16412,64.27
,瑞城里,7996,0,0,6180,0,132,14308,212,14520,0,14520,7634,22154,65.54
,金城里,6472,0,0,4992,0,172,11636,182,11818,0,11818,6706,18524,63.8
,東湖里,6658,0,0,5254,0,126,12038,230,12268,0,12268,7268,19536,62.8
,西湖里,2074,0,0,1704,0,56,3834,98,3932,0,3932,1584,5516,71.28
,國光里,4152,0,0,2966,0,94,7212,106,7318,0,7318,3690,11008,66.48
,大明里,2680,0,0,2220,0,54,4954,98,5052,0,5052,2870,7922,63.77
,永隆里,6812,0,0,5016,0,122,11950,182,12132,0,12132,5196,17328,70.01
,長榮里,5960,0,0,4340,0,86,10386,162,10548,0,10548,5746,16294,64.74
,中新里,3500,0,0,2442,0,76,6018,68,6086,0,6086,3984,10070,60.44
,立德里,5044,0,0,4230,0,102,9376,176,9552,0,9552,5130,14682,65.06
,仁德里,3888,0,0,3226,0,92,7206,98,7304,0,7304,4084,11388,64.14
,總計,115054,0,0,93142,0,2404,210600,3572,214172,0,214172,116720,330892,64.73
和平區,,9900,0,0,4070,0,142,14112,344,14456,0,14456,4006,18462,78.3
,南勢里,1806,0,0,994,0,16,2816,92,2908,0,2908,800,3708,78.43
,天輪里,398,0,0,260,0,8,666,14,680,0,680,204,884,76.92
,博愛里,1822,0,0,556,0,26,2404,56,2460,0,2460,752,3212,76.59
,中坑里,518,0,0,242,0,10,770,6,776,0,776,94,870,89.2
,自由里,1312,0,0,330,0,26,1668,56,1724,0,1724,312,2036,84.68
,達觀里,1274,0,0,480,0,30,1784,48,1832,0,1832,330,2162,84.74
,梨山里,1784,0,0,832,0,22,2638,50,2688,0,2688,1198,3886,69.17
,平等里,986,0,0,376,0,4,1366,22,1388,0,1388,316,1704,81.46
,總計,9900,0,0,4070,0,142,14112,344,14456,0,14456,4006,18462,78.3
