行政區別,村里別,何孟樺,侯漢廷,劉仕傑,劉榮之,劉耀仁,吳世正,吳崢,吳志剛,吳怡萱,吳欣岱,吳沛憶,吳蕚洋,呂增塔,張四維,張幸松,張志豪,張文潔,張斯綱,張榮法,張渝江,徐千淳,徐巧芯,徐弘庭,徐正文,徐立信,應曉薇,戴錫欽,曾獻瑩,曾琳詒,李光輝,李建昌,李彥秀,李明賢,李有宜,李柏毅,李菁琪,林世宗,林亮君,林元敏,林婕麗,林岳龍,林延鳳,林志穎,林杏兒,林柏勛,林泓泰,林珍羽,林瑞圖,林穎孟,柳采葳,梁文傑,楊寶楨,楊植斗,楊靜宇,江志銘,汪志冰,洪健益,洪士奇,洪婉臻,游淑慧,王世堅,王孝維,王欣儀,王郁揚,王閔生,王鴻薇,王麒傑,秦慧珠,簡舒培,耿葳,苗博雅,華珮君,葉林傳,蘇府庭,蘇恆,許家蓓,許淑華,詹晉鑒,詹為元,趙怡翔,連紹傑,邵維倫,郝淑薏,郭昭巖,郭智亭,郭榮先,鄭建炘,鄭淑娟,鄭穎隆,鍾佩玲,鍾小平,鍾沛君,闕枚莎,陳宥丞,陳志明,陳思宇,陳怡君,陳慈慧,陳政忠,陳樹霖,陳炳甫,陳聖文,陳賢蔚,陳重文,陳錦祥,項豪,顏若芳,高世俊,高揚凱,高毓安,黃瀞瑩,黃郁芬
南港區,玉成里,402.0,,,4.0,,100.0,,,,282.0,,,,,,,,,,,,,,,,,,,,,346.0,1152.0,316.0,,,,,,,,,,,,,,,,,,,,,,404.0,,,,,518.0,,552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.0,422.0,78.0,,,,,,,,,,,,,,,,,
南港區,百福里,574.0,,,6.0,,70.0,,,,242.0,,,,,,,,,,,,,,,,,,,,,252.0,1394.0,358.0,,,,,,,,,,,,,,,,,,,,,,378.0,,,,,534.0,,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.0,512.0,108.0,,,,,,,,,,,,,,,,,
南港區,聯成里,478.0,,,22.0,,246.0,,,,260.0,,,,,,,,,,,,,,,,,,,,,250.0,1122.0,846.0,,,,,,,,,,,,,,,,,,,,,,258.0,,,,,428.0,,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.0,464.0,68.0,,,,,,,,,,,,,,,,,
南港區,舊莊里,550.0,,,10.0,,160.0,,,,288.0,,,,,,,,,,,,,,,,,,,,,492.0,2234.0,538.0,,,,,,,,,,,,,,,,,,,,,,376.0,,,,,668.0,,950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.0,816.0,132.0,,,,,,,,,,,,,,,,,
南港區,萬福里,412.0,,,8.0,,198.0,,,,254.0,,,,,,,,,,,,,,,,,,,,,276.0,1254.0,406.0,,,,,,,,,,,,,,,,,,,,,,192.0,,,,,532.0,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0,432.0,86.0,,,,,,,,,,,,,,,,,
南港區,西新里,412.0,,,8.0,,98.0,,,,236.0,,,,,,,,,,,,,,,,,,,,,458.0,886.0,334.0,,,,,,,,,,,,,,,,,,,,,,458.0,,,,,386.0,,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.0,440.0,38.0,,,,,,,,,,,,,,,,,
南港區,重陽里,638.0,,,8.0,,172.0,,,,366.0,,,,,,,,,,,,,,,,,,,,,290.0,1340.0,504.0,,,,,,,,,,,,,,,,,,,,,,260.0,,,,,726.0,,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.0,706.0,80.0,,,,,,,,,,,,,,,,,
南港區,鴻福里,562.0,,,6.0,,116.0,,,,240.0,,,,,,,,,,,,,,,,,,,,,294.0,1108.0,314.0,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,518.0,,382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.0,390.0,96.0,,,,,,,,,,,,,,,,,
士林區,三玉里,,486.0,166.0,,,,,,,,,,,,,,,494.0,,2.0,,,,,,,,,,4.0,,,,,,,250.0,,,,,604.0,2.0,276.0,,,,198.0,,,,,,252.0,,420.0,,,,,,,,18.0,,,,,,,,,,20.0,,,,,,,,,0.0,,,,,,0.0,310.0,,,,,,220.0,,216.0,572.0,,,,346.0,172.0,,2.0,,,,,794.0,234.0
士林區,仁勇里,,226.0,56.0,,,,,,,,,,,,,,,248.0,,2.0,,,,,,,,,,6.0,,,,,,,282.0,,,,,440.0,8.0,180.0,,,,214.0,,,,,,160.0,,248.0,,,,,,,,12.0,,,,,,,,,,72.0,,,,,,,,,2.0,,,,,,0.0,234.0,,,,,,500.0,,180.0,356.0,,,,240.0,86.0,,2.0,,,,,456.0,142.0
士林區,公館里,,50.0,10.0,,,,,,,,,,,,,,,46.0,,2.0,,,,,,,,,,0.0,,,,,,,64.0,,,,,110.0,0.0,54.0,,,,92.0,,,,,,22.0,,56.0,,,,,,,,6.0,,,,,,,,,,10.0,,,,,,,,,0.0,,,,,,2.0,436.0,,,,,,98.0,,72.0,206.0,,,,54.0,86.0,,0.0,,,,,132.0,20.0
士林區,前港里,,198.0,84.0,,,,,,,,,,,,,,,262.0,,6.0,,,,,,,,,,0.0,,,,,,,232.0,,,,,388.0,8.0,184.0,,,,124.0,,,,,,306.0,,276.0,,,,,,,,10.0,,,,,,,,,,64.0,,,,,,,,,4.0,,,,,,2.0,622.0,,,,,,274.0,,182.0,462.0,,,,260.0,78.0,,0.0,,,,,554.0,196.0
士林區,名山里,,696.0,208.0,,,,,,,,,,,,,,,532.0,,16.0,,,,,,,,,,2.0,,,,,,,344.0,,,,,888.0,18.0,572.0,,,,186.0,,,,,,358.0,,614.0,,,,,,,,12.0,,,,,,,,,,48.0,,,,,,,,,6.0,,,,,,2.0,392.0,,,,,,274.0,,222.0,190.0,,,,460.0,474.0,,4.0,,,,,828.0,278.0
士林區,天和里,,682.0,162.0,,,,,,,,,,,,,,,660.0,,18.0,,,,,,,,,,4.0,,,,,,,278.0,,,,,754.0,12.0,436.0,,,,332.0,,,,,,502.0,,660.0,,,,,,,,34.0,,,,,,,,,,60.0,,,,,,,,,2.0,,,,,,0.0,328.0,,,,,,300.0,,230.0,252.0,,,,628.0,146.0,,2.0,,,,,902.0,398.0
士林區,天壽里,,436.0,120.0,,,,,,,,,,,,,,,410.0,,16.0,,,,,,,,,,2.0,,,,,,,204.0,,,,,522.0,6.0,270.0,,,,142.0,,,,,,578.0,,448.0,,,,,,,,26.0,,,,,,,,,,40.0,,,,,,,,,0.0,,,,,,2.0,166.0,,,,,,146.0,,116.0,98.0,,,,368.0,132.0,,10.0,,,,,616.0,266.0
士林區,天山里,,662.0,150.0,,,,,,,,,,,,,,,752.0,,18.0,,,,,,,,,,6.0,,,,,,,268.0,,,,,674.0,10.0,336.0,,,,218.0,,,,,,384.0,,666.0,,,,,,,,20.0,,,,,,,,,,42.0,,,,,,,,,4.0,,,,,,0.0,280.0,,,,,,270.0,,160.0,228.0,,,,502.0,250.0,,0.0,,,,,736.0,342.0
士林區,天母里,,612.0,162.0,,,,,,,,,,,,,,,716.0,,20.0,,,,,,,,,,16.0,,,,,,,212.0,,,,,644.0,2.0,342.0,,,,262.0,,,,,,326.0,,600.0,,,,,,,,22.0,,,,,,,,,,40.0,,,,,,,,,0.0,,,,,,0.0,310.0,,,,,,222.0,,296.0,232.0,,,,508.0,152.0,,0.0,,,,,714.0,342.0
士林區,天玉里,,858.0,160.0,,,,,,,,,,,,,,,744.0,,28.0,,,,,,,,,,14.0,,,,,,,330.0,,,,,964.0,4.0,396.0,,,,312.0,,,,,,644.0,,802.0,,,,,,,,40.0,,,,,,,,,,124.0,,,,,,,,,10.0,,,,,,2.0,392.0,,,,,,228.0,,228.0,160.0,,,,646.0,262.0,,4.0,,,,,1038.0,434.0
士林區,天祿里,,388.0,124.0,,,,,,,,,,,,,,,378.0,,8.0,,,,,,,,,,10.0,,,,,,,220.0,,,,,630.0,6.0,234.0,,,,212.0,,,,,,378.0,,422.0,,,,,,,,12.0,,,,,,,,,,36.0,,,,,,,,,4.0,,,,,,0.0,272.0,,,,,,140.0,,162.0,164.0,,,,424.0,260.0,,2.0,,,,,642.0,310.0
士林區,天福里,,556.0,134.0,,,,,,,,,,,,,,,486.0,,4.0,,,,,,,,,,2.0,,,,,,,236.0,,,,,574.0,8.0,386.0,,,,234.0,,,,,,406.0,,724.0,,,,,,,,14.0,,,,,,,,,,72.0,,,,,,,,,2.0,,,,,,0.0,278.0,,,,,,202.0,,326.0,180.0,,,,510.0,182.0,,4.0,,,,,794.0,296.0
士林區,富光里,,264.0,68.0,,,,,,,,,,,,,,,266.0,,4.0,,,,,,,,,,8.0,,,,,,,376.0,,,,,404.0,14.0,334.0,,,,206.0,,,,,,184.0,,174.0,,,,,,,,20.0,,,,,,,,,,96.0,,,,,,,,,8.0,,,,,,2.0,1368.0,,,,,,376.0,,702.0,900.0,,,,150.0,92.0,,0.0,,,,,596.0,150.0
士林區,富洲里,,118.0,36.0,,,,,,,,,,,,,,,112.0,,0.0,,,,,,,,,,0.0,,,,,,,256.0,,,,,266.0,16.0,158.0,,,,120.0,,,,,,64.0,,102.0,,,,,,,,8.0,,,,,,,,,,422.0,,,,,,,,,2.0,,,,,,0.0,608.0,,,,,,308.0,,1774.0,1310.0,,,,114.0,46.0,,0.0,,,,,412.0,644.0
士林區,岩山里,,346.0,98.0,,,,,,,,,,,,,,,262.0,,8.0,,,,,,,,,,4.0,,,,,,,140.0,,,,,318.0,4.0,304.0,,,,130.0,,,,,,138.0,,328.0,,,,,,,,8.0,,,,,,,,,,12.0,,,,,,,,,2.0,,,,,,0.0,230.0,,,,,,108.0,,168.0,164.0,,,,176.0,112.0,,0.0,,,,,370.0,128.0
士林區,平等里,,60.0,20.0,,,,,,,,,,,,,,,54.0,,2.0,,,,,,,,,,0.0,,,,,,,186.0,,,,,228.0,0.0,36.0,,,,316.0,,,,,,10.0,,52.0,,,,,,,,8.0,,,,,,,,,,20.0,,,,,,,,,0.0,,,,,,0.0,132.0,,,,,,74.0,,172.0,246.0,,,,22.0,38.0,,0.0,,,,,116.0,32.0
士林區,後港里,,426.0,118.0,,,,,,,,,,,,,,,462.0,,16.0,,,,,,,,,,2.0,,,,,,,386.0,,,,,714.0,16.0,428.0,,,,280.0,,,,,,258.0,,478.0,,,,,,,,32.0,,,,,,,,,,84.0,,,,,,,,,4.0,,,,,,8.0,678.0,,,,,,554.0,,568.0,812.0,,,,582.0,172.0,,6.0,,,,,942.0,374.0
士林區,德華里,,406.0,128.0,,,,,,,,,,,,,,,346.0,,2.0,,,,,,,,,,2.0,,,,,,,286.0,,,,,904.0,8.0,320.0,,,,198.0,,,,,,170.0,,600.0,,,,,,,,18.0,,,,,,,,,,62.0,,,,,,,,,6.0,,,,,,0.0,250.0,,,,,,218.0,,282.0,242.0,,,,360.0,146.0,,0.0,,,,,740.0,286.0
士林區,德行里,,290.0,212.0,,,,,,,,,,,,,,,336.0,,2.0,,,,,,,,,,4.0,,,,,,,162.0,,,,,698.0,2.0,340.0,,,,214.0,,,,,,186.0,,372.0,,,,,,,,8.0,,,,,,,,,,94.0,,,,,,,,,2.0,,,,,,0.0,174.0,,,,,,148.0,,182.0,158.0,,,,282.0,272.0,,4.0,,,,,496.0,194.0
士林區,忠誠里,,626.0,136.0,,,,,,,,,,,,,,,512.0,,12.0,,,,,,,,,,10.0,,,,,,,206.0,,,,,352.0,4.0,698.0,,,,158.0,,,,,,276.0,,658.0,,,,,,,,16.0,,,,,,,,,,28.0,,,,,,,,,2.0,,,,,,0.0,216.0,,,,,,160.0,,136.0,282.0,,,,290.0,218.0,,8.0,,,,,566.0,218.0
士林區,承德里,,308.0,104.0,,,,,,,,,,,,,,,420.0,,14.0,,,,,,,,,,2.0,,,,,,,244.0,,,,,536.0,6.0,456.0,,,,204.0,,,,,,378.0,,472.0,,,,,,,,18.0,,,,,,,,,,64.0,,,,,,,,,8.0,,,,,,2.0,398.0,,,,,,278.0,,184.0,316.0,,,,294.0,106.0,,4.0,,,,,652.0,220.0
士林區,新安里,,70.0,10.0,,,,,,,,,,,,,,,108.0,,10.0,,,,,,,,,,4.0,,,,,,,78.0,,,,,188.0,12.0,90.0,,,,96.0,,,,,,46.0,,96.0,,,,,,,,2.0,,,,,,,,,,24.0,,,,,,,,,2.0,,,,,,6.0,218.0,,,,,,110.0,,88.0,538.0,,,,136.0,38.0,,0.0,,,,,136.0,54.0
士林區,明勝里,,336.0,88.0,,,,,,,,,,,,,,,248.0,,4.0,,,,,,,,,,4.0,,,,,,,180.0,,,,,462.0,10.0,250.0,,,,156.0,,,,,,974.0,,266.0,,,,,,,,14.0,,,,,,,,,,146.0,,,,,,,,,2.0,,,,,,2.0,356.0,,,,,,268.0,,162.0,344.0,,,,330.0,62.0,,0.0,,,,,594.0,138.0
士林區,東山里,,434.0,130.0,,,,,,,,,,,,,,,394.0,,12.0,,,,,,,,,,4.0,,,,,,,166.0,,,,,424.0,10.0,352.0,,,,216.0,,,,,,310.0,,538.0,,,,,,,,24.0,,,,,,,,,,62.0,,,,,,,,,0.0,,,,,,2.0,278.0,,,,,,168.0,,212.0,470.0,,,,254.0,316.0,,2.0,,,,,554.0,180.0
士林區,永倫里,,236.0,102.0,,,,,,,,,,,,,,,154.0,,4.0,,,,,,,,,,6.0,,,,,,,216.0,,,,,588.0,14.0,384.0,,,,188.0,,,,,,110.0,,198.0,,,,,,,,18.0,,,,,,,,,,78.0,,,,,,,,,8.0,,,,,,0.0,562.0,,,,,,558.0,,1574.0,1636.0,,,,178.0,118.0,,6.0,,,,,638.0,218.0
士林區,永福里,,54.0,22.0,,,,,,,,,,,,,,,80.0,,0.0,,,,,,,,,,0.0,,,,,,,254.0,,,,,134.0,2.0,50.0,,,,88.0,,,,,,36.0,,48.0,,,,,,,,4.0,,,,,,,,,,8.0,,,,,,,,,2.0,,,,,,0.0,138.0,,,,,,50.0,,72.0,142.0,,,,48.0,14.0,,0.0,,,,,96.0,38.0
士林區,溪山里,,60.0,14.0,,,,,,,,,,,,,,,42.0,,4.0,,,,,,,,,,0.0,,,,,,,128.0,,,,,126.0,0.0,54.0,,,,200.0,,,,,,20.0,,76.0,,,,,,,,2.0,,,,,,,,,,40.0,,,,,,,,,2.0,,,,,,2.0,276.0,,,,,,72.0,,94.0,216.0,,,,76.0,78.0,,0.0,,,,,100.0,26.0
士林區,百齡里,,372.0,82.0,,,,,,,,,,,,,,,344.0,,6.0,,,,,,,,,,8.0,,,,,,,208.0,,,,,700.0,12.0,348.0,,,,264.0,,,,,,346.0,,396.0,,,,,,,,22.0,,,,,,,,,,94.0,,,,,,,,,10.0,,,,,,0.0,810.0,,,,,,464.0,,354.0,640.0,,,,602.0,142.0,,2.0,,,,,814.0,188.0
士林區,社園里,,206.0,68.0,,,,,,,,,,,,,,,166.0,,8.0,,,,,,,,,,4.0,,,,,,,226.0,,,,,542.0,6.0,278.0,,,,128.0,,,,,,130.0,,144.0,,,,,,,,10.0,,,,,,,,,,74.0,,,,,,,,,4.0,,,,,,4.0,672.0,,,,,,508.0,,1264.0,2164.0,,,,214.0,104.0,,2.0,,,,,666.0,246.0
士林區,社子里,,192.0,70.0,,,,,,,,,,,,,,,190.0,,10.0,,,,,,,,,,0.0,,,,,,,222.0,,,,,440.0,10.0,294.0,,,,136.0,,,,,,114.0,,136.0,,,,,,,,16.0,,,,,,,,,,164.0,,,,,,,,,2.0,,,,,,0.0,600.0,,,,,,464.0,,1100.0,1932.0,,,,182.0,66.0,,6.0,,,,,698.0,146.0
士林區,社新里,,240.0,58.0,,,,,,,,,,,,,,,282.0,,0.0,,,,,,,,,,4.0,,,,,,,336.0,,,,,570.0,18.0,460.0,,,,206.0,,,,,,180.0,,270.0,,,,,,,,16.0,,,,,,,,,,130.0,,,,,,,,,10.0,,,,,,0.0,680.0,,,,,,1020.0,,1744.0,1800.0,,,,254.0,196.0,,2.0,,,,,904.0,288.0
士林區,福中里,,300.0,66.0,,,,,,,,,,,,,,,316.0,,6.0,,,,,,,,,,2.0,,,,,,,352.0,,,,,706.0,12.0,318.0,,,,282.0,,,,,,308.0,,294.0,,,,,,,,20.0,,,,,,,,,,74.0,,,,,,,,,2.0,,,,,,4.0,742.0,,,,,,504.0,,376.0,1008.0,,,,434.0,124.0,,2.0,,,,,740.0,220.0
士林區,福佳里,,548.0,146.0,,,,,,,,,,,,,,,486.0,,20.0,,,,,,,,,,6.0,,,,,,,594.0,,,,,880.0,24.0,466.0,,,,380.0,,,,,,176.0,,746.0,,,,,,,,20.0,,,,,,,,,,144.0,,,,,,,,,4.0,,,,,,2.0,476.0,,,,,,554.0,,318.0,826.0,,,,430.0,108.0,,2.0,,,,,898.0,328.0
士林區,福安里,,78.0,20.0,,,,,,,,,,,,,,,94.0,,2.0,,,,,,,,,,0.0,,,,,,,144.0,,,,,212.0,6.0,168.0,,,,140.0,,,,,,26.0,,56.0,,,,,,,,8.0,,,,,,,,,,74.0,,,,,,,,,2.0,,,,,,0.0,702.0,,,,,,246.0,,1886.0,650.0,,,,94.0,26.0,,0.0,,,,,326.0,1058.0
士林區,福德里,,384.0,56.0,,,,,,,,,,,,,,,400.0,,12.0,,,,,,,,,,2.0,,,,,,,198.0,,,,,532.0,20.0,268.0,,,,222.0,,,,,,120.0,,332.0,,,,,,,,6.0,,,,,,,,,,48.0,,,,,,,,,0.0,,,,,,2.0,268.0,,,,,,412.0,,158.0,388.0,,,,234.0,140.0,,2.0,,,,,496.0,200.0
士林區,福志里,,806.0,118.0,,,,,,,,,,,,,,,994.0,,10.0,,,,,,,,,,6.0,,,,,,,358.0,,,,,932.0,12.0,504.0,,,,278.0,,,,,,380.0,,702.0,,,,,,,,28.0,,,,,,,,,,56.0,,,,,,,,,4.0,,,,,,6.0,546.0,,,,,,392.0,,228.0,326.0,,,,370.0,196.0,,6.0,,,,,878.0,376.0
士林區,福林里,,208.0,40.0,,,,,,,,,,,,,,,280.0,,4.0,,,,,,,,,,2.0,,,,,,,166.0,,,,,336.0,6.0,160.0,,,,156.0,,,,,,126.0,,260.0,,,,,,,,2.0,,,,,,,,,,20.0,,,,,,,,,2.0,,,,,,2.0,144.0,,,,,,224.0,,120.0,204.0,,,,130.0,56.0,,2.0,,,,,306.0,122.0
士林區,福華里,,410.0,88.0,,,,,,,,,,,,,,,340.0,,4.0,,,,,,,,,,4.0,,,,,,,224.0,,,,,540.0,10.0,340.0,,,,162.0,,,,,,730.0,,320.0,,,,,,,,18.0,,,,,,,,,,148.0,,,,,,,,,0.0,,,,,,0.0,642.0,,,,,,294.0,,240.0,378.0,,,,658.0,166.0,,4.0,,,,,624.0,170.0
士林區,福順里,,194.0,62.0,,,,,,,,,,,,,,,236.0,,20.0,,,,,,,,,,6.0,,,,,,,202.0,,,,,372.0,12.0,436.0,,,,122.0,,,,,,124.0,,162.0,,,,,,,,4.0,,,,,,,,,,58.0,,,,,,,,,4.0,,,,,,4.0,1376.0,,,,,,250.0,,396.0,812.0,,,,138.0,64.0,,0.0,,,,,620.0,170.0
士林區,義信里,,208.0,26.0,,,,,,,,,,,,,,,164.0,,14.0,,,,,,,,,,4.0,,,,,,,174.0,,,,,260.0,6.0,150.0,,,,158.0,,,,,,116.0,,252.0,,,,,,,,4.0,,,,,,,,,,58.0,,,,,,,,,0.0,,,,,,0.0,140.0,,,,,,388.0,,114.0,434.0,,,,146.0,88.0,,0.0,,,,,296.0,128.0
士林區,翠山里,,368.0,44.0,,,,,,,,,,,,,,,320.0,,4.0,,,,,,,,,,2.0,,,,,,,62.0,,,,,200.0,4.0,178.0,,,,96.0,,,,,,70.0,,794.0,,,,,,,,12.0,,,,,,,,,,18.0,,,,,,,,,2.0,,,,,,0.0,130.0,,,,,,100.0,,90.0,36.0,,,,90.0,40.0,,2.0,,,,,260.0,138.0
士林區,聖山里,,514.0,140.0,,,,,,,,,,,,,,,356.0,,2.0,,,,,,,,,,6.0,,,,,,,198.0,,,,,466.0,8.0,524.0,,,,134.0,,,,,,360.0,,444.0,,,,,,,,14.0,,,,,,,,,,42.0,,,,,,,,,4.0,,,,,,0.0,364.0,,,,,,154.0,,180.0,204.0,,,,234.0,298.0,,2.0,,,,,624.0,284.0
士林區,臨溪里,,182.0,36.0,,,,,,,,,,,,,,,266.0,,8.0,,,,,,,,,,2.0,,,,,,,128.0,,,,,294.0,2.0,138.0,,,,160.0,,,,,,104.0,,308.0,,,,,,,,10.0,,,,,,,,,,18.0,,,,,,,,,8.0,,,,,,4.0,240.0,,,,,,156.0,,80.0,148.0,,,,158.0,38.0,,2.0,,,,,254.0,84.0
士林區,舊佳里,,568.0,90.0,,,,,,,,,,,,,,,350.0,,10.0,,,,,,,,,,8.0,,,,,,,466.0,,,,,610.0,18.0,410.0,,,,338.0,,,,,,202.0,,396.0,,,,,,,,16.0,,,,,,,,,,84.0,,,,,,,,,2.0,,,,,,2.0,656.0,,,,,,330.0,,198.0,534.0,,,,344.0,160.0,,4.0,,,,,730.0,236.0
士林區,芝山里,,718.0,192.0,,,,,,,,,,,,,,,552.0,,10.0,,,,,,,,,,14.0,,,,,,,314.0,,,,,760.0,14.0,398.0,,,,324.0,,,,,,530.0,,622.0,,,,,,,,38.0,,,,,,,,,,50.0,,,,,,,,,10.0,,,,,,0.0,428.0,,,,,,244.0,,336.0,506.0,,,,484.0,330.0,,2.0,,,,,934.0,296.0
士林區,菁山里,,56.0,14.0,,,,,,,,,,,,,,,60.0,,0.0,,,,,,,,,,0.0,,,,,,,256.0,,,,,110.0,2.0,54.0,,,,130.0,,,,,,24.0,,80.0,,,,,,,,6.0,,,,,,,,,,50.0,,,,,,,,,4.0,,,,,,0.0,266.0,,,,,,108.0,,56.0,248.0,,,,62.0,158.0,,2.0,,,,,140.0,40.0
士林區,葫東里,,170.0,32.0,,,,,,,,,,,,,,,186.0,,4.0,,,,,,,,,,0.0,,,,,,,184.0,,,,,302.0,4.0,252.0,,,,110.0,,,,,,152.0,,136.0,,,,,,,,10.0,,,,,,,,,,64.0,,,,,,,,,4.0,,,,,,2.0,618.0,,,,,,290.0,,518.0,568.0,,,,112.0,102.0,,0.0,,,,,476.0,150.0
士林區,葫蘆里,,332.0,46.0,,,,,,,,,,,,,,,342.0,,12.0,,,,,,,,,,2.0,,,,,,,258.0,,,,,442.0,12.0,422.0,,,,220.0,,,,,,404.0,,314.0,,,,,,,,20.0,,,,,,,,,,132.0,,,,,,,,,2.0,,,,,,2.0,962.0,,,,,,404.0,,866.0,1444.0,,,,190.0,112.0,,2.0,,,,,790.0,204.0
士林區,蘭興里,,456.0,152.0,,,,,,,,,,,,,,,722.0,,10.0,,,,,,,,,,12.0,,,,,,,302.0,,,,,932.0,12.0,340.0,,,,230.0,,,,,,386.0,,524.0,,,,,,,,14.0,,,,,,,,,,78.0,,,,,,,,,4.0,,,,,,0.0,288.0,,,,,,230.0,,184.0,118.0,,,,524.0,284.0,,2.0,,,,,738.0,342.0
士林區,蘭雅里,,706.0,198.0,,,,,,,,,,,,,,,948.0,,6.0,,,,,,,,,,4.0,,,,,,,330.0,,,,,814.0,4.0,480.0,,,,304.0,,,,,,476.0,,632.0,,,,,,,,24.0,,,,,,,,,,64.0,,,,,,,,,6.0,,,,,,2.0,458.0,,,,,,268.0,,374.0,254.0,,,,684.0,444.0,,2.0,,,,,1080.0,656.0
士林區,陽明里,,196.0,48.0,,,,,,,,,,,,,,,240.0,,6.0,,,,,,,,,,4.0,,,,,,,228.0,,,,,282.0,6.0,128.0,,,,210.0,,,,,,80.0,,176.0,,,,,,,,2.0,,,,,,,,,,12.0,,,,,,,,,2.0,,,,,,2.0,276.0,,,,,,116.0,,102.0,398.0,,,,138.0,62.0,,0.0,,,,,218.0,86.0
大同區,保安里,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,352.0,,76.0,,,,,,,448.0,,,298.0,202.0,,,,,,,,,,700.0,,,,,,,,,,,,254.0,,,,,,,,36.0,,,,,,,,,,,,,,,,1656.0,,,,548.0,,,,,,474.0,32.0,,,,
大同區,光能里,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,440.0,,32.0,,,,,,,492.0,,,398.0,456.0,,,,,,,,,,1190.0,,,,,,,,,,,,322.0,,,,,,,,34.0,,,,,,,,,,,,,,,,366.0,,,,816.0,,,,,,702.0,46.0,,,,
大同區,南芳里,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,392.0,,46.0,,,,,,,334.0,,,376.0,352.0,,,,,,,,,,792.0,,,,,,,,,,,,236.0,,,,,,,,52.0,,,,,,,,,,,,,,,,400.0,,,,736.0,,,,,,544.0,28.0,,,,
大同區,國慶里,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,404.0,,76.0,,,,,,,434.0,,,342.0,334.0,,,,,,,,,,884.0,,,,,,,,,,,,396.0,,,,,,,,46.0,,,,,,,,,,,,,,,,512.0,,,,758.0,,,,,,910.0,46.0,,,,
大同區,國順里,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,210.0,,40.0,,,,,,,310.0,,,196.0,216.0,,,,,,,,,,570.0,,,,,,,,,,,,204.0,,,,,,,,28.0,,,,,,,,,,,,,,,,292.0,,,,414.0,,,,,,570.0,16.0,,,,
大同區,大有里,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,436.0,,72.0,,,,,,,388.0,,,354.0,452.0,,,,,,,,,,828.0,,,,,,,,,,,,302.0,,,,,,,,24.0,,,,,,,,,,,,,,,,452.0,,,,814.0,,,,,,668.0,20.0,,,,
大同區,延平里,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,334.0,,24.0,,,,,,,408.0,,,360.0,390.0,,,,,,,,,,736.0,,,,,,,,,,,,374.0,,,,,,,,44.0,,,,,,,,,,,,,,,,372.0,,,,704.0,,,,,,556.0,44.0,,,,
大同區,建功里,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,362.0,,38.0,,,,,,,344.0,,,366.0,360.0,,,,,,,,,,1050.0,,,,,,,,,,,,266.0,,,,,,,,42.0,,,,,,,,,,,,,,,,292.0,,,,890.0,,,,,,802.0,52.0,,,,
大同區,建明里,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,220.0,,18.0,,,,,,,234.0,,,232.0,250.0,,,,,,,,,,574.0,,,,,,,,,,,,258.0,,,,,,,,26.0,,,,,,,,,,,,,,,,216.0,,,,548.0,,,,,,554.0,26.0,,,,
大同區,建泰里,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,216.0,,20.0,,,,,,,272.0,,,262.0,360.0,,,,,,,,,,798.0,,,,,,,,,,,,240.0,,,,,,,,40.0,,,,,,,,,,,,,,,,360.0,,,,454.0,,,,,,542.0,56.0,,,,
大同區,揚雅里,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,212.0,,76.0,,,,,,,350.0,,,272.0,258.0,,,,,,,,,,620.0,,,,,,,,,,,,188.0,,,,,,,,14.0,,,,,,,,,,,,,,,,460.0,,,,798.0,,,,,,626.0,10.0,,,,
大同區,斯文里,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,302.0,,86.0,,,,,,,688.0,,,318.0,430.0,,,,,,,,,,846.0,,,,,,,,,,,,302.0,,,,,,,,46.0,,,,,,,,,,,,,,,,550.0,,,,748.0,,,,,,794.0,70.0,,,,
