縣市,行政區別,鄰里,區域別代碼,直轄市長候選人1＿候選人名稱,直轄市長候選人1＿黨籍,直轄市長候選人1_得票數,直轄市長候選人2＿候選人名稱,直轄市長候選人2＿黨籍,直轄市長候選人2_得票數,直轄市長候選人3＿候選人名稱,直轄市長候選人3＿黨籍,直轄市長候選人3_得票數,直轄市長候選人4＿候選人名稱,直轄市長候選人4＿黨籍,直轄市長候選人4_得票數,直轄市長候選人5＿候選人名稱,直轄市長候選人5＿黨籍,直轄市長候選人5_得票數,直轄市長候選人6＿候選人名稱,直轄市長候選人6＿黨籍,直轄市長候選人6_得票數,直轄市長候選人7＿候選人名稱,直轄市長候選人7＿黨籍,直轄市長候選人7_得票數,直轄市長候選人8＿候選人名稱,直轄市長候選人8＿黨籍,直轄市長候選人8_得票數,直轄市長候選人9＿候選人名稱,直轄市長候選人9＿黨籍,直轄市長候選人9_得票數,直轄市長候選人10＿候選人名稱,直轄市長候選人10＿黨籍,直轄市長候選人10_得票數,直轄市長候選人11＿候選人名稱,直轄市長候選人11＿黨籍,直轄市長候選人11_得票數,直轄市長候選人12＿候選人名稱,直轄市長候選人12＿黨籍,直轄市長候選人12_得票數,直轄市長有效票數A,直轄市長無效票數B,直轄市長投票數C,直轄市長選舉人數G,區域直轄市議員候選人1＿候選人名稱,區域直轄市議員候選人1＿黨籍,區域直轄市議員候選人1_得票數,區域直轄市議員候選人2＿候選人名稱,區域直轄市議員候選人2＿黨籍,區域直轄市議員候選人2_得票數,區域直轄市議員候選人3＿候選人名稱,區域直轄市議員候選人3＿黨籍,區域直轄市議員候選人3_得票數,區域直轄市議員候選人4＿候選人名稱,區域直轄市議員候選人4＿黨籍,區域直轄市議員候選人4_得票數,區域直轄市議員候選人5＿候選人名稱,區域直轄市議員候選人5＿黨籍,區域直轄市議員候選人5_得票數,區域直轄市議員候選人6＿候選人名稱,區域直轄市議員候選人6＿黨籍,區域直轄市議員候選人6_得票數,區域直轄市議員候選人7＿候選人名稱,區域直轄市議員候選人7＿黨籍,區域直轄市議員候選人7_得票數,區域直轄市議員候選人8＿候選人名稱,區域直轄市議員候選人8＿黨籍,區域直轄市議員候選人8_得票數,區域直轄市議員候選人9＿候選人名稱,區域直轄市議員候選人9＿黨籍,區域直轄市議員候選人9_得票數,區域直轄市議員候選人10＿候選人名稱,區域直轄市議員候選人10＿黨籍,區域直轄市議員候選人10_得票數,區域直轄市議員候選人11＿候選人名稱,區域直轄市議員候選人11＿黨籍,區域直轄市議員候選人11_得票數,區域直轄市議員候選人12＿候選人名稱,區域直轄市議員候選人12＿黨籍,區域直轄市議員候選人12_得票數,區域直轄市議員候選人13＿候選人名稱,區域直轄市議員候選人13＿黨籍,區域直轄市議員候選人13_得票數,區域直轄市議員候選人14＿候選人名稱,區域直轄市議員候選人14＿黨籍,區域直轄市議員候選人14_得票數,區域直轄市議員候選人15＿候選人名稱,區域直轄市議員候選人15＿黨籍,區域直轄市議員候選人15_得票數,區域直轄市議員候選人16＿候選人名稱,區域直轄市議員候選人16＿黨籍,區域直轄市議員候選人16_得票數,區域直轄市議員候選人17＿候選人名稱,區域直轄市議員候選人17＿黨籍,區域直轄市議員候選人17_得票數,區域直轄市議員候選人18＿候選人名稱,區域直轄市議員候選人18＿黨籍,區域直轄市議員候選人18_得票數,區域直轄市議員候選人19＿候選人名稱,區域直轄市議員候選人19＿黨籍,區域直轄市議員候選人19_得票數,區域直轄市議員候選人20＿候選人名稱,區域直轄市議員候選人20＿黨籍,區域直轄市議員候選人20_得票數,區域直轄市議員候選人21＿候選人名稱,區域直轄市議員候選人21＿黨籍,區域直轄市議員候選人21_得票數,區域直轄市議員候選人22＿候選人名稱,區域直轄市議員候選人22＿黨籍,區域直轄市議員候選人22_得票數,區域直轄市議員候選人23＿候選人名稱,區域直轄市議員候選人23＿黨籍,區域直轄市議員候選人23_得票數,區域直轄市議員候選人24＿候選人名稱,區域直轄市議員候選人24＿黨籍,區域直轄市議員候選人24_得票數,區域直轄市議員候選人25＿候選人名稱,區域直轄市議員候選人25＿黨籍,區域直轄市議員候選人25_得票數,區域直轄市議員候選人26＿候選人名稱,區域直轄市議員候選人26＿黨籍,區域直轄市議員候選人26_得票數,區域直轄市議員候選人27＿候選人名稱,區域直轄市議員候選人27＿黨籍,區域直轄市議員候選人27_得票數,區域直轄市議員有效票數A,區域直轄市議員無效票數B,區域直轄市議員投票數C,區域直轄市議員選舉人數G,平原直轄市議員候選人1＿候選人名稱,平原直轄市議員候選人1＿黨籍,平原直轄市議員候選人1_得票數,平原直轄市議員候選人2＿候選人名稱,平原直轄市議員候選人2＿黨籍,平原直轄市議員候選人2_得票數,平原直轄市議員候選人3＿候選人名稱,平原直轄市議員候選人3＿黨籍,平原直轄市議員候選人3_得票數,平原直轄市議員候選人4＿候選人名稱,平原直轄市議員候選人4＿黨籍,平原直轄市議員候選人4_得票數,平原直轄市議員候選人5＿候選人名稱,平原直轄市議員候選人5＿黨籍,平原直轄市議員候選人5_得票數,平原直轄市議員候選人6＿候選人名稱,平原直轄市議員候選人6＿黨籍,平原直轄市議員候選人6_得票數,平原直轄市議員候選人7＿候選人名稱,平原直轄市議員候選人7＿黨籍,平原直轄市議員候選人7_得票數,平原直轄市議員候選人8＿候選人名稱,平原直轄市議員候選人8＿黨籍,平原直轄市議員候選人8_得票數,平原直轄市議員候選人9＿候選人名稱,平原直轄市議員候選人9＿黨籍,平原直轄市議員候選人9_得票數,平原直轄市議員候選人10＿候選人名稱,平原直轄市議員候選人10＿黨籍,平原直轄市議員候選人10_得票數,平原直轄市議員有效票數A,平原直轄市議員無效票數B,平原直轄市議員投票數C,平原直轄市議員選舉人數G,山原直轄市議員候選人1＿候選人名稱,山原直轄市議員候選人1＿黨籍,山原直轄市議員候選人1_得票數,山原直轄市議員候選人2＿候選人名稱,山原直轄市議員候選人2＿黨籍,山原直轄市議員候選人2_得票數,山原直轄市議員候選人3＿候選人名稱,山原直轄市議員候選人3＿黨籍,山原直轄市議員候選人3_得票數,山原直轄市議員候選人4＿候選人名稱,山原直轄市議員候選人4＿黨籍,山原直轄市議員候選人4_得票數,山原直轄市議員候選人5＿候選人名稱,山原直轄市議員候選人5＿黨籍,山原直轄市議員候選人5_得票數,山原直轄市議員候選人6＿候選人名稱,山原直轄市議員候選人6＿黨籍,山原直轄市議員候選人6_得票數,山原直轄市議員候選人7＿候選人名稱,山原直轄市議員候選人7＿黨籍,山原直轄市議員候選人7_得票數,山原直轄市議員候選人8＿候選人名稱,山原直轄市議員候選人8＿黨籍,山原直轄市議員候選人8_得票數,山原直轄市議員候選人9＿候選人名稱,山原直轄市議員候選人9＿黨籍,山原直轄市議員候選人9_得票數,山原直轄市議員候選人10＿候選人名稱,山原直轄市議員候選人10＿黨籍,山原直轄市議員候選人10_得票數,山原直轄市議員有效票數A,山原直轄市議員無效票數B,山原直轄市議員投票數C,山原直轄市議員選舉人數G
臺北市,南港區,東新里,63000090005,張家豪,無黨籍,7,唐新民,無黨籍,2,謝立康,無黨籍,2,陳時中,民主進步黨,1155,王文娟,無黨籍,0,鄭匡宇,無黨籍,2,黃聖峰,無黨籍,1,童文薰,無黨籍,1,蔣萬安,中國國民黨,1349,蘇煥智,無黨籍,5,黃珊珊,無黨籍,1130,施奉先,無黨籍,0,0,3654,20,9,陳志明,無黨籍,56,李建昌,民主進步黨,155,闕枚莎,中國國民黨,666,游淑慧,中國國民黨,284,李彥秀,中國國民黨,768,劉榮之,無黨籍,2,江志銘,民主進步黨,287,李明賢,中國國民黨,227,吳世正,中國國民黨,64,王孝維,民主進步黨,267,陳宥丞,無黨籍,333,何孟樺,民主進步黨,273,吳欣岱,無黨籍,152,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,3534,68,8,吳郁瑾 Sawmah Kawlo,民主進步黨,16,李芳儒,中國國民黨,45,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,61,1,1,李傅中武,中國國民黨,5,陳慧君 Mulas．Ismahasan,民主進步黨,2,高為人Sayun Watan,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,7,1,1
臺北市,南港區,東明里,63000090007,張家豪,無黨籍,5,唐新民,無黨籍,0,謝立康,無黨籍,0,陳時中,民主進步黨,798,王文娟,無黨籍,1,鄭匡宇,無黨籍,2,黃聖峰,無黨籍,0,童文薰,無黨籍,5,蔣萬安,中國國民黨,1254,蘇煥智,無黨籍,1,黃珊珊,無黨籍,1009,施奉先,無黨籍,1,0,3076,13,9,陳志明,無黨籍,49,李建昌,民主進步黨,117,闕枚莎,中國國民黨,430,游淑慧,中國國民黨,328,李彥秀,中國國民黨,682,劉榮之,無黨籍,7,江志銘,民主進步黨,158,李明賢,中國國民黨,248,吳世正,中國國民黨,59,王孝維,民主進步黨,148,陳宥丞,無黨籍,356,何孟樺,民主進步黨,230,吳欣岱,無黨籍,120,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2932,69,8,吳郁瑾 Sawmah Kawlo,民主進步黨,10,李芳儒,中國國民黨,29,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,39,0,1,李傅中武,中國國民黨,16,陳慧君 Mulas．Ismahasan,民主進步黨,12,高為人Sayun Watan,無黨籍,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,30,0,1
臺北市,南港區,玉成里,63000090009,張家豪,無黨籍,3,唐新民,無黨籍,1,謝立康,無黨籍,1,陳時中,民主進步黨,917,王文娟,無黨籍,2,鄭匡宇,無黨籍,1,黃聖峰,無黨籍,1,童文薰,無黨籍,4,蔣萬安,中國國民黨,990,蘇煥智,無黨籍,1,黃珊珊,無黨籍,685,施奉先,無黨籍,0,0,2606,21,9,陳志明,無黨籍,39,李建昌,民主進步黨,173,闕枚莎,中國國民黨,247,游淑慧,中國國民黨,259,李彥秀,中國國民黨,576,劉榮之,無黨籍,2,江志銘,民主進步黨,202,李明賢,中國國民黨,158,吳世正,中國國民黨,50,王孝維,民主進步黨,276,陳宥丞,無黨籍,211,何孟樺,民主進步黨,201,吳欣岱,無黨籍,141,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2535,60,8,吳郁瑾 Sawmah Kawlo,民主進步黨,6,李芳儒,中國國民黨,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,12,0,1,李傅中武,中國國民黨,5,陳慧君 Mulas．Ismahasan,民主進步黨,1,高為人Sayun Watan,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,6,0,1
臺北市,南港區,百福里,63000090014,張家豪,無黨籍,3,唐新民,無黨籍,2,謝立康,無黨籍,0,陳時中,民主進步黨,915,王文娟,無黨籍,0,鄭匡宇,無黨籍,1,黃聖峰,無黨籍,1,童文薰,無黨籍,6,蔣萬安,中國國民黨,1120,蘇煥智,無黨籍,4,黃珊珊,無黨籍,729,施奉先,無黨籍,2,0,2783,29,9,陳志明,無黨籍,54,李建昌,民主進步黨,126,闕枚莎,中國國民黨,311,游淑慧,中國國民黨,267,李彥秀,中國國民黨,697,劉榮之,無黨籍,3,江志銘,民主進步黨,189,李明賢,中國國民黨,179,吳世正,中國國民黨,35,王孝維,民主進步黨,180,陳宥丞,無黨籍,256,何孟樺,民主進步黨,287,吳欣岱,無黨籍,121,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2705,79,8,吳郁瑾 Sawmah Kawlo,民主進步黨,3,李芳儒,中國國民黨,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,12,0,1,李傅中武,中國國民黨,5,陳慧君 Mulas．Ismahasan,民主進步黨,2,高為人Sayun Watan,無黨籍,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,8,1,1
臺北市,南港區,聯成里,63000090015,張家豪,無黨籍,3,唐新民,無黨籍,2,謝立康,無黨籍,1,陳時中,民主進步黨,806,王文娟,無黨籍,1,鄭匡宇,無黨籍,0,黃聖峰,無黨籍,0,童文薰,無黨籍,2,蔣萬安,中國國民黨,1190,蘇煥智,無黨籍,4,黃珊珊,無黨籍,792,施奉先,無黨籍,2,0,2803,30,9,陳志明,無黨籍,34,李建昌,民主進步黨,125,闕枚莎,中國國民黨,290,游淑慧,中國國民黨,214,李彥秀,中國國民黨,561,劉榮之,無黨籍,11,江志銘,民主進步黨,129,李明賢,中國國民黨,423,吳世正,中國國民黨,123,王孝維,民主進步黨,235,陳宥丞,無黨籍,232,何孟樺,民主進步黨,239,吳欣岱,無黨籍,130,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2746,67,8,吳郁瑾 Sawmah Kawlo,民主進步黨,5,李芳儒,中國國民黨,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,9,0,1,李傅中武,中國國民黨,6,陳慧君 Mulas．Ismahasan,民主進步黨,0,高為人Sayun Watan,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,6,0,1
臺北市,南港區,舊莊里,63000090016,張家豪,無黨籍,8,唐新民,無黨籍,0,謝立康,無黨籍,1,陳時中,民主進步黨,1357,王文娟,無黨籍,2,鄭匡宇,無黨籍,1,黃聖峰,無黨籍,0,童文薰,無黨籍,6,蔣萬安,中國國民黨,1704,蘇煥智,無黨籍,4,黃珊珊,無黨籍,1383,施奉先,無黨籍,2,0,4468,37,9,陳志明,無黨籍,66,李建昌,民主進步黨,246,闕枚莎,中國國民黨,725,游淑慧,中國國民黨,334,李彥秀,中國國民黨,1117,劉榮之,無黨籍,5,江志銘,民主進步黨,188,李明賢,中國國民黨,269,吳世正,中國國民黨,80,王孝維,民主進步黨,475,陳宥丞,無黨籍,408,何孟樺,民主進步黨,275,吳欣岱,無黨籍,144,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,4332,99,8,吳郁瑾 Sawmah Kawlo,民主進步黨,9,李芳儒,中國國民黨,33,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,42,1,1,李傅中武,中國國民黨,12,陳慧君 Mulas．Ismahasan,民主進步黨,1,高為人Sayun Watan,無黨籍,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,14,0,1
臺北市,南港區,萬福里,63000090012,張家豪,無黨籍,2,唐新民,無黨籍,2,謝立康,無黨籍,0,陳時中,民主進步黨,693,王文娟,無黨籍,0,鄭匡宇,無黨籍,1,黃聖峰,無黨籍,0,童文薰,無黨籍,3,蔣萬安,中國國民黨,1072,蘇煥智,無黨籍,2,黃珊珊,無黨籍,672,施奉先,無黨籍,1,0,2448,14,9,陳志明,無黨籍,43,李建昌,民主進步黨,138,闕枚莎,中國國民黨,235,游淑慧,中國國民黨,266,李彥秀,中國國民黨,627,劉榮之,無黨籍,4,江志銘,民主進步黨,96,李明賢,中國國民黨,203,吳世正,中國國民黨,99,王孝維,民主進步黨,125,陳宥丞,無黨籍,216,何孟樺,民主進步黨,206,吳欣岱,無黨籍,127,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2385,60,8,吳郁瑾 Sawmah Kawlo,民主進步黨,0,李芳儒,中國國民黨,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,9,0,1,李傅中武,中國國民黨,0,陳慧君 Mulas．Ismahasan,民主進步黨,1,高為人Sayun Watan,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,1,0,1
臺北市,南港區,西新里,63000090008,張家豪,無黨籍,3,唐新民,無黨籍,0,謝立康,無黨籍,0,陳時中,民主進步黨,924,王文娟,無黨籍,3,鄭匡宇,無黨籍,1,黃聖峰,無黨籍,0,童文薰,無黨籍,3,蔣萬安,中國國民黨,848,蘇煥智,無黨籍,3,黃珊珊,無黨籍,748,施奉先,無黨籍,0,0,2533,25,9,陳志明,無黨籍,19,李建昌,民主進步黨,229,闕枚莎,中國國民黨,371,游淑慧,中國國民黨,193,李彥秀,中國國民黨,443,劉榮之,無黨籍,4,江志銘,民主進步黨,229,李明賢,中國國民黨,167,吳世正,中國國民黨,49,王孝維,民主進步黨,221,陳宥丞,無黨籍,220,何孟樺,民主進步黨,206,吳欣岱,無黨籍,118,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2469,53,8,吳郁瑾 Sawmah Kawlo,民主進步黨,10,李芳儒,中國國民黨,17,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,27,1,1,李傅中武,中國國民黨,5,陳慧君 Mulas．Ismahasan,民主進步黨,0,高為人Sayun Watan,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,5,0,1
臺北市,南港區,重陽里,63000090020,張家豪,無黨籍,4,唐新民,無黨籍,2,謝立康,無黨籍,0,陳時中,民主進步黨,838,王文娟,無黨籍,1,鄭匡宇,無黨籍,3,黃聖峰,無黨籍,0,童文薰,無黨籍,9,蔣萬安,中國國民黨,1340,蘇煥智,無黨籍,2,黃珊珊,無黨籍,999,施奉先,無黨籍,0,0,3198,25,9,陳志明,無黨籍,40,李建昌,民主進步黨,145,闕枚莎,中國國民黨,367,游淑慧,中國國民黨,363,李彥秀,中國國民黨,670,劉榮之,無黨籍,4,江志銘,民主進步黨,130,李明賢,中國國民黨,252,吳世正,中國國民黨,86,王孝維,民主進步黨,147,陳宥丞,無黨籍,353,何孟樺,民主進步黨,319,吳欣岱,無黨籍,183,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,3059,66,8,吳郁瑾 Sawmah Kawlo,民主進步黨,20,李芳儒,中國國民黨,28,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,48,1,1,李傅中武,中國國民黨,5,陳慧君 Mulas．Ismahasan,民主進步黨,2,高為人Sayun Watan,無黨籍,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,8,0,1
臺北市,南港區,鴻福里,63000090013,張家豪,無黨籍,2,唐新民,無黨籍,0,謝立康,無黨籍,1,陳時中,民主進步黨,786,王文娟,無黨籍,1,鄭匡宇,無黨籍,0,黃聖峰,無黨籍,1,童文薰,無黨籍,4,蔣萬安,中國國民黨,1068,蘇煥智,無黨籍,1,黃珊珊,無黨籍,668,施奉先,無黨籍,0,0,2532,16,9,陳志明,無黨籍,48,李建昌,民主進步黨,147,闕枚莎,中國國民黨,339,游淑慧,中國國民黨,259,李彥秀,中國國民黨,554,劉榮之,無黨籍,3,江志銘,民主進步黨,100,李明賢,中國國民黨,157,吳世正,中國國民黨,58,王孝維,民主進步黨,191,陳宥丞,無黨籍,195,何孟樺,民主進步黨,281,吳欣岱,無黨籍,120,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,2452,80,8,吳郁瑾 Sawmah Kawlo,民主進步黨,1,李芳儒,中國國民黨,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,6,0,1,李傅中武,中國國民黨,0,陳慧君 Mulas．Ismahasan,民主進步黨,0,高為人Sayun Watan,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,1
臺北市,士林區,三玉里,63000110033,張家豪,無黨籍,4,唐新民,無黨籍,2,謝立康,無黨籍,0,陳時中,民主進步黨,1068,王文娟,無黨籍,0,鄭匡宇,無黨籍,1,黃聖峰,無黨籍,0,童文薰,無黨籍,3,蔣萬安,中國國民黨,1283,蘇煥智,無黨籍,6,黃珊珊,無黨籍,721,施奉先,無黨籍,0,0,3088,28,9,林延鳳,民主進步黨,302,鍾佩玲,民主進步黨,155,侯漢廷,無黨籍,243,郝淑薏,無黨籍,0,黃瀞瑩,無黨籍,397,林瑞圖,無黨籍,99,陳思宇,無黨籍,110,張渝江,無黨籍,1,林志穎,無黨籍,1,鄭穎隆,無黨籍,0,王郁揚,無黨籍,9,陳賢蔚,民主進步黨,173,張斯綱,中國國民黨,247,蘇府庭,無黨籍,10,黃郁芬,無黨籍,117,楊靜宇,無黨籍,126,項豪,無黨籍,1,陳政忠,無黨籍,286,李光輝,無黨籍,2,林杏兒,中國國民黨,138,汪志冰,中國國民黨,210,林世宗,民主進步黨,125,陳重文,中國國民黨,86,劉仕傑,無黨籍,83,陳慈慧,民主進步黨,108,,,0,,,0,295,784,21,16,吳郁瑾 Sawmah Kawlo,民主進步黨,3,李芳儒,中國國民黨,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,295,0,0,1,李傅中武,中國國民黨,1,陳慧君 Mulas．Ismahasan,民主進步黨,0,高為人Sayun Watan,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,295,0,0,1
臺北市,士林區,仁勇里,63000110001,張家豪,無黨籍,6,唐新民,無黨籍,1,謝立康,無黨籍,0,陳時中,民主進步黨,840,王文娟,無黨籍,2,鄭匡宇,無黨籍,0,黃聖峰,無黨籍,1,童文薰,無黨籍,3,蔣萬安,中國國民黨,785,蘇煥智,無黨籍,2,黃珊珊,無黨籍,576,施奉先,無黨籍,0,0,2216,26,9,林延鳳,民主進步黨,220,鍾佩玲,民主進步黨,117,侯漢廷,無黨籍,113,郝淑薏,無黨籍,1,黃瀞瑩,無黨籍,228,林瑞圖,無黨籍,107,陳思宇,無黨籍,250,張渝江,無黨籍,1,林志穎,無黨籍,4,鄭穎隆,無黨籍,0,王郁揚,無黨籍,6,陳賢蔚,民主進步黨,120,張斯綱,中國國民黨,124,蘇府庭,無黨籍,36,黃郁芬,無黨籍,71,楊靜宇,無黨籍,80,項豪,無黨籍,1,陳政忠,無黨籍,178,李光輝,無黨籍,3,林杏兒,中國國民黨,90,汪志冰,中國國民黨,124,林世宗,民主進步黨,141,陳重文,中國國民黨,43,劉仕傑,無黨籍,28,陳慈慧,民主進步黨,90,,,0,,,0,0,2176,58,16,吳郁瑾 Sawmah Kawlo,民主進步黨,0,李芳儒,中國國民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,1,0,1,李傅中武,中國國民黨,1,陳慧君 Mulas．Ismahasan,民主進步黨,3,高為人Sayun Watan,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,4,0,1
臺北市,士林區,公館里,63000110044,張家豪,無黨籍,0,唐新民,無黨籍,2,謝立康,無黨籍,1,陳時中,民主進步黨,387,王文娟,無黨籍,0,鄭匡宇,無黨籍,0,黃聖峰,無黨籍,0,童文薰,無黨籍,0,蔣萬安,中國國民黨,242,蘇煥智,無黨籍,3,黃珊珊,無黨籍,197,施奉先,無黨籍,1,0,833,20,9,林延鳳,民主進步黨,55,鍾佩玲,民主進步黨,218,侯漢廷,無黨籍,25,郝淑薏,無黨籍,0,黃瀞瑩,無黨籍,66,林瑞圖,無黨籍,46,陳思宇,無黨籍,49,張渝江,無黨籍,1,林志穎,無黨籍,0,鄭穎隆,無黨籍,1,王郁揚,無黨籍,3,陳賢蔚,民主進步黨,27,張斯綱,中國國民黨,23,蘇府庭,無黨籍,5,黃郁芬,無黨籍,10,楊靜宇,無黨籍,11,項豪,無黨籍,0,陳政忠,無黨籍,103,李光輝,無黨籍,0,林杏兒,中國國民黨,27,汪志冰,中國國民黨,28,林世宗,民主進步黨,32,陳重文,中國國民黨,43,劉仕傑,無黨籍,5,陳慈慧,民主進步黨,36,,,0,,,0,338,814,37,16,吳郁瑾 Sawmah Kawlo,民主進步黨,0,李芳儒,中國國民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,338,1,0,1,李傅中武,中國國民黨,2,陳慧君 Mulas．Ismahasan,民主進步黨,0,高為人Sayun Watan,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,338,2,0,1
臺北市,士林區,前港里,63000110010,張家豪,無黨籍,3,唐新民,無黨籍,0,謝立康,無黨籍,1,陳時中,民主進步黨,967,王文娟,無黨籍,1,鄭匡宇,無黨籍,0,黃聖峰,無黨籍,0,童文薰,無黨籍,0,蔣萬安,中國國民黨,801,蘇煥智,無黨籍,4,黃珊珊,無黨籍,654,施奉先,無黨籍,1,0,2432,26,9,林延鳳,民主進步黨,194,鍾佩玲,民主進步黨,311,侯漢廷,無黨籍,99,郝淑薏,無黨籍,2,黃瀞瑩,無黨籍,277,林瑞圖,無黨籍,62,陳思宇,無黨籍,137,張渝江,無黨籍,3,林志穎,無黨籍,4,鄭穎隆,無黨籍,1,王郁揚,無黨籍,5,陳賢蔚,民主進步黨,130,張斯綱,中國國民黨,131,蘇府庭,無黨籍,32,黃郁芬,無黨籍,98,楊靜宇,無黨籍,153,項豪,無黨籍,0,陳政忠,無黨籍,231,李光輝,無黨籍,0,林杏兒,中國國民黨,92,汪志冰,中國國民黨,138,林世宗,民主進步黨,116,陳重文,中國國民黨,39,劉仕傑,無黨籍,42,陳慈慧,民主進步黨,91,,,0,,,0,0,2388,54,16,吳郁瑾 Sawmah Kawlo,民主進步黨,4,李芳儒,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,4,1,1,李傅中武,中國國民黨,0,陳慧君 Mulas．Ismahasan,民主進步黨,1,高為人Sayun Watan,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,1,0,1
臺北市,士林區,名山里,63000110026,張家豪,無黨籍,10,唐新民,無黨籍,0,謝立康,無黨籍,1,陳時中,民主進步黨,1334,王文娟,無黨籍,1,鄭匡宇,無黨籍,0,黃聖峰,無黨籍,0,童文薰,無黨籍,10,蔣萬安,中國國民黨,1611,蘇煥智,無黨籍,3,黃珊珊,無黨籍,939,施奉先,無黨籍,0,0,3909,27,9,林延鳳,民主進步黨,444,鍾佩玲,民主進步黨,196,侯漢廷,無黨籍,348,郝淑薏,無黨籍,3,黃瀞瑩,無黨籍,414,林瑞圖,無黨籍,93,陳思宇,無黨籍,137,張渝江,無黨籍,8,林志穎,無黨籍,9,鄭穎隆,無黨籍,1,王郁揚,無黨籍,6,陳賢蔚,民主進步黨,230,張斯綱,中國國民黨,266,蘇府庭,無黨籍,24,黃郁芬,無黨籍,139,楊靜宇,無黨籍,179,項豪,無黨籍,2,陳政忠,無黨籍,95,李光輝,無黨籍,1,林杏兒,中國國民黨,286,汪志冰,中國國民黨,307,林世宗,民主進步黨,172,陳重文,中國國民黨,237,劉仕傑,無黨籍,104,陳慈慧,民主進步黨,111,,,0,,,0,0,3812,103,16,吳郁瑾 Sawmah Kawlo,民主進步黨,1,李芳儒,中國國民黨,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,6,0,1,李傅中武,中國國民黨,0,陳慧君 Mulas．Ismahasan,民主進步黨,0,高為人Sayun Watan,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,1
