縣市,行政區別,鄰里,區域別代碼,直轄市長候選人1＿候選人名稱,直轄市長候選人1＿黨籍,直轄市長候選人1_得票數,直轄市長候選人2＿候選人名稱,直轄市長候選人2＿黨籍,直轄市長候選人2_得票數,直轄市長候選人3＿候選人名稱,直轄市長候選人3＿黨籍,直轄市長候選人3_得票數,直轄市長候選人4＿候選人名稱,直轄市長候選人4＿黨籍,直轄市長候選人4_得票數,直轄市長候選人5＿候選人名稱,直轄市長候選人5＿黨籍,直轄市長候選人5_得票數,直轄市長候選人6＿候選人名稱,直轄市長候選人6＿黨籍,直轄市長候選人6_得票數,直轄市長候選人7＿候選人名稱,直轄市長候選人7＿黨籍,直轄市長候選人7_得票數,直轄市長候選人8＿候選人名稱,直轄市長候選人8＿黨籍,直轄市長候選人8_得票數,直轄市長候選人9＿候選人名稱,直轄市長候選人9＿黨籍,直轄市長候選人9_得票數,直轄市長候選人10＿候選人名稱,直轄市長候選人10＿黨籍,直轄市長候選人10_得票數,直轄市長有效票數A,直轄市長無效票數B,直轄市長投票數C,直轄市長選舉人數G,區域直轄市議員候選人1＿候選人名稱,區域直轄市議員候選人1＿黨籍,區域直轄市議員候選人1_得票數,區域直轄市議員候選人2＿候選人名稱,區域直轄市議員候選人2＿黨籍,區域直轄市議員候選人2_得票數,區域直轄市議員候選人3＿候選人名稱,區域直轄市議員候選人3＿黨籍,區域直轄市議員候選人3_得票數,區域直轄市議員候選人4＿候選人名稱,區域直轄市議員候選人4＿黨籍,區域直轄市議員候選人4_得票數,區域直轄市議員候選人5＿候選人名稱,區域直轄市議員候選人5＿黨籍,區域直轄市議員候選人5_得票數,區域直轄市議員候選人6＿候選人名稱,區域直轄市議員候選人6＿黨籍,區域直轄市議員候選人6_得票數,區域直轄市議員候選人7＿候選人名稱,區域直轄市議員候選人7＿黨籍,區域直轄市議員候選人7_得票數,區域直轄市議員候選人8＿候選人名稱,區域直轄市議員候選人8＿黨籍,區域直轄市議員候選人8_得票數,區域直轄市議員候選人9＿候選人名稱,區域直轄市議員候選人9＿黨籍,區域直轄市議員候選人9_得票數,區域直轄市議員候選人10＿候選人名稱,區域直轄市議員候選人10＿黨籍,區域直轄市議員候選人10_得票數,區域直轄市議員候選人11＿候選人名稱,區域直轄市議員候選人11＿黨籍,區域直轄市議員候選人11_得票數,區域直轄市議員候選人12＿候選人名稱,區域直轄市議員候選人12＿黨籍,區域直轄市議員候選人12_得票數,區域直轄市議員候選人13＿候選人名稱,區域直轄市議員候選人13＿黨籍,區域直轄市議員候選人13_得票數,區域直轄市議員候選人14＿候選人名稱,區域直轄市議員候選人14＿黨籍,區域直轄市議員候選人14_得票數,區域直轄市議員候選人15＿候選人名稱,區域直轄市議員候選人15＿黨籍,區域直轄市議員候選人15_得票數,區域直轄市議員候選人16＿候選人名稱,區域直轄市議員候選人16＿黨籍,區域直轄市議員候選人16_得票數,區域直轄市議員候選人17＿候選人名稱,區域直轄市議員候選人17＿黨籍,區域直轄市議員候選人17_得票數,區域直轄市議員候選人18＿候選人名稱,區域直轄市議員候選人18＿黨籍,區域直轄市議員候選人18_得票數,區域直轄市議員候選人19＿候選人名稱,區域直轄市議員候選人19＿黨籍,區域直轄市議員候選人19_得票數,區域直轄市議員候選人20＿候選人名稱,區域直轄市議員候選人20＿黨籍,區域直轄市議員候選人20_得票數,區域直轄市議員候選人21＿候選人名稱,區域直轄市議員候選人21＿黨籍,區域直轄市議員候選人21_得票數,區域直轄市議員候選人22＿候選人名稱,區域直轄市議員候選人22＿黨籍,區域直轄市議員候選人22_得票數,區域直轄市議員候選人23＿候選人名稱,區域直轄市議員候選人23＿黨籍,區域直轄市議員候選人23_得票數,區域直轄市議員候選人24＿候選人名稱,區域直轄市議員候選人24＿黨籍,區域直轄市議員候選人24_得票數,區域直轄市議員候選人25＿候選人名稱,區域直轄市議員候選人25＿黨籍,區域直轄市議員候選人25_得票數,區域直轄市議員有效票數A,區域直轄市議員無效票數B,區域直轄市議員投票數C,區域直轄市議員選舉人數G,平原直轄市議員候選人1＿候選人名稱,平原直轄市議員候選人1＿黨籍,平原直轄市議員候選人1_得票數,平原直轄市議員候選人2＿候選人名稱,平原直轄市議員候選人2＿黨籍,平原直轄市議員候選人2_得票數,平原直轄市議員候選人3＿候選人名稱,平原直轄市議員候選人3＿黨籍,平原直轄市議員候選人3_得票數,平原直轄市議員候選人4＿候選人名稱,平原直轄市議員候選人4＿黨籍,平原直轄市議員候選人4_得票數,平原直轄市議員候選人5＿候選人名稱,平原直轄市議員候選人5＿黨籍,平原直轄市議員候選人5_得票數,平原直轄市議員候選人6＿候選人名稱,平原直轄市議員候選人6＿黨籍,平原直轄市議員候選人6_得票數,平原直轄市議員候選人7＿候選人名稱,平原直轄市議員候選人7＿黨籍,平原直轄市議員候選人7_得票數,平原直轄市議員候選人8＿候選人名稱,平原直轄市議員候選人8＿黨籍,平原直轄市議員候選人8_得票數,平原直轄市議員候選人9＿候選人名稱,平原直轄市議員候選人9＿黨籍,平原直轄市議員候選人9_得票數,平原直轄市議員候選人10＿候選人名稱,平原直轄市議員候選人10＿黨籍,平原直轄市議員候選人10_得票數,平原直轄市議員有效票數A,平原直轄市議員無效票數B,平原直轄市議員投票數C,平原直轄市議員選舉人數G,山原直轄市議員候選人1＿候選人名稱,山原直轄市議員候選人1＿黨籍,山原直轄市議員候選人1_得票數,山原直轄市議員候選人2＿候選人名稱,山原直轄市議員候選人2＿黨籍,山原直轄市議員候選人2_得票數,山原直轄市議員候選人3＿候選人名稱,山原直轄市議員候選人3＿黨籍,山原直轄市議員候選人3_得票數,山原直轄市議員候選人4＿候選人名稱,山原直轄市議員候選人4＿黨籍,山原直轄市議員候選人4_得票數,山原直轄市議員候選人5＿候選人名稱,山原直轄市議員候選人5＿黨籍,山原直轄市議員候選人5_得票數,山原直轄市議員候選人6＿候選人名稱,山原直轄市議員候選人6＿黨籍,山原直轄市議員候選人6_得票數,山原直轄市議員候選人7＿候選人名稱,山原直轄市議員候選人7＿黨籍,山原直轄市議員候選人7_得票數,山原直轄市議員候選人8＿候選人名稱,山原直轄市議員候選人8＿黨籍,山原直轄市議員候選人8_得票數,山原直轄市議員候選人9＿候選人名稱,山原直轄市議員候選人9＿黨籍,山原直轄市議員候選人9_得票數,山原直轄市議員候選人10＿候選人名稱,山原直轄市議員候選人10＿黨籍,山原直轄市議員候選人10_得票數,山原直轄市議員有效票數A,山原直轄市議員無效票數B,山原直轄市議員投票數C,山原直轄市議員選舉人數G
臺北市,中山區,埤頭里,0400037,吳蕚洋,無黨籍,8,丁守中,中國國民黨,775,姚文智,民主進步黨,353,柯文哲,無黨籍,787,李錫錕,無黨籍,12,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,88,林國成,親民黨,85,葉林傳,中國國民黨,160,王浩,中國國民黨,154,楊仟慧,無黨籍,11,顏若芳,民主進步黨,116,王世堅,民主進步黨,211,張東隆,無黨籍,3,王鴻芸,無黨籍,2,陳炳甫,中國國民黨,119,杜彩菊,無黨籍,1,潘翰疆,無黨籍,24,梁文傑,民主進步黨,183,林婕麗,無黨籍,18,林亭君,中國國民黨,349,林亮君,無黨籍,195,陳怡君,民主進步黨,120,黃麗香,無黨籍,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,3,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,大佳里,0400017,吳蕚洋,無黨籍,4,丁守中,中國國民黨,170,姚文智,民主進步黨,205,柯文哲,無黨籍,225,李錫錕,無黨籍,3,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,11,林國成,親民黨,72,葉林傳,中國國民黨,26,王浩,中國國民黨,104,楊仟慧,無黨籍,3,顏若芳,民主進步黨,27,王世堅,民主進步黨,61,張東隆,無黨籍,0,王鴻芸,無黨籍,2,陳炳甫,中國國民黨,35,杜彩菊,無黨籍,1,潘翰疆,無黨籍,2,梁文傑,民主進步黨,61,林婕麗,無黨籍,9,林亭君,中國國民黨,20,林亮君,無黨籍,37,陳怡君,民主進步黨,112,黃麗香,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,5,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,大直里,0400014,吳蕚洋,無黨籍,25,丁守中,中國國民黨,2130,姚文智,民主進步黨,791,柯文哲,無黨籍,2052,李錫錕,無黨籍,13,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,211,林國成,親民黨,379,葉林傳,中國國民黨,591,王浩,中國國民黨,567,楊仟慧,無黨籍,23,顏若芳,民主進步黨,338,王世堅,民主進步黨,292,張東隆,無黨籍,5,王鴻芸,無黨籍,7,陳炳甫,中國國民黨,595,杜彩菊,無黨籍,12,潘翰疆,無黨籍,72,梁文傑,民主進步黨,415,林婕麗,無黨籍,170,林亭君,中國國民黨,467,林亮君,無黨籍,471,陳怡君,民主進步黨,269,黃麗香,無黨籍,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,2,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,康樂里,0400005,吳蕚洋,無黨籍,7,丁守中,中國國民黨,624,姚文智,民主進步黨,255,柯文哲,無黨籍,527,李錫錕,無黨籍,2,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,72,林國成,親民黨,107,葉林傳,中國國民黨,112,王浩,中國國民黨,171,楊仟慧,無黨籍,11,顏若芳,民主進步黨,62,王世堅,民主進步黨,136,張東隆,無黨籍,3,王鴻芸,無黨籍,3,陳炳甫,中國國民黨,115,杜彩菊,無黨籍,8,潘翰疆,無黨籍,12,梁文傑,民主進步黨,123,林婕麗,無黨籍,46,林亭君,中國國民黨,154,林亮君,無黨籍,121,陳怡君,民主進步黨,83,黃麗香,無黨籍,21,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,1,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,復華里,0400040,吳蕚洋,無黨籍,14,丁守中,中國國民黨,1129,姚文智,民主進步黨,414,柯文哲,無黨籍,1036,李錫錕,無黨籍,9,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,124,林國成,親民黨,120,葉林傳,中國國民黨,363,王浩,中國國民黨,426,楊仟慧,無黨籍,7,顏若芳,民主進步黨,141,王世堅,民主進步黨,207,張東隆,無黨籍,3,王鴻芸,無黨籍,5,陳炳甫,中國國民黨,169,杜彩菊,無黨籍,5,潘翰疆,無黨籍,22,梁文傑,民主進步黨,196,林婕麗,無黨籍,43,林亭君,中國國民黨,248,林亮君,無黨籍,288,陳怡君,民主進步黨,141,黃麗香,無黨籍,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,1,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,恆安里,0400010,吳蕚洋,無黨籍,12,丁守中,中國國民黨,958,姚文智,民主進步黨,475,柯文哲,無黨籍,1098,李錫錕,無黨籍,11,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,79,林國成,親民黨,172,葉林傳,中國國民黨,380,王浩,中國國民黨,218,楊仟慧,無黨籍,19,顏若芳,民主進步黨,183,王世堅,民主進步黨,200,張東隆,無黨籍,4,王鴻芸,無黨籍,9,陳炳甫,中國國民黨,203,杜彩菊,無黨籍,2,潘翰疆,無黨籍,24,梁文傑,民主進步黨,192,林婕麗,無黨籍,51,林亭君,中國國民黨,260,林亮君,無黨籍,259,陳怡君,民主進步黨,175,黃麗香,無黨籍,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,10,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,8,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,成功里,0400015,吳蕚洋,無黨籍,19,丁守中,中國國民黨,1631,姚文智,民主進步黨,578,柯文哲,無黨籍,1300,李錫錕,無黨籍,20,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,96,林國成,親民黨,163,葉林傳,中國國民黨,570,王浩,中國國民黨,392,楊仟慧,無黨籍,10,顏若芳,民主進步黨,307,王世堅,民主進步黨,251,張東隆,無黨籍,3,王鴻芸,無黨籍,4,陳炳甫,中國國民黨,526,杜彩菊,無黨籍,6,潘翰疆,無黨籍,22,梁文傑,民主進步黨,260,林婕麗,無黨籍,106,林亭君,中國國民黨,256,林亮君,無黨籍,291,陳怡君,民主進步黨,167,黃麗香,無黨籍,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,2,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,新喜里,0400018,吳蕚洋,無黨籍,16,丁守中,中國國民黨,941,姚文智,民主進步黨,588,柯文哲,無黨籍,1327,李錫錕,無黨籍,15,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,97,林國成,親民黨,316,葉林傳,中國國民黨,233,王浩,中國國民黨,305,楊仟慧,無黨籍,8,顏若芳,民主進步黨,221,王世堅,民主進步黨,277,張東隆,無黨籍,8,王鴻芸,無黨籍,6,陳炳甫,中國國民黨,221,杜彩菊,無黨籍,0,潘翰疆,無黨籍,23,梁文傑,民主進步黨,187,林婕麗,無黨籍,79,林亭君,中國國民黨,206,林亮君,無黨籍,290,陳怡君,民主進步黨,225,黃麗香,無黨籍,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,4,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,新庄里,0400019,吳蕚洋,無黨籍,16,丁守中,中國國民黨,1033,姚文智,民主進步黨,662,柯文哲,無黨籍,1237,李錫錕,無黨籍,9,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,79,林國成,親民黨,332,葉林傳,中國國民黨,311,王浩,中國國民黨,191,楊仟慧,無黨籍,9,顏若芳,民主進步黨,231,王世堅,民主進步黨,255,張東隆,無黨籍,2,王鴻芸,無黨籍,5,陳炳甫,中國國民黨,350,杜彩菊,無黨籍,9,潘翰疆,無黨籍,29,梁文傑,民主進步黨,290,林婕麗,無黨籍,62,林亭君,中國國民黨,247,林亮君,無黨籍,249,陳怡君,民主進步黨,222,黃麗香,無黨籍,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,0,高為人,親民黨,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,新生里,0400022,吳蕚洋,無黨籍,12,丁守中,中國國民黨,974,姚文智,民主進步黨,648,柯文哲,無黨籍,1218,李錫錕,無黨籍,12,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,72,林國成,親民黨,525,葉林傳,中國國民黨,306,王浩,中國國民黨,212,楊仟慧,無黨籍,6,顏若芳,民主進步黨,167,王世堅,民主進步黨,284,張東隆,無黨籍,2,王鴻芸,無黨籍,3,陳炳甫,中國國民黨,207,杜彩菊,無黨籍,0,潘翰疆,無黨籍,18,梁文傑,民主進步黨,269,林婕麗,無黨籍,49,林亭君,中國國民黨,168,林亮君,無黨籍,259,陳怡君,民主進步黨,208,黃麗香,無黨籍,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,14,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,12,高為人,親民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,新福里,0400020,吳蕚洋,無黨籍,12,丁守中,中國國民黨,898,姚文智,民主進步黨,661,柯文哲,無黨籍,1261,李錫錕,無黨籍,11,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,72,林國成,親民黨,294,葉林傳,中國國民黨,228,王浩,中國國民黨,257,楊仟慧,無黨籍,7,顏若芳,民主進步黨,339,王世堅,民主進步黨,293,張東隆,無黨籍,2,王鴻芸,無黨籍,10,陳炳甫,中國國民黨,209,杜彩菊,無黨籍,1,潘翰疆,無黨籍,18,梁文傑,民主進步黨,212,林婕麗,無黨籍,62,林亭君,中國國民黨,173,林亮君,無黨籍,263,陳怡君,民主進步黨,296,黃麗香,無黨籍,8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,14,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,9,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,晴光里,0400011,吳蕚洋,無黨籍,4,丁守中,中國國民黨,1128,姚文智,民主進步黨,498,柯文哲,無黨籍,1165,李錫錕,無黨籍,14,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,100,林國成,親民黨,214,葉林傳,中國國民黨,477,王浩,中國國民黨,245,楊仟慧,無黨籍,16,顏若芳,民主進步黨,180,王世堅,民主進步黨,244,張東隆,無黨籍,12,王鴻芸,無黨籍,6,陳炳甫,中國國民黨,194,杜彩菊,無黨籍,0,潘翰疆,無黨籍,28,梁文傑,民主進步黨,227,林婕麗,無黨籍,74,林亭君,中國國民黨,213,林亮君,無黨籍,286,陳怡君,民主進步黨,155,黃麗香,無黨籍,8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,5,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,朱園里,0400036,吳蕚洋,無黨籍,5,丁守中,中國國民黨,892,姚文智,民主進步黨,492,柯文哲,無黨籍,1104,李錫錕,無黨籍,9,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,91,林國成,親民黨,161,葉林傳,中國國民黨,167,王浩,中國國民黨,251,楊仟慧,無黨籍,11,顏若芳,民主進步黨,146,王世堅,民主進步黨,261,張東隆,無黨籍,8,王鴻芸,無黨籍,15,陳炳甫,中國國民黨,186,杜彩菊,無黨籍,6,潘翰疆,無黨籍,46,梁文傑,民主進步黨,247,林婕麗,無黨籍,42,林亭君,中國國民黨,326,林亮君,無黨籍,306,陳怡君,民主進步黨,136,黃麗香,無黨籍,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,3,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,朱崙里,0400038,吳蕚洋,無黨籍,6,丁守中,中國國民黨,600,姚文智,民主進步黨,344,柯文哲,無黨籍,673,李錫錕,無黨籍,7,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,65,林國成,親民黨,76,葉林傳,中國國民黨,266,王浩,中國國民黨,104,楊仟慧,無黨籍,10,顏若芳,民主進步黨,94,王世堅,民主進步黨,168,張東隆,無黨籍,0,王鴻芸,無黨籍,3,陳炳甫,中國國民黨,80,杜彩菊,無黨籍,1,潘翰疆,無黨籍,16,梁文傑,民主進步黨,144,林婕麗,無黨籍,23,林亭君,中國國民黨,237,林亮君,無黨籍,160,陳怡君,民主進步黨,115,黃麗香,無黨籍,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,2,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,朱馥里,0400034,吳蕚洋,無黨籍,13,丁守中,中國國民黨,1299,姚文智,民主進步黨,553,柯文哲,無黨籍,1370,李錫錕,無黨籍,12,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,136,林國成,親民黨,371,葉林傳,中國國民黨,291,王浩,中國國民黨,444,楊仟慧,無黨籍,16,顏若芳,民主進步黨,198,王世堅,民主進步黨,293,張東隆,無黨籍,3,王鴻芸,無黨籍,6,陳炳甫,中國國民黨,232,杜彩菊,無黨籍,6,潘翰疆,無黨籍,31,梁文傑,民主進步黨,257,林婕麗,無黨籍,91,林亭君,中國國民黨,281,林亮君,無黨籍,311,陳怡君,民主進步黨,187,黃麗香,無黨籍,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,1,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,松江里,0400021,吳蕚洋,無黨籍,20,丁守中,中國國民黨,1339,姚文智,民主進步黨,756,柯文哲,無黨籍,1572,李錫錕,無黨籍,10,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,115,林國成,親民黨,318,葉林傳,中國國民黨,311,王浩,中國國民黨,361,楊仟慧,無黨籍,18,顏若芳,民主進步黨,259,王世堅,民主進步黨,326,張東隆,無黨籍,3,王鴻芸,無黨籍,7,陳炳甫,中國國民黨,526,杜彩菊,無黨籍,3,潘翰疆,無黨籍,24,梁文傑,民主進步黨,385,林婕麗,無黨籍,69,林亭君,中國國民黨,237,林亮君,無黨籍,349,陳怡君,民主進步黨,261,黃麗香,無黨籍,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,2,高為人,親民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,正守里,0400001,吳蕚洋,無黨籍,7,丁守中,中國國民黨,708,姚文智,民主進步黨,348,柯文哲,無黨籍,769,李錫錕,無黨籍,10,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,75,林國成,親民黨,111,葉林傳,中國國民黨,201,王浩,中國國民黨,178,楊仟慧,無黨籍,10,顏若芳,民主進步黨,110,王世堅,民主進步黨,167,張東隆,無黨籍,0,王鴻芸,無黨籍,5,陳炳甫,中國國民黨,182,杜彩菊,無黨籍,1,潘翰疆,無黨籍,28,梁文傑,民主進步黨,182,林婕麗,無黨籍,25,林亭君,中國國民黨,188,林亮君,無黨籍,184,陳怡君,民主進步黨,120,黃麗香,無黨籍,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,3,高為人,親民黨,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,正得里,0400003,吳蕚洋,無黨籍,7,丁守中,中國國民黨,774,姚文智,民主進步黨,339,柯文哲,無黨籍,832,李錫錕,無黨籍,4,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,104,林國成,親民黨,116,葉林傳,中國國民黨,176,王浩,中國國民黨,228,楊仟慧,無黨籍,14,顏若芳,民主進步黨,132,王世堅,民主進步黨,169,張東隆,無黨籍,2,王鴻芸,無黨籍,6,陳炳甫,中國國民黨,170,杜彩菊,無黨籍,4,潘翰疆,無黨籍,29,梁文傑,民主進步黨,179,林婕麗,無黨籍,34,林亭君,中國國民黨,208,林亮君,無黨籍,205,陳怡君,民主進步黨,89,黃麗香,無黨籍,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,4,高為人,親民黨,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,正義里,0400002,吳蕚洋,無黨籍,12,丁守中,中國國民黨,1133,姚文智,民主進步黨,464,柯文哲,無黨籍,1098,李錫錕,無黨籍,16,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,128,林國成,親民黨,267,葉林傳,中國國民黨,188,王浩,中國國民黨,268,楊仟慧,無黨籍,11,顏若芳,民主進步黨,183,王世堅,民主進步黨,244,張東隆,無黨籍,6,王鴻芸,無黨籍,9,陳炳甫,中國國民黨,335,杜彩菊,無黨籍,59,潘翰疆,無黨籍,20,梁文傑,民主進步黨,188,林婕麗,無黨籍,52,林亭君,中國國民黨,231,林亮君,無黨籍,273,陳怡君,民主進步黨,143,黃麗香,無黨籍,15,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,10,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,10,高為人,親民黨,8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
臺北市,中山區,民安里,0400004,吳蕚洋,無黨籍,11,丁守中,中國國民黨,967,姚文智,民主進步黨,619,柯文哲,無黨籍,1098,李錫錕,無黨籍,9,,,0,,,0,,,0,,,0,,,0,0,0,0,0,蘇恆,無黨籍,104,林國成,親民黨,303,葉林傳,中國國民黨,200,王浩,中國國民黨,211,楊仟慧,無黨籍,9,顏若芳,民主進步黨,184,王世堅,民主進步黨,334,張東隆,無黨籍,5,王鴻芸,無黨籍,7,陳炳甫,中國國民黨,260,杜彩菊,無黨籍,3,潘翰疆,無黨籍,18,梁文傑,民主進步黨,272,林婕麗,無黨籍,36,林亭君,中國國民黨,215,林亮君,無黨籍,246,陳怡君,民主進步黨,195,黃麗香,無黨籍,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李芳儒,中國國民黨,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,李傅中武,中國國民黨,2,高為人,親民黨,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0
