行政區別,村里別,宋楚瑜/徐欣瑩,朱立倫/王如玄,蔡英文/陳建仁,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,進學里,178,466,930,1574,10,1584,0,1584,700,2284,69.35
,建國里,154,340,934,1428,12,1440,0,1440,814,2254,63.89
,青年里,154,388,1038,1580,12,1592,0,1592,790,2382,66.83
,永福里,122,310,1050,1482,16,1498,0,1498,780,2278,65.76
,永華里,148,408,1062,1618,24,1642,0,1642,764,2406,68.25
,天后里,156,470,1118,1744,28,1772,0,1772,844,2616,67.74
,三民里,176,380,1058,1614,30,1644,0,1644,836,2480,66.29
,萬昌里,190,442,1640,2272,20,2292,0,2292,1204,3496,65.56
,普濟里,96,334,800,1230,8,1238,0,1238,800,2038,60.75
,水仙里,142,318,1042,1502,30,1532,0,1532,742,2274,67.37
,藥王里,434,1014,2738,4186,40,4226,0,4226,2118,6344,66.61
,協和里,250,518,1748,2516,26,2542,0,2542,1694,4236,60.01
,文賢里,200,318,1244,1762,10,1772,0,1772,804,2576,68.79
,光賢里,490,1002,3314,4806,48,4854,0,4854,1968,6822,71.15
,元安里,148,380,1120,1648,20,1668,0,1668,752,2420,68.93
,協進里,148,334,876,1358,18,1376,0,1376,618,1994,69.01
,安海里,194,446,1106,1746,18,1764,0,1764,1084,2848,61.94
,民生里,206,524,1606,2336,30,2366,0,2366,1142,3508,67.45
,中正里,160,290,998,1448,36,1484,0,1484,680,2164,68.58
,大涼里,474,936,2252,3662,44,3706,0,3706,1824,5530,67.02
,民主里,148,268,836,1252,18,1270,0,1270,588,1858,68.35
,西湖里,736,1698,4084,6518,68,6586,0,6586,3050,9636,68.35
,西賢里,772,1598,3892,6262,84,6346,0,6346,2872,9218,68.84
,三合里,226,502,1474,2202,30,2232,0,2232,1286,3518,63.45
,民權里,154,374,1382,1910,28,1938,0,1938,928,2866,67.62
,保安里,140,286,976,1402,24,1426,0,1426,700,2126,67.07
,郡西里,140,310,950,1400,14,1414,0,1414,688,2102,67.27
,總計,8806,20562,54340,83708,994,84702,0,84702,41890,126592,66.91
