行政區別,村里別,俄鄧．殷艾 Eteng．Ingay,吳春芳,唐惠美,李惠民,林偕文,林志強,林欽明,江愛珍,王仙蓮,王義雄,范織欽 Pasulang．Tomatalate,蔣正仁,蘇佐揚,詹金福,陳姿伶 Amuy ．Muwakay,陳幸富,陳榮基,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,長春里,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,4.0,14.0,71.43
,新和里,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,10.0,18.0,44.44
,新和里,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,2.0,24.0,0,24.0,52.0,76.0,31.58
,永平里,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0,34.0,12.0,46.0,73.91
,永平里,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,36.0,0,36.0,30.0,66.0,54.55
,達觀里,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,8.0,16.0,50.0
,達觀里,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,18.0,32.0,43.75
,華城里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,華城里,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,0.0,10.0,100.0
,三多里,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,14.0,22.0,36.36
,三多里,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,46.0,0,46.0,60.0,106.0,43.4
,三福里,0.0,0.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,56.0,0,56.0,36.0,92.0,60.87
,三福里,24.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,82.0,2.0,84.0,0,84.0,34.0,118.0,71.19
,三興里,0.0,0.0,16.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,6.0,118.0,0,118.0,86.0,204.0,57.84
,三興里,22.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,132.0,6.0,138.0,0,138.0,106.0,244.0,56.56
,圳安里,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,22.0,0,22.0,36.0,58.0,37.93
,圳安里,58.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,90.0,0.0,90.0,0,90.0,68.0,158.0,56.96
,保安里,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,26.0,0,26.0,18.0,44.0,59.09
,保安里,20.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,62.0,0,62.0,38.0,100.0,62.0
,潭底里,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0,18.0,32.0,50.0,36.0
,潭底里,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,4.0,54.0,0,54.0,80.0,134.0,40.3
,獇寮里,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0,18.0,30.0,48.0,37.5
,獇寮里,28.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,46.0,20.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,110.0,0.0,110.0,0,110.0,76.0,186.0,59.14
,樹德里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,4.0,6.0,33.33
,樹德里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0,32.0,22.0,54.0,59.26
,樹西里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0,12.0,4.0,16.0,75.0
,樹西里,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,28.0,0,28.0,22.0,50.0,56.0
,樹南里,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,6.0,14.0,57.14
,樹南里,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,62.0,4.0,66.0,0,66.0,48.0,114.0,57.89
,樹人里,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,6.0,20.0,70.0
,樹人里,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0,26.0,44.0,70.0,37.14
,坡內里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0,4.0,10.0,14.0,28.57
,坡內里,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,26.0,0,26.0,20.0,46.0,56.52
,樹東里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,樹東里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,4.0,10.0,60.0
,大同里,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0,24.0,24.0,48.0,50.0
,大同里,10.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,84.0,0,84.0,60.0,144.0,58.33
,和平里,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0,26.0,20.0,46.0,56.52
,和平里,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,46.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,8.0,126.0,0,126.0,154.0,280.0,45.0
,彭厝里,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0,30.0,14.0,44.0,68.18
,彭厝里,42.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,58.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,174.0,2.0,176.0,0,176.0,148.0,324.0,54.32
,彭福里,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,22.0,36.0,38.89
,彭福里,24.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,46.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,146.0,8.0,154.0,0,154.0,156.0,310.0,49.68
,東山里,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0,12.0,2.0,14.0,85.71
,東山里,24.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,2.0,94.0,0,94.0,52.0,146.0,64.38
,東陽里,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,36.0,0,36.0,24.0,60.0,60.0
,東陽里,50.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,78.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,210.0,12.0,222.0,0,222.0,210.0,432.0,51.39
,東昇里,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0,42.0,28.0,70.0,60.0
,東昇里,16.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,64.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,110.0,6.0,116.0,0,116.0,96.0,212.0,54.72
,樂山里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,10.0,12.0,16.67
,樂山里,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,22.0,0,22.0,40.0,62.0,35.48
,東園里,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,16.0,22.0,27.27
,東園里,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0,24.0,48.0,72.0,33.33
,西園里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,16.0,22.0,27.27
,西園里,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,0,48.0,36.0,84.0,57.14
,南園里,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0,26.0,12.0,38.0,68.42
,南園里,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0,32.0,48.0,80.0,40.0
,北園里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,北園里,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,2.0,42.0,0,42.0,104.0,146.0,28.77
,柑園里,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0,18.0,16.0,34.0,52.94
,柑園里,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,52.0,0,52.0,48.0,100.0,52.0
,樹北里,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,樹北里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,6.0,12.0,50.0
,圳福里,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,10.0,18.0,44.44
,圳福里,96.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,210.0,2.0,212.0,0,212.0,138.0,350.0,60.57
,樹興里,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0,16.0,28.0,44.0,36.36
,樹興里,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,56.0,0,56.0,94.0,150.0,37.33
,樹福里,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,12.0,18.0,33.33
,樹福里,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0,26.0,12.0,38.0,68.42
,光興里,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0,18.0,20.0,38.0,47.37
,光興里,16.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,126.0,2.0,128.0,0,128.0,74.0,202.0,63.37
,金寮里,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0,36.0,10.0,46.0,78.26
,金寮里,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0,52.0,0,52.0,28.0,80.0,65.0
,彭興里,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,32.0,0,32.0,52.0,84.0,38.1
,彭興里,66.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,84.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,284.0,0,284.0,276.0,560.0,50.71
,文林里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,4.0,6.0,33.33
,文林里,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,56.0,0,56.0,46.0,102.0,54.9
,山佳里,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0,28.0,16.0,44.0,63.64
,山佳里,106.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,138.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,390.0,12.0,402.0,0,402.0,300.0,702.0,57.26
,中山里,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,36.0,50.0,28.0
,中山里,54.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,76.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,8.0,266.0,0,266.0,292.0,558.0,47.67
,育英里,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,育英里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,12.0,20.0,40.0
,中華里,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,28.0,42.0,33.33
,中華里,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,42.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,106.0,0.0,106.0,0,106.0,82.0,188.0,56.38
,太順里,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,28.0,0,28.0,24.0,52.0,53.85
,太順里,32.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,54.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,126.0,0.0,126.0,0,126.0,94.0,220.0,57.27
,圳民里,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,28.0,36.0,22.22
,圳民里,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0,24.0,24.0,48.0,50.0
,圳生里,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,圳生里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,14.0,16.0,12.5
,三龍里,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0,20.0,22.0,42.0,47.62
,三龍里,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,18.0,32.0,43.75
,東鶯里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,東鶯里,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,0.0,6.0,100.0
,西鶯里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,14.0,18.0,22.22
,西鶯里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,10.0,0,10.0,16.0,26.0,38.46
,南鶯里,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0,26.0,12.0,38.0,68.42
,南鶯里,18.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,56.0,2.0,58.0,0,58.0,88.0,146.0,39.73
,北鶯里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0,16.0,16.0,32.0,50.0
,北鶯里,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,42.0,0.0,42.0,0,42.0,92.0,134.0,31.34
,中鶯里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,中鶯里,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,2.0,20.0,0,20.0,18.0,38.0,52.63
,建德里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,建德里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,0.0,6.0,100.0
,同慶里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,同慶里,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,28.0,32.0,12.5
,永昌里,0.0,0.0,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,2.0,76.0,0,76.0,98.0,174.0,43.68
,永昌里,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,36.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,6.0,102.0,0,102.0,134.0,236.0,43.22
,南靖里,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,24.0,38.0,36.84
,南靖里,20.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,70.0,44.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,162.0,10.0,172.0,0,172.0,134.0,306.0,56.21
,尖山里,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,46.0,0,46.0,54.0,100.0,46.0
,尖山里,38.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,70.0,4.0,74.0,0,74.0,122.0,196.0,37.76
,二橋里,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0,28.0,36.0,64.0,43.75
,二橋里,30.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,94.0,0.0,94.0,0,94.0,76.0,170.0,55.29
,二甲里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,二甲里,22.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,4.0,48.0,0,48.0,52.0,100.0,48.0
,東湖里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,東湖里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,6.0,12.0,50.0
,大湖里,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,4.0,48.0,0,48.0,42.0,90.0,53.33
,大湖里,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,82.0,2.0,84.0,0,84.0,120.0,204.0,41.18
,鳳鳴里,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,36.0,0,36.0,46.0,82.0,43.9
,鳳鳴里,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,40.0,0,40.0,54.0,94.0,42.55
,鳳福里,0.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,4.0,60.0,0,60.0,12.0,72.0,83.33
,鳳福里,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,44.0,4.0,48.0,0,48.0,34.0,82.0,58.54
,永吉里,0.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,46.0,0,46.0,28.0,74.0,62.16
,永吉里,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0,0,54.0,38.0,92.0,58.7
,中湖里,0.0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0,0,54.0,56.0,110.0,49.09
,中湖里,60.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,126.0,8.0,134.0,0,134.0,168.0,302.0,44.37
,鳳祥里,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,30.0,40.0,25.0
,鳳祥里,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,4.0,40.0,0,40.0,42.0,82.0,48.78
,建國里,0.0,0.0,28.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,2.0,88.0,0,88.0,68.0,156.0,56.41
