行政區別,村里別,周可盛,柯文哲,楊秋興,連勝文,陳永昌,陳菊,馮光遠,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,大湖里,2662,0,3038,0,0,84,0,5784,130,5914,0,5914,3418,9332,63.37
,鳳鳴里,2650,0,2340,0,0,68,0,5058,134,5192,0,5192,2706,7898,65.74
,鳳福里,2560,0,2382,0,0,76,0,5018,110,5128,0,5128,2198,7326,70.0
,永吉里,2730,0,2870,0,0,74,0,5674,82,5756,0,5756,2536,8292,69.42
,中湖里,3076,0,3228,0,0,90,0,6394,104,6498,0,6498,3612,10110,64.27
,鳳祥里,2608,0,1990,0,0,62,0,4660,54,4714,0,4714,3204,7918,59.54
,建國里,3340,0,3170,0,0,104,0,6614,100,6714,0,6714,4182,10896,61.62
,總計,44076,0,40498,0,0,1242,0,85816,1494,87310,0,87310,49428,136738,63.85
三峽區,,49494,0,48778,0,0,1338,0,99610,1602,101212,0,101212,67752,168964,59.9
,三峽里,216,0,234,0,0,10,0,460,6,466,0,466,110,576,80.9
,秀川里,324,0,340,0,0,6,0,670,18,688,0,688,406,1094,62.89
,八張里,1832,0,1792,0,0,72,0,3696,38,3734,0,3734,2538,6272,59.53
,中埔里,1244,0,1254,0,0,34,0,2532,30,2562,0,2562,1610,4172,61.41
,弘道里,870,0,556,0,0,26,0,1452,24,1476,0,1476,606,2082,70.89
,永舘里,3794,0,3338,0,0,86,0,7218,112,7330,0,7330,4688,12018,60.99
,礁溪里,2672,0,2508,0,0,64,0,5244,88,5332,0,5332,3648,8980,59.38
,鳶山里,4696,0,4438,0,0,100,0,9234,180,9414,0,9414,6456,15870,59.32
,龍埔里,3800,0,3612,0,0,108,0,7520,108,7628,0,7628,5876,13504,56.49
,大埔里,1974,0,2198,0,0,58,0,4230,78,4308,0,4308,2618,6926,62.2
,嘉添里,1182,0,1558,0,0,30,0,2770,64,2834,0,2834,1682,4516,62.75
,添福里,874,0,728,0,0,26,0,1628,26,1654,0,1654,420,2074,79.75
,金圳里,338,0,256,0,0,10,0,604,10,614,0,614,350,964,63.69
,五寮里,610,0,632,0,0,16,0,1258,26,1284,0,1284,362,1646,78.01
,插角里,550,0,348,0,0,10,0,908,14,922,0,922,524,1446,63.76
,有木里,596,0,412,0,0,22,0,1030,30,1060,0,1060,386,1446,73.31
,溪北里,1584,0,1058,0,0,40,0,2682,42,2724,0,2724,1174,3898,69.88
,溪南里,1174,0,852,0,0,32,0,2058,38,2096,0,2096,588,2684,78.09
,溪東里,1632,0,1724,0,0,66,0,3422,50,3472,0,3472,1748,5220,66.51
,成福里,794,0,542,0,0,20,0,1356,14,1370,0,1370,362,1732,79.1
,安坑里,1006,0,532,0,0,12,0,1550,36,1586,0,1586,1006,2592,61.19
,竹崙里,1404,0,738,0,0,44,0,2186,28,2214,0,2214,1482,3696,59.9
,介壽里,3082,0,2486,0,0,70,0,5638,94,5732,0,5732,4968,10700,53.57
,安溪里,3364,0,3412,0,0,98,0,6874,110,6984,0,6984,5112,12096,57.74
,中正里,2498,0,2262,0,0,40,0,4800,86,4886,0,4886,3584,8470,57.69
,二鬮里,1636,0,1894,0,0,46,0,3576,48,3624,0,3624,2140,5764,62.87
,龍學里,4086,0,6380,0,0,114,0,10580,144,10724,0,10724,9294,20018,53.57
,龍恩里,1662,0,2694,0,0,78,0,4434,60,4494,0,4494,4014,8508,52.82
,總計,49494,0,48778,0,0,1338,0,99610,1602,101212,0,101212,67752,168964,59.9
淡水區,,67002,0,79528,0,0,2086,0,148616,2596,151212,0,151212,103800,255012,59.3
,中和里,522,0,400,0,0,28,0,950,16,966,0,966,150,1116,86.56
,屯山里,752,0,616,0,0,34,0,1402,30,1432,0,1432,556,1988,72.03
,賢孝里,788,0,986,0,0,22,0,1796,48,1844,0,1844,924,2768,66.62
,興仁里,994,0,992,0,0,42,0,2028,36,2064,0,2064,926,2990,69.03
,蕃薯里,516,0,716,0,0,26,0,1258,32,1290,0,1290,616,1906,67.68
,義山里,1482,0,1868,0,0,50,0,3400,88,3488,0,3488,1564,5052,69.04
,忠山里,532,0,620,0,0,30,0,1182,44,1226,0,1226,316,1542,79.51
,崁頂里,2338,0,3590,0,0,88,0,6016,84,6100,0,6100,5142,11242,54.26
,埤島里,836,0,930,0,0,42,0,1808,56,1864,0,1864,824,2688,69.35
,新興里,2474,0,3196,0,0,66,0,5736,82,5818,0,5818,4990,10808,53.83
,水碓里,3002,0,3072,0,0,100,0,6174,142,6316,0,6316,3402,9718,64.99
,北投里,3416,0,4584,0,0,118,0,8118,124,8242,0,8242,5426,13668,60.3
,水源里,1544,0,1150,0,0,48,0,2742,66,2808,0,2808,1174,3982,70.52
,忠寮里,894,0,630,0,0,42,0,1566,50,1616,0,1616,466,2082,77.62
,樹興里,790,0,700,0,0,14,0,1504,36,1540,0,1540,784,2324,66.27
,坪頂里,816,0,736,0,0,36,0,1588,38,1626,0,1626,940,2566,63.37
,福德里,2582,0,3750,0,0,66,0,6398,82,6480,0,6480,4766,11246,57.62
,竹圍里,2670,0,3516,0,0,84,0,6270,78,6348,0,6348,4140,10488,60.53
,民生里,3078,0,3722,0,0,104,0,6904,122,7026,0,7026,4948,11974,58.68
,八勢里,1964,0,2362,0,0,54,0,4380,74,4454,0,4454,4308,8762,50.83
,竿蓁里,3256,0,4728,0,0,74,0,8058,96,8154,0,8154,8268,16422,49.65
,鄧公里,2492,0,3210,0,0,54,0,5756,86,5842,0,5842,4242,10084,57.93
,中興里,2034,0,2286,0,0,46,0,4366,76,4442,0,4442,2664,7106,62.51
,長庚里,870,0,934,0,0,28,0,1832,34,1866,0,1866,858,2724,68.5
,清文里,676,0,626,0,0,26,0,1328,42,1370,0,1370,778,2148,63.78
,草東里,530,0,440,0,0,6,0,976,12,988,0,988,518,1506,65.6
,協元里,934,0,884,0,0,30,0,1848,40,1888,0,1888,866,2754,68.55
,永吉里,526,0,590,0,0,20,0,1136,20,1156,0,1156,546,1702,67.92
,民安里,542,0,386,0,0,14,0,942,14,956,0,956,434,1390,68.78
,新生里,286,0,262,0,0,8,0,556,20,576,0,576,1374,1950,29.54
,文化里,850,0,1114,0,0,20,0,1984,40,2024,0,2024,1170,3194,63.37
,油車里,2444,0,3218,0,0,72,0,5734,122,5856,0,5856,3564,9420,62.17
,沙崙里,1758,0,1756,0,0,56,0,3570,78,3648,0,3648,2316,5964,61.17
,新義里,2232,0,2130,0,0,66,0,4428,70,4498,0,4498,2528,7026,64.02
,新春里,2694,0,3274,0,0,70,0,6038,98,6136,0,6136,5340,11476,53.47
,新民里,2112,0,2394,0,0,60,0,4566,64,4630,0,4630,3272,7902,58.59
,正德里,1748,0,2382,0,0,48,0,4178,52,4230,0,4230,2918,7148,59.18
,北新里,1028,0,1308,0,0,46,0,2382,64,2446,0,2446,2096,4542,53.85
,民權里,1908,0,2154,0,0,60,0,4122,62,4184,0,4184,3036,7220,57.95
,幸福里,2224,0,2240,0,0,76,0,4540,74,4614,0,4614,2572,7186,64.21
,學府里,1712,0,2108,0,0,70,0,3890,44,3934,0,3934,3522,7456,52.76
,大庄里,2156,0,2968,0,0,42,0,5166,60,5226,0,5226,4556,9782,53.42
,總計,67002,0,79528,0,0,2086,0,148616,2596,151212,0,151212,103800,255012,59.3
汐止區,,82450,0,94596,0,0,1698,0,178744,2428,181172,0,181172,136030,317202,57.12
,義民里,694,0,764,0,0,14,0,1472,22,1494,0,1494,1014,2508,59.57
,禮門里,632,0,458,0,0,8,0,1098,10,1108,0,1108,720,1828,60.61
,智慧里,1716,0,2470,0,0,38,0,4224,40,4264,0,4264,2980,7244,58.86
,信望里,180,0,136,0,0,2,0,318,10,328,0,328,260,588,55.78
,橋東里,1376,0,1508,0,0,40,0,2924,62,2986,0,2986,1640,4626,64.55
,秀峰里,1964,0,1706,0,0,34,0,3704,60,3764,0,3764,5256,9020,41.73
,新昌里,2836,0,2728,0,0,34,0,5598,72,5670,0,5670,3474,9144,62.01
,復興里,2932,0,3846,0,0,68,0,6846,86,6932,0,6932,4328,11260,61.56
,茄苳里,1968,0,1906,0,0,62,0,3936,62,3998,0,3998,3444,7442,53.72
,長安里,962,0,728,0,0,16,0,1706,32,1738,0,1738,1122,2860,60.77
,保安里,902,0,974,0,0,32,0,1908,36,1944,0,1944,778,2722,71.42
,保長里,2038,0,2014,0,0,52,0,4104,52,4156,0,4156,2616,6772,61.37
,鄉長里,1392,0,1292,0,0,64,0,2748,66,2814,0,2814,1106,3920,71.79
,江北里,2640,0,2520,0,0,60,0,5220,62,5282,0,5282,4472,9754,54.15
,拱北里,2046,0,2018,0,0,54,0,4118,36,4154,0,4154,4224,8378,49.58
,烘內里,790,0,714,0,0,22,0,1526,30,1556,0,1556,1224,2780,55.97
,八連里,678,0,456,0,0,4,0,1138,24,1162,0,1162,640,1802,64.48
,樟樹里,1116,0,974,0,0,22,0,2112,40,2152,0,2152,1730,3882,55.44
,北峰里,2210,0,1788,0,0,28,0,4026,58,4084,0,4084,3532,7616,53.62
,北山里,2430,0,2666,0,0,46,0,5142,62,5204,0,5204,3962,9166,56.78
,白雲里,2008,0,2094,0,0,38,0,4140,66,4206,0,4206,2782,6988,60.19
,橫科里,2126,0,2220,0,0,38,0,4384,52,4436,0,4436,3608,8044,55.15
,東山里,332,0,232,0,0,4,0,568,6,574,0,574,442,1016,56.5
,福山里,1572,0,2038,0,0,30,0,3640,56,3696,0,3696,2474,6170,59.9
,宜興里,1184,0,1718,0,0,20,0,2922,22,2944,0,2944,2088,5032,58.51
,中興里,3508,0,3300,0,0,58,0,6866,82,6948,0,6948,5390,12338,56.31
,湖光里,2066,0,2826,0,0,22,0,4914,60,4974,0,4974,4324,9298,53.5
,仁德里,980,0,1124,0,0,20,0,2124,32,2156,0,2156,914,3070,70.23
,厚德里,2484,0,3832,0,0,50,0,6366,92,6458,0,6458,5760,12218,52.86
,忠孝里,3220,0,4048,0,0,36,0,7304,88,7392,0,7392,5278,12670,58.34
,自強里,2268,0,2430,0,0,60,0,4758,72,4830,0,4830,3396,8226,58.72
,文化里,2060,0,2284,0,0,44,0,4388,84,4472,0,4472,2552,7024,63.67
,金龍里,2052,0,2114,0,0,36,0,4202,50,4252,0,4252,4008,8260,51.48
,福德里,1450,0,1482,0,0,38,0,2970,42,3012,0,3012,2340,5352,56.28
,興福里,1334,0,1530,0,0,24,0,2888,48,2936,0,2936,2166,5102,57.55
,康福里,1864,0,2350,0,0,32,0,4246,42,4288,0,4288,4250,8538,50.22
,忠山里,1292,0,2392,0,0,38,0,3722,42,3764,0,3764,2182,5946,63.3
,環河里,856,0,490,0,0,16,0,1362,10,1372,0,1372,756,2128,64.47
,東勢里,1532,0,2120,0,0,24,0,3676,54,3730,0,3730,3112,6842,54.52
,山光里,896,0,1526,0,0,24,0,2446,40,2486,0,2486,1980,4466,55.67
,大同里,1140,0,1304,0,0,26,0,2470,32,2502,0,2502,2142,4644,53.88
,崇德里,2090,0,2178,0,0,34,0,4302,64,4366,0,4366,3622,7988,54.66
,湖興里,2228,0,3678,0,0,52,0,5958,70,6028,0,6028,4428,10456,57.65
,長青里,428,0,730,0,0,12,0,1170,16,1186,0,1186,610,1796,66.04
,福安里,2458,0,2534,0,0,64,0,5056,52,5108,0,5108,3806,8914,57.3
,秀山里,1772,0,2066,0,0,40,0,3878,42,3920,0,3920,3112,7032,55.75
,建成里,1996,0,2822,0,0,50,0,4868,56,4924,0,4924,3232,8156,60.37
,城中里,1818,0,2370,0,0,32,0,4220,60,4280,0,4280,2998,7278,58.81
,湖蓮里,838,0,1734,0,0,26,0,2598,38,2636,0,2636,1582,4218,62.49
,保新里,1096,0,1364,0,0,10,0,2470,36,2506,0,2506,2174,4680,53.55
,總計,82450,0,94596,0,0,1698,0,178744,2428,181172,0,181172,136030,317202,57.12
瑞芳區,,19776,0,23804,0,0,862,0,44442,1330,45772,0,45772,22856,68628,66.7
,龍潭里,442,0,458,0,0,8,0,908,28,936,0,936,484,1420,65.92
,龍興里,1076,0,1242,0,0,30,0,2348,88,2436,0,2436,1248,3684,66.12
,龍鎮里,680,0,882,0,0,28,0,1590,48,1638,0,1638,840,2478,66.1
,龍川里,928,0,1228,0,0,42,0,2198,60,2258,0,2258,816,3074,73.45
,龍山里,754,0,968,0,0,22,0,1744,50,1794,0,1794,776,2570,69.81
,龍安里,338,0,490,0,0,20,0,848,38,886,0,886,336,1222,72.5
,爪峯里,2278,0,2380,0,0,92,0,4750,136,4886,0,4886,2140,7026,69.54
,柑坪里,828,0,766,0,0,26,0,1620,28,1648,0,1648,494,2142,76.94
,東和里,1002,0,1136,0,0,52,0,2190,64,2254,0,2254,1052,3306,68.18
,上天里,888,0,924,0,0,42,0,1854,40,1894,0,1894,678,2572,73.64
,吉慶里,830,0,1110,0,0,38,0,1978,36,2014,0,2014,1230,3244,62.08
,吉安里,1388,0,1804,0,0,54,0,3246,78,3324,0,3324,2430,5754,57.77
,傑魚里,1220,0,1238,0,0,52,0,2510,48,2558,0,2558,1198,3756,68.1
,猴硐里,396,0,368,0,0,18,0,782,24,806,0,806,172,978,82.41
,光復里,250,0,240,0,0,20,0,510,32,542,0,542,86,628,86.31
,弓橋里,260,0,146,0,0,6,0,412,18,430,0,430,192,622,69.13
,碩仁里,160,0,140,0,0,2,0,302,2,304,0,304,48,352,86.36
,基山里,314,0,266,0,0,12,0,592,8,600,0,600,334,934,64.24
,永慶里,242,0,238,0,0,14,0,494,18,512,0,512,390,902,56.76
,崇文里,202,0,188,0,0,10,0,400,6,406,0,406,260,666,60.96
,福住里,96,0,124,0,0,6,0,226,6,232,0,232,130,362,64.09
,頌德里,248,0,266,0,0,14,0,528,16,544,0,544,208,752,72.34
,新山里,250,0,266,0,0,10,0,526,22,548,0,548,224,772,70.98
,瓜山里,108,0,162,0,0,2,0,272,16,288,0,288,118,406,70.94
,銅山里,136,0,134,0,0,4,0,274,12,286,0,286,116,402,71.14
,石山里,144,0,250,0,0,4,0,398,10,408,0,408,304,712,57.3
,濓新里,182,0,198,0,0,18,0,398,12,410,0,410,172,582,70.45
,濓洞里,184,0,318,0,0,12,0,514,124,638,0,638,368,1006,63.42
,海濱里,538,0,982,0,0,46,0,1566,40,1606,0,1606,670,2276,70.56
,瑞濱里,936,0,1314,0,0,50,0,2300,70,2370,0,2370,1480,3850,61.56
,深澳里,502,0,844,0,0,28,0,1374,52,1426,0,1426,944,2370,60.17
,南雅里,166,0,208,0,0,10,0,384,2,386,0,386,120,506,76.28
,鼻頭里,408,0,496,0,0,8,0,912,32,944,0,944,732,1676,56.32
,新峰里,1402,0,2030,0,0,62,0,3494,66,3560,0,3560,2066,5626,63.28
,總計,19776,0,23804,0,0,862,0,44442,1330,45772,0,45772,22856,68628,66.7
土城區,,113472,0,109726,0,0,2564,0,225762,3106,228868,0,228868,150052,378920,60.4
,埤塘里,1808,0,1684,0,0,38,0,3530,60,3590,0,3590,5640,9230,38.89
,土城里,1120,0,1188,0,0,36,0,2344,56,2400,0,2400,1152,3552,67.57
,員林里,2762,0,3018,0,0,72,0,5852,88,5940,0,5940,3844,9784,60.71
,員仁里,2666,0,2676,0,0,86,0,5428,72,5500,0,5500,3976,9476,58.04
,長風里,474,0,1726,0,0,38,0,2238,22,2260,0,2260,1136,3396,66.55
,日新里,2740,0,2362,0,0,38,0,5140,54,5194,0,5194,2704,7898,65.76
,日和里,3366,0,2738,0,0,54,0,6158,94,6252,0,6252,3538,9790,63.86
,貨饒里,2220,0,1664,0,0,54,0,3938,40,3978,0,3978,2900,6878,57.84
,柑林里,1450,0,1414,0,0,30,0,2894,56,2950,0,2950,2140,5090,57.96
,埤林里,3820,0,4496,0,0,76,0,8392,96,8488,0,8488,5544,14032,60.49
,瑞興里,1866,0,1318,0,0,42,0,3226,36,3262,0,3262,2274,5536,58.92
,清水里,4284,0,3912,0,0,72,0,8268,58,8326,0,8326,5228,13554,61.43
,清和里,3232,0,2446,0,0,48,0,5726,74,5800,0,5800,4874,10674,54.34
,永豐里,2174,0,2516,0,0,62,0,4752,48,4800,0,4800,2446,7246,66.24
,清化里,848,0,712,0,0,14,0,1574,20,1594,0,1594,1252,2846,56.01
,清溪里,3138,0,3710,0,0,78,0,6926,108,7034,0,7034,4478,11512,61.1
,峯廷里,3700,0,3216,0,0,58,0,6974,92,7066,0,7066,5588,12654,55.84
,平和里,3658,0,3088,0,0,78,0,6824,104,6928,0,6928,4802,11730,59.06
,廷寮里,2608,0,2288,0,0,50,0,4946,50,4996,0,4996,2844,7840,63.72
,大安里,2490,0,2072,0,0,54,0,4616,74,4690,0,4690,3388,8078,58.06
,永寧里,4070,0,4098,0,0,90,0,8258,108,8366,0,8366,5298,13664,61.23
,沛陂里,2408,0,2228,0,0,54,0,4690,62,4752,0,4752,2614,7366,64.51
,頂埔里,2392,0,2678,0,0,78,0,5148,84,5232,0,5232,2928,8160,64.12
,頂福里,2566,0,2596,0,0,84,0,5246,98,5344,0,5344,3272,8616,62.02
,頂新里,862,0,1492,0,0,22,0,2376,36,2412,0,2412,1804,4216,57.21
,祖田里,1032,0,748,0,0,34,0,1814,28,1842,0,1842,1064,2906,63.39
,樂利里,2724,0,2514,0,0,60,0,5298,60,5358,0,5358,3868,9226,58.08
,廣福里,2744,0,3392,0,0,84,0,6220,86,6306,0,6306,3186,9492,66.43
,學府里,2044,0,1970,0,0,76,0,4090,84,4174,0,4174,1970,6144,67.94
,延壽里,2592,0,2206,0,0,42,0,4840,66,4906,0,4906,2882,7788,62.99
,安和里,2774,0,2204,0,0,40,0,5018,50,5068,0,5068,3368,8436,60.08
,青雲里,1616,0,1430,0,0,56,0,3102,52,3154,0,3154,1884,5038,62.6
,員福里,3064,0,2662,0,0,82,0,5808,72,5880,0,5880,3556,9436,62.31
,延吉里,2406,0,1770,0,0,48,0,4224,62,4286,0,4286,3290,7576,56.57
,復興里,2520,0,2230,0,0,70,0,4820,80,4900,0,4900,2972,7872,62.25
,裕生里,2872,0,2444,0,0,46,0,5362,72,5434,0,5434,3806,9240,58.81
,員信里,2090,0,2182,0,0,42,0,4314,60,4374,0,4374,3164,7538,58.03
,永富里,2742,0,2642,0,0,60,0,5444,62,5506,0,5506,3340,8846,62.24
,學成里,2034,0,1794,0,0,40,0,3868,64,3932,0,3932,1560,5492,71.6
,延和里,3064,0,2978,0,0,70,0,6112,82,6194,0,6194,4678,10872,56.97
,中正里,1692,0,1734,0,0,40,0,3466,54,3520,0,3520,1864,5384,65.38
,學士里,2270,0,2314,0,0,36,0,4620,40,4660,0,4660,2972,7632,61.06
,明德里,2508,0,2904,0,0,56,0,5468,72,5540,0,5540,3674,9214,60.13
,廣興里,1676,0,1602,0,0,48,0,3326,50,3376,0,3376,2278,5654,59.71
,青山里,1790,0,1722,0,0,32,0,3544,76,3620,0,3620,1742,5362,67.51
,金城里,2410,0,3172,0,0,66,0,5648,64,5712,0,5712,4194,9906,57.66
,延祿里,2086,0,1776,0,0,30,0,3892,80,3972,0,3972,3076,7048,56.36
,總計,113472,0,109726,0,0,2564,0,225762,3106,228868,0,228868,150052,378920,60.4
蘆洲區,,105598,0,77936,0,0,2076,0,185610,2662,188272,0,188272,120800,309072,60.92
,正義里,5504,0,5042,0,0,92,0,10638,106,10744,0,10744,6256,17000,63.2
,中原里,3124,0,2222,0,0,38,0,5384,82,5466,0,5466,3290,8756,62.43
,中路里,2494,0,1788,0,0,64,0,4346,52,4398,0,4398,2338,6736,65.29
,光華里,2854,0,2316,0,0,44,0,5214,70,5284,0,5284,3404,8688,60.82
,保佑里,2160,0,1638,0,0,42,0,3840,60,3900,0,3900,2464,6364,61.28
,水湳里,5490,0,3964,0,0,104,0,9558,140,9698,0,9698,7022,16720,58.0
,樓厝里,3344,0,2794,0,0,94,0,6232,108,6340,0,6340,4140,10480,60.5
,鷺江里,3146,0,2384,0,0,62,0,5592,96,5688,0,5688,3364,9052,62.84
,恆德里,3332,0,2728,0,0,68,0,6128,106,6234,0,6234,4018,10252,60.81
,溪墘里,2194,0,1536,0,0,44,0,3774,60,3834,0,3834,1808,5642,67.95
,樹德里,1950,0,1570,0,0,28,0,3548,58,3606,0,3606,2136,5742,62.8
,保和里,1452,0,1124,0,0,28,0,2604,38,2642,0,2642,1904,4546,58.12
,仁復里,1360,0,1124,0,0,54,0,2538,40,2578,0,2578,1156,3734,69.04
,得勝里,2062,0,1410,0,0,32,0,3504,42,3546,0,3546,2208,5754,61.63
,南港里,2776,0,2552,0,0,64,0,5392,58,5450,0,5450,3860,9310,58.54
,永樂里,3250,0,2318,0,0,60,0,5628,76,5704,0,5704,4258,9962,57.26
,永康里,3686,0,2434,0,0,76,0,6196,94,6290,0,6290,4516,10806,58.21
,信義里,2554,0,1876,0,0,62,0,4492,64,4556,0,4556,2390,6946,65.59
,玉清里,2956,0,2280,0,0,38,0,5274,64,5338,0,5338,4012,9350,57.09
,復興里,2276,0,1220,0,0,38,0,3534,62,3596,0,3596,2296,5892,61.03
,水河里,4878,0,3552,0,0,114,0,8544,138,8682,0,8682,6590,15272,56.85
,仁愛里,3030,0,2404,0,0,74,0,5508,88,5596,0,5596,3314,8910,62.81
,忠義里,1848,0,1320,0,0,32,0,3200,32,3232,0,3232,2078,5310,60.87
,九芎里,2918,0,2128,0,0,44,0,5090,72,5162,0,5162,3676,8838,58.41
,中華里,2132,0,1546,0,0,20,0,3698,58,3756,0,3756,1820,5576,67.36
,得仁里,1956,0,1296,0,0,26,0,3278,46,3324,0,3324,1974,5298,62.74
,仁德里,3544,0,2322,0,0,74,0,5940,74,6014,0,6014,3438,9452,63.63
,仁義里,2336,0,1674,0,0,64,0,4074,38,4112,0,4112,4562,8674,47.41
,光明里,2714,0,1952,0,0,68,0,4734,88,4822,0,4822,3128,7950,60.65
,保新里,1882,0,1338,0,0,62,0,3282,60,3342,0,3342,1290,4632,72.15
,長安里,3068,0,1974,0,0,52,0,5094,86,5180,0,5180,3364,8544,60.63
,民和里,1762,0,1396,0,0,44,0,3202,30,3232,0,3232,1552,4784,67.56
,忠孝里,1572,0,892,0,0,22,0,2486,40,2526,0,2526,1628,4154,60.81
,福安里,1892,0,1364,0,0,34,0,3290,36,3326,0,3326,2034,5360,62.05
,永安里,3010,0,2076,0,0,56,0,5142,72,5214,0,5214,3384,8598,60.64
,延平里,2464,0,1558,0,0,38,0,4060,58,4118,0,4118,2630,6748,61.03
,成功里,4228,0,2986,0,0,68,0,7282,94,7376,0,7376,4502,11878,62.1
,永德里,2400,0,1838,0,0,52,0,4290,76,4366,0,4366,2996,7362,59.3
,總計,105598,0,77936,0,0,2076,0,185610,2662,188272,0,188272,120800,309072,60.92
五股區,,40672,0,34932,0,0,890,0,76494,1178,77672,0,77672,50486,128158,60.61
,興珍里,3186,0,1706,0,0,46,0,4938,82,5020,0,5020,3468,8488,59.14
,更寮里,1080,0,364,0,0,10,0,1454,32,1486,0,1486,676,2162,68.73
,集福里,2188,0,1848,0,0,38,0,4074,64,4138,0,4138,2256,6394,64.72
,觀音里,970,0,536,0,0,28,0,1534,40,1574,0,1574,944,2518,62.51
,成州里,3316,0,2350,0,0,82,0,5748,76,5824,0,5824,3682,9506,61.27
,成功里,2818,0,1758,0,0,72,0,4648,58,4706,0,4706,4158,8864,53.09
,五龍里,1090,0,526,0,0,30,0,1646,24,1670,0,1670,854,2524,66.16
,五股里,2396,0,1622,0,0,58,0,4076,72,4148,0,4148,3200,7348,56.45
,五福里,2130,0,1688,0,0,26,0,3844,62,3906,0,3906,2168,6074,64.31
,德音里,2484,0,2494,0,0,56,0,5034,50,5084,0,5084,3344,8428,60.32
,陸一里,244,0,2426,0,0,20,0,2690,54,2744,0,2744,1256,4000,68.6
,貿商里,696,0,2352,0,0,32,0,3080,70,3150,0,3150,1860,5010,62.87
,德泰里,2162,0,2210,0,0,42,0,4414,74,4488,0,4488,2628,7116,63.07
,成德里,2052,0,1324,0,0,50,0,3426,72,3498,0,3498,1402,4900,71.39
,六福里,1722,0,1958,0,0,68,0,3748,52,3800,0,3800,2264,6064,62.66
,集賢里,2202,0,1422,0,0,34,0,3658,20,3678,0,3678,2574,6252,58.83
,民義里,1834,0,1570,0,0,40,0,3444,34,3478,0,3478,2002,5480,63.47
,成泰里,3002,0,2206,0,0,50,0,5258,104,5362,0,5362,4100,9462,56.67
,水碓里,3720,0,3184,0,0,74,0,6978,94,7072,0,7072,5516,12588,56.18
,福德里,1380,0,1388,0,0,34,0,2802,44,2846,0,2846,2134,4980,57.15
,總計,40672,0,34932,0,0,890,0,76494,1178,77672,0,77672,50486,128158,60.61
泰山區,,37336,0,36098,0,0,798,0,74232,1016,75248,0,75248,44880,120128,62.64
,大科里,604,0,414,0,0,18,0,1036,26,1062,0,1062,498,1560,68.08
,黎明里,1772,0,1622,0,0,36,0,3430,40,3470,0,3470,2330,5800,59.83
,山腳里,3262,0,3494,0,0,90,0,6846,92,6938,0,6938,4216,11154,62.2
,福泰里,1546,0,1414,0,0,24,0,2984,32,3016,0,3016,1848,4864,62.01
,楓樹里,2242,0,2052,0,0,42,0,4336,64,4400,0,4400,2870,7270,60.52
,同榮里,2032,0,2162,0,0,34,0,4228,68,4296,0,4296,2572,6868,62.55
,義學里,2408,0,2082,0,0,44,0,4534,64,4598,0,4598,2870,7468,61.57
,明志里,1984,0,1980,0,0,38,0,4002,48,4050,0,4050,2362,6412,63.16
,貴子里,2060,0,1906,0,0,54,0,4020,74,4094,0,4094,2362,6456,63.41
,貴和里,2852,0,2496,0,0,42,0,5390,74,5464,0,5464,2912,8376,65.23
,同興里,2082,0,1880,0,0,68,0,4030,48,4078,0,4078,2058,6136,66.46
,義仁里,4108,0,3526,0,0,72,0,7706,96,7802,0,7802,4602,12404,62.9
,泰友里,1294,0,1274,0,0,16,0,2584,48,2632,0,2632,1208,3840,68.54
,新明里,2048,0,1838,0,0,58,0,3944,56,4000,0,4000,1734,5734,69.76
,貴賢里,2016,0,2328,0,0,52,0,4396,58,4454,0,4454,1900,6354,70.1
,福興里,1774,0,1900,0,0,32,0,3706,50,3756,0,3756,2252,6008,62.52
,全興里,3252,0,3730,0,0,78,0,7060,78,7138,0,7138,6286,13424,53.17
,總計,37336,0,36098,0,0,798,0,74232,1016,75248,0,75248,44880,120128,62.64
林口區,,37452,0,42600,0,0,898,0,80950,1134,82084,0,82084,60470,142554,57.58
,東林里,2348,0,1944,0,0,68,0,4360,68,4428,0,4428,2750,7178,61.69
,林口里,2300,0,2418,0,0,56,0,4774,62,4836,0,4836,4002,8838,54.72
,西林里,3710,0,3940,0,0,74,0,7724,78,7802,0,7802,6024,13826,56.43
,菁湖里,2516,0,2104,0,0,38,0,4658,64,4722,0,4722,2650,7372,64.05
,中湖里,1966,0,1570,0,0,44,0,3580,62,3642,0,3642,2056,5698,63.92
,湖北里,1106,0,692,0,0,22,0,1820,40,1860,0,1860,812,2672,69.61
,湖南里,5610,0,7418,0,0,132,0,13160,116,13276,0,13276,12082,25358,52.35
,南勢里,4386,0,6568,0,0,72,0,11026,128,11154,0,11154,10898,22052,50.58
,東勢里,2598,0,3320,0,0,90,0,6008,106,6114,0,6114,3788,9902,61.75
,頂福里,880,0,414,0,0,40,0,1334,30,1364,0,1364,672,2036,66.99
,下福里,750,0,864,0,0,24,0,1638,44,1682,0,1682,594,2276,73.9
,嘉寶里,890,0,562,0,0,26,0,1478,38,1516,0,1516,226,1742,87.03
,瑞平里,640,0,398,0,0,16,0,1054,18,1072,0,1072,482,1554,68.98
,太平里,1062,0,524,0,0,38,0,1624,28,1652,0,1652,914,2566,64.38
,仁愛里,2086,0,3324,0,0,62,0,5472,74,5546,0,5546,4436,9982,55.56
,麗林里,2758,0,4218,0,0,60,0,7036,100,7136,0,7136,5584,12720,56.1
