行政區別,村里別,宋楚瑜/徐欣瑩,朱立倫/王如玄,蔡英文/陳建仁,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,民樂里,646,2648,2222,5516,90,5606,0,5606,2464,8070,69.47
,光復里,270,934,794,1998,42,2040,0,2040,928,2968,68.73
,復興里,342,1402,1152,2896,32,2928,0,2928,1258,4186,69.95
,福和里,640,2836,2520,5996,76,6072,0,6072,2994,9066,66.98
,得和里,612,2446,2096,5154,84,5238,0,5238,2266,7504,69.8
,智光里,574,1562,1618,3754,34,3788,0,3788,1948,5736,66.04
,新生里,162,476,352,990,12,1002,0,1002,552,1554,64.48
,大同里,200,646,308,1154,26,1180,0,1180,534,1714,68.84
,前溪里,354,1032,1000,2386,40,2426,0,2426,1232,3658,66.32
,和平里,660,2322,2634,5616,78,5694,0,5694,2644,8338,68.29
,新廍里,328,1284,1194,2806,54,2860,0,2860,1178,4038,70.83
,下溪里,620,1826,2130,4576,58,4634,0,4634,2144,6778,68.37
,秀和里,648,2522,2712,5882,80,5962,0,5962,2592,8554,69.7
,河濱里,476,1734,1592,3802,50,3852,0,3852,1786,5638,68.32
,民生里,548,2046,2144,4738,64,4802,0,4802,2036,6838,70.23
,秀得里,386,1384,1330,3100,48,3148,0,3148,1468,4616,68.2
,上林里,464,2024,1496,3984,70,4054,0,4054,1948,6002,67.54
,網溪里,208,614,556,1378,18,1396,0,1396,662,2058,67.83
,正興里,296,1208,1094,2598,32,2630,0,2630,1358,3988,65.95
,永興里,414,1714,1520,3648,54,3702,0,3702,1922,5624,65.83
,桂林里,562,2038,1512,4112,80,4192,0,4192,2124,6316,66.37
,店街里,576,2078,2008,4662,70,4732,0,4732,2418,7150,66.18
,信義里,358,1406,1440,3204,42,3246,0,3246,1484,4730,68.63
,後溪里,246,886,1118,2250,40,2290,0,2290,984,3274,69.95
,民富里,414,1348,1672,3434,44,3478,0,3478,1558,5036,69.06
,秀元里,404,1530,1702,3636,56,3692,0,3692,1628,5320,69.4
,永樂里,384,1052,1328,2764,38,2802,0,2802,1432,4234,66.18
,保順里,1464,4712,4710,10886,116,11002,0,11002,5436,16438,66.93
,總計,30102,108932,106428,245462,3554,249016,0,249016,117472,366488,67.95
新莊區,,52078,118498,262054,432630,4708,437338,0,437338,213072,650410,67.24
,海山里,698,1850,3754,6302,64,6366,0,6366,2896,9262,68.73
,頭前里,696,2020,4908,7624,80,7704,0,7704,3704,11408,67.53
,國泰里,244,520,1064,1828,12,1840,0,1840,806,2646,69.54
,全安里,654,1394,3198,5246,50,5296,0,5296,2238,7534,70.29
,福基里,528,1278,2572,4378,44,4422,0,4422,2330,6752,65.49
,豐年里,544,1104,2700,4348,54,4402,0,4402,2100,6502,67.7
,忠孝里,676,1612,3378,5666,52,5718,0,5718,2652,8370,68.32
,恆安里,650,1556,2986,5192,46,5238,0,5238,2428,7666,68.33
,後港里,1090,2206,5054,8350,100,8450,0,8450,3648,12098,69.85
,文衡里,284,746,1578,2608,30,2638,0,2638,986,3624,72.79
,中美里,790,1756,4246,6792,88,6880,0,6880,3046,9926,69.31
,八德里,454,866,2096,3416,42,3458,0,3458,1924,5382,64.25
,興漢里,490,1368,2224,4082,64,4146,0,4146,1938,6084,68.15
,中和里,622,1464,3412,5498,58,5556,0,5556,2486,8042,69.09
,西盛里,1434,3144,7172,11750,118,11868,0,11868,5214,17082,69.48
,榮和里,346,1114,1864,3324,46,3370,0,3370,5190,8560,39.37
,中泰里,662,1194,3350,5206,66,5272,0,5272,2398,7670,68.74
,瓊林里,632,1668,4492,6792,56,6848,0,6848,3248,10096,67.83
,文德里,254,674,1178,2106,26,2132,0,2132,916,3048,69.95
,中誠里,304,566,1616,2486,20,2506,0,2506,1266,3772,66.44
,裕民里,922,2010,4832,7764,78,7842,0,7842,3852,11694,67.06
,文明里,270,576,1350,2196,20,2216,0,2216,904,3120,71.03
,中港里,864,2030,4340,7234,72,7306,0,7306,3272,10578,69.07
,富國里,366,678,1832,2876,38,2914,0,2914,1390,4304,67.7
,思源里,748,1516,3990,6254,66,6320,0,6320,2912,9232,68.46
,立人里,278,1148,1146,2572,40,2612,0,2612,1284,3896,67.04
,南港里,766,1634,3552,5952,46,5998,0,5998,3032,9030,66.42
,仁愛里,322,834,1944,3100,34,3134,0,3134,1624,4758,65.87
,立德里,382,914,1766,3062,22,3084,0,3084,1336,4420,69.77
,信義里,732,1642,3674,6048,52,6100,0,6100,3108,9208,66.25
,立言里,734,1712,3468,5914,72,5986,0,5986,2738,8724,68.62
,民安里,848,1944,3894,6686,92,6778,0,6778,3020,9798,69.18
,和平里,590,1340,3634,5564,60,5624,0,5624,2716,8340,67.43
,立功里,462,1164,2598,4224,40,4264,0,4264,2072,6336,67.3
,民本里,384,754,2342,3480,60,3540,0,3540,1850,5390,65.68
,化成里,448,938,2528,3914,40,3954,0,3954,1958,5912,66.88
,立志里,558,1202,2910,4670,40,4710,0,4710,2038,6748,69.8
,光華里,922,2126,4654,7702,78,7780,0,7780,3892,11672,66.66
,思賢里,594,1424,3024,5042,52,5094,0,5094,2068,7162,71.13
,營盤里,322,732,1810,2864,54,2918,0,2918,1182,4100,71.17
,光榮里,558,1440,2810,4808,60,4868,0,4868,2400,7268,66.98
,自強里,320,746,2020,3086,32,3118,0,3118,1618,4736,65.84
,丹鳳里,1144,2454,4876,8474,88,8562,0,8562,4594,13156,65.08
,光明里,630,1326,2900,4856,72,4928,0,4928,2474,7402,66.58
,自立里,710,1586,3992,6288,56,6344,0,6344,2896,9240,68.66
,合鳳里,662,1292,3076,5030,48,5078,0,5078,2726,7804,65.07
,幸福里,532,1162,3250,4944,58,5002,0,5002,2614,7616,65.68
,雙鳳里,1398,3174,6192,10764,104,10868,0,10868,6158,17026,63.83
,自信里,266,710,1860,2836,44,2880,0,2880,1438,4318,66.7
,龍鳳里,1048,2586,5650,9284,92,9376,0,9376,4604,13980,67.07
,中華里,390,860,1872,3122,28,3150,0,3150,1470,4620,68.18
,中隆里,510,1328,2998,4836,34,4870,0,4870,2418,7288,66.82
,中原里,1344,2768,6346,10458,104,10562,0,10562,5254,15816,66.78
,中信里,1192,2356,5930,9478,64,9542,0,9542,4426,13968,68.31
,四維里,606,1180,3208,4994,40,5034,0,5034,2926,7960,63.24
,建福里,440,866,1794,3100,44,3144,0,3144,1408,4552,69.07
,中宏里,534,1054,2624,4212,46,4258,0,4258,2066,6324,67.33
,中全里,536,814,2812,4162,76,4238,0,4238,2032,6270,67.59
,立泰里,594,1558,3288,5440,72,5512,0,5512,2738,8250,66.81
,全泰里,672,2022,3354,6048,88,6136,0,6136,2492,8628,71.12
,仁義里,398,1054,2828,4280,40,4320,0,4320,2206,6526,66.2
,立基里,842,2076,4222,7140,76,7216,0,7216,3288,10504,68.7
,昌明里,480,1104,2652,4236,40,4276,0,4276,1960,6236,68.57
,昌平里,752,1874,3190,5816,52,5868,0,5868,3124,8992,65.26
,文聖里,510,1494,2326,4330,26,4356,0,4356,1742,6098,71.43
,萬安里,546,1028,2606,4180,50,4230,0,4230,2368,6598,64.11
,龍安里,246,724,1560,2530,32,2562,0,2562,1444,4006,63.95
,福營里,318,776,1926,3020,34,3054,0,3054,1472,4526,67.48
,後德里,490,1062,2212,3764,46,3810,0,3810,1530,5340,71.35
,建安里,894,1896,4370,7160,84,7244,0,7244,3686,10930,66.28
,成德里,766,1438,3238,5442,62,5504,0,5504,2850,8354,65.88
,福興里,716,1748,3968,6432,82,6514,0,6514,2900,9414,69.19
,昌信里,502,1056,2396,3954,28,3982,0,3982,1864,5846,68.11
,昌隆里,586,1378,2822,4786,52,4838,0,4838,2300,7138,67.78
,中平里,1166,2660,5064,8890,102,8992,0,8992,4284,13276,67.73
,立廷里,1532,3492,6560,11584,140,11724,0,11724,5648,17372,67.49
,泰豐里,362,784,1570,2716,26,2742,0,2742,1390,4132,66.36
,富民里,532,1158,2492,4182,56,4238,0,4238,2162,6400,66.22
,龍福里,340,782,1248,2370,32,2402,0,2402,1358,3760,63.88
,祥鳳里,368,746,1570,2684,26,2710,0,2710,1312,4022,67.38
,民全里,460,1136,2652,4248,44,4292,0,4292,1978,6270,68.45
,民有里,610,1194,2610,4414,64,4478,0,4478,2196,6674,67.1
,光正里,622,1394,2884,4900,48,4948,0,4948,2180,7128,69.42
,光和里,390,744,2106,3240,44,3284,0,3284,1416,4700,69.87
,總計,52078,118498,262054,432630,4708,437338,0,437338,213072,650410,67.24
新店區,,40312,150840,139844,330996,5230,336226,0,336226,166814,503040,66.84
,國豐里,504,2072,1500,4076,62,4138,0,4138,1928,6066,68.22
,明德里,580,2250,1922,4752,86,4838,0,4838,2274,7112,68.03
,大豐里,474,2040,1862,4376,72,4448,0,4448,2090,6538,68.03
,大同里,626,2162,2172,4960,92,5052,0,5052,2068,7120,70.96
,江陵里,738,3264,2688,6690,102,6792,0,6792,2838,9630,70.53
,寶興里,660,2974,2692,6326,94,6420,0,6420,2804,9224,69.6
,寶安里,740,3452,2490,6682,134,6816,0,6816,3158,9974,68.34
,信義里,840,3212,3444,7496,170,7666,0,7666,3638,11304,67.82
,忠孝里,378,1610,1138,3126,32,3158,0,3158,1812,4970,63.54
,大鵬里,426,2266,622,3314,68,3382,0,3382,1322,4704,71.9
,太平里,568,1484,1484,3536,72,3608,0,3608,1732,5340,67.57
,頂城里,282,676,828,1786,28,1814,0,1814,1154,2968,61.12
,下城里,348,1326,1884,3558,44,3602,0,3602,1960,5562,64.76
,柴埕里,1198,3986,4520,9704,126,9830,0,9830,4926,14756,66.62
,永安里,750,2210,2766,5726,84,5810,0,5810,3108,8918,65.15
,公崙里,1568,5214,5368,12150,158,12308,0,12308,6274,18582,66.24
,德安里,848,2764,3508,7120,78,7198,0,7198,3640,10838,66.41
,雙城里,776,2370,3260,6406,72,6478,0,6478,3420,9898,65.45
,日興里,806,2408,3206,6420,106,6526,0,6526,3706,10232,63.78
,玫瑰里,900,3166,2656,6722,100,6822,0,6822,3526,10348,65.93
,塗潭里,100,222,920,1242,16,1258,0,1258,522,1780,70.67
,美潭里,778,2698,2624,6100,100,6200,0,6200,2928,9128,67.92
,員潭里,654,2242,2452,5348,74,5422,0,5422,2784,8206,66.07
,雙坑里,76,248,632,956,16,972,0,972,526,1498,64.89
,粗坑里,452,1262,1926,3640,44,3684,0,3684,1796,5480,67.23
,屈尺里,314,948,1754,3016,60,3076,0,3076,1454,4530,67.9
,龜山里,214,636,1100,1950,40,1990,0,1990,1164,3154,63.09
,廣興里,150,320,1102,1572,20,1592,0,1592,900,2492,63.88
,直潭里,140,356,998,1494,24,1518,0,1518,706,2224,68.26
,青潭里,882,2394,2910,6186,84,6270,0,6270,3048,9318,67.29
,新店里,260,670,1218,2148,42,2190,0,2190,904,3094,70.78
,張南里,276,1042,1088,2406,26,2432,0,2432,1216,3648,66.67
,國校里,314,1146,1366,2826,66,2892,0,2892,1544,4436,65.19
,文中里,276,990,762,2028,18,2046,0,2046,1014,3060,66.86
,廣明里,104,308,644,1056,8,1064,0,1064,476,1540,69.09
,文明里,372,1100,1516,2988,40,3028,0,3028,1178,4206,71.99
,中興里,800,3194,2680,6674,98,6772,0,6772,6710,13482,50.23
,新生里,832,3480,2892,7204,106,7310,0,7310,3144,10454,69.93
,新德里,338,1288,1518,3144,38,3182,0,3182,1628,4810,66.15
,張北里,1002,4510,3600,9112,128,9240,0,9240,4696,13936,66.3
,五峯里,826,4094,3464,8384,166,8550,0,8550,3978,12528,68.25
,新安里,606,2482,1834,4922,66,4988,0,4988,2364,7352,67.85
,忠誠里,362,1518,1182,3062,44,3106,0,3106,1232,4338,71.6
,中正里,918,3722,2884,7524,128,7652,0,7652,3562,11214,68.24
,中華里,552,2650,1682,4884,100,4984,0,4984,2500,7484,66.6
,仁愛里,244,1332,982,2558,38,2596,0,2596,1104,3700,70.16
,百忍里,514,2476,1784,4774,76,4850,0,4850,2124,6974,69.54
,百和里,478,1776,1748,4002,58,4060,0,4060,1802,5862,69.26
,福德里,602,2228,2034,4864,68,4932,0,4932,2190,7122,69.25
,百福里,440,2032,1576,4048,50,4098,0,4098,1950,6048,67.76
,福民里,562,2700,1466,4728,94,4822,0,4822,2352,7174,67.21
,中山里,672,3032,1838,5542,82,5624,0,5624,2348,7972,70.55
,和平里,122,496,388,1006,8,1014,0,1014,540,1554,65.25
,中央里,716,3620,2508,6844,116,6960,0,6960,2880,9840,70.73
,明城里,538,2088,1368,3994,70,4064,0,4064,1972,6036,67.33
,安和里,986,3164,3792,7942,132,8074,0,8074,3962,12036,67.08
,吉祥里,740,2872,1862,5474,62,5536,0,5536,2828,8364,66.19
,寶福里,1128,3856,3212,8196,158,8354,0,8354,3884,12238,68.26
,小城里,604,2322,1602,4528,82,4610,0,4610,1866,6476,71.19
,香坡里,1516,5218,3988,10722,166,10888,0,10888,6440,17328,62.83
,建國里,478,1922,1358,3758,68,3826,0,3826,1760,5586,68.49
,復興里,426,1554,1654,3634,44,3678,0,3678,2134,5812,63.28
,美城里,514,1348,1310,3172,60,3232,0,3232,1562,4794,67.42
,安昌里,808,2614,2452,5874,86,5960,0,5960,2808,8768,67.97
,長春里,348,1478,1112,2938,74,3012,0,3012,1432,4444,67.78
,新和里,578,2108,1868,4554,88,4642,0,4642,2506,7148,64.94
,永平里,844,2710,2694,6248,104,6352,0,6352,3104,9456,67.17
,達觀里,564,2170,1302,4036,66,4102,0,4102,2368,6470,63.4
,華城里,282,1298,1188,2768,48,2816,0,2816,1546,4362,64.56
,總計,40312,150840,139844,330996,5230,336226,0,336226,166814,503040,66.84
樹林區,,23880,57106,112714,193700,2298,195998,0,195998,93032,289030,67.81
,三多里,486,1180,2836,4502,68,4570,0,4570,2328,6898,66.25
,三福里,646,1500,2490,4636,62,4698,0,4698,2156,6854,68.54
,三興里,710,1378,3250,5338,40,5378,0,5378,2842,8220,65.43
,圳安里,442,970,2582,3994,34,4028,0,4028,1934,5962,67.56
,保安里,916,2104,4482,7502,78,7580,0,7580,3296,10876,69.69
,潭底里,528,1348,2834,4710,64,4774,0,4774,3564,8338,57.26
,獇寮里,602,1478,3306,5386,70,5456,0,5456,2874,8330,65.5
,樹德里,500,1460,2634,4594,62,4656,0,4656,1762,6418,72.55
,樹西里,702,2022,3446,6170,94,6264,0,6264,2656,8920,70.22
,樹南里,618,1530,2918,5066,84,5150,0,5150,2132,7282,70.72
,樹人里,564,1366,2006,3936,56,3992,0,3992,1660,5652,70.63
,坡內里,222,556,1196,1974,32,2006,0,2006,916,2922,68.65
,樹東里,208,476,790,1474,30,1504,0,1504,682,2186,68.8
,大同里,560,1280,2164,4004,38,4042,0,4042,1736,5778,69.96
,和平里,508,1220,2764,4492,34,4526,0,4526,2232,6758,66.97
,彭厝里,770,1440,3490,5700,64,5764,0,5764,2740,8504,67.78
,彭福里,748,1614,3240,5602,52,5654,0,5654,2872,8526,66.31
,東山里,546,988,2342,3876,34,3910,0,3910,1620,5530,70.71
,東陽里,756,1966,3824,6546,76,6622,0,6622,3260,9882,67.01
,東昇里,736,1682,3360,5778,88,5866,0,5866,2216,8082,72.58
,樂山里,182,560,1268,2010,12,2022,0,2022,1002,3024,66.87
,東園里,196,462,1466,2124,28,2152,0,2152,898,3050,70.56
,西園里,212,476,1448,2136,20,2156,0,2156,984,3140,68.66
,南園里,1818,5220,6796,13834,138,13972,0,13972,7320,21292,65.62
,北園里,324,556,1678,2558,40,2598,0,2598,1180,3778,68.77
,柑園里,1134,3446,4592,9172,144,9316,0,9316,4448,13764,67.68
,樹北里,178,390,720,1288,14,1302,0,1302,430,1732,75.17
,圳福里,684,1350,2892,4926,58,4984,0,4984,2450,7434,67.04
,樹興里,498,1346,2386,4230,52,4282,0,4282,2062,6344,67.5
,樹福里,506,1322,2550,4378,70,4448,0,4448,1588,6036,73.69
,光興里,556,1106,2668,4330,62,4392,0,4392,2250,6642,66.12
,金寮里,578,1374,2844,4796,60,4856,0,4856,2258,7114,68.26
,彭興里,804,1628,4012,6444,68,6512,0,6512,3484,9996,65.15
,文林里,724,1736,3328,5788,44,5832,0,5832,2664,8496,68.64
,山佳里,906,1758,3656,6320,70,6390,0,6390,3200,9590,66.63
,中山里,626,1720,3484,5830,56,5886,0,5886,2884,8770,67.12
,育英里,448,1084,2172,3704,40,3744,0,3744,1458,5202,71.97
,中華里,502,1028,2042,3572,60,3632,0,3632,1894,5526,65.73
,太順里,376,856,1770,3002,20,3022,0,3022,1718,4740,63.76
,圳民里,404,946,1922,3272,36,3308,0,3308,1482,4790,69.06
,圳生里,206,422,1524,2152,18,2170,0,2170,894,3064,70.82
,三龍里,250,762,1542,2554,28,2582,0,2582,1006,3588,71.96
,總計,23880,57106,112714,193700,2298,195998,0,195998,93032,289030,67.81
鶯歌區,,11936,26304,52974,91214,1048,92262,0,92262,45246,137508,67.1
,東鶯里,200,370,750,1320,16,1336,0,1336,472,1808,73.89
,西鶯里,318,902,1540,2760,30,2790,0,2790,1136,3926,71.06
,南鶯里,886,1744,4006,6636,82,6718,0,6718,3014,9732,69.03
,北鶯里,576,1428,2296,4300,58,4358,0,4358,2712,7070,61.64
,中鶯里,138,434,798,1370,14,1384,0,1384,470,1854,74.65
,建德里,118,200,382,700,8,708,0,708,252,960,73.75
,同慶里,248,510,1348,2106,16,2122,0,2122,884,3006,70.59
,永昌里,1254,2778,5344,9376,84,9460,0,9460,4648,14108,67.05
,南靖里,632,1240,2494,4366,38,4404,0,4404,1954,6358,69.27
,尖山里,1018,2058,4688,7764,80,7844,0,7844,4036,11880,66.03
,二橋里,984,2196,5252,8432,122,8554,0,8554,4364,12918,66.22
,二甲里,140,306,728,1174,18,1192,0,1192,480,1672,71.29
,東湖里,42,84,212,338,10,348,0,348,146,494,70.45
,大湖里,798,2028,3280,6106,86,6192,0,6192,3052,9244,66.98
,鳳鳴里,692,1510,3064,5266,60,5326,0,5326,2638,7964,66.88
,鳳福里,588,1396,2832,4816,52,4868,0,4868,2304,7172,67.88
,永吉里,716,1672,3280,5668,74,5742,0,5742,2538,8280,69.35
,中湖里,902,2014,3516,6432,72,6504,0,6504,3534,10038,64.79
,鳳祥里,634,1500,3032,5166,58,5224,0,5224,2704,7928,65.89
,建國里,1052,1934,4132,7118,70,7188,0,7188,3908,11096,64.78
,總計,11936,26304,52974,91214,1048,92262,0,92262,45246,137508,67.1
三峽區,,14776,35422,61990,112188,1202,113390,0,113390,60240,173630,65.31
,三峽里,30,148,220,398,4,402,0,402,160,562,71.53
,秀川里,98,248,394,740,6,746,0,746,380,1126,66.25
,八張里,532,1330,2512,4374,52,4426,0,4426,1978,6404,69.11
,中埔里,406,944,1532,2882,24,2906,0,2906,1574,4480,64.87
,弘道里,142,346,938,1426,16,1442,0,1442,630,2072,69.59
,永舘里,1030,2466,4678,8174,100,8274,0,8274,3994,12268,67.44
,礁溪里,864,1722,3294,5880,52,5932,0,5932,3246,9178,64.63
,鳶山里,1550,3008,5800,10358,80,10438,0,10438,5792,16230,64.31
,龍埔里,1356,2782,5200,9338,110,9448,0,9448,5114,14562,64.88
,大埔里,562,1498,2402,4462,36,4498,0,4498,2472,6970,64.53
,嘉添里,332,1196,1390,2918,32,2950,0,2950,1606,4556,64.75
,添福里,146,342,886,1374,16,1390,0,1390,676,2066,67.28
,金圳里,80,168,390,638,0,638,0,638,328,966,66.05
,五寮里,146,304,614,1064,10,1074,0,1074,608,1682,63.85
,插角里,72,270,616,958,12,970,0,970,454,1424,68.12
,有木里,92,234,594,920,12,932,0,932,522,1454,64.1
,溪北里,340,710,1746,2796,28,2824,0,2824,1174,3998,70.64
,溪南里,210,470,1204,1884,8,1892,0,1892,792,2684,70.49
,溪東里,450,1146,1878,3474,38,3512,0,3512,1742,5254,66.84
,成福里,74,372,822,1268,12,1280,0,1280,424,1704,75.12
,安坑里,110,372,1254,1736,22,1758,0,1758,812,2570,68.4
,竹崙里,240,546,1594,2380,26,2406,0,2406,1324,3730,64.5
,介壽里,926,1722,3968,6616,84,6700,0,6700,4322,11022,60.79
,安溪里,1126,2358,4172,7656,114,7770,0,7770,4512,12282,63.26
,中正里,726,1622,3194,5542,60,5602,0,5602,2982,8584,65.26
,二鬮里,518,1336,1790,3644,42,3686,0,3686,2212,5898,62.5
,龍學里,1914,5538,6376,13828,166,13994,0,13994,7146,21140,66.2
,龍恩里,704,2224,2532,5460,40,5500,0,5500,3264,8764,62.76
,總計,14776,35422,61990,112188,1202,113390,0,113390,60240,173630,65.31
淡水區,,18946,62160,89102,170208,2036,172244,0,172244,93084,265328,64.92
,中和里,50,254,494,798,8,806,0,806,254,1060,76.04
,屯山里,110,342,922,1374,10,1384,0,1384,618,2002,69.13
,賢孝里,148,694,984,1826,30,1856,0,1856,966,2822,65.77
,興仁里,204,634,1150,1988,12,2000,0,2000,1010,3010,66.45
,蕃薯里,176,474,504,1154,18,1172,0,1172,698,1870,62.67
,義山里,330,1100,1654,3084,38,3122,0,3122,1828,4950,63.07
,忠山里,90,360,606,1056,16,1072,0,1072,492,1564,68.54
,崁頂里,996,3674,4178,8848,104,8952,0,8952,6450,15402,58.12
,埤島里,156,598,1036,1790,30,1820,0,1820,812,2632,69.15
,新興里,1010,2704,3524,7238,88,7326,0,7326,4238,11564,63.35
,水碓里,674,2090,3614,6378,70,6448,0,6448,3334,9782,65.92
,北投里,1192,3696,4832,9720,104,9824,0,9824,5160,14984,65.56
,水源里,252,668,1754,2674,32,2706,0,2706,1296,4002,67.62
,忠寮里,104,390,976,1470,14,1484,0,1484,636,2120,70.0
,樹興里,118,488,948,1554,20,1574,0,1574,828,2402,65.53
,坪頂里,148,506,974,1628,22,1650,0,1650,932,2582,63.9
,福德里,878,3130,3650,7658,102,7760,0,7760,3802,11562,67.12
,竹圍里,830,2696,3632,7158,58,7216,0,7216,3472,10688,67.51
,民生里,878,2786,4102,7766,66,7832,0,7832,4380,12212,64.13
,八勢里,628,2098,2928,5654,72,5726,0,5726,3364,9090,62.99
,竿蓁里,1158,4354,5210,10722,148,10870,0,10870,6584,17454,62.28
,鄧公里,748,2610,3378,6736,70,6806,0,6806,3384,10190,66.79
,中興里,496,1768,2524,4788,58,4846,0,4846,2346,7192,67.38
,長庚里,162,652,1070,1884,16,1900,0,1900,802,2702,70.32
,清文里,166,400,810,1376,32,1408,0,1408,744,2152,65.43
,草東里,104,330,642,1076,12,1088,0,1088,408,1496,72.73
,協元里,202,574,1024,1800,20,1820,0,1820,874,2694,67.56
,永吉里,120,428,602,1150,14,1164,0,1164,522,1686,69.04
,民安里,68,282,600,950,10,960,0,960,374,1334,71.96
,新生里,50,186,344,580,10,590,0,590,258,848,69.58
,文化里,226,802,1106,2134,26,2160,0,2160,1018,3178,67.97
,油車里,750,2292,3166,6208,84,6292,0,6292,3262,9554,65.86
,沙崙里,408,1434,2226,4068,52,4120,0,4120,2544,6664,61.82
,新義里,454,1498,2748,4700,46,4746,0,4746,2344,7090,66.94
,新春里,922,2744,3898,7564,78,7642,0,7642,4450,12092,63.2
,新民里,620,1904,2742,5266,80,5346,0,5346,2638,7984,66.96
,正德里,534,1724,2318,4576,70,4646,0,4646,2684,7330,63.38
,北新里,342,1096,1482,2920,40,2960,0,2960,1662,4622,64.04
,民權里,546,1788,2632,4966,82,5048,0,5048,2366,7414,68.09
,幸福里,530,1614,2628,4772,62,4834,0,4834,2382,7216,66.99
,學府里,586,1704,2354,4644,38,4682,0,4682,3050,7732,60.55
,大庄里,782,2594,3136,6512,74,6586,0,6586,3818,10404,63.3
,總計,18946,62160,89102,170208,2036,172244,0,172244,93084,265328,64.92
汐止區,,25844,75026,107092,207962,2698,210660,0,210660,114002,324662,64.89
,義民里,198,602,792,1592,18,1610,0,1610,880,2490,64.66
,禮門里,136,360,718,1214,12,1226,0,1226,602,1828,67.07
,智慧里,582,2054,2310,4946,46,4992,0,4992,2652,7644,65.31
,信望里,46,102,222,370,8,378,0,378,226,604,62.58
,橋東里,376,1022,1628,3026,30,3056,0,3056,1630,4686,65.22
,秀峰里,482,1440,2532,4454,54,4508,0,4508,4556,9064,49.74
,新昌里,764,1934,3422,6120,84,6204,0,6204,2916,9120,68.03
,復興里,986,3048,3904,7938,94,8032,0,8032,3512,11544,69.58
,茄苳里,578,1464,2580,4622,60,4682,0,4682,2966,7648,61.22
,長安里,208,586,1124,1918,34,1952,0,1952,934,2886,67.64
,保安里,180,574,1012,1766,14,1780,0,1780,1000,2780,64.03
,保長里,612,1328,2436,4376,60,4436,0,4436,2516,6952,63.81
,鄉長里,324,844,1514,2682,46,2728,0,2728,1284,4012,68.0
,江北里,810,2084,3490,6384,60,6444,0,6444,3634,10078,63.94
,拱北里,746,1588,2650,4984,50,5034,0,5034,3542,8576,58.7
,烘內里,232,612,1010,1854,20,1874,0,1874,980,2854,65.66
,八連里,114,332,700,1146,14,1160,0,1160,700,1860,62.37
,樟樹里,304,754,1446,2504,28,2532,0,2532,1374,3906,64.82
,北峰里,590,1344,2964,4898,60,4958,0,4958,2754,7712,64.29
,北山里,736,2264,3350,6350,82,6432,0,6432,3062,9494,67.75
,白雲里,532,1620,2496,4648,76,4724,0,4724,2428,7152,66.05
,橫科里,572,1964,2760,5296,76,5372,0,5372,2730,8102,66.3
,東山里,62,188,396,646,8,654,0,654,338,992,65.93
,福山里,450,1674,1990,4114,62,4176,0,4176,2108,6284,66.45
,宜興里,448,1514,1584,3546,42,3588,0,3588,1618,5206,68.92
,中興里,898,2584,4350,7832,92,7924,0,7924,4616,12540,63.19
,湖光里,758,2430,2978,6166,106,6272,0,6272,3410,9682,64.78
,仁德里,218,736,1086,2040,22,2062,0,2062,970,3032,68.01
,厚德里,1146,2998,3698,7842,100,7942,0,7942,4514,12456,63.76
,忠孝里,1148,3216,4052,8416,88,8504,0,8504,4518,13022,65.3
,自強里,678,1676,2928,5282,66,5348,0,5348,2964,8312,64.34
,文化里,656,1620,2418,4694,76,4770,0,4770,2470,7240,65.88
,金龍里,682,1692,2734,5108,48,5156,0,5156,3264,8420,61.24
,福德里,388,1108,1890,3386,54,3440,0,3440,2088,5528,62.23
,興福里,418,1242,1698,3358,24,3382,0,3382,1808,5190,65.16
,康福里,764,2030,2810,5604,76,5680,0,5680,3120,8800,64.55
,忠山里,456,2008,1756,4220,60,4280,0,4280,1858,6138,69.73
,環河里,156,344,1000,1500,10,1510,0,1510,706,2216,68.14
,東勢里,458,2000,2234,4692,64,4756,0,4756,2348,7104,66.95
,山光里,438,1166,1170,2774,32,2806,0,2806,1784,4590,61.13
,大同里,406,1094,1522,3022,48,3070,0,3070,1660,4730,64.9
,崇德里,662,1750,2894,5306,82,5388,0,5388,2794,8182,65.85
,湖興里,900,3048,3104,7052,88,7140,0,7140,3600,10740,66.48
,長青里,162,480,556,1198,28,1226,0,1226,580,1806,67.88
,福安里,682,2038,3304,6024,70,6094,0,6094,3082,9176,66.41
,秀山里,520,1820,2376,4716,68,4784,0,4784,2360,7144,66.97
,建成里,746,2234,2556,5536,66,5602,0,5602,2688,8290,67.58
,城中里,634,1878,2364,4876,78,4954,0,4954,2446,7400,66.95
,湖蓮里,346,1424,1194,2964,86,3050,0,3050,1460,4510,67.63
,保新里,456,1114,1390,2960,28,2988,0,2988,1952,4940,60.49
,總計,25844,75026,107092,207962,2698,210660,0,210660,114002,324662,64.89
瑞芳區,,5414,14650,21748,41812,566,42378,0,42378,26474,68852,61.55
,龍潭里,126,304,462,892,20,912,0,912,484,1396,65.33
,龍興里,304,952,1212,2468,40,2508,0,2508,1182,3690,67.97
,龍鎮里,194,630,782,1606,22,1628,0,1628,798,2426,67.11
,龍川里,246,674,1124,2044,24,2068,0,2068,1022,3090,66.93
,龍山里,230,602,806,1638,38,1676,0,1676,922,2598,64.51
