行政區別,村里別,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,俄鄧‧殷艾Eteng‧Ingay,吳春芳,唐惠美,李美素,林志強,洪金福,温建華,王義雄,范織欽Pasulang‧Tomatalate,蘇志強,陳天斯,有效票數A,無效票數B,投票數C,已領未投票數D,發出票數E,用餘票數F,選舉人數G,投票率H
,國校里,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,8.0,18.0,55.56
,文中里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,8.0,0,8.0,2.0,10.0,80.0
,文中里,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,廣明里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,廣明里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,文明里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,文明里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,6.0,0,6.0,4.0,10.0,60.0
,中興里,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,28.0,32.0,12.5
,中興里,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,52.0,60.0,13.33
,新生里,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,12.0,0,12.0,12.0,24.0,50.0
,新生里,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,8.0,10.0,20.0
,新德里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,新德里,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,8.0,14.0,42.86
,張北里,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,18.0,26.0,30.77
,張北里,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,24.0,32.0,25.0
,五峯里,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,22.0,0.0,22.0,0,22.0,16.0,38.0,57.89
,五峯里,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,18.0,2.0,20.0,0,20.0,12.0,32.0,62.5
,新安里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,新安里,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,12.0,0,12.0,28.0,40.0,30.0
,忠誠里,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,16.0,24.0,33.33
,忠誠里,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,4.0,10.0,60.0
,中正里,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,26.0,2.0,28.0,0,28.0,34.0,62.0,45.16
,中正里,0.0,20.0,0.0,0.0,24.0,0.0,20.0,24.0,92.0,0.0,0.0,4.0,184.0,2.0,186.0,0,186.0,126.0,312.0,59.62
,中華里,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,中華里,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0,12.0,14.0,26.0,46.15
,仁愛里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,4.0,0.0
,仁愛里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,4.0,0.0
,百忍里,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,12.0,0,12.0,2.0,14.0,85.71
,百忍里,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,18.0,26.0,30.77
,百和里,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,10.0,14.0,28.57
,百和里,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,福德里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,福德里,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,8.0,0.0,8.0,0,8.0,0.0,8.0,100.0
,百福里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,6.0,8.0,25.0
,百福里,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,10.0,14.0,28.57
,福民里,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,22.0,28.0,21.43
,福民里,0.0,20.0,0.0,0.0,6.0,0.0,2.0,36.0,30.0,0.0,0.0,2.0,96.0,8.0,104.0,0,104.0,78.0,182.0,57.14
,中山里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,6.0,0,6.0,10.0,16.0,37.5
,中山里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.0,14.0,0.0
,和平里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,8.0,10.0,20.0
,和平里,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,6.0,12.0,50.0
,中央里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,中央里,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,4.0,14.0,71.43
,明城里,8.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,24.0,0,24.0,18.0,42.0,57.14
,明城里,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,18.0,0.0,18.0,0,18.0,6.0,24.0,75.0
,安和里,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,22.0,6.0,28.0,0,28.0,14.0,42.0,66.67
,安和里,0.0,18.0,0.0,0.0,10.0,0.0,6.0,4.0,6.0,0.0,0.0,0.0,44.0,0.0,44.0,0,44.0,36.0,80.0,55.0
,吉祥里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,0,6.0,16.0,22.0,27.27
,吉祥里,0.0,6.0,0.0,0.0,2.0,0.0,10.0,4.0,0.0,0.0,0.0,2.0,24.0,2.0,26.0,0,26.0,24.0,50.0,52.0
,寶福里,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0,16.0,10.0,26.0,61.54
,寶福里,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,2.0,18.0,0,18.0,18.0,36.0,50.0
,小城里,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,2.0,20.0,0,20.0,2.0,22.0,90.91
,小城里,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,8.0,18.0,55.56
,香坡里,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,28.0,0.0,28.0,0,28.0,28.0,56.0,50.0
,香坡里,0.0,16.0,0.0,0.0,22.0,0.0,16.0,8.0,8.0,0.0,0.0,0.0,70.0,2.0,72.0,0,72.0,60.0,132.0,54.55
,建國里,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,2.0,16.0,0,16.0,8.0,24.0,66.67
,建國里,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,12.0,20.0,40.0
,復興里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,8.0,0,8.0,6.0,14.0,57.14
,復興里,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,14.0,0.0,14.0,0,14.0,10.0,24.0,58.33
,美城里,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,14.0,0,14.0,14.0,28.0,50.0
,美城里,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,8.0,16.0,50.0
,安昌里,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,0.0,20.0,0,20.0,28.0,48.0,41.67
,安昌里,0.0,14.0,0.0,0.0,8.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,36.0,2.0,38.0,0,38.0,32.0,70.0,54.29
,長春里,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,10.0,0,10.0,8.0,18.0,55.56
,長春里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,8.0,0.0,8.0,0,8.0,2.0,10.0,80.0
,新和里,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,14.0,20.0,30.0
,新和里,0.0,8.0,0.0,0.0,12.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,26.0,0.0,26.0,0,26.0,44.0,70.0,37.14
,永平里,22.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,34.0,2.0,36.0,0,36.0,10.0,46.0,78.26
,永平里,0.0,10.0,0.0,0.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,26.0,2.0,28.0,0,28.0,24.0,52.0,53.85
,達觀里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,6.0,0,6.0,4.0,10.0,60.0
,達觀里,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,10.0,0,10.0,10.0,20.0,50.0
,華城里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,華城里,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,0.0,2.0,100.0
,三多里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,0,6.0,16.0,22.0,27.27
,三多里,0.0,8.0,0.0,0.0,16.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,40.0,0.0,40.0,0,40.0,50.0,90.0,44.44
,三福里,32.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,52.0,2.0,54.0,0,54.0,44.0,98.0,55.1
,三福里,0.0,14.0,0.0,0.0,16.0,0.0,8.0,14.0,4.0,0.0,0.0,0.0,56.0,0.0,56.0,0,56.0,48.0,104.0,53.85
,三興里,24.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,88.0,6.0,94.0,0,94.0,72.0,166.0,56.63
,三興里,0.0,10.0,0.0,0.0,28.0,0.0,24.0,44.0,6.0,0.0,0.0,4.0,116.0,2.0,118.0,0,118.0,106.0,224.0,52.68
,圳安里,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,10.0,0,10.0,30.0,40.0,25.0
,圳安里,0.0,22.0,0.0,0.0,12.0,0.0,0.0,34.0,16.0,0.0,0.0,0.0,84.0,0.0,84.0,0,84.0,50.0,134.0,62.69
,保安里,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,18.0,0.0,18.0,0,18.0,24.0,42.0,42.86
,保安里,0.0,12.0,0.0,0.0,14.0,0.0,2.0,12.0,6.0,0.0,0.0,0.0,46.0,6.0,52.0,0,52.0,48.0,100.0,52.0
,潭底里,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,20.0,0,20.0,22.0,42.0,47.62
,潭底里,0.0,4.0,0.0,0.0,12.0,0.0,2.0,8.0,12.0,0.0,0.0,0.0,38.0,0.0,38.0,0,38.0,82.0,120.0,31.67
,寮里,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,14.0,0,14.0,20.0,34.0,41.18
,寮里,0.0,18.0,0.0,0.0,34.0,0.0,14.0,18.0,8.0,0.0,0.0,2.0,94.0,2.0,96.0,0,96.0,84.0,180.0,53.33
,樹德里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,0,4.0,2.0,6.0,66.67
,樹德里,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,22.0,4.0,26.0,0,26.0,42.0,68.0,38.24
,樹西里,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,4.0,10.0,60.0
,樹西里,0.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,2.0,18.0,0.0,18.0,0,18.0,32.0,50.0,36.0
,樹南里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,8.0,0,8.0,12.0,20.0,40.0
,樹南里,0.0,4.0,0.0,0.0,14.0,0.0,6.0,16.0,2.0,0.0,0.0,2.0,44.0,2.0,46.0,0,46.0,64.0,110.0,41.82
,樹人里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,12.0,0,12.0,8.0,20.0,60.0
,樹人里,0.0,2.0,0.0,0.0,6.0,0.0,6.0,4.0,2.0,0.0,0.0,2.0,22.0,0.0,22.0,0,22.0,24.0,46.0,47.83
,坡內里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0,4.0,6.0,10.0,40.0
,坡內里,0.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0,10.0,16.0,26.0,38.46
,樹東里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0
,樹東里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,大同里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,18.0,0.0,18.0,0,18.0,22.0,40.0,45.0
,大同里,0.0,4.0,0.0,0.0,22.0,0.0,34.0,14.0,12.0,0.0,0.0,0.0,86.0,0.0,86.0,0,86.0,74.0,160.0,53.75
,和平里,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,8.0,0,8.0,38.0,46.0,17.39
,和平里,0.0,26.0,0.0,0.0,20.0,0.0,14.0,32.0,18.0,0.0,0.0,2.0,112.0,0.0,112.0,0,112.0,136.0,248.0,45.16
,彭厝里,16.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,34.0,2.0,36.0,0,36.0,18.0,54.0,66.67
,彭厝里,0.0,28.0,0.0,0.0,30.0,0.0,28.0,40.0,20.0,0.0,0.0,2.0,148.0,4.0,152.0,0,152.0,130.0,282.0,53.9
,彭福里,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,16.0,0,16.0,28.0,44.0,36.36
,彭福里,0.0,18.0,0.0,0.0,10.0,0.0,26.0,54.0,36.0,0.0,0.0,4.0,148.0,0.0,148.0,0,148.0,172.0,320.0,46.25
,東山里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0,2.0,12.0,14.0,14.29
,東山里,0.0,24.0,0.0,0.0,12.0,0.0,8.0,22.0,12.0,0.0,0.0,0.0,78.0,0.0,78.0,0,78.0,52.0,130.0,60.0
,東陽里,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,36.0,0.0,36.0,0,36.0,26.0,62.0,58.06
,東陽里,0.0,30.0,0.0,0.0,100.0,0.0,24.0,76.0,28.0,0.0,0.0,6.0,264.0,4.0,268.0,0,268.0,144.0,412.0,65.05
,東昇里,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,32.0,0.0,32.0,0,32.0,40.0,72.0,44.44
,東昇里,0.0,10.0,0.0,0.0,20.0,0.0,18.0,28.0,12.0,0.0,0.0,2.0,90.0,4.0,94.0,0,94.0,102.0,196.0,47.96
,樂山里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6.0,0.0
,樂山里,0.0,12.0,0.0,0.0,0.0,0.0,2.0,14.0,6.0,0.0,0.0,0.0,34.0,0.0,34.0,0,34.0,24.0,58.0,58.62
,東園里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,16.0,20.0,20.0
,東園里,0.0,2.0,0.0,0.0,6.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,22.0,2.0,24.0,0,24.0,36.0,60.0,40.0
,西園里,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,2.0,16.0,0,16.0,8.0,24.0,66.67
,西園里,0.0,0.0,0.0,0.0,14.0,0.0,0.0,12.0,18.0,0.0,0.0,0.0,44.0,0.0,44.0,0,44.0,34.0,78.0,56.41
,南園里,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,0,6.0,22.0,28.0,21.43
,南園里,0.0,10.0,0.0,0.0,8.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,30.0,0.0,30.0,0,30.0,46.0,76.0,39.47
,北園里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,北園里,0.0,8.0,0.0,0.0,0.0,0.0,8.0,12.0,6.0,0.0,0.0,0.0,34.0,0.0,34.0,0,34.0,86.0,120.0,28.33
,柑園里,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,8.0,0,8.0,18.0,26.0,30.77
,柑園里,0.0,8.0,0.0,0.0,10.0,0.0,4.0,10.0,8.0,0.0,0.0,2.0,42.0,4.0,46.0,0,46.0,62.0,108.0,42.59
,樹北里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,4.0,50.0
,樹北里,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,4.0,8.0,50.0
,圳福里,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,6.0,0,6.0,16.0,22.0,27.27
,圳福里,0.0,60.0,0.0,0.0,42.0,0.0,10.0,96.0,16.0,0.0,0.0,0.0,224.0,6.0,230.0,0,230.0,130.0,360.0,63.89
,樹興里,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,18.0,0,18.0,32.0,50.0,36.0
,樹興里,0.0,4.0,0.0,0.0,16.0,0.0,2.0,18.0,6.0,0.0,0.0,0.0,46.0,6.0,52.0,0,52.0,84.0,136.0,38.24
,樹福里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6.0,0.0
,樹福里,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,16.0,0,16.0,10.0,26.0,61.54
,光興里,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,2.0,12.0,0,12.0,14.0,26.0,46.15
,光興里,0.0,8.0,0.0,0.0,30.0,0.0,12.0,6.0,16.0,0.0,0.0,14.0,86.0,4.0,90.0,0,90.0,96.0,186.0,48.39
,金寮里,18.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,34.0,0.0,34.0,0,34.0,10.0,44.0,77.27
,金寮里,0.0,4.0,0.0,0.0,16.0,0.0,4.0,12.0,14.0,0.0,0.0,2.0,52.0,0.0,52.0,0,52.0,32.0,84.0,61.9
,彭興里,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,4.0,26.0,0,26.0,52.0,78.0,33.33
,彭興里,0.0,56.0,0.0,0.0,40.0,0.0,60.0,92.0,34.0,0.0,0.0,6.0,288.0,6.0,294.0,0,294.0,252.0,546.0,53.85
,文林里,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,8.0,0,8.0,10.0,18.0,44.44
,文林里,0.0,10.0,0.0,0.0,4.0,0.0,10.0,4.0,12.0,0.0,0.0,0.0,40.0,0.0,40.0,0,40.0,50.0,90.0,44.44
,山佳里,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,4.0,26.0,0,26.0,18.0,44.0,59.09
,山佳里,0.0,54.0,0.0,0.0,84.0,0.0,40.0,184.0,58.0,0.0,0.0,10.0,430.0,2.0,432.0,0,432.0,258.0,690.0,62.61
,中山里,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0,12.0,42.0,54.0,22.22
,中山里,0.0,30.0,0.0,0.0,64.0,0.0,28.0,124.0,48.0,0.0,0.0,2.0,296.0,2.0,298.0,0,298.0,260.0,558.0,53.41
,育英里,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,6.0,8.0,25.0
,育英里,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,12.0,0,12.0,22.0,34.0,35.29
,中華里,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,14.0,0,14.0,30.0,44.0,31.82
,中華里,0.0,12.0,0.0,0.0,16.0,0.0,4.0,46.0,16.0,0.0,0.0,0.0,94.0,4.0,98.0,0,98.0,100.0,198.0,49.49
,太順里,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,20.0,0.0,20.0,0,20.0,8.0,28.0,71.43
,太順里,0.0,18.0,0.0,0.0,28.0,0.0,20.0,34.0,6.0,0.0,0.0,8.0,114.0,0.0,114.0,0,114.0,104.0,218.0,52.29
,圳民里,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,16.0,20.0,20.0
,圳民里,0.0,8.0,0.0,0.0,2.0,0.0,2.0,10.0,4.0,0.0,0.0,0.0,26.0,2.0,28.0,0,28.0,20.0,48.0,58.33
,圳生里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0,2.0,6.0,8.0,25.0
,圳生里,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,14.0,18.0,22.22
,三龍里,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,12.0,0,12.0,22.0,34.0,35.29
,三龍里,0.0,4.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,14.0,2.0,16.0,0,16.0,28.0,44.0,36.36
,東鶯里,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,4.0,2.0,6.0,66.67
,東鶯里,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,4.0,0.0
,西鶯里,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,10.0,0,10.0,6.0,16.0,62.5
,西鶯里,0.0,4.0,0.0,0.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,20.0,0.0,20.0,0,20.0,12.0,32.0,62.5
,南鶯里,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,8.0,0,8.0,36.0,44.0,18.18
,南鶯里,0.0,20.0,0.0,0.0,14.0,0.0,10.0,14.0,4.0,0.0,0.0,0.0,62.0,0.0,62.0,0,62.0,96.0,158.0,39.24
,北鶯里,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0,6.0,22.0,28.0,21.43
,北鶯里,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,24.0,0.0,24.0,0,24.0,64.0,88.0,27.27
